method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1,total_time_minus_init
delgum,airport,scheduled_service,0.0047152042388916016,0.0012400150299072266,0.0007491111755371094,0.0027260780334472656,0.29185792416741285,,-0.3855601097922263,4,3,4,3,4,0,,1,25.0,0.75,0.75,,,noisy_or,,,0.0007259845733642578,6,5,0.003475189208984375
delgum,airport,scheduled_service,0.0035915374755859375,4.8160552978515625e-05,0.0006921291351318359,0.002851247787475586,0.48004561987648753,,-0.48503421490736565,4,4,4,4,3,0,,1,25.0,0.75,0.75,,,noisy_or,,,0.0006680488586425781,6,5,0.003543376922607422
delgum,airport,scheduled_service,0.002329111099243164,4.315376281738281e-05,0.0004718303680419922,0.001814126968383789,0.527204740336032,,-0.47873688858535735,0,3,0,3,2,0,,0,25.0,0.75,0.75,,,noisy_or,,,0.0004558563232421875,6,5,0.0022859573364257812
delgum,airport,scheduled_service,0.003096342086791992,5.1975250244140625e-05,0.0007750988006591797,0.002269268035888672,0.0,,-0.20833333333333334,0,-1,0,-1,5,0,,1,25.0,0.75,0.75,,,noisy_or,,,0.0007557868957519531,6,5,0.0030443668365478516
delgum,airport,scheduled_service,0.00323486328125,4.9114227294921875e-05,0.000743865966796875,0.002441883087158203,0.2693617282096118,,-0.4103546294905422,0,1,0,1,5,0,,1,25.0,0.75,0.75,,,noisy_or,,,0.0007207393646240234,6,5,0.003185749053955078
delgum,airport,scheduled_service,0.0038406848907470703,4.982948303222656e-05,0.0008521080017089844,0.0029387474060058594,0.2693617282096118,,-0.4103546294905422,0,1,0,1,5,0,,1,25.0,0.75,0.75,,,noisy_or,,,0.0008311271667480469,6,5,0.0037908554077148438
delgum,airport,scheduled_service,0.0050776004791259766,5.2928924560546875e-05,0.0008089542388916016,0.004215717315673828,0.07059070463900075,,-0.2612763618125839,2,1,2,1,5,0,,1,25.0,0.75,0.75,,,noisy_or,,,0.0007879734039306641,6,5,0.00502467155456543
delgum,airport,scheduled_service,0.003670930862426758,5.602836608886719e-05,0.0007250308990478516,0.002889871597290039,0.0,,-0.25,0,-1,0,-1,6,0,,1,25.0,0.75,0.75,,,noisy_or,,,0.0007061958312988281,6,5,0.0036149024963378906
delgum,airport,scheduled_service,0.002138853073120117,4.696846008300781e-05,0.0002231597900390625,0.0018687248229980469,0.7151856454814502,,-0.5363892341110876,0,5,0,5,0,0,,0,25.0,0.75,0.75,,,noisy_or,,,0.00020599365234375,6,5,0.0020918846130371094
delgum,airport,scheduled_service,0.003931522369384766,4.315376281738281e-05,0.0010051727294921875,0.0028831958770751953,0.0,,-0.16666666666666666,0,-1,0,-1,4,0,,1,25.0,0.75,0.75,,,noisy_or,,,0.0009889602661132812,6,5,0.003888368606567383
