dataset,target,hypergraph_mode,leakage_method,tau,mask,mask_size,inference_zone_size,leakage,utility
airport,iso_country,MAX,greedy_disjoint,,keywords|municipality|scheduled_service|type,4,6,0.4021581592014304,-0.6666666666666666
airport,iso_country,MAX,greedy_disjoint,,continent|home_link|keywords|municipality|scheduled_service,5,6,0.016156951514517015,-0.5994902848478504
airport,iso_country,MAX,greedy_disjoint,,continent|home_link|keywords|municipality|type,5,6,0.23240286625873818,-0.8157361995920716
airport,iso_country,MAX,greedy_disjoint,,continent|home_link|keywords|scheduled_service|type,5,6,0.06165208868229288,-0.6449854220156263
airport,iso_country,MAX,greedy_disjoint,,continent|home_link|municipality|scheduled_service|type,5,6,0.0,-0.5833333333333334
airport,iso_country,MAX,greedy_disjoint,,continent|keywords|municipality|scheduled_service|type,5,6,0.0,-0.5833333333333334
airport,iso_country,MAX,greedy_disjoint,,home_link|keywords|municipality|scheduled_service|type,5,6,0.4021581592014304,-0.8333333333333334
airport,iso_country,MAX,greedy_disjoint,,continent|home_link|keywords|municipality|scheduled_service|type,6,6,0.0,-0.75
airport,municipality,MAX,greedy_disjoint,,,0,6,0.4608375951960668,0.0
airport,municipality,MAX,greedy_disjoint,,continent,1,6,0.4608375951960668,-0.16666666666666666
airport,municipality,MAX,greedy_disjoint,,home_link,1,6,0.4608375951960668,-0.16666666666666666
airport,municipality,MAX,greedy_disjoint,,iso_country,1,6,0.4608375951960668,-0.16666666666666666
airport,municipality,MAX,greedy_disjoint,,keywords,1,6,0.4608375951960668,-0.16666666666666666
airport,municipality,MAX,greedy_disjoint,,scheduled_service,1,6,0.30756170879323164,-0.16666666666666666
airport,municipality,MAX,greedy_disjoint,,type,1,6,0.31213245784760435,-0.16666666666666666
airport,municipality,MAX,greedy_disjoint,,continent|home_link,2,6,0.4608375951960668,-0.3333333333333333
airport,municipality,MAX,greedy_disjoint,,continent|iso_country,2,6,0.4608375951960668,-0.3333333333333333
airport,municipality,MAX,greedy_disjoint,,continent|keywords,2,6,0.4608375951960668,-0.3333333333333333
airport,municipality,MAX,greedy_disjoint,,continent|scheduled_service,2,6,0.30756170879323164,-0.3333333333333333
airport,municipality,MAX,greedy_disjoint,,continent|type,2,6,0.31213245784760435,-0.3333333333333333
airport,municipality,MAX,greedy_disjoint,,home_link|iso_country,2,6,0.4608375951960668,-0.3333333333333333
airport,municipality,MAX,greedy_disjoint,,home_link|keywords,2,6,0.4608375951960668,-0.3333333333333333
airport,municipality,MAX,greedy_disjoint,,home_link|scheduled_service,2,6,0.30756170879323164,-0.3333333333333333
airport,municipality,MAX,greedy_disjoint,,home_link|type,2,6,0.300156797686574,-0.3333333333333333
airport,municipality,MAX,greedy_disjoint,,iso_country|keywords,2,6,0.4608375951960668,-0.3333333333333333
airport,municipality,MAX,greedy_disjoint,,iso_country|scheduled_service,2,6,0.30646684954458925,-0.3333333333333333
airport,municipality,MAX,greedy_disjoint,,iso_country|type,2,6,0.31213245784760435,-0.3333333333333333
airport,municipality,MAX,greedy_disjoint,,keywords|scheduled_service,2,6,0.30756170879323164,-0.3333333333333333
airport,municipality,MAX,greedy_disjoint,,keywords|type,2,6,0.31213245784760435,-0.3333333333333333
airport,municipality,MAX,greedy_disjoint,,scheduled_service|type,2,6,0.06165208868229288,-0.1449854220156262
airport,municipality,MAX,greedy_disjoint,,continent|home_link|iso_country,3,6,0.4608375951960668,-0.5
airport,municipality,MAX,greedy_disjoint,,continent|home_link|keywords,3,6,0.4608375951960668,-0.5
airport,municipality,MAX,greedy_disjoint,,continent|home_link|scheduled_service,3,6,0.30756170879323164,-0.5
airport,municipality,MAX,greedy_disjoint,,continent|home_link|type,3,6,0.312315565021691,-0.5
airport,municipality,MAX,greedy_disjoint,,continent|iso_country|keywords,3,6,0.4608375951960668,-0.5
airport,municipality,MAX,greedy_disjoint,,continent|iso_country|scheduled_service,3,6,0.30646684954458925,-0.5
airport,municipality,MAX,greedy_disjoint,,continent|iso_country|type,3,6,0.31213245784760435,-0.5
airport,municipality,MAX,greedy_disjoint,,continent|keywords|scheduled_service,3,6,0.30756170879323164,-0.5
airport,municipality,MAX,greedy_disjoint,,continent|keywords|type,3,6,0.31213245784760435,-0.5
airport,municipality,MAX,greedy_disjoint,,continent|scheduled_service|type,3,6,0.06165208868229288,-0.3116520886822929
airport,municipality,MAX,greedy_disjoint,,home_link|iso_country|keywords,3,6,0.4608375951960668,-0.5
airport,municipality,MAX,greedy_disjoint,,home_link|iso_country|scheduled_service,3,6,0.2940349213564267,-0.5
airport,municipality,MAX,greedy_disjoint,,home_link|iso_country|type,3,6,0.300156797686574,-0.5
airport,municipality,MAX,greedy_disjoint,,home_link|keywords|scheduled_service,3,6,0.30756170879323164,-0.5
airport,municipality,MAX,greedy_disjoint,,home_link|keywords|type,3,6,0.300156797686574,-0.5
airport,municipality,MAX,greedy_disjoint,,home_link|scheduled_service|type,3,6,0.06165208868229288,-0.3116520886822929
airport,municipality,MAX,greedy_disjoint,,iso_country|keywords|scheduled_service,3,6,0.30646684954458925,-0.5
airport,municipality,MAX,greedy_disjoint,,iso_country|keywords|type,3,6,0.31213245784760435,-0.5
airport,municipality,MAX,greedy_disjoint,,iso_country|scheduled_service|type,3,6,0.024793890495394266,-0.27479389049539427
airport,municipality,MAX,greedy_disjoint,,keywords|scheduled_service|type,3,6,0.06165208868229288,-0.3116520886822929
airport,municipality,MAX,greedy_disjoint,,continent|home_link|iso_country|keywords,4,6,0.4608375951960668,-0.6666666666666666
airport,municipality,MAX,greedy_disjoint,,continent|home_link|iso_country|scheduled_service,4,6,0.3066569330312926,-0.6666666666666666
airport,municipality,MAX,greedy_disjoint,,continent|home_link|iso_country|type,4,6,0.312315565021691,-0.6666666666666666
airport,municipality,MAX,greedy_disjoint,,continent|home_link|keywords|scheduled_service,4,6,0.30756170879323164,-0.6666666666666666
airport,municipality,MAX,greedy_disjoint,,continent|home_link|keywords|type,4,6,0.2817462166629472,-0.6666666666666666
airport,municipality,MAX,greedy_disjoint,,continent|home_link|scheduled_service|type,4,6,0.06165208868229288,-0.4783187553489595
airport,municipality,MAX,greedy_disjoint,,continent|iso_country|keywords|scheduled_service,4,6,0.30646684954458925,-0.6666666666666666
airport,municipality,MAX,greedy_disjoint,,continent|iso_country|keywords|type,4,6,0.31213245784760435,-0.6666666666666666
airport,municipality,MAX,greedy_disjoint,,continent|iso_country|scheduled_service|type,4,6,0.0,-0.41666666666666663
airport,municipality,MAX,greedy_disjoint,,continent|keywords|scheduled_service|type,4,6,0.06165208868229288,-0.4783187553489595
airport,municipality,MAX,greedy_disjoint,,home_link|iso_country|keywords|scheduled_service,4,6,0.2940349213564267,-0.6666666666666666
airport,municipality,MAX,greedy_disjoint,,home_link|iso_country|keywords|type,4,6,0.300156797686574,-0.6666666666666666
airport,municipality,MAX,greedy_disjoint,,home_link|iso_country|scheduled_service|type,4,6,0.024793890495394266,-0.4414605571620609
airport,municipality,MAX,greedy_disjoint,,home_link|keywords|scheduled_service|type,4,6,0.06165208868229288,-0.4783187553489595
airport,municipality,MAX,greedy_disjoint,,iso_country|keywords|scheduled_service|type,4,6,0.024793890495394266,-0.4414605571620609
airport,municipality,MAX,greedy_disjoint,,continent|home_link|iso_country|keywords|scheduled_service,5,6,0.26206657162545577,-0.8333333333333334
airport,municipality,MAX,greedy_disjoint,,continent|home_link|iso_country|keywords|type,5,6,0.27219631642481545,-0.8333333333333334
airport,municipality,MAX,greedy_disjoint,,continent|home_link|iso_country|scheduled_service|type,5,6,0.0,-0.5833333333333334
airport,municipality,MAX,greedy_disjoint,,continent|home_link|keywords|scheduled_service|type,5,6,0.06165208868229288,-0.6449854220156263
airport,municipality,MAX,greedy_disjoint,,continent|iso_country|keywords|scheduled_service|type,5,6,0.0,-0.5833333333333334
airport,municipality,MAX,greedy_disjoint,,home_link|iso_country|keywords|scheduled_service|type,5,6,0.024793890495394266,-0.6081272238287276
airport,municipality,MAX,greedy_disjoint,,continent|home_link|iso_country|keywords|scheduled_service|type,6,6,0.0,-0.75
airport,home_link,MAX,greedy_disjoint,,,0,6,0.22337399647872114,0.026626003521278863
airport,home_link,MAX,greedy_disjoint,,continent,1,6,0.22337399647872114,-0.1400406631453878
airport,home_link,MAX,greedy_disjoint,,iso_country,1,6,0.22337399647872114,-0.1400406631453878
airport,home_link,MAX,greedy_disjoint,,keywords,1,6,0.22337399647872114,-0.1400406631453878
airport,home_link,MAX,greedy_disjoint,,municipality,1,6,0.22337399647872114,-0.1400406631453878
airport,home_link,MAX,greedy_disjoint,,scheduled_service,1,6,0.051126318247808444,0.0322070150855249
airport,home_link,MAX,greedy_disjoint,,type,1,6,0.03592524660768637,0.047408086725646975
airport,home_link,MAX,greedy_disjoint,,continent|iso_country,2,6,0.22337399647872114,-0.30670732981205445
airport,home_link,MAX,greedy_disjoint,,continent|keywords,2,6,0.22337399647872114,-0.30670732981205445
airport,home_link,MAX,greedy_disjoint,,continent|municipality,2,6,0.22337399647872114,-0.30670732981205445
airport,home_link,MAX,greedy_disjoint,,continent|scheduled_service,2,6,0.051126318247808444,-0.13445965158114176
airport,home_link,MAX,greedy_disjoint,,continent|type,2,6,0.05010955345870127,-0.1334428867920346
airport,home_link,MAX,greedy_disjoint,,iso_country|keywords,2,6,0.22337399647872114,-0.30670732981205445
airport,home_link,MAX,greedy_disjoint,,iso_country|municipality,2,6,0.22337399647872114,-0.30670732981205445
airport,home_link,MAX,greedy_disjoint,,iso_country|scheduled_service,2,6,0.06016840572859605,-0.14350173906192937
airport,home_link,MAX,greedy_disjoint,,iso_country|type,2,6,0.03592524660768637,-0.11925857994101968
airport,home_link,MAX,greedy_disjoint,,keywords|municipality,2,6,0.22337399647872114,-0.30670732981205445
airport,home_link,MAX,greedy_disjoint,,keywords|scheduled_service,2,6,0.051126318247808444,-0.13445965158114176
airport,home_link,MAX,greedy_disjoint,,keywords|type,2,6,0.03592524660768637,-0.11925857994101968
airport,home_link,MAX,greedy_disjoint,,municipality|scheduled_service,2,6,0.051126318247808444,-0.13445965158114176
airport,home_link,MAX,greedy_disjoint,,municipality|type,2,6,0.03592524660768637,-0.11925857994101968
airport,home_link,MAX,greedy_disjoint,,scheduled_service|type,2,6,0.008222647309668152,-0.09155598064300147
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|keywords,3,6,0.22337399647872114,-0.47337399647872114
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|municipality,3,6,0.22337399647872114,-0.47337399647872114
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|scheduled_service,3,6,0.06016840572859605,-0.31016840572859605
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|type,3,6,0.05010955345870127,-0.3001095534587013
airport,home_link,MAX,greedy_disjoint,,continent|keywords|municipality,3,6,0.22337399647872114,-0.47337399647872114
airport,home_link,MAX,greedy_disjoint,,continent|keywords|scheduled_service,3,6,0.051126318247808444,-0.30112631824780844
airport,home_link,MAX,greedy_disjoint,,continent|keywords|type,3,6,0.05853885744745513,-0.30853885744745513
airport,home_link,MAX,greedy_disjoint,,continent|municipality|scheduled_service,3,6,0.051126318247808444,-0.30112631824780844
airport,home_link,MAX,greedy_disjoint,,continent|municipality|type,3,6,0.05010955345870127,-0.3001095534587013
airport,home_link,MAX,greedy_disjoint,,continent|scheduled_service|type,3,6,0.011469181810646378,-0.2614691818106464
airport,home_link,MAX,greedy_disjoint,,iso_country|keywords|municipality,3,6,0.22337399647872114,-0.47337399647872114
airport,home_link,MAX,greedy_disjoint,,iso_country|keywords|scheduled_service,3,6,0.06016840572859605,-0.31016840572859605
airport,home_link,MAX,greedy_disjoint,,iso_country|keywords|type,3,6,0.03592524660768637,-0.28592524660768637
airport,home_link,MAX,greedy_disjoint,,iso_country|municipality|scheduled_service,3,6,0.03592524660768637,-0.28592524660768637
airport,home_link,MAX,greedy_disjoint,,iso_country|municipality|type,3,6,0.03592524660768637,-0.28592524660768637
airport,home_link,MAX,greedy_disjoint,,iso_country|scheduled_service|type,3,6,0.0096768865126029,-0.2596768865126029
airport,home_link,MAX,greedy_disjoint,,keywords|municipality|scheduled_service,3,6,0.051126318247808444,-0.30112631824780844
airport,home_link,MAX,greedy_disjoint,,keywords|municipality|type,3,6,0.03592524660768637,-0.28592524660768637
airport,home_link,MAX,greedy_disjoint,,keywords|scheduled_service|type,3,6,0.008222647309668152,-0.25822264730966815
airport,home_link,MAX,greedy_disjoint,,municipality|scheduled_service|type,3,6,0.008222647309668152,-0.25822264730966815
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|keywords|municipality,4,6,0.22337399647872114,-0.6400406631453878
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|keywords|scheduled_service,4,6,0.06016840572859605,-0.4768350723952627
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|keywords|type,4,6,0.05853885744745513,-0.47520552411412176
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|municipality|scheduled_service,4,6,0.05010955345870127,-0.4667762201253679
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|municipality|type,4,6,0.05010955345870127,-0.4667762201253679
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|scheduled_service|type,4,6,0.013497595919447658,-0.4301642625861143
airport,home_link,MAX,greedy_disjoint,,continent|keywords|municipality|scheduled_service,4,6,0.051126318247808444,-0.4677929849144751
airport,home_link,MAX,greedy_disjoint,,continent|keywords|municipality|type,4,6,0.015768127809462573,-0.4324347944761292
airport,home_link,MAX,greedy_disjoint,,continent|keywords|scheduled_service|type,4,6,0.0,-0.41666666666666663
airport,home_link,MAX,greedy_disjoint,,continent|municipality|scheduled_service|type,4,6,0.011469181810646378,-0.428135848477313
airport,home_link,MAX,greedy_disjoint,,iso_country|keywords|municipality|scheduled_service,4,6,0.03592524660768637,-0.452591913274353
airport,home_link,MAX,greedy_disjoint,,iso_country|keywords|municipality|type,4,6,0.03592524660768637,-0.452591913274353
airport,home_link,MAX,greedy_disjoint,,iso_country|keywords|scheduled_service|type,4,6,0.0096768865126029,-0.42634355317926953
airport,home_link,MAX,greedy_disjoint,,iso_country|municipality|scheduled_service|type,4,6,0.003306804705818678,-0.4199734713724853
airport,home_link,MAX,greedy_disjoint,,keywords|municipality|scheduled_service|type,4,6,0.008222647309668152,-0.4248893139763348
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|keywords|municipality|scheduled_service,5,6,0.015768127809462573,-0.5991014611427959
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|keywords|municipality|type,5,6,0.015768127809462573,-0.5991014611427959
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|keywords|scheduled_service|type,5,6,0.0008907266304110095,-0.5842240599637444
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|municipality|scheduled_service|type,5,6,0.0,-0.5833333333333334
airport,home_link,MAX,greedy_disjoint,,continent|keywords|municipality|scheduled_service|type,5,6,0.003609042830710618,-0.586942376164044
airport,home_link,MAX,greedy_disjoint,,iso_country|keywords|municipality|scheduled_service|type,5,6,0.003306804705818678,-0.586640138039152
airport,home_link,MAX,greedy_disjoint,,continent|iso_country|keywords|municipality|scheduled_service|type,6,6,0.0,-0.75
airport,keywords,MAX,greedy_disjoint,,,0,6,0.22433029022460427,0.025669709775395733
airport,keywords,MAX,greedy_disjoint,,continent,1,6,0.22433029022460427,-0.14099695689127092
airport,keywords,MAX,greedy_disjoint,,home_link,1,6,0.22433029022460427,-0.14099695689127092
airport,keywords,MAX,greedy_disjoint,,iso_country,1,6,0.22433029022460427,-0.14099695689127092
airport,keywords,MAX,greedy_disjoint,,municipality,1,6,0.22433029022460427,-0.14099695689127092
airport,keywords,MAX,greedy_disjoint,,scheduled_service,1,6,0.0513451968064641,0.03198813652686924
airport,keywords,MAX,greedy_disjoint,,type,1,6,0.05010955345870127,0.03322377987463207
airport,keywords,MAX,greedy_disjoint,,continent|home_link,2,6,0.22433029022460427,-0.3076636235579376
airport,keywords,MAX,greedy_disjoint,,continent|iso_country,2,6,0.22433029022460427,-0.3076636235579376
airport,keywords,MAX,greedy_disjoint,,continent|municipality,2,6,0.22433029022460427,-0.3076636235579376
airport,keywords,MAX,greedy_disjoint,,continent|scheduled_service,2,6,0.0513451968064641,-0.13467853013979741
airport,keywords,MAX,greedy_disjoint,,continent|type,2,6,0.05010955345870127,-0.1334428867920346
airport,keywords,MAX,greedy_disjoint,,home_link|iso_country,2,6,0.22433029022460427,-0.3076636235579376
airport,keywords,MAX,greedy_disjoint,,home_link|municipality,2,6,0.22433029022460427,-0.3076636235579376
airport,keywords,MAX,greedy_disjoint,,home_link|scheduled_service,2,6,0.0513451968064641,-0.13467853013979741
airport,keywords,MAX,greedy_disjoint,,home_link|type,2,6,0.03607904735975154,-0.11941238069308485
airport,keywords,MAX,greedy_disjoint,,iso_country|municipality,2,6,0.22433029022460427,-0.3076636235579376
airport,keywords,MAX,greedy_disjoint,,iso_country|scheduled_service,2,6,0.06042599466466325,-0.14375932799799657
airport,keywords,MAX,greedy_disjoint,,iso_country|type,2,6,0.05010955345870127,-0.1334428867920346
airport,keywords,MAX,greedy_disjoint,,municipality|scheduled_service,2,6,0.0513451968064641,-0.13467853013979741
airport,keywords,MAX,greedy_disjoint,,municipality|type,2,6,0.05010955345870127,-0.1334428867920346
airport,keywords,MAX,greedy_disjoint,,scheduled_service|type,2,6,0.011469181810646378,-0.0948025151439797
airport,keywords,MAX,greedy_disjoint,,continent|home_link|iso_country,3,6,0.22433029022460427,-0.47433029022460427
airport,keywords,MAX,greedy_disjoint,,continent|home_link|municipality,3,6,0.22433029022460427,-0.47433029022460427
airport,keywords,MAX,greedy_disjoint,,continent|home_link|scheduled_service,3,6,0.0513451968064641,-0.3013451968064641
airport,keywords,MAX,greedy_disjoint,,continent|home_link|type,3,6,0.058789470070905514,-0.3087894700709055
airport,keywords,MAX,greedy_disjoint,,continent|iso_country|municipality,3,6,0.22433029022460427,-0.47433029022460427
airport,keywords,MAX,greedy_disjoint,,continent|iso_country|scheduled_service,3,6,0.06042599466466325,-0.31042599466466325
airport,keywords,MAX,greedy_disjoint,,continent|iso_country|type,3,6,0.05010955345870127,-0.3001095534587013
airport,keywords,MAX,greedy_disjoint,,continent|municipality|scheduled_service,3,6,0.0513451968064641,-0.3013451968064641
airport,keywords,MAX,greedy_disjoint,,continent|municipality|type,3,6,0.05010955345870127,-0.3001095534587013
airport,keywords,MAX,greedy_disjoint,,continent|scheduled_service|type,3,6,0.011469181810646378,-0.2614691818106464
airport,keywords,MAX,greedy_disjoint,,home_link|iso_country|municipality,3,6,0.22433029022460427,-0.47433029022460427
airport,keywords,MAX,greedy_disjoint,,home_link|iso_country|scheduled_service,3,6,0.06042599466466325,-0.31042599466466325
airport,keywords,MAX,greedy_disjoint,,home_link|iso_country|type,3,6,0.03607904735975154,-0.28607904735975154
airport,keywords,MAX,greedy_disjoint,,home_link|municipality|scheduled_service,3,6,0.0513451968064641,-0.3013451968064641
airport,keywords,MAX,greedy_disjoint,,home_link|municipality|type,3,6,0.03607904735975154,-0.28607904735975154
airport,keywords,MAX,greedy_disjoint,,home_link|scheduled_service|type,3,6,0.008257849554874852,-0.25825784955487485
airport,keywords,MAX,greedy_disjoint,,iso_country|municipality|scheduled_service,3,6,0.05010955345870127,-0.3001095534587013
airport,keywords,MAX,greedy_disjoint,,iso_country|municipality|type,3,6,0.05010955345870127,-0.3001095534587013
airport,keywords,MAX,greedy_disjoint,,iso_country|scheduled_service|type,3,6,0.013497595919447658,-0.26349759591944766
airport,keywords,MAX,greedy_disjoint,,municipality|scheduled_service|type,3,6,0.011469181810646378,-0.2614691818106464
airport,keywords,MAX,greedy_disjoint,,continent|home_link|iso_country|municipality,4,6,0.22433029022460427,-0.6409969568912709
airport,keywords,MAX,greedy_disjoint,,continent|home_link|iso_country|scheduled_service,4,6,0.06042599466466325,-0.4770926613313299
airport,keywords,MAX,greedy_disjoint,,continent|home_link|iso_country|type,4,6,0.058789470070905514,-0.47545613673757214
airport,keywords,MAX,greedy_disjoint,,continent|home_link|municipality|scheduled_service,4,6,0.0513451968064641,-0.46801186347313073
airport,keywords,MAX,greedy_disjoint,,continent|home_link|municipality|type,4,6,0.01583563325882631,-0.43250229992549294
airport,keywords,MAX,greedy_disjoint,,continent|home_link|scheduled_service|type,4,6,0.0,-0.41666666666666663
airport,keywords,MAX,greedy_disjoint,,continent|iso_country|municipality|scheduled_service,4,6,0.05010955345870127,-0.4667762201253679
airport,keywords,MAX,greedy_disjoint,,continent|iso_country|municipality|type,4,6,0.05010955345870127,-0.4667762201253679
airport,keywords,MAX,greedy_disjoint,,continent|iso_country|scheduled_service|type,4,6,0.013497595919447658,-0.4301642625861143
airport,keywords,MAX,greedy_disjoint,,continent|municipality|scheduled_service|type,4,6,0.011469181810646378,-0.428135848477313
airport,keywords,MAX,greedy_disjoint,,home_link|iso_country|municipality|scheduled_service,4,6,0.03607904735975154,-0.45274571402641817
airport,keywords,MAX,greedy_disjoint,,home_link|iso_country|municipality|type,4,6,0.03607904735975154,-0.45274571402641817
airport,keywords,MAX,greedy_disjoint,,home_link|iso_country|scheduled_service|type,4,6,0.00971831454897909,-0.4263849812156457
airport,keywords,MAX,greedy_disjoint,,home_link|municipality|scheduled_service|type,4,6,0.008257849554874852,-0.4249245162215415
airport,keywords,MAX,greedy_disjoint,,iso_country|municipality|scheduled_service|type,4,6,0.004612425044516089,-0.4212790917111827
airport,keywords,MAX,greedy_disjoint,,continent|home_link|iso_country|municipality|scheduled_service,5,6,0.01583563325882631,-0.5991689665921597
airport,keywords,MAX,greedy_disjoint,,continent|home_link|iso_country|municipality|type,5,6,0.01583563325882631,-0.5991689665921597
airport,keywords,MAX,greedy_disjoint,,continent|home_link|iso_country|scheduled_service|type,5,6,0.0008945399494157957,-0.5842278732827492
airport,keywords,MAX,greedy_disjoint,,continent|home_link|municipality|scheduled_service|type,5,6,0.003624493622396474,-0.5869578269557298
airport,keywords,MAX,greedy_disjoint,,continent|iso_country|municipality|scheduled_service|type,5,6,0.0,-0.5833333333333334
airport,keywords,MAX,greedy_disjoint,,home_link|iso_country|municipality|scheduled_service|type,5,6,0.0033209615759508537,-0.5866542949092842
airport,keywords,MAX,greedy_disjoint,,continent|home_link|iso_country|municipality|scheduled_service|type,6,6,0.0,-0.75
