method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1,total_time_minus_init
delexp_canonical,airport,scheduled_service,0.016342878341674805,0.011069059371948242,0.0023040771484375,0.0029697418212890625,0.2288821396123376,0.7151856454814502,0.10818111989722101,0,1,0,1,3,8892,7,1,25.0,,0.75,0.9,,noisy_or,5,7,,,,0.0052738189697265625
delexp_canonical,airport,scheduled_service,0.006611824035644531,0.0033769607543945312,0.0007200241088867188,0.0025148391723632812,0.49206482628207104,0.7151856454814502,0.028881742947258954,4,4,4,4,2,8820,7,1,25.0,,0.75,0.9,,noisy_or,5,7,,,,0.00323486328125
delexp_canonical,airport,scheduled_service,0.006208896636962891,0.003288745880126953,0.0006461143493652344,0.002274036407470703,0.460338407225221,0.7151856454814502,-0.0021539165446570474,2,3,2,3,3,8892,7,1,25.0,,0.75,0.9,,noisy_or,5,7,,,,0.0029201507568359375
delexp_canonical,airport,scheduled_service,0.0063211917877197266,0.003116130828857422,0.0006251335144042969,0.002579927444458008,0.2288821396123376,0.7151856454814502,0.10818111989722101,0,1,0,1,3,8892,7,1,25.0,,0.75,0.9,,noisy_or,5,7,,,,0.0032050609588623047
delexp_canonical,airport,scheduled_service,0.0074329376220703125,0.0035750865936279297,0.0007128715515136719,0.003144979476928711,0.5217987710088933,0.7151856454814502,0.06117808483129319,6,5,6,5,1,8748,7,1,25.0,,0.75,0.9,,noisy_or,5,7,,,,0.003857851028442383
delexp_canonical,airport,scheduled_service,0.005957365036010742,0.0031092166900634766,0.0007569789886474609,0.0020911693572998047,0.682552015129659,0.7151856454814502,0.018163684352489252,2,5,2,5,1,8748,7,0,25.0,,0.75,0.9,,noisy_or,5,7,,,,0.0028481483459472656
delexp_canonical,airport,scheduled_service,0.005448102951049805,0.0029668807983398438,0.0006520748138427734,0.0018291473388671875,0.6328149070033673,0.7151856454814502,0.03030110599007222,0,4,0,4,1,8748,7,0,25.0,,0.75,0.9,,noisy_or,5,7,,,,0.002481222152709961
delexp_canonical,airport,scheduled_service,0.006941318511962891,0.0036079883575439453,0.0006856918334960938,0.0026476383209228516,0.4919295802745304,0.7151856454814502,0.02892562013029855,4,4,4,4,2,8820,7,1,25.0,,0.75,0.9,,noisy_or,5,7,,,,0.0033333301544189453
delexp_canonical,airport,scheduled_service,0.006417989730834961,0.003154754638671875,0.0006251335144042969,0.002638101577758789,0.4919295802745304,0.7151856454814502,0.02892562013029855,4,4,4,4,2,8820,7,1,25.0,,0.75,0.9,,noisy_or,5,7,,,,0.003263235092163086
delexp_canonical,airport,scheduled_service,0.006621837615966797,0.0032689571380615234,0.0006220340728759766,0.002730846405029297,0.2288821396123376,0.7151856454814502,0.10818111989722101,0,1,0,1,3,8892,7,1,25.0,,0.75,0.9,,noisy_or,5,7,,,,0.0033528804779052734
delexp_canonical,airport,scheduled_service,0.0059337615966796875,0.0030088424682617188,0.00061798095703125,0.0023069381713867188,0.6646451700889366,0.7151856454814502,0.022430052516111763,2,5,2,5,1,8748,7,1,25.0,,0.75,0.9,,noisy_or,5,7,,,,0.0029249191284179688
delexp_canonical,airport,scheduled_service,0.00661015510559082,0.0031328201293945312,0.0008373260498046875,0.0026400089263916016,0.2288821396123376,0.7151856454814502,0.10818111989722101,0,1,0,1,3,8892,7,1,25.0,,0.75,0.9,,noisy_or,5,7,,,,0.003477334976196289
delexp_canonical,airport,scheduled_service,0.00717926025390625,0.0037081241607666016,0.0007610321044921875,0.002710103988647461,0.40177218427809114,0.7151856454814502,0.01950362269682787,6,4,6,4,3,8892,7,1,25.0,,0.75,0.9,,noisy_or,5,7,,,,0.0034711360931396484
delexp_canonical,airport,scheduled_service,0.007463932037353516,0.0039539337158203125,0.0007870197296142578,0.0027229785919189453,0.5007565718104581,0.7151856454814502,0.02608643041892643,4,4,4,4,2,8820,7,1,25.0,,0.75,0.9,,noisy_or,5,7,,,,0.003509998321533203
