method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1,total_time_minus_init
del2ph,airport,scheduled_service,0.002811908721923828,0.0,0.00015807151794433594,0.002653837203979492,0.3296703821603769,,-0.02921375228889786,2,3,2,3,4,38862,6,1,25.0,,0.75,,,greedy_disjoint,,,,,,0.002811908721923828
del2ph,airport,scheduled_service,0.0021474361419677734,0.0,3.910064697265625e-05,0.002108335494995117,0.2288821396123376,,0.007963579324318064,0,1,0,1,3,38808,6,1,25.0,,0.75,,,greedy_disjoint,,,,,,0.0021474361419677734
del2ph,airport,scheduled_service,0.0020012855529785156,0.0,3.0994415283203125e-05,0.0019702911376953125,0.07059070463900075,,0.028545957245061787,1,1,1,1,5,39170,6,1,25.0,,0.75,,,greedy_disjoint,,,,,,0.0020012855529785156
del2ph,airport,scheduled_service,0.0021958351135253906,0.0,3.409385681152344e-05,0.002161741256713867,0.2288821396123376,,-0.0016753939305277146,0,1,0,1,4,38857,6,1,25.0,,0.75,,,greedy_disjoint,,,,,,0.0021958351135253906
del2ph,airport,scheduled_service,0.002382993698120117,0.0,2.8133392333984375e-05,0.002354860305786133,0.2288821396123376,,0.007963579324318064,0,1,0,1,3,38808,6,1,25.0,,0.75,,,greedy_disjoint,,,,,,0.002382993698120117
del2ph,airport,scheduled_service,0.002321958541870117,0.0,2.8848648071289062e-05,0.002293109893798828,0.3985802193778676,,-0.04253395687710883,1,3,1,3,3,38812,6,1,25.0,,0.75,,,greedy_disjoint,,,,,,0.002321958541870117
del2ph,airport,scheduled_service,0.0023462772369384766,0.0,2.5033950805664062e-05,0.0023212432861328125,0.3296703821603769,,-0.02921375228889786,2,3,2,3,4,38862,6,1,25.0,,0.75,,,greedy_disjoint,,,,,,0.0023462772369384766
del2ph,airport,scheduled_service,0.0024323463439941406,0.0,2.4080276489257812e-05,0.002408266067504883,0.0920468199405825,,0.04280477276611373,1,1,1,1,3,38810,6,1,25.0,,0.75,,,greedy_disjoint,,,,,,0.0024323463439941406
del2ph,airport,scheduled_service,0.0023877620697021484,0.0,2.288818359375e-05,0.0023648738861083984,0.07059070463900075,,0.028545957245061787,1,1,1,1,5,39170,6,1,25.0,,0.75,,,greedy_disjoint,,,,,,0.0023877620697021484
del2ph,airport,scheduled_service,0.002371549606323242,0.0,2.2649765014648438e-05,0.0023488998413085938,0.2288821396123376,,0.024028534749061026,0,1,0,1,2,38758,6,1,25.0,,0.75,,,greedy_disjoint,,,,,,0.002371549606323242
del2ph,airport,scheduled_service,0.0023012161254882812,0.0,2.4080276489257812e-05,0.0022771358489990234,0.0920468199405825,,0.03145535801537101,1,1,1,1,4,38859,6,1,25.0,,0.75,,,greedy_disjoint,,,,,,0.0023012161254882812
del2ph,airport,scheduled_service,0.0024900436401367188,0.0,2.3126602172851562e-05,0.002466917037963867,0.0920468199405825,,0.03145535801537101,1,1,1,1,4,38860,6,1,25.0,,0.75,,,greedy_disjoint,,,,,,0.0024900436401367188
