method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cells
delgum,airport,home_link,0.004872798919677734,0.0027937889099121094,0.0002999305725097656,0.0017790794372558594,0.003306804705818678,0.22337399647872114,-0.20833333333333334,4,5,458,6
delgum,airport,home_link,0.0018808841705322266,0.0001800060272216797,0.0001690387725830078,0.001531839370727539,0.05010955345870127,0.22337399647872114,-0.16666666666666666,8,4,458,6
delgum,airport,home_link,0.0019283294677734375,0.00015211105346679688,0.0001342296600341797,0.001641988754272461,0.003609042830710618,0.22337399647872114,-0.20833333333333334,4,5,458,6
delgum,airport,home_link,0.0017137527465820312,0.00013494491577148438,9.989738464355469e-05,0.0014789104461669922,0.0,0.22337399647872114,-0.20833333333333334,-1,5,458,6
delgum,airport,home_link,0.002010345458984375,0.00013327598571777344,9.393692016601562e-05,0.001783132553100586,0.03592524660768637,0.22337399647872114,-0.08333333333333333,2,2,458,6
delgum,airport,home_link,0.0018820762634277344,0.00017714500427246094,0.00017309188842773438,0.001531839370727539,0.015768127809462573,0.22337399647872114,-0.20833333333333334,8,5,458,6
delgum,airport,home_link,0.0017240047454833984,0.00034999847412109375,0.00012803077697753906,0.0012459754943847656,0.0,0.22337399647872114,-0.16666666666666666,-1,4,458,6
delgum,airport,home_link,0.0013480186462402344,0.0001761913299560547,8.487701416015625e-05,0.0010869503021240234,0.22337399647872114,0.22337399647872114,-0.041666666666666664,1,1,458,6
delgum,airport,home_link,0.0018818378448486328,0.0001430511474609375,6.29425048828125e-05,0.0016758441925048828,0.22337399647872114,0.22337399647872114,-0.0,1,0,458,6
delgum,airport,home_link,0.0021905899047851562,0.0001289844512939453,0.0005278587341308594,0.0015337467193603516,0.003609042830710618,0.22337399647872114,-0.20833333333333334,4,5,458,6
delgum,airport,home_link,0.0017998218536376953,0.00013303756713867188,0.00014591217041015625,0.0015208721160888672,0.015768127809462573,0.22337399647872114,-0.20833333333333334,8,5,458,6
delgum,airport,home_link,0.0017139911651611328,0.000125885009765625,0.0001430511474609375,0.0014450550079345703,0.03592524660768637,0.22337399647872114,-0.16666666666666666,8,4,458,6
delgum,airport,home_link,0.002077817916870117,0.00011396408081054688,0.00010800361633300781,0.0018558502197265625,0.03592524660768637,0.22337399647872114,-0.125,2,3,458,6
delgum,airport,home_link,0.0017428398132324219,0.00014591217041015625,0.00013899803161621094,0.0014579296112060547,0.003306804705818678,0.22337399647872114,-0.20833333333333334,4,5,458,6
delgum,airport,home_link,0.0019180774688720703,0.00013518333435058594,9.608268737792969e-05,0.0016868114471435547,0.03592524660768637,0.22337399647872114,-0.08333333333333333,2,2,458,6
delgum,airport,home_link,0.0018703937530517578,0.00011706352233886719,0.00010204315185546875,0.0016512870788574219,0.22337399647872114,0.22337399647872114,-0.125,1,3,458,6
delgum,airport,home_link,0.0018076896667480469,0.00013780593872070312,8.606910705566406e-05,0.0015838146209716797,0.22337399647872114,0.22337399647872114,-0.08333333333333333,1,2,458,6
delgum,airport,home_link,0.001699686050415039,0.00013899803161621094,0.00011277198791503906,0.001447916030883789,0.0008907266304110095,0.22337399647872114,-0.20833333333333334,2,5,458,6
delgum,airport,home_link,0.0019767284393310547,0.0001227855682373047,0.00010919570922851562,0.0017447471618652344,0.0008907266304110095,0.22337399647872114,-0.20833333333333334,2,5,458,6
delgum,airport,home_link,0.002007722854614258,0.00016260147094726562,0.00014901161193847656,0.0016961097717285156,0.051126318247808444,0.22337399647872114,-0.16666666666666666,8,4,458,6
delgum,airport,home_link,0.002527952194213867,0.0006558895111083984,0.00016617774963378906,0.0017058849334716797,0.22337399647872114,0.22337399647872114,-0.041666666666666664,1,1,458,6
delgum,airport,home_link,0.0025610923767089844,0.0004622936248779297,0.00021791458129882812,0.0018808841705322266,0.03592524660768637,0.22337399647872114,-0.08333333333333333,1,2,458,6
delgum,airport,home_link,0.0023877620697021484,0.00048804283142089844,0.0002989768981933594,0.0016007423400878906,0.015768127809462573,0.22337399647872114,-0.20833333333333334,8,5,458,6
delgum,airport,home_link,0.0027289390563964844,0.0005931854248046875,0.0003299713134765625,0.0018057823181152344,0.015768127809462573,0.22337399647872114,-0.20833333333333334,8,5,458,6
delgum,airport,home_link,0.0027968883514404297,0.0005681514739990234,0.00023889541625976562,0.0019898414611816406,0.05010955345870127,0.22337399647872114,-0.08333333333333333,2,2,458,6
delgum,airport,home_link,0.001973867416381836,0.0003609657287597656,8.296966552734375e-05,0.0015299320220947266,0.22337399647872114,0.22337399647872114,-0.0,1,0,458,6
delgum,airport,home_link,0.0016429424285888672,0.0001819133758544922,0.00011110305786132812,0.0013499259948730469,0.03592524660768637,0.22337399647872114,-0.08333333333333333,2,2,458,6
delgum,airport,home_link,0.0017147064208984375,0.0001270771026611328,0.0001327991485595703,0.0014548301696777344,0.003306804705818678,0.22337399647872114,-0.20833333333333334,4,5,458,6
delgum,airport,home_link,0.0014698505401611328,0.00012373924255371094,7.605552673339844e-05,0.0012700557708740234,0.22337399647872114,0.22337399647872114,-0.041666666666666664,1,1,458,6
delgum,airport,home_link,0.0027327537536621094,0.0005970001220703125,0.00029087066650390625,0.0018448829650878906,0.003609042830710618,0.22337399647872114,-0.20833333333333334,4,5,458,6
delgum,airport,home_link,0.0022280216217041016,0.0004611015319824219,0.00014495849609375,0.0016219615936279297,0.22337399647872114,0.22337399647872114,-0.0,1,0,458,6
delgum,airport,home_link,0.0025818347930908203,0.0005831718444824219,0.00025391578674316406,0.0017447471618652344,0.03592524660768637,0.22337399647872114,-0.125,4,3,458,6
delgum,airport,home_link,0.0024781227111816406,0.0005021095275878906,0.000247955322265625,0.001728057861328125,0.22337399647872114,0.22337399647872114,-0.16666666666666666,1,4,458,6
delgum,airport,home_link,0.002301931381225586,0.00047397613525390625,0.0001518726348876953,0.0016760826110839844,0.22337399647872114,0.22337399647872114,-0.0,1,0,458,6
delgum,airport,home_link,0.0025250911712646484,0.0006127357482910156,0.00023221969604492188,0.001680135726928711,0.03592524660768637,0.22337399647872114,-0.08333333333333333,2,2,458,6
delgum,airport,home_link,0.0024318695068359375,0.00045800209045410156,0.0002868175506591797,0.0016870498657226562,0.015768127809462573,0.22337399647872114,-0.20833333333333334,8,5,458,6
delgum,airport,home_link,0.002398967742919922,0.0004367828369140625,0.00021696090698242188,0.0017452239990234375,0.03592524660768637,0.22337399647872114,-0.08333333333333333,2,2,458,6
delgum,airport,home_link,0.0022101402282714844,0.00037407875061035156,0.0001862049102783203,0.0016498565673828125,0.03592524660768637,0.22337399647872114,-0.08333333333333333,2,2,458,6
delgum,airport,home_link,0.0022869110107421875,0.0005049705505371094,0.0002689361572265625,0.0015130043029785156,0.0008907266304110095,0.22337399647872114,-0.20833333333333334,2,5,458,6
delgum,airport,home_link,0.0020368099212646484,0.00035691261291503906,0.00022220611572265625,0.0014576911926269531,0.0008907266304110095,0.22337399647872114,-0.20833333333333334,2,5,458,6
delgum,airport,home_link,0.0023889541625976562,0.0004239082336425781,0.0001862049102783203,0.0017788410186767578,0.22337399647872114,0.22337399647872114,-0.041666666666666664,1,1,458,6
delgum,airport,home_link,0.0031158924102783203,0.0007288455963134766,0.00028014183044433594,0.002106904983520508,0.05010955345870127,0.22337399647872114,-0.08333333333333333,2,2,458,6
delgum,airport,home_link,0.002811908721923828,0.0008988380432128906,0.0002410411834716797,0.0016720294952392578,0.05010955345870127,0.22337399647872114,-0.08333333333333333,2,2,458,6
delgum,airport,home_link,0.0028548240661621094,0.0006759166717529297,0.0003199577331542969,0.0018589496612548828,0.011469181810646378,0.22337399647872114,-0.16666666666666666,4,4,458,6
delgum,airport,home_link,0.0026640892028808594,0.0006711483001708984,0.00028204917907714844,0.0017108917236328125,0.03592524660768637,0.22337399647872114,-0.041666666666666664,1,1,458,6
delgum,airport,home_link,0.0018811225891113281,0.0001850128173828125,7.104873657226562e-05,0.00162506103515625,0.22337399647872114,0.22337399647872114,-0.0,1,0,458,6
delgum,airport,home_link,0.0019598007202148438,0.00013208389282226562,0.00011587142944335938,0.0017118453979492188,0.008222647309668152,0.22337399647872114,-0.125,2,3,458,6
delgum,airport,home_link,0.0031397342681884766,0.0008420944213867188,0.00023293495178222656,0.0020647048950195312,0.22337399647872114,0.22337399647872114,-0.0,1,0,458,6
delgum,airport,home_link,0.002871990203857422,0.0007021427154541016,0.0002429485321044922,0.0019268989562988281,0.22337399647872114,0.22337399647872114,-0.0,1,0,458,6
delgum,airport,home_link,0.002682924270629883,0.0006129741668701172,0.00026702880859375,0.0018029212951660156,0.015768127809462573,0.22337399647872114,-0.16666666666666666,6,4,458,6
delgum,airport,home_link,0.0025548934936523438,0.0005519390106201172,0.00021386146545410156,0.001789093017578125,0.22337399647872114,0.22337399647872114,-0.08333333333333333,1,2,458,6
delgum,airport,home_link,0.0025522708892822266,0.0005772113800048828,0.0002429485321044922,0.0017321109771728516,0.0,0.22337399647872114,-0.20833333333333334,-1,5,458,6
delgum,airport,home_link,0.0024995803833007812,0.0005927085876464844,0.0002338886260986328,0.001672983169555664,0.22337399647872114,0.22337399647872114,-0.041666666666666664,1,1,458,6
delgum,airport,home_link,0.002438783645629883,0.0005247592926025391,0.0002532005310058594,0.0016608238220214844,0.03592524660768637,0.22337399647872114,-0.08333333333333333,2,2,458,6
delgum,airport,home_link,0.0025691986083984375,0.0006101131439208984,0.00020194053649902344,0.0017571449279785156,0.03592524660768637,0.22337399647872114,-0.08333333333333333,1,2,458,6
delgum,airport,home_link,0.0016789436340332031,0.0001418590545654297,9.512901306152344e-05,0.00144195556640625,0.03592524660768637,0.22337399647872114,-0.08333333333333333,1,2,458,6
delgum,airport,home_link,0.0024459362030029297,0.0005738735198974609,0.00019788742065429688,0.0016741752624511719,0.03592524660768637,0.22337399647872114,-0.041666666666666664,1,1,458,6
delgum,airport,home_link,0.0016357898712158203,0.00012111663818359375,5.984306335449219e-05,0.0014548301696777344,0.22337399647872114,0.22337399647872114,-0.0,1,0,458,6
delgum,airport,home_link,0.002619028091430664,0.0006201267242431641,0.0002620220184326172,0.0017368793487548828,0.03592524660768637,0.22337399647872114,-0.041666666666666664,1,1,458,6
delgum,airport,home_link,0.0029327869415283203,0.0006492137908935547,0.0002727508544921875,0.002010822296142578,0.008222647309668152,0.22337399647872114,-0.125,2,3,458,6
delgum,airport,home_link,0.0023109912872314453,0.0004711151123046875,0.00014901161193847656,0.0016908645629882812,0.22337399647872114,0.22337399647872114,-0.0,1,0,458,6
delgum,airport,home_link,0.0019414424896240234,0.00014638900756835938,0.0001468658447265625,0.0016481876373291016,0.06016840572859605,0.22337399647872114,-0.16666666666666666,8,4,458,6
delgum,airport,home_link,0.001641988754272461,0.00013303756713867188,0.00010514259338378906,0.00140380859375,0.009414806213275395,0.22337399647872114,-0.125,2,3,458,6
