method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1,total_time_minus_init
del2ph,airport,scheduled_service,0.0031785964965820312,0.0,0.00018477439880371094,0.0029938220977783203,0.2288821396123376,,-0.37166160470925325,0,1,0,1,4,38879,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0031785964965820312
del2ph,airport,scheduled_service,0.002803325653076172,0.0,6.508827209472656e-05,0.0027382373809814453,0.0,,-0.2,0,-1,0,-1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002803325653076172
del2ph,airport,scheduled_service,0.002089262008666992,0.0,6.031990051269531e-05,0.002028942108154297,0.2288821396123376,,-0.37166160470925325,0,1,0,1,4,38878,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002089262008666992
del2ph,airport,scheduled_service,0.0023369789123535156,0.0,5.602836608886719e-05,0.0022809505462646484,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38880,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0023369789123535156
del2ph,airport,scheduled_service,0.0018808841705322266,0.0,3.600120544433594e-05,0.0018448829650878906,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38880,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0018808841705322266
del2ph,airport,scheduled_service,0.002469301223754883,0.0,3.528594970703125e-05,0.0024340152740478516,0.0,,-0.25,0,-1,0,-1,5,39186,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002469301223754883
del2ph,airport,scheduled_service,0.0025243759155273438,0.0,7.43865966796875e-05,0.0024499893188476562,0.0,,-0.25,0,-1,0,-1,5,39186,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0025243759155273438
del2ph,airport,scheduled_service,0.002727985382080078,0.0,6.794929504394531e-05,0.002660036087036133,0.0,,-0.25,0,-1,0,-1,5,39187,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002727985382080078
del2ph,airport,scheduled_service,0.0021622180938720703,0.0,5.602836608886719e-05,0.002106189727783203,0.2693617282096118,,-0.4520212961572089,0,1,0,1,5,39183,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0021622180938720703
del2ph,airport,scheduled_service,0.0023293495178222656,0.0,6.008148193359375e-05,0.002269268035888672,0.0,,-0.2,0,-1,0,-1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0023293495178222656
del2ph,airport,scheduled_service,0.0026826858520507812,0.0,5.4836273193359375e-05,0.002627849578857422,0.0920468199405825,,-0.3190351149554369,2,1,2,1,5,39186,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0026826858520507812
del2ph,airport,scheduled_service,0.0021860599517822266,0.0,5.507469177246094e-05,0.0021309852600097656,0.0920468199405825,,-0.21903511495543687,2,1,2,1,3,38831,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0021860599517822266
