method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1,total_time_minus_init
delgum,airport,scheduled_service,0.005010128021240234,0.0010371208190917969,0.00215911865234375,0.0018138885498046875,0.37561473038408055,,-0.3817110477880604,4,5,4,5,2,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0020987987518310547,6,5,0.0039730072021484375
delgum,airport,scheduled_service,0.004057168960571289,0.000507354736328125,0.0018308162689208984,0.0017189979553222656,0.0,,-0.25,0,-1,0,-1,5,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0017979145050048828,6,5,0.003549814224243164
delgum,airport,scheduled_service,0.0030329227447509766,0.0005168914794921875,0.0007753372192382812,0.0017406940460205078,0.6328149070033673,,-0.5246111802525255,0,4,0,4,1,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0007448196411132812,6,5,0.002516031265258789
delgum,airport,scheduled_service,0.0035660266876220703,0.0004730224609375,0.001463174819946289,0.0016298294067382812,0.0,,-0.3,0,-1,0,-1,6,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0014319419860839844,6,5,0.0030930042266845703
delgum,airport,scheduled_service,0.003412008285522461,0.00047206878662109375,0.0013968944549560547,0.0015430450439453125,0.29185792416741285,,-0.41889344312555965,2,3,2,3,4,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0013539791107177734,6,5,0.002939939498901367
delgum,airport,scheduled_service,0.0023322105407714844,0.0001761913299560547,0.0004899501800537109,0.0016660690307617188,0.4697142498776278,,-0.40228568740822085,3,5,3,5,1,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0004661083221435547,6,5,0.0021560192108154297
delgum,airport,scheduled_service,0.002966165542602539,0.00014591217041015625,0.001194000244140625,0.0016262531280517578,0.0,,-0.3,0,-1,0,-1,6,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0011661052703857422,6,5,0.002820253372192383
delgum,airport,scheduled_service,0.002490520477294922,0.00012493133544921875,0.0007417201995849609,0.0016238689422607422,0.37561473038408055,,-0.3817110477880604,4,5,4,5,2,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0006988048553466797,6,5,0.002365589141845703
delgum,airport,scheduled_service,0.002496957778930664,0.00011801719665527344,0.0007560253143310547,0.001622915267944336,0.3985802193778676,,-0.44893516453340065,1,3,1,3,3,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0007219314575195312,6,5,0.0023789405822753906
delgum,airport,scheduled_service,0.0018024444580078125,0.00011014938354492188,0.00023412704467773438,0.0014581680297851562,0.7151856454814501,,-0.5363892341110876,0,5,0,5,0,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.00021791458129882812,6,5,0.0016922950744628906
