method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1,total_time_minus_init
delexp_canonical,airport,scheduled_service,0.01423192024230957,0.009109973907470703,0.0024340152740478516,0.0026879310607910156,0.35257182612971993,0.7151856454814502,-0.47628591306485996,4,3,4,3,3,8892,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.005121946334838867
delexp_canonical,airport,scheduled_service,0.007881879806518555,0.0044231414794921875,0.0005817413330078125,0.0028769969940185547,0.6377015566223647,0.7151856454814502,-0.41885077831118234,2,5,2,5,1,8748,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.003458738327026367
delexp_canonical,airport,scheduled_service,0.006658077239990234,0.003945112228393555,0.0006749629974365234,0.0020380020141601562,0.633267038153267,0.7151856454814502,-0.4166335190766335,0,4,0,4,1,8748,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.0027129650115966797
delexp_canonical,airport,scheduled_service,0.0067272186279296875,0.003693103790283203,0.0005710124969482422,0.002463102340698242,0.2288821396123376,0.7151856454814502,-0.4144410698061688,0,1,0,1,3,8892,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.0030341148376464844
delexp_canonical,airport,scheduled_service,0.0057239532470703125,0.003548860549926758,0.000553131103515625,0.0016219615936279297,0.7151856454814502,0.7151856454814502,-0.3575928227407251,0,5,0,5,0,8676,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.0021750926971435547
delexp_canonical,airport,scheduled_service,0.006631374359130859,0.0034508705139160156,0.0005052089691162109,0.002675294876098633,0.2288821396123376,0.7151856454814502,-0.4144410698061688,0,1,0,1,3,8892,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.0031805038452148438
delexp_canonical,airport,scheduled_service,0.00658869743347168,0.0035240650177001953,0.0005147457122802734,0.002549886703491211,0.5217987710088933,0.7151856454814502,-0.36089938550444667,6,5,6,5,1,8748,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.0030646324157714844
delexp_canonical,airport,scheduled_service,0.006225109100341797,0.003276824951171875,0.0004930496215820312,0.0024552345275878906,0.5217987710088933,0.7151856454814502,-0.36089938550444667,6,5,6,5,1,8748,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.002948284149169922
delexp_canonical,airport,scheduled_service,0.006591796875,0.0032892227172851562,0.0008187294006347656,0.002483844757080078,0.2288821396123376,0.7151856454814502,-0.4144410698061688,0,1,0,1,3,8892,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.0033025741577148438
delexp_canonical,airport,scheduled_service,0.006636857986450195,0.0036039352416992188,0.0005729198455810547,0.002460002899169922,0.2288821396123376,0.7151856454814502,-0.4144410698061688,0,1,0,1,3,8892,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.0030329227447509766
delexp_canonical,airport,scheduled_service,0.0057222843170166016,0.0032291412353515625,0.0005059242248535156,0.0019872188568115234,0.5217987710088933,0.7151856454814502,-0.36089938550444667,6,5,6,5,1,8748,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.002493143081665039
delexp_canonical,airport,scheduled_service,0.005232095718383789,0.0031311511993408203,0.0005669593811035156,0.0015339851379394531,0.7151856454814502,0.7151856454814502,-0.3575928227407251,0,5,0,5,0,8676,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.0021009445190429688
delexp_canonical,airport,scheduled_service,0.005254030227661133,0.0033190250396728516,0.0005640983581542969,0.0013709068298339844,0.7151856454814502,0.7151856454814502,-0.3575928227407251,0,5,0,5,0,8676,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.0019350051879882812
delexp_canonical,airport,scheduled_service,0.006906032562255859,0.0038878917694091797,0.0006220340728759766,0.002396106719970703,0.5734114839073647,0.7151856454814502,-0.4867057419536824,4,5,4,5,2,8820,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.0030181407928466797
delexp_canonical,airport,scheduled_service,0.007052183151245117,0.004067182540893555,0.0005707740783691406,0.002414226531982422,0.460338407225221,0.7151856454814502,-0.5301692036126104,2,3,2,3,3,8892,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.0029850006103515625
delexp_canonical,airport,scheduled_service,0.00590968132019043,0.003309011459350586,0.0005807876586914062,0.0020198822021484375,0.35257182612971993,0.7151856454814502,-0.47628591306485996,4,3,4,3,3,8892,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.0026006698608398438
delexp_canonical,airport,scheduled_service,0.007168292999267578,0.0038797855377197266,0.0006392002105712891,0.0026493072509765625,0.6328149070033673,0.7151856454814502,-0.4164074535016836,0,4,0,4,1,8748,7,0,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.0032885074615478516
delexp_canonical,airport,scheduled_service,0.0061702728271484375,0.0033690929412841797,0.0005710124969482422,0.0022301673889160156,0.46957305266532445,0.7151856454814502,-0.5347865263326622,2,3,2,3,3,8892,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.002801179885864258
delexp_canonical,airport,scheduled_service,0.005774021148681641,0.0031549930572509766,0.0005741119384765625,0.0020449161529541016,0.4019314297695329,0.7151856454814502,-0.5009657148847664,6,4,6,4,3,8892,7,1,10.0,,0.5,0.9,,noisy_or,5,7,,,,0.002619028091430664
