method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1,total_time_minus_init
del2ph,airport,scheduled_service,0.0045261383056640625,0.0,0.0012502670288085938,0.0016379356384277344,0.37544847764307687,,-0.21908635823230765,3,4,3,4,3,38806,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0045261383056640625
del2ph,airport,scheduled_service,0.0028150081634521484,0.0,3.695487976074219e-05,0.0013890266418457031,0.0920468199405825,,-0.125,1,1,1,1,3,38810,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0028150081634521484
del2ph,airport,scheduled_service,0.0034835338592529297,0.0,4.315376281738281e-05,0.0017201900482177734,0.2288821396123376,,-0.125,0,1,0,1,3,38807,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0034835338592529297
del2ph,airport,scheduled_service,0.0031766891479492188,0.0,3.62396240234375e-05,0.0015702247619628906,0.0920468199405825,,-0.125,1,1,1,1,3,38810,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0031766891479492188
del2ph,airport,scheduled_service,0.0031528472900390625,0.0,2.9087066650390625e-05,0.001561880111694336,0.2288821396123376,,-0.125,0,1,0,1,3,38808,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0031528472900390625
del2ph,airport,scheduled_service,0.003346681594848633,0.0,2.6941299438476562e-05,0.0016598701477050781,0.5329217593367891,,-0.29552465283592516,1,4,1,4,2,38762,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.003346681594848633
del2ph,airport,scheduled_service,0.003095865249633789,0.0,2.4080276489257812e-05,0.0015358924865722656,0.567657695427904,,-0.3215766049042613,1,4,1,4,2,38761,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.003095865249633789
del2ph,airport,scheduled_service,0.0032486915588378906,0.0,2.288818359375e-05,0.0016129016876220703,0.0,,-0.16666666666666666,0,-1,0,-1,4,38860,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0032486915588378906
del2ph,airport,scheduled_service,0.003126382827758789,0.0,2.2172927856445312e-05,0.0015521049499511719,0.0,,-0.16666666666666666,0,-1,0,-1,4,38860,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.003126382827758789
del2ph,airport,scheduled_service,0.0033721923828125,0.0,2.193450927734375e-05,0.0016751289367675781,0.37561473038408055,,-0.21921104778806041,3,4,3,4,3,38807,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0033721923828125
