method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1,total_time_minus_init
del2ph,airport,scheduled_service,0.002928018569946289,0.0,0.0007731914520263672,0.002154827117919922,0.2288821396123376,,-0.3216616047092532,0,1,0,1,3,38828,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002928018569946289
del2ph,airport,scheduled_service,0.002638101577758789,0.0,6.604194641113281e-05,0.0025720596313476562,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002638101577758789
del2ph,airport,scheduled_service,0.002484560012817383,0.0,4.673004150390625e-05,0.0024378299713134766,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002484560012817383
del2ph,airport,scheduled_service,0.002764463424682617,0.0,4.506111145019531e-05,0.002719402313232422,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38880,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002764463424682617
del2ph,airport,scheduled_service,0.0026121139526367188,0.0,3.3855438232421875e-05,0.002578258514404297,0.0,,-0.25,0,-1,0,-1,5,39187,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0026121139526367188
del2ph,airport,scheduled_service,0.002229928970336914,0.0,2.7894973754882812e-05,0.0022020339965820312,0.0,,-0.2,0,-1,0,-1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002229928970336914
del2ph,airport,scheduled_service,0.0026140213012695312,0.0,4.1961669921875e-05,0.0025720596313476562,0.2288821396123376,,-0.37166160470925325,0,1,0,1,4,38879,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0026140213012695312
del2ph,airport,scheduled_service,0.0022149085998535156,0.0,3.2901763916015625e-05,0.0021820068359375,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38880,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0022149085998535156
del2ph,airport,scheduled_service,0.002485990524291992,0.0,2.9802322387695312e-05,0.002456188201904297,0.0,,-0.2,0,-1,0,-1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002485990524291992
del2ph,airport,scheduled_service,0.0023071765899658203,0.0,2.6226043701171875e-05,0.0022809505462646484,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38880,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0023071765899658203
