method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cells
delgum,airport,home_link,0.007156848907470703,0.0024042129516601562,0.00048470497131347656,0.00426793098449707,0.013132038880604324,,-0.5,2,3,458,6
delgum,airport,home_link,0.0018010139465332031,0.0002219676971435547,0.0002491474151611328,0.0013298988342285156,0.22337399647872114,,-0.5,1,3,458,6
delgum,airport,home_link,0.001657247543334961,0.00032591819763183594,0.00013208389282226562,0.0011992454528808594,0.013132038880604324,,-0.6666666666666666,4,4,458,6
delgum,airport,home_link,0.0018475055694580078,0.0002028942108154297,0.00014328956604003906,0.001501321792602539,0.06016840572859605,,-0.6666666666666666,8,4,458,6
delgum,airport,home_link,0.0015761852264404297,0.00011801719665527344,0.00014019012451171875,0.0013179779052734375,0.03592524660768637,,-0.3333333333333333,2,2,458,6
delgum,airport,home_link,0.0014069080352783203,0.00020813941955566406,0.00012493133544921875,0.0010738372802734375,0.008222647309668152,,-0.6666666666666666,4,4,458,6
delgum,airport,home_link,0.0015790462493896484,0.0002429485321044922,0.0001709461212158203,0.001165151596069336,0.05010955345870127,,-0.6666666666666666,8,4,458,6
delgum,airport,home_link,0.0013320446014404297,0.00012302398681640625,0.00013589859008789062,0.0010731220245361328,0.03592524660768637,,-0.16666666666666666,1,1,458,6
delgum,airport,home_link,0.0014481544494628906,0.0002181529998779297,0.00015211105346679688,0.001077890396118164,0.05010955345870127,,-0.5,4,3,458,6
delgum,airport,home_link,0.0014300346374511719,0.00022077560424804688,0.00014209747314453125,0.0010671615600585938,0.22337399647872114,,-0.5,1,3,458,6
delgum,airport,home_link,0.0015292167663574219,0.00024318695068359375,0.0001571178436279297,0.0011289119720458984,0.22337399647872114,,-0.16666666666666666,1,1,458,6
delgum,airport,home_link,0.0016109943389892578,0.0002129077911376953,0.00015401840209960938,0.0012440681457519531,0.22337399647872114,,-0.5,1,3,458,6
delgum,airport,home_link,0.0011832714080810547,0.0001342296600341797,0.00011706352233886719,0.0009319782257080078,0.051126318247808444,,-0.5,4,3,458,6
delgum,airport,home_link,0.0011174678802490234,9.822845458984375e-05,0.00015997886657714844,0.0008592605590820312,0.22337399647872114,,-0.16666666666666666,1,1,458,6
delgum,airport,home_link,0.0011401176452636719,0.00011301040649414062,0.00011610984802246094,0.0009109973907470703,0.011469181810646378,,-0.6666666666666666,4,4,458,6
delgum,airport,home_link,0.0015606880187988281,0.00010585784912109375,0.00013494491577148438,0.00131988525390625,0.22337399647872114,,-0.5,1,3,458,6
delgum,airport,home_link,0.0011107921600341797,0.00021600723266601562,7.677078247070312e-05,0.0008180141448974609,0.003306804705818678,,-0.8333333333333334,4,5,458,6
delgum,airport,home_link,0.0013065338134765625,9.107589721679688e-05,2.2172927856445312e-05,0.0011932849884033203,0.0,,-1.0,-1,6,458,6
delgum,airport,home_link,0.0014948844909667969,9.989738464355469e-05,0.0001239776611328125,0.0012710094451904297,0.05010955345870127,,-0.5,3,3,458,6
delgum,airport,home_link,0.0016574859619140625,0.00012373924255371094,0.00011801719665527344,0.0014157295227050781,0.03592524660768637,,-0.5,2,3,458,6
delgum,airport,home_link,0.0019922256469726562,0.0003910064697265625,0.00037598609924316406,0.0012252330780029297,0.22337399647872114,,-0.16666666666666666,1,1,458,6
delgum,airport,home_link,0.001233816146850586,0.00011181831359863281,0.000141143798828125,0.0009808540344238281,0.03592524660768637,,-0.16666666666666666,1,1,458,6
delgum,airport,home_link,0.001219034194946289,0.00018596649169921875,9.512901306152344e-05,0.0009379386901855469,0.011469181810646378,,-0.6666666666666666,4,4,458,6
delgum,airport,home_link,0.0014126300811767578,0.00020384788513183594,0.00013494491577148438,0.0010738372802734375,0.05010955345870127,,-0.5,4,3,458,6
delgum,airport,home_link,0.0018167495727539062,0.00016808509826660156,0.00019884109497070312,0.0014498233795166016,0.03592524660768637,,-0.3333333333333333,2,2,458,6
delgum,airport,home_link,0.0015106201171875,0.0002560615539550781,5.4836273193359375e-05,0.0011997222900390625,0.0,,-1.0,-1,6,458,6
delgum,airport,home_link,0.0016820430755615234,0.00015997886657714844,0.0001590251922607422,0.0013630390167236328,0.22337399647872114,,-0.3333333333333333,1,2,458,6
delgum,airport,home_link,0.0016369819641113281,0.00011396408081054688,0.00012302398681640625,0.001399993896484375,0.22337399647872114,,-0.3333333333333333,1,2,458,6
delgum,airport,home_link,0.002146005630493164,0.0003979206085205078,0.000370025634765625,0.0013780593872070312,0.03592524660768637,,-0.3333333333333333,2,2,458,6
delgum,airport,home_link,0.001981973648071289,0.00020813941955566406,0.0001418590545654297,0.0016319751739501953,0.22337399647872114,,-0.5,1,3,458,6
delgum,airport,home_link,0.0015718936920166016,0.0001289844512939453,0.00013589859008789062,0.0013070106506347656,0.03592524660768637,,-0.3333333333333333,2,2,458,6
delgum,airport,home_link,0.0016260147094726562,0.00011706352233886719,0.00012493133544921875,0.0013840198516845703,0.03592524660768637,,-0.3333333333333333,1,2,458,6
delgum,airport,home_link,0.0021648406982421875,0.00017309188842773438,0.0003879070281982422,0.001603841781616211,0.22337399647872114,,-0.16666666666666666,1,1,458,6
delgum,airport,home_link,0.0016312599182128906,0.0002071857452392578,0.0001621246337890625,0.0012619495391845703,0.051126318247808444,,-0.6666666666666666,8,4,458,6
delgum,airport,home_link,0.0023212432861328125,0.0003840923309326172,0.0004401206970214844,0.001497030258178711,0.22337399647872114,,-0.3333333333333333,1,2,458,6
delgum,airport,home_link,0.0015385150909423828,0.00019598007202148438,0.00015783309936523438,0.001184701919555664,0.22337399647872114,,-0.3333333333333333,1,2,458,6
delgum,airport,home_link,0.0017910003662109375,0.0001480579376220703,0.0001690387725830078,0.0014739036560058594,0.03592524660768637,,-0.3333333333333333,2,2,458,6
delgum,airport,home_link,0.0022487640380859375,0.0004189014434814453,0.00011301040649414062,0.0017168521881103516,0.008222647309668152,,-0.6666666666666666,4,4,458,6
delgum,airport,home_link,0.0023949146270751953,0.00045180320739746094,0.00043010711669921875,0.0015130043029785156,0.03592524660768637,,-0.3333333333333333,2,2,458,6
delgum,airport,home_link,0.0022919178009033203,0.0005648136138916016,0.0002970695495605469,0.0014300346374511719,0.008222647309668152,,-0.6666666666666666,4,4,458,6
delgum,airport,home_link,0.0013582706451416016,0.0002040863037109375,0.00014901161193847656,0.0010051727294921875,0.22337399647872114,,-0.3333333333333333,1,2,458,6
delgum,airport,home_link,0.0013952255249023438,0.00020623207092285156,4.601478576660156e-05,0.0011429786682128906,0.0,,-0.8333333333333334,-1,5,458,6
delgum,airport,home_link,0.0023131370544433594,0.0004589557647705078,0.000244140625,0.0016100406646728516,0.0,,-0.6666666666666666,-1,4,458,6
delgum,airport,home_link,0.0014729499816894531,0.00019407272338867188,0.0001518726348876953,0.001127004623413086,0.03592524660768637,,-0.6666666666666666,8,4,458,6
delgum,airport,home_link,0.0023126602172851562,0.0004458427429199219,0.00030493736267089844,0.001561880111694336,0.008222647309668152,,-0.6666666666666666,4,4,458,6
