method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1,total_time_minus_init
del2ph,airport,scheduled_service,0.010489702224731445,0.006999969482421875,0.0012288093566894531,0.002260923385620117,0.0,,-0.2,0,-1,0,-1,4,38764,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0034897327423095703
del2ph,airport,scheduled_service,0.00197601318359375,0.0,6.413459777832031e-05,0.0019118785858154297,0.0920468199405825,,-0.21903511495543687,1,1,1,1,3,38810,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.00197601318359375
del2ph,airport,scheduled_service,0.0017197132110595703,0.0,4.792213439941406e-05,0.0016717910766601562,0.0920468199405825,,-0.21903511495543687,1,1,1,1,3,38810,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0017197132110595703
del2ph,airport,scheduled_service,0.0015239715576171875,0.0,5.3882598876953125e-05,0.0014700889587402344,0.0920468199405825,,-0.26903511495543686,1,1,1,1,4,38860,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0015239715576171875
del2ph,airport,scheduled_service,0.001615285873413086,0.0,3.719329833984375e-05,0.0015780925750732422,0.2693617282096118,,-0.40202129615720883,0,1,0,1,4,38861,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.001615285873413086
del2ph,airport,scheduled_service,0.002617359161376953,0.0,0.0003821849822998047,0.0022351741790771484,0.0,,-0.25,0,-1,0,-1,5,39166,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.002617359161376953
del2ph,airport,scheduled_service,0.0036411285400390625,0.0,0.00022721290588378906,0.0034139156341552734,0.0,,-0.25,0,-1,0,-1,5,39166,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0036411285400390625
del2ph,airport,scheduled_service,0.0025298595428466797,0.0,0.00022172927856445312,0.0023081302642822266,0.0,,-0.25,0,-1,0,-1,5,39166,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0025298595428466797
del2ph,airport,scheduled_service,0.0028159618377685547,0.0,0.00022292137145996094,0.0025930404663085938,0.0920468199405825,,-0.21903511495543687,1,1,1,1,3,38810,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0028159618377685547
del2ph,airport,scheduled_service,0.0028116703033447266,0.0,0.00031685829162597656,0.00249481201171875,0.0,,-0.2,0,-1,0,-1,4,38860,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0028116703033447266
del2ph,airport,scheduled_service,0.0027942657470703125,0.0,0.00021696090698242188,0.0025773048400878906,0.0920468199405825,,-0.21903511495543687,1,1,1,1,3,38810,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0027942657470703125
del2ph,airport,scheduled_service,0.002979755401611328,0.0,0.00015997886657714844,0.0028197765350341797,0.0920468199405825,,-0.21903511495543687,1,1,1,1,3,38810,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.002979755401611328
del2ph,airport,scheduled_service,0.005489826202392578,0.0,0.00022292137145996094,0.005266904830932617,0.0920468199405825,,-0.21903511495543687,1,1,1,1,3,38810,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.005489826202392578
