method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cells
delmin,airport,home_link,0.06111478805541992,0.02890491485595703,0.025557994842529297,0.006651878356933594,0.0,0.22337399647872114,-0.5,-1,5,1097,6
delmin,airport,home_link,0.015165090560913086,0.0034401416778564453,0.00911402702331543,0.002610921859741211,0.0,0.22337399647872114,-0.5,-1,5,1097,6
delmin,airport,home_link,0.013611078262329102,0.0036170482635498047,0.007075071334838867,0.0029189586639404297,0.0,0.22337399647872114,-0.5,-1,5,1097,6
delmin,airport,home_link,0.011401891708374023,0.0029916763305664062,0.006300210952758789,0.002110004425048828,0.0,0.22337399647872114,-0.5,-1,5,1097,6
delmin,airport,home_link,0.018574237823486328,0.0052869319915771484,0.010257959365844727,0.003029346466064453,0.0,0.22337399647872114,-0.5,-1,5,1097,6
delmin,airport,home_link,0.009865999221801758,0.0024700164794921875,0.0055119991302490234,0.0018839836120605469,0.0,0.22337399647872114,-0.5,-1,5,1097,6
delmin,airport,home_link,0.011072874069213867,0.0025472640991210938,0.005976676940917969,0.0025489330291748047,0.0,0.22337399647872114,-0.5,-1,5,1097,6
delmin,airport,home_link,0.013103008270263672,0.0034837722778320312,0.007462024688720703,0.0021572113037109375,0.0,0.22337399647872114,-0.5,-1,5,1097,6
delmin,airport,home_link,0.013888359069824219,0.0034711360931396484,0.007407188415527344,0.0030100345611572266,0.0,0.22337399647872114,-0.5,-1,5,1097,6
delmin,airport,home_link,0.0115509033203125,0.003202676773071289,0.005877971649169922,0.002470254898071289,0.0,0.22337399647872114,-0.5,-1,5,1097,6
delmin,airport,home_link,0.010825395584106445,0.0025942325592041016,0.00645899772644043,0.001772165298461914,0.0,0.22337399647872114,-0.5,-1,5,1097,6
delmin,airport,home_link,0.014283180236816406,0.002650022506713867,0.008628129959106445,0.0030050277709960938,0.0,0.22337399647872114,-0.5,-1,5,1097,6
delmin,airport,home_link,0.011704444885253906,0.0032668113708496094,0.006041765213012695,0.0023958683013916016,0.0,0.22337399647872114,-0.5,-1,5,1097,6
