method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1,total_time_minus_init
del2ph,airport,scheduled_service,0.003070831298828125,0.0,0.0001678466796875,0.002902984619140625,0.0,,-0.25,0,-1,0,-1,5,39187,6,1,25.0,,0.75,,,noisy_or,,,,,,0.003070831298828125
del2ph,airport,scheduled_service,0.0025603771209716797,0.0,5.125999450683594e-05,0.0025091171264648438,0.0,,-0.25,0,-1,0,-1,5,39186,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0025603771209716797
del2ph,airport,scheduled_service,0.002310037612915039,0.0,0.0001049041748046875,0.0022051334381103516,0.0,,-0.25,0,-1,0,-1,5,39186,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002310037612915039
del2ph,airport,scheduled_service,0.002325773239135742,0.0,4.38690185546875e-05,0.0022819042205810547,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002325773239135742
del2ph,airport,scheduled_service,0.0021202564239501953,0.0,3.0279159545898438e-05,0.002089977264404297,0.0,,-0.3,0,-1,0,-1,6,39236,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0021202564239501953
del2ph,airport,scheduled_service,0.0019140243530273438,0.0,2.6941299438476562e-05,0.0018870830535888672,0.0,,-0.2,0,-1,0,-1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0019140243530273438
del2ph,airport,scheduled_service,0.0021867752075195312,0.0,2.5987625122070312e-05,0.002160787582397461,0.4919295802745304,,-0.46894718520589773,4,4,4,4,2,38775,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0021867752075195312
del2ph,airport,scheduled_service,0.002516031265258789,0.0,3.695487976074219e-05,0.002479076385498047,0.0,,-0.2,0,-1,0,-1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002516031265258789
del2ph,airport,scheduled_service,0.0023622512817382812,0.0,3.0279159545898438e-05,0.002331972122192383,0.0,,-0.2,0,-1,0,-1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0023622512817382812
del2ph,airport,scheduled_service,0.002416849136352539,0.0,2.6941299438476562e-05,0.0023899078369140625,0.2288821396123376,,-0.2716616047092532,0,1,0,1,2,38779,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002416849136352539
del2ph,airport,scheduled_service,0.002384185791015625,0.0,2.5987625122070312e-05,0.0023581981658935547,0.0,,-0.2,0,-1,0,-1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002384185791015625
del2ph,airport,scheduled_service,0.0024008750915527344,0.0,2.5033950805664062e-05,0.0023758411407470703,0.2288821396123376,,-0.3216616047092532,0,1,0,1,3,38828,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0024008750915527344
del2ph,airport,scheduled_service,0.0023071765899658203,0.0,2.4080276489257812e-05,0.0022830963134765625,0.0920468199405825,,-0.21903511495543687,2,1,2,1,3,38831,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0023071765899658203
del2ph,airport,scheduled_service,0.002055644989013672,0.0,2.2649765014648438e-05,0.0020329952239990234,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38880,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002055644989013672
del2ph,airport,scheduled_service,0.0020189285278320312,0.0,2.5033950805664062e-05,0.001993894577026367,0.36457513891655857,,-0.47343135418741894,4,3,4,3,4,38877,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0020189285278320312
del2ph,airport,scheduled_service,0.0022211074829101562,0.0,3.0279159545898438e-05,0.002190828323364258,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38880,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0022211074829101562
del2ph,airport,scheduled_service,0.002524852752685547,0.0,4.696846008300781e-05,0.002477884292602539,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38880,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002524852752685547
del2ph,airport,scheduled_service,0.002207040786743164,0.0,6.29425048828125e-05,0.0021440982818603516,0.0920468199405825,,-0.21903511495543687,2,1,2,1,3,38831,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002207040786743164
del2ph,airport,scheduled_service,0.0030291080474853516,0.0,6.914138793945312e-05,0.0029599666595458984,0.0,,-0.3,0,-1,0,-1,6,39236,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0030291080474853516
del2ph,airport,scheduled_service,0.0024657249450683594,0.0,7.200241088867188e-05,0.0023937225341796875,0.0,,-0.2,0,-1,0,-1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0024657249450683594
del2ph,airport,scheduled_service,0.0019218921661376953,0.0,6.198883056640625e-05,0.001859903335571289,0.0920468199405825,,-0.21903511495543687,2,1,2,1,3,38831,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0019218921661376953
del2ph,airport,scheduled_service,0.0025501251220703125,0.0,9.608268737792969e-05,0.002454042434692383,0.43694168054605753,,-0.4277062604095432,8,5,8,5,2,38778,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0025501251220703125
del2ph,airport,scheduled_service,0.002872943878173828,0.0,0.00011396408081054688,0.0027589797973632812,0.0920468199405825,,-0.21903511495543687,2,1,2,1,3,38831,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002872943878173828
del2ph,airport,scheduled_service,0.002793550491333008,0.0,0.00014472007751464844,0.0026488304138183594,0.0920468199405825,,-0.21903511495543687,2,1,2,1,3,38831,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002793550491333008
del2ph,airport,scheduled_service,0.003371000289916992,0.0,0.0001850128173828125,0.0031859874725341797,0.2288821396123376,,-0.2716616047092532,0,1,0,1,2,38779,6,1,25.0,,0.75,,,noisy_or,,,,,,0.003371000289916992
del2ph,airport,scheduled_service,0.0025489330291748047,0.0,9.083747863769531e-05,0.0024580955505371094,0.0920468199405825,,-0.21903511495543687,2,1,2,1,3,38831,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0025489330291748047
del2ph,airport,scheduled_service,0.003078937530517578,0.0,9.799003601074219e-05,0.002980947494506836,0.0,,-0.3,0,-1,0,-1,6,39236,6,1,25.0,,0.75,,,noisy_or,,,,,,0.003078937530517578
del2ph,airport,scheduled_service,0.0026612281799316406,0.0,9.608268737792969e-05,0.002565145492553711,0.0920468199405825,,-0.21903511495543687,2,1,2,1,3,38831,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0026612281799316406
del2ph,airport,scheduled_service,0.0030748844146728516,0.0,0.00011205673217773438,0.002962827682495117,0.2781965733082593,,-0.4086474299811945,2,2,2,2,4,38885,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0030748844146728516
del2ph,airport,scheduled_service,0.0027799606323242188,0.0,0.0001499652862548828,0.002629995346069336,0.0,,-0.25,0,-1,0,-1,5,39186,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0027799606323242188
del2ph,airport,scheduled_service,0.0024399757385253906,0.0,0.00011110305786132812,0.0023288726806640625,0.2288821396123376,,-0.2716616047092532,0,1,0,1,2,38779,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0024399757385253906
del2ph,airport,scheduled_service,0.003159761428833008,0.0,9.083747863769531e-05,0.0030689239501953125,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.003159761428833008
del2ph,airport,scheduled_service,0.0024292469024658203,0.0,0.00010013580322265625,0.002329111099243164,0.0,,-0.2,0,-1,0,-1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0024292469024658203
del2ph,airport,scheduled_service,0.003014802932739258,0.0,0.00011801719665527344,0.0028967857360839844,0.0,,-0.2,0,-1,0,-1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.003014802932739258
del2ph,airport,scheduled_service,0.0028810501098632812,0.0,0.00019097328186035156,0.0026900768280029297,0.0920468199405825,,-0.21903511495543687,2,1,2,1,3,38831,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0028810501098632812
del2ph,airport,scheduled_service,0.0027489662170410156,0.0,9.298324584960938e-05,0.0026559829711914062,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0027489662170410156
del2ph,airport,scheduled_service,0.002961874008178711,0.0,0.000102996826171875,0.002858877182006836,0.0,,-0.25,0,-1,0,-1,5,39187,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002961874008178711
del2ph,airport,scheduled_service,0.0032379627227783203,0.0,0.00010704994201660156,0.0031309127807617188,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38880,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0032379627227783203
del2ph,airport,scheduled_service,0.0029993057250976562,0.0,0.00011920928955078125,0.002880096435546875,0.2288821396123376,,-0.2716616047092532,0,1,0,1,2,38779,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0029993057250976562
del2ph,airport,scheduled_service,0.003095865249633789,0.0,9.894371032714844e-05,0.0029969215393066406,0.0,,-0.25,0,-1,0,-1,5,39187,6,1,25.0,,0.75,,,noisy_or,,,,,,0.003095865249633789
del2ph,airport,scheduled_service,0.002777099609375,0.0,8.487701416015625e-05,0.0026922225952148438,0.07059070463900075,,-0.3029430284792506,2,1,2,1,5,39191,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002777099609375
del2ph,airport,scheduled_service,0.0028924942016601562,0.0,0.00010371208190917969,0.0027887821197509766,0.0920468199405825,,-0.26903511495543686,2,1,2,1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0028924942016601562
del2ph,airport,scheduled_service,0.002929210662841797,0.0,8.916854858398438e-05,0.0028400421142578125,0.2288821396123376,,-0.3216616047092532,0,1,0,1,3,38829,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002929210662841797
del2ph,airport,scheduled_service,0.003910064697265625,0.0,9.989738464355469e-05,0.0038101673126220703,0.0,,-0.25,0,-1,0,-1,5,39186,6,1,25.0,,0.75,,,noisy_or,,,,,,0.003910064697265625
del2ph,airport,scheduled_service,0.002930879592895508,0.0,0.00012993812561035156,0.0028009414672851562,0.2288821396123376,,-0.3216616047092532,0,1,0,1,3,38829,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002930879592895508
del2ph,airport,scheduled_service,0.0029268264770507812,0.0,0.00011706352233886719,0.002809762954711914,0.0,,-0.2,0,-1,0,-1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.0029268264770507812
del2ph,airport,scheduled_service,0.002676248550415039,0.0,0.0001380443572998047,0.0025382041931152344,0.0,,-0.25,0,-1,0,-1,5,39186,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002676248550415039
del2ph,airport,scheduled_service,0.002699613571166992,0.0,0.00011277198791503906,0.002586841583251953,0.0,,-0.2,0,-1,0,-1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002699613571166992
del2ph,airport,scheduled_service,0.002629995346069336,0.0,0.00010514259338378906,0.002524852752685547,0.0,,-0.2,0,-1,0,-1,4,38881,6,1,25.0,,0.75,,,noisy_or,,,,,,0.002629995346069336
del2ph,airport,scheduled_service,0.003193378448486328,0.0,9.226799011230469e-05,0.0031011104583740234,0.0,,-0.25,0,-1,0,-1,5,39186,6,1,25.0,,0.75,,,noisy_or,,,,,,0.003193378448486328
del2ph,hospital,ProviderNumber,0.0030426979064941406,0.0,0.00012993812561035156,0.002912759780883789,0.5672433335208881,,-0.5920991668073327,4,5,4,5,2,863319,4,1,25.0,,0.75,,,noisy_or,,,,,,0.0030426979064941406
del2ph,hospital,ProviderNumber,0.002644777297973633,0.0,0.00010991096496582031,0.0025348663330078125,0.45511654399009105,,-0.7580040746592349,90,46,90,46,5,863738,4,1,25.0,,0.75,,,noisy_or,,,,,,0.002644777297973633
del2ph,hospital,ProviderNumber,0.0029807090759277344,0.0,0.00012683868408203125,0.002853870391845703,0.48854631799180226,,-0.6164097384938517,14,9,14,9,3,863377,4,1,25.0,,0.75,,,noisy_or,,,,,,0.0029807090759277344
del2ph,hospital,ProviderNumber,0.002457141876220703,0.0,0.00011110305786132812,0.002346038818359375,0.5134235898601593,,-0.8017343590617863,12,9,12,9,5,863730,4,1,25.0,,0.75,,,noisy_or,,,,,,0.002457141876220703
del2ph,hospital,ProviderNumber,0.0027980804443359375,0.0,0.00010013580322265625,0.0026979446411132812,0.6101552232041632,,-0.624283084069789,4,5,4,5,2,863321,4,1,25.0,,0.75,,,noisy_or,,,,,,0.0027980804443359375
del2ph,hospital,ProviderNumber,0.002849102020263672,0.0,0.00011420249938964844,0.0027348995208740234,0.5053837288882768,,-0.5457044633328743,2,4,2,4,2,863324,4,1,25.0,,0.75,,,noisy_or,,,,,,0.002849102020263672
del2ph,hospital,ProviderNumber,0.0027022361755371094,0.0,0.00010919570922851562,0.0025930404663085938,0.6623992294064142,,-0.580132755388144,0,4,0,4,1,863278,4,1,25.0,,0.75,,,noisy_or,,,,,,0.0027022361755371094
del2ph,hospital,ProviderNumber,0.002707958221435547,0.0,9.393692016601562e-05,0.0026140213012695312,0.614085539223165,,-0.793897487750707,16,11,16,11,4,863427,4,1,25.0,,0.75,,,noisy_or,,,,,,0.002707958221435547
del2ph,hospital,ProviderNumber,0.002682209014892578,0.0,0.00010704994201660156,0.0025751590728759766,0.348515888816735,,-0.5947202499458846,46,24,46,24,4,863424,4,1,25.0,,0.75,,,noisy_or,,,,,,0.002682209014892578
