method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1,total_time_minus_init
delgum,airport,scheduled_service,0.005372047424316406,0.0001239776611328125,0.0016200542449951172,0.0036280155181884766,0.5912472883588642,,-0.10770316190384102,1,4,1,4,2,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0015437602996826172,6,5,0.005248069763183594
delgum,airport,scheduled_service,0.0036530494689941406,9.107589721679688e-05,0.0011799335479736328,0.002382040023803711,0.4697142498776278,,-0.033980463746783665,3,5,3,5,1,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0011107921600341797,6,5,0.0035619735717773438
delgum,airport,scheduled_service,0.0034570693969726562,7.510185241699219e-05,0.0015919208526611328,0.0017900466918945312,0.0,,0.04328718183515763,0,-1,0,-1,5,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0015490055084228516,6,5,0.003381967544555664
delgum,airport,scheduled_service,0.0028579235076904297,5.1975250244140625e-05,0.0010068416595458984,0.0017991065979003906,0.0,,0.03733480088277668,0,-1,0,-1,6,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0009739398956298828,6,5,0.002805948257446289
delgum,airport,scheduled_service,0.002798318862915039,3.790855407714844e-05,0.0007491111755371094,0.0020112991333007812,0.48004561987648753,,-0.07091341899577257,2,4,2,4,3,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0007030963897705078,6,5,0.0027604103088378906
delgum,airport,scheduled_service,0.0035152435302734375,8.0108642578125e-05,0.0014221668243408203,0.002012968063354492,0.312315565021691,,-0.015647584998114313,2,3,2,3,3,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0013670921325683594,6,5,0.0034351348876953125
delgum,airport,scheduled_service,0.0032939910888671875,7.987022399902344e-05,0.0013430118560791016,0.0018711090087890625,0.4325673189597369,,-0.05397244740971608,0,2,0,2,3,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0013000965118408203,6,5,0.003214120864868164
delgum,airport,scheduled_service,0.0034520626068115234,8.296966552734375e-05,0.0016329288482666016,0.0017361640930175781,0.0,,0.03733480088277668,0,-1,0,-1,6,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0015909671783447266,6,5,0.0033690929412841797
delgum,airport,scheduled_service,0.002866983413696289,8.797645568847656e-05,0.0008130073547363281,0.0019659996032714844,0.633267038153267,,-0.11314577227069356,0,4,0,4,1,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0007719993591308594,6,5,0.0027790069580078125
delgum,airport,scheduled_service,0.0038378238677978516,9.107589721679688e-05,0.0017039775848388672,0.0020427703857421875,0.0,,0.04328718183515763,0,-1,0,-1,5,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.001661062240600586,6,5,0.0037467479705810547
delgum,airport,scheduled_service,0.0032160282135009766,8.392333984375e-05,0.0013930797576904297,0.0017390251159667969,0.0920468199405825,,0.023889081514875874,1,1,1,1,5,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0013480186462402344,6,5,0.0031321048736572266
delgum,airport,scheduled_service,0.0024330615997314453,4.410743713378906e-05,0.0006709098815917969,0.0017180442810058594,0.5907433526542352,,-0.10746529547367403,1,4,1,4,2,0,,0,25.0,0.75,0.75,,,greedy_disjoint,,,0.0006458759307861328,6,5,0.0023889541625976562
