method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1,total_time_minus_init
del2ph,airport,scheduled_service,0.003091096878051758,0.0,0.0013120174407958984,0.0017790794372558594,0.0,,0.05162051516849097,0,-1,0,-1,4,38860,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.003091096878051758
del2ph,airport,scheduled_service,0.0023572444915771484,0.0,3.910064697265625e-05,0.002318143844604492,0.0920468199405825,,0.04280477276611373,1,1,1,1,3,38810,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0023572444915771484
del2ph,airport,scheduled_service,0.0017428398132324219,0.0,4.291534423828125e-05,0.0016999244689941406,0.44011894550313135,,-0.056588351878763155,1,3,1,3,3,38815,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0017428398132324219
del2ph,airport,scheduled_service,0.0017812252044677734,0.0,3.218650817871094e-05,0.0017490386962890625,0.0920468199405825,,0.03145535801537101,1,1,1,1,4,38859,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0017812252044677734
del2ph,airport,scheduled_service,0.001741170883178711,0.0,2.8133392333984375e-05,0.0017130374908447266,0.4500384497208755,,-0.060068075396453584,2,4,2,4,3,38814,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.001741170883178711
del2ph,airport,scheduled_service,0.0016019344329833984,0.0,4.291534423828125e-05,0.0015590190887451172,0.37544847764307687,,-0.03504044596547466,3,4,3,4,3,38806,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0016019344329833984
del2ph,airport,scheduled_service,0.0018799304962158203,0.0,4.792213439941406e-05,0.0018320083618164062,0.2288821396123376,,-0.0016753939305277146,0,1,0,1,4,38858,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0018799304962158203
del2ph,airport,scheduled_service,0.0016813278198242188,0.0,3.0994415283203125e-05,0.0016503334045410156,0.633267038153267,,-0.11314577227069356,0,4,0,4,1,38710,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0016813278198242188
del2ph,airport,scheduled_service,0.0018396377563476562,0.0,2.5987625122070312e-05,0.001813650131225586,0.4500384497208755,,-0.060068075396453584,2,4,2,4,3,38814,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0018396377563476562
del2ph,airport,scheduled_service,0.0017211437225341797,0.0,2.5272369384765625e-05,0.001695871353149414,0.2288821396123376,,-0.0016753939305277146,0,1,0,1,4,38858,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0017211437225341797
del2ph,airport,scheduled_service,0.0017387866973876953,0.0,4.291534423828125e-05,0.001695871353149414,0.0,,0.05162051516849097,0,-1,0,-1,4,38860,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0017387866973876953
del2ph,airport,scheduled_service,0.0016968250274658203,0.0,3.1948089599609375e-05,0.001664876937866211,0.2288821396123376,,0.007963579324318064,0,1,0,1,3,38808,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0016968250274658203
del2ph,airport,scheduled_service,0.0017392635345458984,0.0,2.5272369384765625e-05,0.0017139911651611328,0.4697142498776278,,-0.05607570333521584,2,4,2,4,2,38755,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0017392635345458984
del2ph,airport,scheduled_service,0.0016963481903076172,0.0,2.5033950805664062e-05,0.0016713142395019531,0.2288821396123376,,-0.0016753939305277146,0,1,0,1,4,38857,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0016963481903076172
del2ph,airport,scheduled_service,0.00179290771484375,0.0,2.8848648071289062e-05,0.001764059066772461,0.2288821396123376,,-0.008101376100424905,0,1,0,1,5,39163,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.00179290771484375
del2ph,airport,scheduled_service,0.0034749507904052734,0.0,6.198883056640625e-05,0.003412961959838867,0.0,,0.05162051516849097,0,-1,0,-1,4,38860,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0034749507904052734
del2ph,airport,scheduled_service,0.0013861656188964844,0.0,4.00543212890625e-05,0.0013461112976074219,0.0920468199405825,,0.04280477276611373,1,1,1,1,3,38810,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0013861656188964844
del2ph,airport,scheduled_service,0.0014889240264892578,0.0,4.38690185546875e-05,0.0014450550079345703,0.2693617282096118,,-0.018454432404898923,0,1,0,1,5,39162,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0014889240264892578
del2ph,airport,scheduled_service,0.0014829635620117188,0.0,4.982948303222656e-05,0.0014331340789794922,0.0,,0.05162051516849097,0,-1,0,-1,4,38860,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0014829635620117188
del2ph,airport,scheduled_service,0.001596212387084961,0.0,4.1961669921875e-05,0.001554250717163086,0.2288821396123376,,0.007963579324318064,0,1,0,1,3,38807,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.001596212387084961
del2ph,airport,scheduled_service,0.0018620491027832031,0.0,4.696846008300781e-05,0.0018150806427001953,0.0920468199405825,,0.03145535801537101,1,1,1,1,4,38859,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0018620491027832031
del2ph,airport,scheduled_service,0.0015749931335449219,0.0,5.602836608886719e-05,0.0015189647674560547,0.0,,0.05162051516849097,0,-1,0,-1,4,38860,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0015749931335449219
del2ph,airport,scheduled_service,0.0019118785858154297,0.0,5.1975250244140625e-05,0.001859903335571289,0.312315565021691,,-0.015647584998114313,2,3,2,3,3,38807,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0019118785858154297
del2ph,airport,scheduled_service,0.001917123794555664,0.0,9.322166442871094e-05,0.0018239021301269531,0.37561473038408055,,-0.035093511847470775,3,4,3,4,3,38807,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.001917123794555664
del2ph,airport,scheduled_service,0.001516103744506836,0.0,4.100799560546875e-05,0.0014750957489013672,0.2288821396123376,,-0.008101376100424905,0,1,0,1,5,39163,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.001516103744506836
del2ph,airport,scheduled_service,0.0016579627990722656,0.0,4.696846008300781e-05,0.0016109943389892578,0.37544847764307687,,-0.03504044596547466,3,4,3,4,3,38806,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0016579627990722656
del2ph,airport,scheduled_service,0.0016222000122070312,0.0,3.314018249511719e-05,0.001589059829711914,0.2781965733082593,,-0.01476191413325046,1,2,1,2,4,38864,6,0,25.0,,0.75,,,greedy_disjoint,,,,,,0.0016222000122070312
