method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1,total_time_minus_init
delexp_canonical,airport,scheduled_service,0.017358779907226562,0.01139688491821289,0.0019779205322265625,0.003983974456787109,0.682552015129659,0.7151856454814501,0.05512975455632044,1,5,1,5,1,8748,7,0,25.0,,0.9,0.9,,greedy_disjoint,5,7,,,,0.005961894989013672
delexp_canonical,airport,scheduled_service,0.009882211685180664,0.00467991828918457,0.0017750263214111328,0.003427267074584961,0.2288821396123376,0.7151856454814501,0.2298173438766652,0,1,0,1,3,8892,7,1,25.0,,0.9,0.9,,greedy_disjoint,5,7,,,,0.005202293395996094
delexp_canonical,airport,scheduled_service,0.011817455291748047,0.006097078323364258,0.0027620792388916016,0.0029582977294921875,0.2288821396123376,0.7151856454814501,0.2298173438766652,0,1,0,1,3,8892,7,1,25.0,,0.9,0.9,,greedy_disjoint,5,7,,,,0.005720376968383789
delexp_canonical,airport,scheduled_service,0.01077890396118164,0.00566411018371582,0.0020208358764648438,0.0030939579010009766,0.2288821396123376,0.7151856454814501,0.2298173438766652,0,1,0,1,3,8892,7,1,25.0,,0.9,0.9,,greedy_disjoint,5,7,,,,0.00511479377746582
delexp_canonical,airport,scheduled_service,0.010993003845214844,0.0053288936614990234,0.001692056655883789,0.003972053527832031,0.2288821396123376,0.7151856454814501,0.2298173438766652,0,1,0,1,3,8892,7,1,25.0,,0.9,0.9,,greedy_disjoint,5,7,,,,0.00566411018371582
delexp_canonical,airport,scheduled_service,0.03218960762023926,0.004961729049682617,0.002440929412841797,0.024786949157714844,0.4697142498776278,0.7151856454814501,0.1102244879617934,2,4,2,4,2,8820,7,1,25.0,,0.9,0.9,,greedy_disjoint,5,7,,,,0.02722787857055664
delexp_canonical,airport,scheduled_service,0.010503053665161133,0.006122112274169922,0.0014660358428955078,0.002914905548095703,0.2288821396123376,0.7151856454814501,0.2298173438766652,0,1,0,1,3,8892,7,1,25.0,,0.9,0.9,,greedy_disjoint,5,7,,,,0.004380941390991211
delexp_canonical,airport,scheduled_service,0.010308980941772461,0.005205869674682617,0.0020661354064941406,0.003036975860595703,0.6646451700889366,0.7151856454814501,0.06024939635266745,1,5,1,5,1,8748,7,1,25.0,,0.9,0.9,,greedy_disjoint,5,7,,,,0.005103111267089844
delexp_canonical,airport,scheduled_service,0.011794805526733398,0.006844997406005859,0.0020987987518310547,0.0028510093688964844,0.5734114839073647,0.7151856454814501,0.07197792856960769,2,5,2,5,2,8820,7,1,25.0,,0.9,0.9,,greedy_disjoint,5,7,,,,0.004949808120727539
delexp_canonical,airport,scheduled_service,0.0069921016693115234,0.0035920143127441406,0.0010499954223632812,0.0023500919342041016,0.2288821396123376,0.7151856454814501,0.2298173438766652,0,1,0,1,3,8892,7,1,25.0,,0.9,0.9,,greedy_disjoint,5,7,,,,0.003400087356567383
