method,dataset,target_attribute,epsilon_m,lambda,L0,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,memory_overhead_bytes,num_instantiated_cells
marginal_em_random,flight,FlightDate,0,1000,0.025,0.5147175788879395,0.005591154098510742,0.5050156116485596,0.004110813140869141,0.18094116044347042,,-1010.0,3,10,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.1024332046508789,0.0005450248718261719,0.09633898735046387,0.005549192428588867,0.9826408586840785,,-1007.0,3,7,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.18872523307800293,0.0005230903625488281,0.1834099292755127,0.004792213439941406,0.9826408586840785,,-1004.0,3,4,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4364900588989258,0.0005462169647216797,0.4311668872833252,0.004776954650878906,0.9826408586840785,,-1003.0,3,3,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.46796441078186035,0.0006051063537597656,0.4633040428161621,0.0040552616119384766,0.9826408586840785,,-1003.0,3,3,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.42067813873291016,0.0005402565002441406,0.41596484184265137,0.0041730403900146484,0.9394896498108463,,-1002.0,3,2,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4107511043548584,0.0005459785461425781,0.4042649269104004,0.00594019889831543,0.9826408586840785,,-1001.0,3,1,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.42789697647094727,0.0005712509155273438,0.4192638397216797,0.008061885833740234,0.9826408586840785,,-1000.0,3,0,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.5627689361572266,0.0005197525024414062,0.5360710620880127,0.02617812156677246,0.9826408586840785,,-1002.0,3,2,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.11180806159973145,0.0005199909210205078,0.09992504119873047,0.011363029479980469,0.9680567115073361,,-1008.0,3,8,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.16409635543823242,0.0005650520324707031,0.16044902801513672,0.003082275390625,0.9826408586840785,,-1001.0,3,1,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.1750493049621582,0.0006504058837890625,0.16952872276306152,0.004870176315307617,0.18094116044347042,,-1007.0,3,7,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.2496016025543213,0.0008132457733154297,0.2438361644744873,0.004952192306518555,0.8846850956852224,,-1005.0,3,5,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.42178940773010254,0.0005528926849365234,0.41551923751831055,0.005717277526855469,0.9680567115073361,,-1002.0,3,2,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4702601432800293,0.0005939006805419922,0.46552300453186035,0.004143238067626953,0.9680567115073361,,-1007.0,3,7,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.40502023696899414,0.0005702972412109375,0.39943480491638184,0.005015134811401367,0.9398289956970705,,-1002.0,3,2,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.07958412170410156,0.0007266998291015625,0.062473297119140625,0.016384124755859375,0.9826408586840785,,-1000.0,3,0,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.48686981201171875,0.0005269050598144531,0.48024487495422363,0.006098031997680664,0.9394896498108463,,-1001.0,3,1,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.6386823654174805,0.0005960464477539062,0.6162340641021729,0.02185225486755371,0.07819208019402368,,-1011.0,3,11,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.6017780303955078,0.0006639957427978516,0.5964372158050537,0.00467681884765625,0.9826408586840785,,-1005.0,3,5,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4015541076660156,0.0005369186401367188,0.3979032039642334,0.003113985061645508,0.08907123541814055,,-1012.0,3,12,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.49449586868286133,0.0005309581756591797,0.49031901359558105,0.0036458969116210938,0.9826408586840785,,-1004.0,3,4,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.42046380043029785,0.0005235671997070312,0.4147162437438965,0.005223989486694336,0.9826408586840785,,-1003.0,3,3,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.5139601230621338,0.0005161762237548828,0.4882688522338867,0.025175094604492188,0.8846850956852224,,-1006.0,3,6,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.5704290866851807,0.0005660057067871094,0.5660529136657715,0.0038101673126220703,0.17632192147614734,,-1004.0,3,4,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4806227684020996,0.0005252361297607422,0.4739415645599365,0.006155967712402344,0.8846850956852224,,-1008.0,3,8,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4943668842315674,0.0005221366882324219,0.4873697757720947,0.006474971771240234,0.23553045167227926,,-1008.0,3,8,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.3868856430053711,0.0005609989166259766,0.38240885734558105,0.0039157867431640625,0.03864401288548669,,-1012.0,3,12,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.22089385986328125,0.0005178451538085938,0.21605396270751953,0.004322052001953125,0.8846850956852224,,-1009.0,3,9,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.46991944313049316,0.0005218982696533203,0.46498990058898926,0.004407644271850586,0.9826408586840785,,-1002.0,3,2,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.42512989044189453,0.0005040168762207031,0.4205508232116699,0.004075050354003906,0.8846850956852224,,-1007.0,3,7,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.2399730682373047,0.0005130767822265625,0.23495006561279297,0.004509925842285156,0.8846850956852224,,-1009.0,3,9,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4830038547515869,0.0005209445953369141,0.4787149429321289,0.0037679672241210938,0.9826408586840785,,-1001.0,3,1,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.05075478553771973,0.0005049705505371094,0.04700899124145508,0.003240823745727539,0.9826408586840785,,-1006.0,3,6,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.41907477378845215,0.0005078315734863281,0.4141678810119629,0.00439906120300293,0.1222736628243225,,-1011.0,3,11,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.49422669410705566,0.0005331039428710938,0.4898197650909424,0.0038738250732421875,0.08907123541814055,,-1012.0,3,12,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.44783806800842285,0.000514984130859375,0.442791223526001,0.0045318603515625,0.9826408586840785,,-1004.0,3,4,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4164919853210449,0.00051116943359375,0.41196203231811523,0.0040187835693359375,0.0,,-13.0,3,13,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.23972177505493164,0.0005779266357421875,0.23479676246643066,0.004347085952758789,0.9826408586840785,,-1005.0,3,5,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4296290874481201,0.0004971027374267578,0.4267709255218506,0.0023610591888427734,0.13514845205100667,,-1011.0,3,11,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4155426025390625,0.0005047321319580078,0.41131591796875,0.003721952438354492,0.9826408586840785,,-1006.0,3,6,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.36078405380249023,0.0005462169647216797,0.3431839942932129,0.017053842544555664,0.9826408586840785,,-1008.0,3,8,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.1473250389099121,0.0005431175231933594,0.14388298988342285,0.0028989315032958984,0.9680567115073361,,-1008.0,3,8,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.1289370059967041,0.0005829334259033203,0.12245774269104004,0.005896329879760742,0.9826408586840785,,-1000.0,3,0,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.14863061904907227,0.0004889965057373047,0.14525270462036133,0.002888917922973633,0.0,,-12.0,3,12,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.17076873779296875,0.0004878044128417969,0.16731905937194824,0.002961874008178711,0.9826408586840785,,-1000.0,3,0,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.6045422554016113,0.00048613548278808594,0.5988919734954834,0.005164146423339844,0.9826408586840785,,-1001.0,3,1,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.18536090850830078,0.0010869503021240234,0.1808760166168213,0.0033979415893554688,0.03864401288548669,,-1011.0,3,11,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.524193286895752,0.0005478858947753906,0.5206081867218018,0.0030372142791748047,0.8846850956852224,,-1008.0,3,8,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.07109808921813965,0.0005199909210205078,0.06781506538391113,0.002763032913208008,0.9826408586840785,,-1006.0,3,6,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.40296483039855957,0.0005137920379638672,0.3981931209564209,0.004257917404174805,0.13051054943857365,,-1010.0,3,10,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.5243451595306396,0.0005102157592773438,0.5206358432769775,0.0031991004943847656,0.9826408586840785,,-1004.0,3,4,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.429443359375,0.000530242919921875,0.4254262447357178,0.0034868717193603516,0.9826408586840785,,-1000.0,3,0,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4281017780303955,0.0005309581756591797,0.4246048927307129,0.0029659271240234375,0.8846850956852224,,-1006.0,3,6,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4122030735015869,0.0005090236663818359,0.40532398223876953,0.006370067596435547,0.1421540216030207,,-1009.0,3,9,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.1418759822845459,0.0005068778991699219,0.13879013061523438,0.0025789737701416016,0.9394896498108463,,-1002.0,3,2,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.44477295875549316,0.0004940032958984375,0.44028592109680176,0.003993034362792969,0.9826408586840785,,-1005.0,3,5,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.30266284942626953,0.0005049705505371094,0.2985498905181885,0.0036079883575439453,0.8846850956852224,,-1005.0,3,5,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.462766170501709,0.0005118846893310547,0.4583292007446289,0.0039250850677490234,0.09860112841071167,,-1012.0,3,12,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.42566490173339844,0.0005271434783935547,0.4215569496154785,0.003580808639526367,0.9826408586840785,,-1003.0,3,3,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.390423059463501,0.0005271434783935547,0.37973690032958984,0.010159015655517578,0.9826408586840785,,-1003.0,3,3,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4729278087615967,0.0005061626434326172,0.4691147804260254,0.003306865692138672,0.0,,-13.0,3,13,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.37433695793151855,0.0005919933319091797,0.3703019618988037,0.003443002700805664,0.9680567115073361,,-1009.0,3,9,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.3690221309661865,0.0004980564117431641,0.3653450012207031,0.0031790733337402344,0.9394896498108463,,-1004.0,3,4,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.3981781005859375,0.0004999637603759766,0.3937411308288574,0.0039370059967041016,0.08907123541814055,,-1011.0,3,11,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.3538951873779297,0.0004961490631103516,0.3501708507537842,0.0032281875610351562,0.9680567115073361,,-1009.0,3,9,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.47773289680480957,0.0005059242248535156,0.4733259677886963,0.0039010047912597656,0.9680567115073361,,-1007.0,3,7,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4403822422027588,0.0004930496215820312,0.43737101554870605,0.002518177032470703,0.9826408586840785,,-1001.0,3,1,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4861330986022949,0.0004930496215820312,0.48151302337646484,0.004127025604248047,0.9680567115073361,,-1005.0,3,5,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.25963616371154785,0.0004999637603759766,0.25438523292541504,0.004750967025756836,0.8846850956852224,,-1010.0,3,10,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.06744503974914551,0.0005338191986083984,0.06395196914672852,0.0029592514038085938,0.9826408586840785,,-1001.0,3,1,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4187140464782715,0.0005140304565429688,0.4140899181365967,0.004110097885131836,0.0,,-13.0,3,13,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.8564131259918213,0.0005002021789550781,0.8487486839294434,0.0071642398834228516,0.08907123541814055,,-1012.0,3,12,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.0778510570526123,0.0005290508270263672,0.07442903518676758,0.0028929710388183594,0.8846850956852224,,-1012.0,3,12,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.2366042137145996,0.0005671977996826172,0.23021316528320312,0.005823850631713867,0.8846850956852224,,-1012.0,3,12,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.21756672859191895,0.0006580352783203125,0.20865583419799805,0.008252859115600586,0.0,,-13.0,3,13,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.4341092109680176,0.0006051063537597656,0.42793798446655273,0.005566120147705078,0.9826408586840785,,-1008.0,3,8,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.47393298149108887,0.0005221366882324219,0.46588897705078125,0.007521867752075195,0.0,,-13.0,3,13,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.42478013038635254,0.0005078315734863281,0.42032527923583984,0.003947019577026367,0.9826408586840785,,-1000.0,3,0,5949,13
marginal_em_random,flight,FlightDate,0,1000,0.025,0.44314074516296387,0.0005159378051757812,0.4395780563354492,0.003046751022338867,0.9826408586840785,,-1007.0,3,7,5949,13
