dataset,epsilon,leakage,utility,mask_size
airport,0.2,0.011469181810646378,-0.6666666666666666,4
airport,0.2,0.003306804705818678,-0.8333333333333334,5
airport,0.2,0.0008907266304110095,-0.8333333333333334,5
airport,0.2,0.22337399647872114,-0.6666666666666666,4
airport,0.2,0.22337399647872114,-0.16666666666666666,1
airport,0.2,0.003609042830710618,-0.8333333333333334,5
airport,0.2,0.22337399647872114,-0.6666666666666666,4
airport,0.2,0.008222647309668152,-0.6666666666666666,4
airport,0.2,0.03592524660768637,-0.3333333333333333,2
airport,0.2,0.22337399647872114,-0.3333333333333333,2
airport,0.2,0.03592524660768637,-0.5,3
airport,0.2,0.22337399647872114,-0.3333333333333333,2
airport,0.2,0.03592524660768637,-0.3333333333333333,2
airport,0.2,0.22337399647872114,-0.5,3
airport,0.2,0.03592524660768637,-0.5,3
airport,0.2,0.22337399647872114,-0.5,3
airport,0.2,0.015768127809462573,-0.6666666666666666,4
airport,0.2,0.22337399647872114,-0.5,3
airport,0.2,0.013132038880604324,-0.5,3
airport,0.2,0.013132038880604324,-0.6666666666666666,4
airport,0.2,0.03592524660768637,-0.3333333333333333,2
airport,0.2,0.22337399647872114,-0.5,3
airport,0.2,0.22337399647872114,-0.5,3
airport,0.2,0.03592524660768637,-0.6666666666666666,4
airport,0.2,0.03592524660768637,-0.5,3
airport,0.2,0.009414806213275395,-0.6666666666666666,4
airport,0.2,0.015768127809462573,-0.6666666666666666,4
airport,0.2,0.0,-0.6666666666666666,4
airport,0.2,0.03592524660768637,-0.3333333333333333,2
airport,0.2,0.0,-0.8333333333333334,5
airport,0.2,0.015768127809462573,-0.8333333333333334,5
airport,0.2,0.013132038880604324,-0.6666666666666666,4
airport,0.2,0.013132038880604324,-0.6666666666666666,4
airport,0.2,0.0,-0.8333333333333334,5
airport,0.2,0.03592524660768637,-0.5,3
airport,0.2,0.03592524660768637,-0.5,3
airport,0.2,0.05010955345870127,-0.5,3
airport,0.2,0.0008907266304110095,-0.8333333333333334,5
airport,0.2,0.003306804705818678,-0.8333333333333334,5
airport,0.2,0.22337399647872114,-0.5,3
airport,0.2,0.22337399647872114,-0.16666666666666666,1
airport,0.2,0.03592524660768637,-0.5,3
airport,0.2,0.03592524660768637,-0.3333333333333333,2
airport,0.2,0.22337399647872114,-0.3333333333333333,2
airport,0.2,0.015768127809462573,-0.6666666666666666,4
airport,0.2,0.05010955345870127,-0.3333333333333333,2
airport,0.2,0.22337399647872114,-0.3333333333333333,2
airport,0.2,0.03592524660768637,-0.3333333333333333,2
airport,0.2,0.05853885744745513,-0.6666666666666666,4
airport,0.2,0.03592524660768637,-0.5,3
airport,0.2,0.004612425044516089,-0.6666666666666666,4
airport,0.2,0.22337399647872114,-0.16666666666666666,1
airport,0.2,0.013132038880604324,-0.5,3
airport,0.2,0.05853885744745513,-0.6666666666666666,4
airport,0.2,0.011469181810646378,-0.6666666666666666,4
airport,0.2,0.05010955345870127,-0.5,3
airport,0.2,0.05010955345870127,-0.5,3
airport,0.2,0.05010955345870127,-0.3333333333333333,2
airport,0.2,0.22337399647872114,-0.3333333333333333,2
airport,0.2,0.22337399647872114,-0.3333333333333333,2
airport,0.2,0.015768127809462573,-0.6666666666666666,4
airport,0.2,0.0,-0.6666666666666666,4
airport,0.2,0.22337399647872114,-0.5,3
airport,0.2,0.22337399647872114,-0.3333333333333333,2
airport,0.2,0.03592524660768637,-0.6666666666666666,4
airport,0.2,0.22337399647872114,-0.16666666666666666,1
airport,0.2,0.03592524660768637,-0.16666666666666666,1
airport,0.2,0.22337399647872114,-0.16666666666666666,1
airport,0.2,0.03592524660768637,-0.5,3
airport,0.2,0.22337399647872114,-0.5,3
airport,0.2,0.008222647309668152,-0.6666666666666666,4
airport,0.2,0.013132038880604324,-0.5,3
airport,0.2,0.22337399647872114,-0.0,0
airport,0.2,0.03592524660768637,-0.16666666666666666,1
airport,0.2,0.015768127809462573,-0.8333333333333334,5
airport,0.2,0.03592524660768637,-0.3333333333333333,2
airport,0.2,0.013132038880604324,-0.3333333333333333,2
airport,0.2,0.03592524660768637,-0.5,3
airport,0.2,0.03592524660768637,-0.5,3
airport,0.2,0.051126318247808444,-0.6666666666666666,4
airport,0.2,0.05010955345870127,-0.5,3
airport,0.2,0.051126318247808444,-0.5,3
airport,0.2,0.05010955345870127,-0.5,3
airport,0.2,0.22337399647872114,-0.3333333333333333,2
airport,0.2,0.22337399647872114,-0.3333333333333333,2
airport,0.2,0.03592524660768637,-0.5,3
airport,0.2,0.22337399647872114,-0.3333333333333333,2
airport,0.2,0.22337399647872114,-0.3333333333333333,2
airport,0.2,0.03592524660768637,-0.3333333333333333,2
airport,0.2,0.06016840572859605,-0.6666666666666666,4
airport,0.2,0.05010955345870127,-0.5,3
airport,0.2,0.0,-0.8333333333333334,5
airport,0.2,0.003609042830710618,-0.8333333333333334,5
airport,0.2,0.22337399647872114,-0.5,3
airport,0.2,0.013132038880604324,-0.3333333333333333,2
airport,0.2,0.03592524660768637,-0.6666666666666666,4
airport,0.2,0.003609042830710618,-0.8333333333333334,5
airport,0.2,0.22337399647872114,-0.3333333333333333,2
airport,0.2,0.051126318247808444,-0.5,3
airport,0.2,0.0,-0.8333333333333334,5
hospital,0.2,0.24175913958548945,-0.6,6
hospital,0.2,0.42853421735144903,-100.7,7
hospital,0.2,0.4824620342632009,-100.5,5
hospital,0.2,0.6623992294064142,-100.4,4
hospital,0.2,0.5053837288882768,-100.4,4
hospital,0.2,0.6090400455538584,-100.4,4
hospital,0.2,0.42853421735144903,-100.3,3
hospital,0.2,0.6090400455538584,-100.4,4
hospital,0.2,0.4824620342632009,-100.5,5
hospital,0.2,0.24175913958548945,-0.5,5
hospital,0.2,0.24315756576632586,-0.7,7
hospital,0.2,0.24175913958548945,-0.3,3
hospital,0.2,0.46992211475481305,-100.5,5
hospital,0.2,0.5053837288882768,-100.4,4
hospital,0.2,0.6005002201919581,-100.4,4
hospital,0.2,0.6623992294064142,-100.4,4
hospital,0.2,0.6005002201919581,-100.2,2
hospital,0.2,0.6005002201919581,-100.3,3
hospital,0.2,0.6005002201919581,-100.3,3
hospital,0.2,0.5626500316767806,-100.4,4
hospital,0.2,0.4824620342632009,-100.4,4
hospital,0.2,0.6090400455538584,-100.6,6
hospital,0.2,0.41469597047666695,-100.7,7
hospital,0.2,0.5626500316767806,-100.5,5
hospital,0.2,0.6623992294064142,-100.3,3
hospital,0.2,0.5468475106079831,-100.6,6
hospital,0.2,0.46992211475481305,-100.6,6
hospital,0.2,0.5468475106079831,-100.4,4
hospital,0.2,0.42850099142022324,-100.8,8
hospital,0.2,0.0,-0.9,9
hospital,0.2,0.5069645614182471,-100.5,5
hospital,0.2,0.5468475106079831,-100.3,3
hospital,0.2,0.41469597047666695,-100.4,4
hospital,0.2,0.42853421735144903,-100.6,6
hospital,0.2,0.6090400455538584,-100.5,5
hospital,0.2,0.24175913958548945,-0.6,6
hospital,0.2,0.3592419527878562,-100.5,5
hospital,0.2,0.385599188513301,-100.6,6
hospital,0.2,0.4824620342632009,-100.6,6
hospital,0.2,0.385599188513301,-100.6,6
hospital,0.2,0.44440927545847886,-100.5,5
hospital,0.2,0.4824620342632009,-100.5,5
hospital,0.2,0.5626500316767806,-100.5,5
hospital,0.2,0.5468475106079831,-100.5,5
hospital,0.2,0.44440927545847886,-100.7,7
hospital,0.2,0.385599188513301,-100.6,6
hospital,0.2,0.5626500316767806,-100.5,5
hospital,0.2,0.5626500316767806,-100.4,4
hospital,0.2,0.5468475106079831,-100.6,6
hospital,0.2,0.6623992294064142,-100.4,4
hospital,0.2,0.4824620342632009,-100.3,3
hospital,0.2,0.3592419527878562,-100.6,6
hospital,0.2,0.5053837288882768,-100.5,5
hospital,0.2,0.5468475106079831,-100.2,2
hospital,0.2,0.6005002201919581,-100.5,5
hospital,0.2,0.44440927545847886,-100.8,8
hospital,0.2,0.385599188513301,-100.5,5
hospital,0.2,0.41469597047666695,-100.3,3
hospital,0.2,0.46992211475481305,-100.5,5
hospital,0.2,0.46992211475481305,-100.5,5
hospital,0.2,0.5053837288882768,-100.5,5
hospital,0.2,0.5626500316767806,-100.5,5
hospital,0.2,0.6005002201919581,-100.4,4
hospital,0.2,0.42850099142022324,-100.7,7
hospital,0.2,0.46992211475481305,-100.4,4
hospital,0.2,0.16101836952116722,-0.7,7
hospital,0.2,0.6623992294064142,-100.3,3
hospital,0.2,0.24175913958548945,-0.6,6
hospital,0.2,0.14540885463656628,-0.9,9
hospital,0.2,0.4824620342632009,-100.5,5
hospital,0.2,0.5626500316767806,-100.3,3
hospital,0.2,0.46992211475481305,-100.3,3
hospital,0.2,0.42850099142022324,-100.5,5
hospital,0.2,0.5053837288882768,-100.5,5
hospital,0.2,0.5053837288882768,-100.3,3
hospital,0.2,0.24175913958548945,-0.6,6
hospital,0.2,0.6623992294064142,-100.3,3
hospital,0.2,0.5626500316767806,-100.2,2
hospital,0.2,0.6623992294064142,-100.2,2
hospital,0.2,0.46992211475481305,-100.3,3
hospital,0.2,0.5626500316767806,-100.3,3
hospital,0.2,0.4824620342632009,-100.4,4
hospital,0.2,0.24315756576632586,-0.7,7
hospital,0.2,0.46992211475481305,-100.7,7
hospital,0.2,0.5053837288882768,-100.6,6
hospital,0.2,0.6090400455538584,-100.4,4
hospital,0.2,0.6005002201919581,-100.5,5
hospital,0.2,0.5053837288882768,-100.3,3
hospital,0.2,0.5053837288882768,-100.3,3
hospital,0.2,0.42853421735144903,-100.6,6
hospital,0.2,0.6623992294064142,-100.1,1
hospital,0.2,0.5626500316767806,-100.5,5
hospital,0.2,0.3592419527878562,-100.6,6
hospital,0.2,0.41469597047666695,-100.6,6
hospital,0.2,0.385599188513301,-100.5,5
hospital,0.2,0.42853421735144903,-100.5,5
hospital,0.2,0.6005002201919581,-100.4,4
hospital,0.2,0.6090400455538584,-100.5,5
hospital,0.2,0.385599188513301,-100.5,5
hospital,0.2,0.24175913958548945,-0.6,6
adult,0.2,0.2602038864131443,-0.25,3
adult,0.2,0.10651596730398294,-0.25,3
adult,0.2,0.06542152048864391,-0.75,9
adult,0.2,0.24805313656391814,-0.5833333333333334,7
adult,0.2,0.11586850607824573,-0.4166666666666667,5
adult,0.2,0.40943748323194484,-100.41666666666667,5
adult,0.2,0.059896794075730675,-0.75,9
adult,0.2,0.16861179236704193,-0.5,6
adult,0.2,0.1245492594155716,-0.6666666666666666,8
adult,0.2,0.07207367806748055,-0.5833333333333334,7
adult,0.2,0.07470802683816113,-0.5833333333333334,7
adult,0.2,0.01645987618650635,-0.75,9
adult,0.2,0.2619944952694371,-0.25,3
adult,0.2,0.08445475091969434,-0.75,9
adult,0.2,0.1878313247026666,-0.5,6
adult,0.2,0.19959302122615685,-0.4166666666666667,5
adult,0.2,0.014630816395805768,-0.5833333333333334,7
adult,0.2,0.11568210096592169,-0.16666666666666666,2
adult,0.2,0.07692492647331284,-0.5,6
adult,0.2,0.4400981151104615,-100.25,3
adult,0.2,0.13754217745055075,-0.3333333333333333,4
adult,0.2,0.3228320642382845,-100.5,6
adult,0.2,0.03321225803094907,-0.5833333333333334,7
adult,0.2,0.03321225803094907,-0.4166666666666667,5
adult,0.2,0.06511718862083615,-0.5,6
adult,0.2,0.312030766384366,-100.66666666666667,8
adult,0.2,0.1286723566017356,-0.4166666666666667,5
adult,0.2,0.07153201901807926,-0.5,6
