dataset,lambda,leakage,utility,mask_size
flight,10000,0.1689864093151694,-0.5384615384615384,7
flight,10000,0.2455785165522859,-0.46153846153846156,6
flight,10000,0.18094116044347042,-0.6923076923076923,9
flight,10000,0.14967373381862104,-0.5384615384615384,7
flight,10000,0.8846850956852224,-10000.615384615385,8
flight,10000,0.9398289956970705,-10000.538461538461,7
flight,10000,0.9680567115073361,-10000.615384615385,8
flight,10000,0.8846850956852224,-10000.384615384615,5
flight,10000,0.9826408586840785,-10000.615384615385,8
flight,10000,0.9826408586840785,-10000.461538461539,6
flight,10000,0.14972638826141826,-0.3076923076923077,4
flight,10000,0.8846850956852224,-10000.307692307691,4
flight,10000,0.9826408586840785,-10000.461538461539,6
flight,10000,0.1689864093151694,-0.5384615384615384,7
flight,10000,0.8846850956852224,-10000.615384615385,8
flight,10000,0.8846850956852224,-10000.615384615385,8
flight,10000,0.8846850956852224,-10000.692307692309,9
flight,10000,0.9680567115073361,-10000.538461538461,7
flight,10000,0.9394896498108463,-10000.307692307691,4
flight,10000,0.9680567115073361,-10000.615384615385,8
flight,10000,0.1796692951326263,-0.7692307692307693,10
flight,10000,0.9826408586840785,-10000.307692307691,4
flight,10000,0.8846850956852224,-10000.384615384615,5
flight,10000,0.9826408586840785,-10000.384615384615,5
flight,10000,0.9826408586840785,-10000.384615384615,5
flight,10000,0.8846850956852224,-10000.384615384615,5
flight,10000,0.2455785165522859,-0.5384615384615384,7
flight,10000,0.8846850956852224,-10000.692307692309,9
flight,10000,0.13701344057693376,-0.6923076923076923,9
flight,10000,0.8846850956852224,-10000.615384615385,8
flight,10000,0.2455785165522859,-0.6153846153846154,8
flight,10000,0.9394896498108463,-10000.538461538461,7
flight,10000,0.18094116044347042,-0.5384615384615384,7
flight,10000,0.9394896498108463,-10000.23076923077,3
flight,10000,0.9680567115073361,-10000.615384615385,8
flight,10000,0.8846850956852224,-10000.384615384615,5
flight,10000,0.8846850956852224,-10000.461538461539,6
flight,10000,0.9680567115073361,-10000.461538461539,6
flight,10000,0.9680567115073361,-10000.615384615385,8
flight,10000,0.9680567115073361,-10000.307692307691,4
flight,10000,0.8846850956852224,-10000.538461538461,7
flight,10000,0.9826408586840785,-10000.538461538461,7
flight,10000,0.9826408586840785,-10000.461538461539,6
flight,10000,0.9680567115073361,-10000.692307692309,9
flight,10000,0.13818569520024426,-0.6153846153846154,8
flight,10000,0.8846850956852224,-10000.615384615385,8
flight,10000,0.14210089823029137,-0.5384615384615384,7
flight,10000,0.14210089823029137,-0.5384615384615384,7
flight,10000,0.8846850956852224,-10000.615384615385,8
flight,10000,0.9394896498108463,-10000.615384615385,8
flight,10000,0.13051054943857365,-0.7692307692307693,10
flight,10000,0.14972638826141826,-0.6153846153846154,8
flight,10000,0.9394896498108463,-10000.461538461539,6
flight,10000,0.8846850956852224,-10000.461538461539,6
flight,10000,0.9826408586840785,-10000.384615384615,5
flight,10000,0.8846850956852224,-10000.461538461539,6
flight,10000,0.8846850956852224,-10000.384615384615,5
flight,10000,0.1689864093151694,-0.6923076923076923,9
flight,10000,0.8846850956852224,-10000.615384615385,8
flight,10000,0.8846850956852224,-10000.538461538461,7
flight,10000,0.13051054943857365,-0.5384615384615384,7
flight,10000,0.9394896498108463,-10000.384615384615,5
tax,10000,0.5548418449270073,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.0,-1.0,3
tax,10000,0.5548418449270073,-10000.0,0
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.3057912208405609,-10000.333333333334,1
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.0,-1.0,3
tax,10000,0.5548418449270073,-10000.666666666666,2
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.666666666666,2
tax,10000,0.3057912208405609,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.0,0
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.666666666666,2
tax,10000,0.3057912208405609,-10000.333333333334,1
tax,10000,0.3057912208405609,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.3057912208405609,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.0,0
tax,10000,0.5548418449270073,-10000.0,0
tax,10000,0.5548418449270073,-10000.0,0
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.3057912208405609,-10000.333333333334,1
tax,10000,0.0,-1.0,3
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.3057912208405609,-10000.333333333334,1
tax,10000,0.0,-1.0,3
tax,10000,0.0,-1.0,3
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.5548418449270073,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.666666666666,2
tax,10000,0.3057912208405609,-10000.333333333334,1
tax,10000,0.0,-1.0,3
tax,10000,0.5548418449270073,-10000.0,0
tax,10000,0.5548418449270073,-10000.0,0
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.0,0
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.0,0
tax,10000,0.3057912208405609,-10000.333333333334,1
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.3057912208405609,-10000.333333333334,1
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.0,-1.0,3
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.0,0
tax,10000,0.5548418449270073,-10000.0,0
tax,10000,0.5548418449270073,-10000.0,0
tax,10000,0.0,-1.0,3
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.5548418449270073,-10000.0,0
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.0,0
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.2290091161470067,-0.6666666666666666,2
tax,10000,0.5548418449270073,-10000.333333333334,1
tax,10000,0.3057912208405609,-10000.666666666666,2
tax,10000,0.5548418449270073,-10000.333333333334,1
