dataset,epsilon,L0,leakage,utility,mask_size
airport,0.1,0.6,0.05010955345870127,-0.5,3
airport,0.1,0.6,0.013132038880604324,-0.5,3
airport,0.1,0.6,0.22337399647872114,-0.16666666666666666,1
airport,0.1,0.6,0.05853885744745513,-0.5,3
airport,0.1,0.6,0.05010955345870127,-0.6666666666666666,4
airport,0.1,0.6,0.22337399647872114,-0.5,3
airport,0.1,0.6,0.22337399647872114,-0.3333333333333333,2
airport,0.1,0.6,0.011469181810646378,-0.6666666666666666,4
airport,0.1,0.6,0.009414806213275395,-0.5,3
airport,0.1,0.6,0.03592524660768637,-0.3333333333333333,2
airport,0.1,0.6,0.05853885744745513,-0.5,3
airport,0.1,0.6,0.22337399647872114,-0.5,3
airport,0.1,0.6,0.03592524660768637,-0.5,3
hospital,0.1,0.6,0.46992211475481305,-0.5,5
hospital,0.1,0.6,0.44440927545847886,-0.6,6
hospital,0.1,0.6,0.5468475106079831,-0.6,6
hospital,0.1,0.6,0.46992211475481305,-0.5,5
hospital,0.1,0.6,0.5742552604116484,-0.4,4
hospital,0.1,0.6,0.5422684587046469,-0.1,1
hospital,0.1,0.6,0.5742552604116484,-0.3,3
hospital,0.1,0.6,0.5468475106079831,-0.3,3
hospital,0.1,0.6,0.5422684587046469,-0.4,4
hospital,0.1,0.6,0.42853421735144903,-0.5,5
hospital,0.1,0.6,0.46992211475481305,-0.5,5
hospital,0.1,0.6,0.385599188513301,-0.5,5
hospital,0.1,0.6,0.385599188513301,-0.7,7
hospital,0.1,0.6,0.44440927545847886,-0.6,6
hospital,0.1,0.6,0.21945273335876703,-0.6,6
hospital,0.1,0.6,0.26187931623708605,-0.7,7
hospital,0.1,0.6,0.5468475106079831,-0.5,5
hospital,0.1,0.6,0.4694541344903692,-0.3,3
hospital,0.1,0.6,0.5468475106079831,-0.6,6
hospital,0.1,0.6,0.4694541344903692,-0.7,7
hospital,0.1,0.6,0.5065292841479625,-0.6,6
hospital,0.1,0.6,0.5065005929742044,-0.7,7
hospital,0.1,0.6,0.46992211475481305,-0.6,6
hospital,0.1,0.6,0.4694541344903692,-0.4,4
hospital,0.1,0.6,0.5468475106079831,-0.5,5
hospital,0.1,0.6,0.5742305069340705,-0.4,4
hospital,0.1,0.6,0.4694541344903692,-0.6,6
hospital,0.1,0.6,0.26187931623708605,-0.6,6
hospital,0.1,0.6,0.42853421735144903,-0.4,4
hospital,0.1,0.6,0.46992211475481305,-0.6,6
hospital,0.1,0.6,0.385599188513301,-0.5,5
hospital,0.1,0.6,0.5742305069340705,-0.5,5
hospital,0.1,0.6,0.5468475106079831,-0.6,6
hospital,0.1,0.6,0.2629936790618288,-0.7,7
hospital,0.1,0.6,0.4694541344903692,-0.6,6
hospital,0.1,0.6,0.5742552604116484,-0.3,3
hospital,0.1,0.6,0.5422684587046469,-0.4,4
hospital,0.1,0.6,0.21940735109689347,-0.7,7
hospital,0.1,0.6,0.5422684587046469,-0.2,2
hospital,0.1,0.6,0.49676169740756204,-0.6,6
hospital,0.1,0.6,0.5202376749670268,-0.6,6
hospital,0.1,0.6,0.42853421735144903,-0.5,5
hospital,0.1,0.6,0.5468475106079831,-0.5,5
hospital,0.1,0.6,0.21945273335876703,-0.5,5
hospital,0.1,0.6,0.5468475106079831,-0.3,3
hospital,0.1,0.6,0.5742552604116484,-0.4,4
hospital,0.1,0.6,0.21940735109689347,-0.8,8
hospital,0.1,0.6,0.4967909547833075,-0.3,3
hospital,0.1,0.6,0.4694541344903692,-0.5,5
hospital,0.1,0.6,0.4694541344903692,-0.3,3
hospital,0.1,0.6,0.5860822545816282,-0.4,4
hospital,0.1,0.6,0.21945273335876703,-0.6,6
hospital,0.1,0.6,0.5468475106079831,-0.6,6
hospital,0.1,0.6,0.3594889549228737,-0.5,5
hospital,0.1,0.6,0.46992211475481305,-0.4,4
hospital,0.1,0.6,0.24175913958548945,-0.6,6
hospital,0.1,0.6,0.21940735109689347,-0.7,7
hospital,0.1,0.6,0.5065005929742044,-0.6,6
hospital,0.1,0.6,0.4694541344903692,-0.4,4
hospital,0.1,0.6,0.019131503124509286,-0.8,8
hospital,0.1,0.6,0.5065292841479625,-0.4,4
hospital,0.1,0.6,0.385599188513301,-0.8,8
hospital,0.1,0.6,0.5422684587046469,-0.3,3
hospital,0.1,0.6,0.46992211475481305,-0.4,4
hospital,0.1,0.6,0.5202376749670268,-0.6,6
hospital,0.1,0.6,0.24315756576632586,-0.6,6
hospital,0.1,0.6,0.46992211475481305,-0.6,6
hospital,0.1,0.6,0.5065292841479625,-0.6,6
hospital,0.1,0.6,0.385599188513301,-0.5,5
hospital,0.1,0.6,0.46992211475481305,-0.4,4
hospital,0.1,0.6,0.26303652729247295,-0.5,5
hospital,0.1,0.6,0.24315756576632586,-0.5,5
hospital,0.1,0.6,0.24315756576632586,-0.8,8
hospital,0.1,0.6,0.37644887911807723,-0.3,3
hospital,0.1,0.6,0.21940735109689347,-0.8,8
hospital,0.1,0.6,0.5065292841479625,-0.2,2
hospital,0.1,0.6,0.5065292841479625,-0.5,5
hospital,0.1,0.6,0.5742305069340705,-0.3,3
hospital,0.1,0.6,0.4694541344903692,-0.7,7
hospital,0.1,0.6,0.37644887911807723,-0.5,5
hospital,0.1,0.6,0.4694541344903692,-0.7,7
hospital,0.1,0.6,0.4694541344903692,-0.5,5
hospital,0.1,0.6,0.46992211475481305,-0.4,4
hospital,0.1,0.6,0.5422684587046469,-0.3,3
hospital,0.1,0.6,0.37644887911807723,-0.4,4
hospital,0.1,0.6,0.385599188513301,-0.4,4
hospital,0.1,0.6,0.5742552604116484,-0.2,2
hospital,0.1,0.6,0.26187931623708605,-0.6,6
hospital,0.1,0.6,0.3764851312661076,-0.5,5
hospital,0.1,0.6,0.26187931623708605,-0.7,7
hospital,0.1,0.6,0.49676169740756204,-0.6,6
hospital,0.1,0.6,0.4967909547833075,-0.4,4
hospital,0.1,0.6,0.26303652729247295,-0.6,6
hospital,0.1,0.6,0.5860822545816282,-0.3,3
hospital,0.1,0.6,0.5422684587046469,-0.3,3
hospital,0.1,0.6,0.5468475106079831,-0.6,6
hospital,0.1,0.6,0.5422684587046469,-0.4,4
hospital,0.1,0.6,0.26187931623708605,-0.6,6
hospital,0.1,0.6,0.385599188513301,-0.7,7
hospital,0.1,0.6,0.4694541344903692,-0.7,7
adult,0.1,0.6,0.18569793902946485,-0.4166666666666667,5
adult,0.1,0.6,0.35484756549382646,-0.4166666666666667,5
adult,0.1,0.6,0.13249648641337675,-0.3333333333333333,4
adult,0.1,0.6,0.3570987456406054,-0.3333333333333333,4
adult,0.1,0.6,0.35869848485078126,-0.5,6
adult,0.1,0.6,0.08197296501073537,-0.4166666666666667,5
adult,0.1,0.6,0.09822330773503263,-0.5833333333333334,7
adult,0.1,0.6,0.06587667915480344,-0.4166666666666667,5
adult,0.1,0.6,0.19019837332482714,-0.3333333333333333,4
adult,0.1,0.6,0.06572538199279632,-0.75,9
adult,0.1,0.6,0.3602428188084117,-0.5,6
adult,0.1,0.6,0.3689377816185132,-0.4166666666666667,5
adult,0.1,0.6,0.2726821726489278,-0.16666666666666666,2
adult,0.1,0.6,0.192142367184162,-0.25,3
adult,0.1,0.6,0.4516107205698864,-0.25,3
adult,0.1,0.6,0.07343919303892232,-0.5,6
adult,0.1,0.6,0.08129409482449701,-0.4166666666666667,5
adult,0.1,0.6,0.053846216177959594,-0.75,9
adult,0.1,0.6,0.14041146107074765,-0.5,6
adult,0.1,0.6,0.13819165086606977,-0.5833333333333334,7
adult,0.1,0.6,0.08197296501073537,-0.4166666666666667,5
adult,0.1,0.6,0.13346141606678164,-0.5833333333333334,7
adult,0.1,0.6,0.10651596730398294,-0.4166666666666667,5
adult,0.1,0.6,0.08898291563852445,-0.3333333333333333,4
adult,0.1,0.6,0.05418616400540388,-0.75,9
adult,0.1,0.6,0.0744644746040094,-0.6666666666666666,8
adult,0.1,0.6,0.35484756549382646,-0.25,3
adult,0.1,0.6,0.2634339933691807,-0.3333333333333333,4
adult,0.1,0.6,0.06875056405052915,-0.5833333333333334,7
adult,0.1,0.6,0.3503595884234252,-0.5833333333333334,7
adult,0.1,0.6,0.25440458601097704,-0.3333333333333333,4
adult,0.1,0.6,0.2619944952694371,-0.3333333333333333,4
adult,0.1,0.6,0.098503853030243,-0.4166666666666667,5
adult,0.1,0.6,0.45290911898229314,-0.4166666666666667,5
adult,0.1,0.6,0.39179147199384,-0.16666666666666666,2
adult,0.1,0.6,0.011893067053829531,-0.8333333333333334,10
adult,0.1,0.6,0.0825870459268283,-0.5,6
adult,0.1,0.6,0.40940983353048355,-0.16666666666666666,2
adult,0.1,0.6,0.1886157481530516,-0.5833333333333334,7
adult,0.1,0.6,0.07079097303514104,-0.6666666666666666,8
adult,0.1,0.6,0.006459554604498985,-0.75,9
adult,0.1,0.6,0.0796136941911385,-0.5,6
adult,0.1,0.6,0.43561581086639223,-0.3333333333333333,4
adult,0.1,0.6,0.08065140489033817,-0.5833333333333334,7
adult,0.1,0.6,0.2619944952694371,-0.3333333333333333,4
adult,0.1,0.6,0.396029780856501,-0.3333333333333333,4
adult,0.1,0.6,0.12077819213930197,-0.5,6
adult,0.1,0.6,0.07154340351188437,-0.5833333333333334,7
adult,0.1,0.6,0.0757161285691682,-0.4166666666666667,5
adult,0.1,0.6,0.10372715639309382,-0.4166666666666667,5
adult,0.1,0.6,0.0787065839718265,-0.5833333333333334,7
adult,0.1,0.6,0.35205501024780084,-0.5,6
adult,0.1,0.6,0.07153705234156527,-0.6666666666666666,8
adult,0.1,0.6,0.3190873683725848,-0.5,6
adult,0.1,0.6,0.18494959226466934,-0.4166666666666667,5
adult,0.1,0.6,0.08111352855273601,-0.5,6
adult,0.1,0.6,0.07568757850743024,-0.5,6
adult,0.1,0.6,0.10372715639309382,-0.4166666666666667,5
adult,0.1,0.6,0.12174296261774753,-0.5,6
adult,0.1,0.6,0.06426032096906531,-0.6666666666666666,8
adult,0.1,0.6,0.04164231935793272,-0.6666666666666666,8
adult,0.1,0.6,0.03110069094893786,-0.5833333333333334,7
adult,0.1,0.6,0.08566232355577708,-0.4166666666666667,5
adult,0.1,0.6,0.11471011146332122,-0.5,6
adult,0.1,0.6,0.019902953316427108,-0.5833333333333334,7
adult,0.1,0.6,0.3602428188084117,-0.4166666666666667,5
adult,0.1,0.6,0.09199866320537664,-0.5833333333333334,7
adult,0.1,0.6,0.07115006883226171,-0.5,6
adult,0.1,0.6,0.34799632782664924,-0.5,6
adult,0.1,0.6,0.08065140489033817,-0.5833333333333334,7
adult,0.1,0.6,0.08129409482449701,-0.25,3
adult,0.1,0.6,0.11501007707951649,-0.4166666666666667,5
adult,0.1,0.6,0.08414603438199542,-0.5,6
adult,0.1,0.6,0.07710222459768068,-0.5,6
adult,0.1,0.6,0.2726821726489278,-0.4166666666666667,5
adult,0.1,0.6,0.15519851324930045,-0.5,6
adult,0.1,0.6,0.3602428188084117,-0.25,3
adult,0.1,0.6,0.12025336372609963,-0.5833333333333334,7
adult,0.1,0.6,0.06600256526198245,-0.6666666666666666,8
adult,0.1,0.6,0.11471011146332122,-0.5833333333333334,7
adult,0.1,0.6,0.07159034133016462,-0.6666666666666666,8
adult,0.1,0.6,0.4597782854988285,-0.3333333333333333,4
adult,0.1,0.6,0.32349701655215324,-0.5833333333333334,7
adult,0.1,0.6,0.14812295795010155,-0.25,3
adult,0.1,0.6,0.13729095120846657,-0.4166666666666667,5
adult,0.1,0.6,0.13560492711125438,-0.5,6
adult,0.1,0.6,0.03006592210023229,-0.5833333333333334,7
adult,0.1,0.6,0.3570987456406054,-0.4166666666666667,5
adult,0.1,0.6,0.31094511402569436,-0.5833333333333334,7
adult,0.1,0.6,0.08129409482449701,-0.6666666666666666,8
adult,0.1,0.6,0.3292287010688275,-0.3333333333333333,4
adult,0.1,0.6,0.019209342629432413,-0.5,6
adult,0.1,0.6,0.07352921468759865,-0.6666666666666666,8
adult,0.1,0.6,0.193877554316629,-0.5,6
adult,0.1,0.6,0.009312361969754046,-0.75,9
adult,0.1,0.6,0.3602428188084117,-0.4166666666666667,5
adult,0.1,0.6,0.20375348447597397,-0.3333333333333333,4
adult,0.1,0.6,0.07848724333584078,-0.5833333333333334,7
adult,0.1,0.6,0.17085424768265522,-0.3333333333333333,4
adult,0.1,0.6,0.3570987456406054,-0.4166666666666667,5
flight,0.1,0.6,0.23553045167227926,-0.5384615384615384,7
flight,0.1,0.6,0.18094116044347042,-0.38461538461538464,5
flight,0.1,0.6,0.08907123541814055,-0.8461538461538461,11
flight,0.1,0.6,0.24980936013667854,-0.5384615384615384,7
flight,0.1,0.6,0.12744625720955838,-0.6153846153846154,8
flight,0.1,0.6,0.1689864093151694,-0.3076923076923077,4
flight,0.1,0.6,0.17632192147614734,-0.46153846153846156,6
flight,0.1,0.6,0.08907123541814055,-0.7692307692307693,10
flight,0.1,0.6,0.13051054943857365,-0.38461538461538464,5
flight,0.1,0.6,0.17632192147614734,-0.5384615384615384,7
flight,0.1,0.6,0.08907123541814055,-0.5384615384615384,7
flight,0.1,0.6,0.08907123541814055,-0.5384615384615384,7
flight,0.1,0.6,0.17632192147614734,-0.38461538461538464,5
flight,0.1,0.6,0.16828933816592273,-0.5384615384615384,7
flight,0.1,0.6,0.16828933816592273,-0.6153846153846154,8
flight,0.1,0.6,0.13051054943857365,-0.46153846153846156,6
flight,0.1,0.6,0.13818569520024426,-0.6153846153846154,8
flight,0.1,0.6,0.13818569520024426,-0.7692307692307693,10
flight,0.1,0.6,0.23553045167227926,-0.6923076923076923,9
flight,0.1,0.6,0.13051054943857365,-0.5384615384615384,7
flight,0.1,0.6,0.13818569520024426,-0.7692307692307693,10
flight,0.1,0.6,0.2455785165522859,-0.5384615384615384,7
flight,0.1,0.6,0.2455785165522859,-0.7692307692307693,10
flight,0.1,0.6,0.24980936013667854,-0.46153846153846156,6
flight,0.1,0.6,0.24980936013667854,-0.46153846153846156,6
flight,0.1,0.6,0.1689864093151694,-0.5384615384615384,7
flight,0.1,0.6,0.24980936013667854,-0.46153846153846156,6
flight,0.1,0.6,0.13051054943857365,-0.5384615384615384,7
flight,0.1,0.6,0.24980936013667854,-0.5384615384615384,7
flight,0.1,0.6,0.08907123541814055,-0.5384615384615384,7
flight,0.1,0.6,0.2455785165522859,-0.5384615384615384,7
flight,0.1,0.6,0.2455785165522859,-0.6153846153846154,8
flight,0.1,0.6,0.2455785165522859,-0.5384615384615384,7
flight,0.1,0.6,0.13514845205100667,-0.5384615384615384,7
flight,0.1,0.6,0.13051054943857365,-0.46153846153846156,6
flight,0.1,0.6,0.2455785165522859,-0.6153846153846154,8
flight,0.1,0.6,0.13818569520024426,-0.46153846153846156,6
flight,0.1,0.6,0.13051054943857365,-0.6923076923076923,9
flight,0.1,0.6,0.13051054943857365,-0.6153846153846154,8
flight,0.1,0.6,0.08907123541814055,-0.6153846153846154,8
flight,0.1,0.6,0.13818569520024426,-0.5384615384615384,7
flight,0.1,0.6,0.18094116044347042,-0.5384615384615384,7
flight,0.1,0.6,0.18094116044347042,-0.6153846153846154,8
flight,0.1,0.6,0.17632192147614734,-0.5384615384615384,7
flight,0.1,0.6,0.08907123541814055,-0.5384615384615384,7
flight,0.1,0.6,0.13818569520024426,-0.46153846153846156,6
flight,0.1,0.6,0.13514845205100667,-0.6153846153846154,8
flight,0.1,0.6,0.14972638826141826,-0.6923076923076923,9
flight,0.1,0.6,0.2455785165522859,-0.6153846153846154,8
flight,0.1,0.6,0.24980936013667854,-0.6153846153846154,8
flight,0.1,0.6,0.08907123541814055,-0.46153846153846156,6
flight,0.1,0.6,0.13818569520024426,-0.6153846153846154,8
flight,0.1,0.6,0.13818569520024426,-0.5384615384615384,7
flight,0.1,0.6,0.13051054943857365,-0.6923076923076923,9
flight,0.1,0.6,0.2455785165522859,-0.6153846153846154,8
flight,0.1,0.6,0.2455785165522859,-0.46153846153846156,6
flight,0.1,0.6,0.1689864093151694,-0.38461538461538464,5
flight,0.1,0.6,0.2455785165522859,-0.5384615384615384,7
flight,0.1,0.6,0.13818569520024426,-0.6153846153846154,8
flight,0.1,0.6,0.17632192147614734,-0.5384615384615384,7
flight,0.1,0.6,0.13051054943857365,-0.46153846153846156,6
flight,0.1,0.6,0.2455785165522859,-0.46153846153846156,6
flight,0.1,0.6,0.17632192147614734,-0.46153846153846156,6
flight,0.1,0.6,0.1689864093151694,-0.6923076923076923,9
flight,0.1,0.6,0.13051054943857365,-0.6923076923076923,9
flight,0.1,0.6,0.2455785165522859,-0.46153846153846156,6
flight,0.1,0.6,0.07819208019402368,-0.7692307692307693,10
flight,0.1,0.6,0.13051054943857365,-0.38461538461538464,5
flight,0.1,0.6,0.23553045167227926,-0.6923076923076923,9
flight,0.1,0.6,0.13818569520024426,-0.5384615384615384,7
flight,0.1,0.6,0.12744625720955838,-0.5384615384615384,7
flight,0.1,0.6,0.04720014060529132,-0.7692307692307693,10
flight,0.1,0.6,0.13051054943857365,-0.7692307692307693,10
flight,0.1,0.6,0.13818569520024426,-0.6153846153846154,8
flight,0.1,0.6,0.13051054943857365,-0.7692307692307693,10
flight,0.1,0.6,0.18094116044347042,-0.46153846153846156,6
flight,0.1,0.6,0.2455785165522859,-0.6153846153846154,8
flight,0.1,0.6,0.2455785165522859,-0.6923076923076923,9
flight,0.1,0.6,0.1689864093151694,-0.6153846153846154,8
flight,0.1,0.6,0.06680017428701124,-0.6153846153846154,8
flight,0.1,0.6,0.08907123541814055,-0.5384615384615384,7
flight,0.1,0.6,0.13818569520024426,-0.6153846153846154,8
flight,0.1,0.6,0.13818569520024426,-0.6153846153846154,8
flight,0.1,0.6,0.2455785165522859,-0.6923076923076923,9
flight,0.1,0.6,0.2455785165522859,-0.5384615384615384,7
flight,0.1,0.6,0.13818569520024426,-0.6153846153846154,8
flight,0.1,0.6,0.23553045167227926,-0.8461538461538461,11
flight,0.1,0.6,0.17632192147614734,-0.3076923076923077,4
flight,0.1,0.6,0.13051054943857365,-0.5384615384615384,7
flight,0.1,0.6,0.24980936013667854,-0.6923076923076923,9
flight,0.1,0.6,0.1689864093151694,-0.6153846153846154,8
flight,0.1,0.6,0.12535612051410105,-0.7692307692307693,10
flight,0.1,0.6,0.18094116044347042,-0.46153846153846156,6
flight,0.1,0.6,0.13051054943857365,-0.46153846153846156,6
flight,0.1,0.6,0.17632192147614734,-0.6153846153846154,8
flight,0.1,0.6,0.13051054943857365,-0.46153846153846156,6
flight,0.1,0.6,0.13818569520024426,-0.5384615384615384,7
flight,0.1,0.6,0.13818569520024426,-0.6153846153846154,8
flight,0.1,0.6,0.1421540216030207,-0.46153846153846156,6
flight,0.1,0.6,0.13051054943857365,-0.38461538461538464,5
tax,0.1,0.6,0.3057912208405609,-0.6666666666666666,2
tax,0.1,0.6,0.5548418449270073,-0.6666666666666666,2
tax,0.1,0.6,0.5548418449270073,-0.0,0
tax,0.1,0.6,0.5548418449270073,-0.0,0
tax,0.1,0.6,0.0,-1.0,3
tax,0.1,0.6,0.3057912208405609,-0.3333333333333333,1
tax,0.1,0.6,0.0,-1.0,3
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.2290091161470067,-0.6666666666666666,2
tax,0.1,0.6,0.3057912208405609,-0.6666666666666666,2
tax,0.1,0.6,0.2290091161470067,-0.6666666666666666,2
tax,0.1,0.6,0.5548418449270073,-0.0,0
tax,0.1,0.6,0.3057912208405609,-0.3333333333333333,1
tax,0.1,0.6,0.3057912208405609,-0.3333333333333333,1
tax,0.1,0.6,0.0,-1.0,3
tax,0.1,0.6,0.3057912208405609,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.0,-1.0,3
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.2290091161470067,-0.6666666666666666,2
tax,0.1,0.6,0.2290091161470067,-0.6666666666666666,2
tax,0.1,0.6,0.5548418449270073,-0.6666666666666666,2
tax,0.1,0.6,0.3057912208405609,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.6666666666666666,2
tax,0.1,0.6,0.3057912208405609,-0.6666666666666666,2
tax,0.1,0.6,0.3057912208405609,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.6666666666666666,2
tax,0.1,0.6,0.0,-1.0,3
tax,0.1,0.6,0.3057912208405609,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.0,0
tax,0.1,0.6,0.2290091161470067,-0.6666666666666666,2
tax,0.1,0.6,0.2290091161470067,-0.6666666666666666,2
tax,0.1,0.6,0.0,-1.0,3
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.0,0
tax,0.1,0.6,0.0,-1.0,3
tax,0.1,0.6,0.0,-1.0,3
tax,0.1,0.6,0.3057912208405609,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.0,-1.0,3
tax,0.1,0.6,0.2290091161470067,-0.6666666666666666,2
tax,0.1,0.6,0.3057912208405609,-0.6666666666666666,2
tax,0.1,0.6,0.5548418449270073,-0.6666666666666666,2
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.3057912208405609,-0.3333333333333333,1
tax,0.1,0.6,0.3057912208405609,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.6666666666666666,2
tax,0.1,0.6,0.0,-1.0,3
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.6666666666666666,2
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.3057912208405609,-0.6666666666666666,2
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.3057912208405609,-0.6666666666666666,2
tax,0.1,0.6,0.5548418449270073,-0.6666666666666666,2
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
tax,0.1,0.6,0.5548418449270073,-0.3333333333333333,1
