dataset,epsilon,leakage,utility,mask_size
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
airport,100,0.22337399647872114,-0.0,0
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.26303652729247295,-0.3,3
hospital,100,0.24175913958548945,-0.3,3
