method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cells
marginal_em,hospital,ProviderNumber,0.04969596862792969,0.004693031311035156,0.04307985305786133,0.0019230842590332031,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.020675182342529297,0.0008292198181152344,0.017323970794677734,0.002521991729736328,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.021019458770751953,0.0008602142333984375,0.017495155334472656,0.0026640892028808594,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.021670103073120117,0.0008521080017089844,0.01817488670349121,0.002643108367919922,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.021348953247070312,0.0008969306945800781,0.017766952514648438,0.002685070037841797,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020939350128173828,0.0008282661437988281,0.01732611656188965,0.0027849674224853516,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.022342205047607422,0.0008099079132080078,0.018975257873535156,0.002557039260864258,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.02006673812866211,0.0008230209350585938,0.01733875274658203,0.0019049644470214844,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.02021312713623047,0.0007941722869873047,0.017386913299560547,0.002032041549682617,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020610809326171875,0.0007917881011962891,0.017344951629638672,0.002474069595336914,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.0202486515045166,0.0007977485656738281,0.01723003387451172,0.0022208690643310547,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020328283309936523,0.0008072853088378906,0.01725006103515625,0.002270936965942383,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020190954208374023,0.0007936954498291016,0.017234325408935547,0.002162933349609375,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020264863967895508,0.0007936954498291016,0.017199277877807617,0.002271890640258789,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.02011275291442871,0.0008051395416259766,0.017197847366333008,0.0021097660064697266,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.020361900329589844,0.0008158683776855469,0.017350196838378906,0.0021958351135253906,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020222902297973633,0.0008182525634765625,0.017369747161865234,0.002034902572631836,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.02024221420288086,0.0008099079132080078,0.01721811294555664,0.002214193344116211,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.019917011260986328,0.0007922649383544922,0.017181873321533203,0.0019428730010986328,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020370960235595703,0.0007929801940917969,0.017367839813232422,0.0022101402282714844,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.020467042922973633,0.0007941722869873047,0.017427921295166016,0.0022449493408203125,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020435094833374023,0.000804901123046875,0.017490148544311523,0.002140045166015625,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.02033829689025879,0.0008063316345214844,0.017401695251464844,0.002130270004272461,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.02062201499938965,0.0008020401000976562,0.01736903190612793,0.0024509429931640625,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020267963409423828,0.0008211135864257812,0.01728987693786621,0.002156972885131836,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020058155059814453,0.0008063316345214844,0.017230749130249023,0.0020210742950439453,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.02020716667175293,0.0007998943328857422,0.0173032283782959,0.002104043960571289,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020286083221435547,0.0008020401000976562,0.01729297637939453,0.0021910667419433594,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020576000213623047,0.0007863044738769531,0.017284870147705078,0.0025048255920410156,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.020571231842041016,0.0007979869842529297,0.017132043838500977,0.0026412010192871094,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.019989967346191406,0.0007908344268798828,0.01718592643737793,0.0020132064819335938,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020036935806274414,0.0007967948913574219,0.017162084579467773,0.0020780563354492188,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020431041717529297,0.0007770061492919922,0.01753520965576172,0.002118825912475586,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.020828723907470703,0.0008449554443359375,0.017334699630737305,0.002649068832397461,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.02036881446838379,0.0008151531219482422,0.01742076873779297,0.002132892608642578,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.020177125930786133,0.0008120536804199219,0.017277956008911133,0.002087116241455078,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.02023911476135254,0.0008151531219482422,0.017360925674438477,0.0020630359649658203,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.02048659324645996,0.0008120536804199219,0.017307758331298828,0.002366781234741211,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.022537946701049805,0.0008041858673095703,0.019264698028564453,0.0024690628051757812,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.02045297622680664,0.0008161067962646484,0.01722884178161621,0.0024080276489257812,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020596981048583984,0.0008180141448974609,0.017453908920288086,0.0023250579833984375,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.020511150360107422,0.0008208751678466797,0.017300128936767578,0.002390146255493164,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020347118377685547,0.0008001327514648438,0.017352819442749023,0.0021941661834716797,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.020265817642211914,0.0008130073547363281,0.017319917678833008,0.002132892608642578,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.03261995315551758,0.0008041858673095703,0.028860807418823242,0.0029549598693847656,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.02017998695373535,0.0008020401000976562,0.01736617088317871,0.0020117759704589844,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020287752151489258,0.0008080005645751953,0.017523765563964844,0.0019559860229492188,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.02009415626525879,0.0008170604705810547,0.017292022705078125,0.0019850730895996094,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020164012908935547,0.0008051395416259766,0.01739811897277832,0.00196075439453125,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020624637603759766,0.0007989406585693359,0.0172269344329834,0.0025987625122070312,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.020692825317382812,0.0007889270782470703,0.017297029495239258,0.0026068687438964844,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.020183801651000977,0.0007917881011962891,0.017246007919311523,0.002146005630493164,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.020900964736938477,0.0008149147033691406,0.01751422882080078,0.0025718212127685547,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.02014923095703125,0.0007948875427246094,0.017274141311645508,0.002080202102661133,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.02027273178100586,0.0007967948913574219,0.017457962036132812,0.002017974853515625,0.0001443939775050973,,-9.0,4,9,1823,10
marginal_em,hospital,ProviderNumber,0.02091193199157715,0.0008089542388916016,0.017414093017578125,0.002688884735107422,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.02043604850769043,0.0008080005645751953,0.017420053482055664,0.0022079944610595703,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.020615816116333008,0.0008001327514648438,0.01729583740234375,0.002519845962524414,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.02094411849975586,0.00080108642578125,0.017273902893066406,0.002869129180908203,0.0,,-10.0,4,10,1823,10
marginal_em,hospital,ProviderNumber,0.020270109176635742,0.0008220672607421875,0.017396926879882812,0.002051115036010742,0.0001443939775050973,,-9.0,4,9,1823,10
