method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cells
del2ph,hospital,ProviderNumber,0.7531273365020752,0.0,0.00010895729064941406,0.002765178680419922,0.0,0.6623992294064142,-9.0,-1,9,76100,10
del2ph,hospital,ProviderNumber,0.0019469261169433594,0.0,0.00011682510375976562,0.0018301010131835938,0.0002521225070323263,0.6623992294064142,-9.0,426,9,76100,10
del2ph,hospital,ProviderNumber,0.0017192363739013672,0.0,0.00010704994201660156,0.0016121864318847656,0.029167650999047168,0.6623992294064142,-8.0,426,8,76100,10
del2ph,hospital,ProviderNumber,0.002004384994506836,0.0,9.918212890625e-05,0.001905202865600586,0.0002521225070323263,0.6623992294064142,-9.0,426,9,76100,10
del2ph,hospital,ProviderNumber,0.0017800331115722656,0.0,0.0001220703125,0.0016579627990722656,0.0002521225070323263,0.6623992294064142,-9.0,426,9,76100,10
del2ph,hospital,ProviderNumber,0.0019783973693847656,0.0,0.0001201629638671875,0.0018582344055175781,0.04096074580812714,0.6623992294064142,-7.0,213,7,76100,10
del2ph,hospital,ProviderNumber,0.0020246505737304688,0.0,0.0001227855682373047,0.001901865005493164,0.035544277937330504,0.6623992294064142,-8.0,426,8,76100,10
del2ph,hospital,ProviderNumber,0.001589059829711914,0.0,0.00010895729064941406,0.0014801025390625,0.0,0.6623992294064142,-9.0,-1,9,76100,10
del2ph,hospital,ProviderNumber,0.0019252300262451172,0.0,0.00011706352233886719,0.00180816650390625,0.04096074580812714,0.6623992294064142,-7.0,213,7,76100,10
del2ph,hospital,ProviderNumber,0.001790761947631836,0.0,0.00011968612670898438,0.0016710758209228516,0.018228492513974737,0.6623992294064142,-8.0,365,8,76100,10
del2ph,hospital,ProviderNumber,0.0015592575073242188,0.0,0.00011205673217773438,0.0014472007751464844,0.04096074580812714,0.6623992294064142,-7.0,213,7,76100,10
del2ph,hospital,ProviderNumber,0.001850128173828125,0.0,9.799003601074219e-05,0.0017521381378173828,0.0002521225070323263,0.6623992294064142,-9.0,426,9,76100,10
del2ph,hospital,ProviderNumber,0.0019567012786865234,0.0,9.965896606445312e-05,0.0018570423126220703,0.0002521225070323263,0.6623992294064142,-9.0,426,9,76100,10
del2ph,hospital,ProviderNumber,0.001703023910522461,0.0,0.0001010894775390625,0.0016019344329833984,0.04096074580812714,0.6623992294064142,-7.0,213,7,76100,10
del2ph,hospital,ProviderNumber,0.0016064643859863281,0.0,0.00010180473327636719,0.001504659652709961,0.018228492513974737,0.6623992294064142,-8.0,365,8,76100,10
del2ph,hospital,ProviderNumber,0.0018329620361328125,0.0,0.00010704994201660156,0.001725912094116211,0.035544277937330504,0.6623992294064142,-8.0,426,8,76100,10
del2ph,hospital,ProviderNumber,0.0016751289367675781,0.0,0.00010704994201660156,0.0015680789947509766,0.0002521225070323263,0.6623992294064142,-9.0,426,9,76100,10
del2ph,hospital,ProviderNumber,0.0018398761749267578,0.0,0.00011992454528808594,0.0017199516296386719,0.04096074580812714,0.6623992294064142,-7.0,213,7,76100,10
del2ph,hospital,ProviderNumber,0.0018908977508544922,0.0,0.00011110305786132812,0.001779794692993164,0.0002521225070323263,0.6623992294064142,-9.0,426,9,76100,10
