lambda,leakage,utility,mask_size
0.5,0.003306804705818678,-0.4166666666666667,5
0.5,0.22337399647872114,-0.08333333333333333,1
0.5,0.22337399647872114,-0.08333333333333333,1
0.5,0.051126318247808444,-0.25,3
0.5,0.03592524660768637,-0.25,3
0.5,0.03592524660768637,-0.3333333333333333,4
0.5,0.0,-0.3333333333333333,4
0.5,0.03592524660768637,-0.25,3
0.5,0.0,-0.4166666666666667,5
0.5,0.008222647309668152,-0.25,3
0.5,0.0,-0.4166666666666667,5
0.5,0.22337399647872114,-0.16666666666666666,2
0.5,0.03592524660768637,-0.16666666666666666,2
0.5,0.015768127809462573,-0.3333333333333333,4
0.5,0.22337399647872114,-0.16666666666666666,2
0.5,0.22337399647872114,-0.25,3
0.5,0.015768127809462573,-0.4166666666666667,5
0.5,0.22337399647872114,-0.08333333333333333,1
0.5,0.22337399647872114,-0.3333333333333333,4
0.5,0.22337399647872114,-0.16666666666666666,2
0.5,0.015768127809462573,-0.4166666666666667,5
0.5,0.03592524660768637,-0.16666666666666666,2
0.5,0.22337399647872114,-0.16666666666666666,2
0.5,0.22337399647872114,-0.16666666666666666,2
0.5,0.22337399647872114,-0.08333333333333333,1
0.5,0.009414806213275395,-0.3333333333333333,4
0.5,0.05010955345870127,-0.25,3
0.5,0.05010955345870127,-0.25,3
0.5,0.05853885744745513,-0.3333333333333333,4
0.5,0.05853885744745513,-0.25,3
0.5,0.03592524660768637,-0.25,3
0.5,0.22337399647872114,-0.08333333333333333,1
0.5,0.03592524660768637,-0.25,3
0.5,0.03592524660768637,-0.25,3
0.5,0.051126318247808444,-0.3333333333333333,4
0.5,0.03592524660768637,-0.25,3
0.5,0.03592524660768637,-0.3333333333333333,4
0.5,0.22337399647872114,-0.08333333333333333,1
0.5,0.22337399647872114,-0.25,3
0.5,0.03592524660768637,-0.08333333333333333,1
0.5,0.05010955345870127,-0.25,3
0.5,0.22337399647872114,-0.08333333333333333,1
0.5,0.009414806213275395,-0.3333333333333333,4
0.5,0.03592524660768637,-0.25,3
0.5,0.22337399647872114,-0.16666666666666666,2
0.5,0.22337399647872114,-0.16666666666666666,2
0.5,0.03592524660768637,-0.16666666666666666,2
0.5,0.03592524660768637,-0.25,3
0.5,0.22337399647872114,-0.08333333333333333,1
0.5,0.03592524660768637,-0.16666666666666666,2
0.5,0.22337399647872114,-0.25,3
0.5,0.008222647309668152,-0.3333333333333333,4
0.5,0.009414806213275395,-0.16666666666666666,2
0.5,0.013132038880604324,-0.3333333333333333,4
0.5,0.22337399647872114,-0.08333333333333333,1
0.5,0.22337399647872114,-0.16666666666666666,2
0.5,0.22337399647872114,-0.16666666666666666,2
0.5,0.03592524660768637,-0.3333333333333333,4
0.5,0.003306804705818678,-0.4166666666666667,5
0.5,0.013132038880604324,-0.3333333333333333,4
0.5,0.03592524660768637,-0.16666666666666666,2
0.5,0.013132038880604324,-0.25,3
0.5,0.03592524660768637,-0.08333333333333333,1
0.5,0.22337399647872114,-0.3333333333333333,4
0.5,0.22337399647872114,-0.08333333333333333,1
0.5,0.003306804705818678,-0.3333333333333333,4
0.5,0.011469181810646378,-0.3333333333333333,4
0.5,0.015768127809462573,-0.3333333333333333,4
0.5,0.03592524660768637,-0.16666666666666666,2
0.5,0.009414806213275395,-0.25,3
0.5,0.008222647309668152,-0.3333333333333333,4
0.5,0.009414806213275395,-0.25,3
0.5,0.22337399647872114,-0.08333333333333333,1
0.5,0.05010955345870127,-0.3333333333333333,4
0.5,0.03592524660768637,-0.16666666666666666,2
0.5,0.003306804705818678,-0.4166666666666667,5
0.5,0.03592524660768637,-0.3333333333333333,4
0.5,0.015768127809462573,-0.4166666666666667,5
0.5,0.05010955345870127,-0.3333333333333333,4
0.5,0.22337399647872114,-0.16666666666666666,2
0.5,0.22337399647872114,-0.25,3
0.5,0.22337399647872114,-0.25,3
0.5,0.015768127809462573,-0.4166666666666667,5
0.5,0.03592524660768637,-0.16666666666666666,2
0.5,0.003609042830710618,-0.4166666666666667,5
0.5,0.015768127809462573,-0.3333333333333333,4
0.5,0.22337399647872114,-0.25,3
0.5,0.22337399647872114,-0.16666666666666666,2
0.5,0.03592524660768637,-0.16666666666666666,2
0.5,0.0008907266304110095,-0.4166666666666667,5
0.5,0.015768127809462573,-0.4166666666666667,5
0.5,0.22337399647872114,-0.16666666666666666,2
0.5,0.03592524660768637,-0.25,3
0.5,0.03592524660768637,-0.16666666666666666,2
0.5,0.008222647309668152,-0.3333333333333333,4
0.5,0.22337399647872114,-0.3333333333333333,4
0.5,0.011469181810646378,-0.3333333333333333,4
0.5,0.03592524660768637,-0.25,3
0.5,0.05010955345870127,-0.25,3
0.5,0.22337399647872114,-0.16666666666666666,2
0.5,0.6623992294064142,-0.4061996147032071,4
0.5,0.385599188513301,-0.3677995942566505,6
0.5,0.0001443939775050973,-0.45,9
0.5,0.41469597047666695,-0.43234798523833345,7
0.5,0.5468475106079831,-0.39842375530399154,5
0.5,0.24175913958548945,-0.3,6
0.5,0.385599188513301,-0.5177995942566505,9
0.5,0.5626500316767806,-0.3563250158383903,4
0.5,0.385599188513301,-0.4177995942566505,7
0.5,0.41469597047666695,-0.2823479852383335,4
0.5,0.5468475106079831,-0.44842375530399153,6
0.5,0.3592419527878562,-0.2546209763939281,4
0.5,0.5626500316767806,-0.4063250158383903,5
0.5,0.5626500316767806,-0.30632501583839034,3
0.5,0.4936653507008072,-0.27183267535040356,3
0.5,0.5053837288882768,-0.42769186444413837,6
0.5,0.17183457703769034,-0.3,6
0.5,0.41469597047666695,-0.2823479852383335,4
0.5,0.5053837288882768,-0.3776918644441384,5
0.5,0.41469597047666695,-0.3323479852383335,5
