lambda,leakage,utility,mask_size
0.7,0.003609042830710618,-0.25000000000000006,5
0.7,0.0,-0.25000000000000006,5
0.7,0.003609042830710618,-0.25000000000000006,5
0.7,0.03592524660768637,-0.15000000000000002,3
0.7,0.0008907266304110095,-0.25000000000000006,5
0.7,0.03592524660768637,-0.1,2
0.7,0.03592524660768637,-0.1,2
0.7,0.003609042830710618,-0.25000000000000006,5
0.7,0.22337399647872114,-0.0,0
0.7,0.015768127809462573,-0.25000000000000006,5
0.7,0.03592524660768637,-0.1,2
0.7,0.22337399647872114,-0.1,2
0.7,0.003609042830710618,-0.25000000000000006,5
0.7,0.03592524660768637,-0.1,2
0.7,0.22337399647872114,-0.1,2
0.7,0.009414806213275395,-0.15000000000000002,3
0.7,0.008222647309668152,-0.15000000000000002,3
0.7,0.03592524660768637,-0.05,1
0.7,0.22337399647872114,-0.05,1
0.7,0.22337399647872114,-0.0,0
0.7,0.015768127809462573,-0.25000000000000006,5
0.7,0.009414806213275395,-0.2,4
0.7,0.0008907266304110095,-0.25000000000000006,5
0.7,0.003306804705818678,-0.25000000000000006,5
0.7,0.22337399647872114,-0.15000000000000002,3
0.7,0.015768127809462573,-0.25000000000000006,5
0.7,0.22337399647872114,-0.1,2
0.7,0.22337399647872114,-0.0,0
0.7,0.05010955345870127,-0.1,2
0.7,0.003609042830710618,-0.25000000000000006,5
0.7,0.22337399647872114,-0.0,0
0.7,0.22337399647872114,-0.0,0
0.7,0.22337399647872114,-0.05,1
0.7,0.03592524660768637,-0.05,1
0.7,0.22337399647872114,-0.1,2
0.7,0.22337399647872114,-0.05,1
0.7,0.011469181810646378,-0.2,4
0.7,0.22337399647872114,-0.1,2
0.7,0.015768127809462573,-0.25000000000000006,5
0.7,0.015768127809462573,-0.25000000000000006,5
0.7,0.22337399647872114,-0.2,4
0.7,0.22337399647872114,-0.05,1
0.7,0.003609042830710618,-0.25000000000000006,5
0.7,0.05010955345870127,-0.2,4
0.7,0.03592524660768637,-0.1,2
0.7,0.05010955345870127,-0.1,2
0.7,0.22337399647872114,-0.05,1
0.7,0.22337399647872114,-0.0,0
0.7,0.003306804705818678,-0.25000000000000006,5
0.7,0.003609042830710618,-0.25000000000000006,5
0.7,0.22337399647872114,-0.05,1
0.7,0.22337399647872114,-0.15000000000000002,3
0.7,0.22337399647872114,-0.05,1
0.7,0.22337399647872114,-0.0,0
0.7,0.0008907266304110095,-0.25000000000000006,5
0.7,0.015768127809462573,-0.25000000000000006,5
0.7,0.22337399647872114,-0.05,1
0.7,0.22337399647872114,-0.05,1
0.7,0.22337399647872114,-0.05,1
0.7,0.0,-0.25000000000000006,5
0.7,0.22337399647872114,-0.05,1
0.7,0.015768127809462573,-0.2,4
0.7,0.22337399647872114,-0.1,2
0.7,0.22337399647872114,-0.1,2
0.7,0.22337399647872114,-0.05,1
0.7,0.22337399647872114,-0.1,2
0.7,0.22337399647872114,-0.0,0
0.7,0.22337399647872114,-0.15000000000000002,3
0.7,0.003306804705818678,-0.2,4
0.7,0.0,-0.25000000000000006,5
0.7,0.22337399647872114,-0.05,1
0.7,0.05010955345870127,-0.2,4
0.7,0.22337399647872114,-0.1,2
0.7,0.22337399647872114,-0.0,0
0.7,0.013132038880604324,-0.15000000000000002,3
0.7,0.013132038880604324,-0.2,4
