lambda,leakage,utility,mask_size
0.1,0.22337399647872114,-0.15,1
0.1,0.0008907266304110095,-0.75,5
0.1,0.015768127809462573,-0.75,5
0.1,0.03592524660768637,-0.15,1
0.1,0.009414806213275395,-0.45,3
0.1,0.22337399647872114,-0.0,0
0.1,0.03592524660768637,-0.15,1
0.1,0.03592524660768637,-0.15,1
0.1,0.22337399647872114,-0.0,0
0.1,0.013132038880604324,-0.45,3
0.1,0.0008907266304110095,-0.75,5
0.1,0.22337399647872114,-0.0,0
0.1,0.003609042830710618,-0.75,5
0.1,0.22337399647872114,-0.15,1
0.1,0.0,-0.75,5
0.1,0.22337399647872114,-0.3,2
0.1,0.015768127809462573,-0.75,5
0.1,0.003306804705818678,-0.75,5
0.1,0.051126318247808444,-0.6,4
0.1,0.03592524660768637,-0.6,4
0.1,0.03592524660768637,-0.15,1
0.1,0.009414806213275395,-0.3,2
0.1,0.03592524660768637,-0.3,2
0.1,0.22337399647872114,-0.3,2
0.1,0.05853885744745513,-0.45,3
0.1,0.03592524660768637,-0.45,3
0.1,0.0,-0.75,5
0.1,0.22337399647872114,-0.3,2
0.1,0.008222647309668152,-0.6,4
0.1,0.22337399647872114,-0.0,0
0.1,0.22337399647872114,-0.15,1
0.1,0.015768127809462573,-0.75,5
0.1,0.003609042830710618,-0.75,5
0.1,0.22337399647872114,-0.15,1
0.1,0.22337399647872114,-0.45,3
0.1,0.22337399647872114,-0.15,1
0.1,0.22337399647872114,-0.0,0
0.1,0.03592524660768637,-0.15,1
0.1,0.0,-0.75,5
0.1,0.0008907266304110095,-0.75,5
0.1,0.05010955345870127,-0.45,3
0.1,0.22337399647872114,-0.3,2
0.1,0.22337399647872114,-0.0,0
0.1,0.0,-0.75,5
0.1,0.22337399647872114,-0.45,3
0.1,0.22337399647872114,-0.0,0
0.1,0.03592524660768637,-0.6,4
0.1,0.22337399647872114,-0.0,0
0.1,0.22337399647872114,-0.0,0
0.1,0.03592524660768637,-0.45,3
0.1,0.22337399647872114,-0.15,1
0.1,0.05010955345870127,-0.6,4
0.1,0.05010955345870127,-0.45,3
0.1,0.009414806213275395,-0.45,3
0.1,0.22337399647872114,-0.0,0
0.1,0.013132038880604324,-0.6,4
0.1,0.22337399647872114,-0.0,0
0.1,0.015768127809462573,-0.75,5
0.1,0.03592524660768637,-0.3,2
0.1,0.015768127809462573,-0.75,5
0.1,0.22337399647872114,-0.3,2
0.1,0.003609042830710618,-0.75,5
0.1,0.05010955345870127,-0.45,3
0.1,0.22337399647872114,-0.3,2
0.1,0.03592524660768637,-0.45,3
0.1,0.015768127809462573,-0.6,4
0.1,0.015768127809462573,-0.6,4
0.1,0.03592524660768637,-0.15,1
0.1,0.22337399647872114,-0.45,3
0.1,0.05010955345870127,-0.45,3
0.1,0.015768127809462573,-0.6,4
0.1,0.22337399647872114,-0.15,1
0.1,0.22337399647872114,-0.0,0
0.1,0.22337399647872114,-0.0,0
0.1,0.05010955345870127,-0.3,2
0.1,0.22337399647872114,-0.0,0
0.1,0.015768127809462573,-0.75,5
0.1,0.22337399647872114,-0.15,1
0.1,0.003609042830710618,-0.75,5
0.1,0.22337399647872114,-0.15,1
0.1,0.03592524660768637,-0.15,1
0.1,0.22337399647872114,-0.15,1
0.1,0.009414806213275395,-0.3,2
0.1,0.0,-0.6,4
0.1,0.22337399647872114,-0.45,3
0.1,0.008222647309668152,-0.6,4
0.1,0.0,-0.75,5
0.1,0.03592524660768637,-0.6,4
0.1,0.03592524660768637,-0.3,2
0.1,0.03592524660768637,-0.45,3
0.1,0.22337399647872114,-0.15,1
0.1,0.03592524660768637,-0.15,1
0.1,0.015768127809462573,-0.75,5
0.1,0.003306804705818678,-0.75,5
0.1,0.03592524660768637,-0.15,1
0.1,0.03592524660768637,-0.3,2
0.1,0.0,-0.75,5
0.1,0.003306804705818678,-0.75,5
0.1,0.03592524660768637,-0.3,2
0.1,0.03592524660768637,-0.45,3
0.1,0.24315756576632586,-0.81,9
0.1,0.24315756576632586,-0.81,9
0.1,0.385599188513301,-0.7335599188513302,8
0.1,0.2902622119955647,-0.7240262211995565,8
0.1,0.42853421735144903,-0.737853421735145,8
0.1,0.6623992294064142,-0.22123992294064143,2
0.1,0.5626500316767806,-0.2112650031676781,2
0.1,0.41469597047666695,-0.4664695970476667,5
0.1,0.385599188513301,-0.5535599188513302,6
0.1,0.385599188513301,-0.5535599188513302,6
0.1,0.24175913958548945,-0.81,9
0.1,0.385599188513301,-0.8235599188513302,9
0.1,0.24315756576632586,-0.81,9
0.1,0.5053837288882768,-0.47553837288882767,5
0.1,0.41469597047666695,-0.2864695970476667,3
0.1,0.24175913958548945,-0.45,5
0.1,0.6090400455538584,-0.30590400455538586,3
0.1,0.42850099142022324,-0.7378500991420224,8
0.1,0.5626500316767806,-0.2112650031676781,2
0.1,0.21940735109689347,-0.7200000000000001,8
0.1,0.3592419527878562,-0.46092419527878564,5
0.1,0.5626500316767806,-0.2112650031676781,2
0.1,0.21945273335876703,-0.63,7
0.1,0.4936653507008072,-0.29436653507008076,3
0.1,0.24315756576632586,-0.7200000000000001,8
0.1,0.6623992294064142,-0.13123992294064143,1
0.1,0.385599188513301,-0.7335599188513302,8
0.1,0.4824620342632009,-0.6532462034263201,7
0.1,0.6623992294064142,-0.04123992294064142,0
0.1,0.5626500316767806,-0.2112650031676781,2
0.1,0.4824620342632009,-0.5632462034263201,6
0.1,0.24175913958548945,-0.63,7
0.1,0.0001443939775050973,-0.81,9
0.1,0.42742840484090816,-0.4677428404840908,5
0.1,0.24315756576632586,-0.7200000000000001,8
0.1,0.6623992294064142,-0.22123992294064143,2
0.1,0.6623992294064142,-0.04123992294064142,0
0.1,0.24175913958548945,-0.54,6
0.1,0.24315756576632586,-0.81,9
0.1,0.0001443939775050973,-0.81,9
0.1,0.6005002201919581,-0.39505002201919587,4
0.1,0.2902622119955647,-0.8140262211995565,9
0.1,0.5053837288882768,-0.3855383728888277,4
0.1,0.44440927545847886,-0.739440927545848,8
0.1,0.14540885463656628,-0.81,9
0.1,0.5626500316767806,-0.5712650031676781,6
0.1,0.6623992294064142,-0.13123992294064143,1
0.1,0.21945273335876703,-0.45,5
0.1,0.0001443939775050973,-0.81,9
0.1,0.5626500316767806,-0.48126500316767806,5
0.1,0.6623992294064142,-0.04123992294064142,0
0.1,0.42850099142022324,-0.5578500991420223,6
0.1,0.6623992294064142,-0.04123992294064142,0
0.1,0.21945273335876703,-0.7200000000000001,8
0.1,0.6623992294064142,-0.31123992294064146,3
0.1,0.5468475106079831,-0.6596847510607983,7
0.1,0.44440927545847886,-0.829440927545848,9
0.1,0.24175913958548945,-0.81,9
0.1,0.385599188513301,-0.7335599188513302,8
0.1,0.6623992294064142,-0.04123992294064142,0
0.1,0.21940735109689347,-0.7200000000000001,8
0.1,0.4936653507008072,-0.5643665350700807,6
0.1,0.6090400455538584,-0.30590400455538586,3
0.1,0.24315756576632586,-0.81,9
0.1,0.6623992294064142,-0.22123992294064143,2
0.1,0.0001443939775050973,-0.81,9
0.1,0.24315756576632586,-0.81,9
0.1,0.6005002201919581,-0.21505002201919585,2
0.1,0.42742840484090816,-0.5577428404840908,6
0.1,0.6623992294064142,-0.04123992294064142,0
0.1,0.0001443939775050973,-0.81,9
0.1,0.6623992294064142,-0.04123992294064142,0
0.1,0.4824620342632009,-0.5632462034263201,6
0.1,0.42853421735144903,-0.557853421735145,6
0.1,0.44440927545847886,-0.739440927545848,8
0.1,0.5053837288882768,-0.29553837288882767,3
0.1,0.24175913958548945,-0.81,9
0.1,0.0001443939775050973,-0.81,9
0.1,0.21940735109689347,-0.81,9
0.1,0.14540885463656628,-0.81,9
0.1,0.6623992294064142,-0.04123992294064142,0
0.1,0.5053837288882768,-0.11553837288882769,1
0.1,0.6623992294064142,-0.04123992294064142,0
0.1,0.385599188513301,-0.8235599188513302,9
0.1,0.6623992294064142,-0.13123992294064143,1
0.1,0.24175913958548945,-0.81,9
0.1,0.0001443939775050973,-0.81,9
0.1,0.3592419527878562,-0.28092419527878565,3
0.1,0.6623992294064142,-0.13123992294064143,1
0.1,0.42742840484090816,-0.4677428404840908,5
0.1,0.42742840484090816,-0.6477428404840908,7
0.1,0.24175913958548945,-0.81,9
0.1,0.0001443939775050973,-0.81,9
0.1,0.6005002201919581,-0.12505002201919582,1
0.1,0.5626500316767806,-0.30126500316767807,3
0.1,0.2902622119955647,-0.8140262211995565,9
0.1,0.6623992294064142,-0.04123992294064142,0
0.1,0.24175913958548945,-0.7200000000000001,8
0.1,0.44440927545847886,-0.829440927545848,9
0.1,0.24315756576632586,-0.45,5
0.1,0.17748630132113752,-0.45,6
0.1,0.48390655849303243,-0.09839065584930325,1
0.1,0.49122554744404323,-0.09912255474440432,1
0.1,0.0,-0.675,9
0.1,0.20657663525365322,-0.6,8
0.1,0.07155363936751191,-0.675,9
0.1,0.14897154404842372,-0.375,5
0.1,0.061251603619355666,-0.675,9
0.1,0.31622004290945926,-0.38162200429094595,5
0.1,0.0069157848343055495,-0.6,8
0.1,0.20036608478191653,-0.3,4
0.1,0.02243035191528453,-0.6,8
0.1,0.49122554744404323,-0.024122554744404324,0
0.1,0.3520295699814131,-0.2352029569981413,3
0.1,0.34218071549032913,-0.3092180715490329,4
0.1,0.07987552887745841,-0.675,9
0.1,0.07913972185099061,-0.375,5
0.1,0.395391227220634,-0.3895391227220634,5
0.1,0.009814936355965309,-0.675,9
0.1,0.05993683602672273,-0.675,9
0.1,0.004127369986670182,-0.675,9
0.1,0.000574061903952594,-0.675,9
0.1,0.49122554744404323,-0.024122554744404324,0
0.1,0.4325921849686901,-0.24325921849686902,3
0.1,0.044725334868033984,-0.675,9
0.1,0.0643846722018101,-0.675,9
0.1,0.0774344949388257,-0.3,4
0.1,0.35555839104562026,-0.5355558391045621,7
0.1,0.19004939214744843,-0.45,6
0.1,0.0047074061957709246,-0.675,9
0.1,0.13262160052577487,-0.675,9
0.1,0.06920201742288268,-0.6,8
0.1,0.15966010508985395,-0.525,7
0.1,0.2726821726489278,-0.15226821726489279,2
0.1,0.11685727826445724,-0.6,8
0.1,0.2279649609237695,-0.45,6
0.1,0.4199947253310894,-0.09199947253310894,1
0.1,0.4406388896832574,-0.24406388896832576,3
0.1,0.02101694210207261,-0.675,9
0.1,0.08131507825869722,-0.6,8
0.1,0.13262160052577487,-0.675,9
0.1,0.4406388896832574,-0.09406388896832574,1
0.1,0.14405283982966377,-0.675,9
0.1,0.49122554744404323,-0.024122554744404324,0
0.1,0.009784496576428103,-0.675,9
0.1,0.0711866684377851,-0.6,8
0.1,0.07079097303514104,-0.675,9
0.1,0.013301887563250014,-0.675,9
0.1,0.4597782854988285,-0.17097782854988286,2
0.1,0.4406388896832574,-0.16906388896832575,2
0.1,0.3101401511595575,-0.6810140151159558,9
0.1,0.0017859049880922795,-0.675,9
0.1,0.378659399572999,-0.3128659399572999,4
