lambda,leakage,utility,mask_size
0.6,0.051126318247808444,-0.26666666666666666,4
0.6,0.22337399647872114,-0.06666666666666667,1
0.6,0.009414806213275395,-0.26666666666666666,4
0.6,0.0,-0.4,6
0.6,0.003306804705818678,-0.26666666666666666,4
0.6,0.03592524660768637,-0.13333333333333333,2
0.6,0.008222647309668152,-0.2,3
0.6,0.051126318247808444,-0.2,3
0.6,0.009414806213275395,-0.26666666666666666,4
0.6,0.009414806213275395,-0.2,3
0.6,0.05853885744745513,-0.2,3
0.6,0.011469181810646378,-0.26666666666666666,4
0.6,0.008222647309668152,-0.2,3
0.6,0.22337399647872114,-0.13333333333333333,2
0.6,0.03592524660768637,-0.26666666666666666,4
0.6,0.0008907266304110095,-0.33333333333333337,5
0.6,0.0,-0.26666666666666666,4
0.6,0.03592524660768637,-0.2,3
0.6,0.22337399647872114,-0.13333333333333333,2
0.6,0.22337399647872114,-0.06666666666666667,1
0.6,0.03592524660768637,-0.13333333333333333,2
0.6,0.05010955345870127,-0.26666666666666666,4
0.6,0.0,-0.26666666666666666,4
0.6,0.009414806213275395,-0.2,3
0.6,0.22337399647872114,-0.13333333333333333,2
0.6,0.05010955345870127,-0.13333333333333333,2
0.6,0.03592524660768637,-0.13333333333333333,2
0.6,0.22337399647872114,-0.2,3
0.6,0.0,-0.4,6
0.6,0.03592524660768637,-0.06666666666666667,1
0.6,0.05010955345870127,-0.26666666666666666,4
0.6,0.03592524660768637,-0.2,3
0.6,0.03592524660768637,-0.13333333333333333,2
0.6,0.003306804705818678,-0.26666666666666666,4
0.6,0.003306804705818678,-0.33333333333333337,5
0.6,0.003306804705818678,-0.26666666666666666,4
0.6,0.05853885744745513,-0.2,3
0.6,0.03592524660768637,-0.2,3
0.6,0.22337399647872114,-0.06666666666666667,1
0.6,0.05010955345870127,-0.26666666666666666,4
0.6,0.22337399647872114,-0.2,3
0.6,0.03592524660768637,-0.06666666666666667,1
0.6,0.009414806213275395,-0.2,3
0.6,0.03592524660768637,-0.13333333333333333,2
0.6,0.22337399647872114,-0.13333333333333333,2
0.6,0.03592524660768637,-0.2,3
0.6,0.05010955345870127,-0.13333333333333333,2
0.6,0.05853885744745513,-0.2,3
0.6,0.03592524660768637,-0.2,3
0.6,0.009414806213275395,-0.26666666666666666,4
0.6,0.03592524660768637,-0.13333333333333333,2
0.6,0.009414806213275395,-0.2,3
0.6,0.051126318247808444,-0.2,3
0.6,0.011469181810646378,-0.26666666666666666,4
0.6,0.03592524660768637,-0.2,3
0.6,0.05010955345870127,-0.26666666666666666,4
0.6,0.22337399647872114,-0.06666666666666667,1
0.6,0.05853885744745513,-0.2,3
0.6,0.003609042830710618,-0.33333333333333337,5
0.6,0.008222647309668152,-0.26666666666666666,4
0.6,0.03592524660768637,-0.26666666666666666,4
0.6,0.22337399647872114,-0.06666666666666667,1
0.6,0.22337399647872114,-0.13333333333333333,2
0.6,0.05010955345870127,-0.13333333333333333,2
0.6,0.009414806213275395,-0.2,3
0.6,0.22337399647872114,-0.2,3
0.6,0.22337399647872114,-0.13333333333333333,2
0.6,0.03592524660768637,-0.2,3
0.6,0.0,-0.33333333333333337,5
0.6,0.0,-0.26666666666666666,4
0.6,0.05010955345870127,-0.26666666666666666,4
0.6,0.22337399647872114,-0.2,3
0.6,0.05010955345870127,-0.26666666666666666,4
0.6,0.22337399647872114,-0.13333333333333333,2
0.6,0.03592524660768637,-0.2,3
0.6,0.051126318247808444,-0.2,3
