dataset,epsilon,leakage,utility,mask_size
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.03592524660768637,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.0,0
airport,3,0.03592524660768637,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.05010955345870127,-0.5,3
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.0,0
airport,3,0.03592524660768637,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.0,0
airport,3,0.03592524660768637,-0.16666666666666666,1
airport,3,0.03592524660768637,-0.3333333333333333,2
airport,3,0.03592524660768637,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.03592524660768637,-0.3333333333333333,2
airport,3,0.03592524660768637,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.0,0
airport,3,0.03592524660768637,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.0,0
airport,3,0.011469181810646378,-0.5,3
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.03592524660768637,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.0,0
airport,3,0.015768127809462573,-0.6666666666666666,4
airport,3,0.03592524660768637,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.5,3
airport,3,0.03592524660768637,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.03592524660768637,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.03592524660768637,-0.5,3
airport,3,0.22337399647872114,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.0,0
airport,3,0.03592524660768637,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.0,0
airport,3,0.03592524660768637,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.03592524660768637,-0.16666666666666666,1
airport,3,0.03592524660768637,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.0,0
airport,3,0.03592524660768637,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.03592524660768637,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.03592524660768637,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.0,0
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.0,0
airport,3,0.03592524660768637,-0.3333333333333333,2
airport,3,0.03592524660768637,-0.3333333333333333,2
airport,3,0.22337399647872114,-0.16666666666666666,1
airport,3,0.03592524660768637,-0.16666666666666666,1
airport,3,0.03592524660768637,-0.16666666666666666,1
airport,3,0.22337399647872114,-0.16666666666666666,1
