dataset,epsilon,leakage,utility,mask_size
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.03592524660768637,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.0,0
airport,2,0.22337399647872114,-0.0,0
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.0,-0.8333333333333334,5
airport,2,0.22337399647872114,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.5,3
airport,2,0.013132038880604324,-0.5,3
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.05010955345870127,-0.5,3
airport,2,0.05853885744745513,-0.5,3
airport,2,0.22337399647872114,-0.3333333333333333,2
airport,2,0.03592524660768637,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.03592524660768637,-0.16666666666666666,1
airport,2,0.03592524660768637,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.0,0
airport,2,0.05010955345870127,-0.5,3
airport,2,0.22337399647872114,-0.0,0
airport,2,0.22337399647872114,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.05853885744745513,-0.5,3
airport,2,0.22337399647872114,-0.5,3
airport,2,0.22337399647872114,-0.0,0
airport,2,0.22337399647872114,-0.0,0
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.03592524660768637,-0.3333333333333333,2
airport,2,0.03592524660768637,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.0,0
airport,2,0.22337399647872114,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.0,0
airport,2,0.013132038880604324,-0.3333333333333333,2
airport,2,0.05010955345870127,-0.5,3
airport,2,0.008222647309668152,-0.6666666666666666,4
airport,2,0.22337399647872114,-0.3333333333333333,2
airport,2,0.03592524660768637,-0.16666666666666666,1
airport,2,0.008222647309668152,-0.6666666666666666,4
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.03592524660768637,-0.5,3
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.03592524660768637,-0.3333333333333333,2
airport,2,0.03592524660768637,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.0,0
airport,2,0.013132038880604324,-0.3333333333333333,2
airport,2,0.03592524660768637,-0.5,3
airport,2,0.05010955345870127,-0.5,3
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.0,0
airport,2,0.03592524660768637,-0.3333333333333333,2
airport,2,0.011469181810646378,-0.5,3
airport,2,0.015768127809462573,-0.8333333333333334,5
airport,2,0.013132038880604324,-0.5,3
airport,2,0.22337399647872114,-0.0,0
airport,2,0.03592524660768637,-0.3333333333333333,2
airport,2,0.03592524660768637,-0.16666666666666666,1
airport,2,0.03592524660768637,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.0,0
airport,2,0.03592524660768637,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.03592524660768637,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.03592524660768637,-0.3333333333333333,2
airport,2,0.03592524660768637,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.22337399647872114,-0.0,0
airport,2,0.22337399647872114,-0.0,0
airport,2,0.05010955345870127,-0.3333333333333333,2
airport,2,0.009414806213275395,-0.5,3
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.03592524660768637,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.03592524660768637,-0.5,3
airport,2,0.22337399647872114,-0.0,0
airport,2,0.03592524660768637,-0.5,3
airport,2,0.22337399647872114,-0.0,0
airport,2,0.013132038880604324,-0.3333333333333333,2
airport,2,0.013132038880604324,-0.5,3
airport,2,0.22337399647872114,-0.16666666666666666,1
airport,2,0.013132038880604324,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.3333333333333333,2
airport,2,0.22337399647872114,-0.16666666666666666,1
hospital,2,0.21945273335876703,-0.6,6
hospital,2,0.24315756576632586,-0.6,6
hospital,2,0.24315756576632586,-0.5,5
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.24175913958548945,-0.6,6
hospital,2,0.0002521225070323263,-0.9,9
hospital,2,0.24175913958548945,-0.5,5
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.26303652729247295,-0.5,5
hospital,2,0.24175913958548945,-0.6,6
hospital,2,0.21945273335876703,-0.5,5
hospital,2,0.26303652729247295,-0.3,3
hospital,2,0.26303652729247295,-0.5,5
hospital,2,0.24175913958548945,-0.3,3
hospital,2,0.26303652729247295,-0.3,3
hospital,2,0.2629936790618288,-0.4,4
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.26303652729247295,-0.4,4
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.26303652729247295,-0.4,4
hospital,2,0.26303652729247295,-0.3,3
hospital,2,0.24175913958548945,-0.3,3
hospital,2,0.26303652729247295,-0.4,4
hospital,2,0.26303652729247295,-0.5,5
hospital,2,0.21945273335876703,-0.5,5
hospital,2,0.21945273335876703,-0.5,5
hospital,2,0.24315756576632586,-0.5,5
hospital,2,0.24175913958548945,-0.5,5
hospital,2,0.26303652729247295,-0.3,3
hospital,2,0.26303652729247295,-0.7,7
hospital,2,0.21945273335876703,-0.6,6
hospital,2,0.21940735109689347,-0.5,5
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.2629936790618288,-0.4,4
hospital,2,0.04096074580812714,-0.7,7
hospital,2,0.21945273335876703,-0.5,5
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.24175913958548945,-0.5,5
hospital,2,0.26303652729247295,-0.4,4
hospital,2,0.26303652729247295,-0.4,4
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.24175913958548945,-0.6,6
hospital,2,0.26303652729247295,-0.4,4
hospital,2,0.24175913958548945,-0.3,3
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.26303652729247295,-0.3,3
hospital,2,0.24175913958548945,-0.6,6
hospital,2,0.26303652729247295,-0.5,5
hospital,2,0.26303652729247295,-0.3,3
hospital,2,0.24175913958548945,-0.3,3
hospital,2,0.26303652729247295,-0.4,4
hospital,2,0.26303652729247295,-0.6,6
hospital,2,0.2629936790618288,-0.4,4
hospital,2,0.24175913958548945,-0.5,5
hospital,2,0.24175913958548945,-0.5,5
hospital,2,0.24175913958548945,-0.5,5
hospital,2,0.21945273335876703,-0.5,5
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.21945273335876703,-0.4,4
hospital,2,0.26303652729247295,-0.6,6
hospital,2,0.26303652729247295,-0.4,4
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.26303652729247295,-0.3,3
hospital,2,0.24175913958548945,-0.6,6
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.16715725920573166,-0.7,7
hospital,2,0.26303652729247295,-0.5,5
hospital,2,0.26303652729247295,-0.5,5
hospital,2,0.04096074580812714,-0.7,7
hospital,2,0.21945273335876703,-0.4,4
hospital,2,0.26303652729247295,-0.5,5
hospital,2,0.26303652729247295,-0.3,3
hospital,2,0.0,-0.9,9
hospital,2,0.26303652729247295,-0.5,5
hospital,2,0.26303652729247295,-0.3,3
hospital,2,0.21945273335876703,-0.6,6
hospital,2,0.2629936790618288,-0.5,5
hospital,2,0.26303652729247295,-0.7,7
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.24175913958548945,-0.3,3
hospital,2,0.2902622119955647,-0.6,6
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.26303652729247295,-0.4,4
hospital,2,0.14581437163805366,-0.8,8
hospital,2,0.24175913958548945,-0.6,6
hospital,2,0.24175913958548945,-0.6,6
hospital,2,0.24175913958548945,-0.5,5
hospital,2,0.24175913958548945,-0.5,5
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.26303652729247295,-0.5,5
hospital,2,0.24175913958548945,-0.4,4
hospital,2,0.24175913958548945,-0.5,5
hospital,2,0.21940735109689347,-0.7,7
adult,2,0.13754217745055075,-0.25,3
adult,2,0.13754217745055075,-0.4166666666666667,5
adult,2,0.0878679316721257,-0.3333333333333333,4
adult,2,0.11568210096592169,-0.3333333333333333,4
adult,2,0.09158472984152355,-0.3333333333333333,4
adult,2,0.2726821726489278,-0.3333333333333333,4
adult,2,0.2652021792392981,-0.4166666666666667,5
adult,2,0.2726821726489278,-0.16666666666666666,2
adult,2,0.122164558039349,-0.4166666666666667,5
adult,2,0.2726821726489278,-0.16666666666666666,2
adult,2,0.19959302122615685,-0.3333333333333333,4
adult,2,0.12486866579692091,-0.5,6
adult,2,0.13754217745055075,-0.3333333333333333,4
