lambda,leakage,utility,mask_size
0.6,0.0,-0.48,6
0.6,0.633267038153267,-0.4599602228919602,1
0.6,0.0,-0.4,5
0.6,0.46957305266532445,-0.5217438315991947,3
0.6,0.0,-0.48,6
0.6,0.46957305266532445,-0.44174383159919467,2
0.6,0.312315565021691,-0.42738933901301457,3
0.6,0.567657695427904,-0.5005946172567424,2
0.6,0.0920468199405825,-0.45522809196434955,5
0.6,0.0920468199405825,-0.3752280919643496,4
0.6,0.0920468199405825,-0.3752280919643496,4
0.6,0.6377015566223647,-0.46262093397341886,1
0.6,0.6646451700889366,-0.478787102053362,1
0.6,0.4697142498776278,-0.44182854992657666,2
0.6,0.682552015129659,-0.4895312090777954,1
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.5334968933116484,-0.4800981359869891,2
0.6,0.2288821396123376,-0.37732928376740255,3
0.6,0.633267038153267,-0.4599602228919602,1
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.4500384497208755,-0.5100230698325252,3
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.3985802193778676,-0.47914813162672054,3
0.6,0.2288821396123376,-0.2973292837674026,2
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.0,-0.32000000000000006,4
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.2288821396123376,-0.37732928376740255,3
0.6,0.2288821396123376,-0.5373292837674026,5
0.6,0.5734114839073647,-0.5040468903444189,2
0.6,0.0920468199405825,-0.2952280919643495,3
0.6,0.6646451700889366,-0.478787102053362,1
0.6,0.2288821396123376,-0.5373292837674026,5
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.4697142498776278,-0.44182854992657666,2
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.0,-0.4,5
0.6,0.3985802193778676,-0.47914813162672054,3
0.6,0.633267038153267,-0.4599602228919602,1
0.6,0.2288821396123376,-0.37732928376740255,3
0.6,0.6646451700889366,-0.478787102053362,1
0.6,0.2781965733082593,-0.48691794398495564,4
0.6,0.4697142498776278,-0.36182854992657665,1
0.6,0.3296703821603769,-0.5178022292962262,4
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.0,-0.48,6
0.6,0.6646451700889366,-0.478787102053362,1
0.6,0.0,-0.48,6
0.6,0.0920468199405825,-0.3752280919643496,4
0.6,0.2288821396123376,-0.4573292837674026,4
0.6,0.5734114839073647,-0.5040468903444189,2
0.6,0.5907433526542352,-0.5144460115925411,2
0.6,0.6646451700889366,-0.478787102053362,1
0.6,0.46957305266532445,-0.44174383159919467,2
0.6,0.0,-0.4,5
0.6,0.0,-0.48,6
0.6,0.0,-0.48,6
0.6,0.0,-0.48,6
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.4697142498776278,-0.36182854992657665,1
0.6,0.682552015129659,-0.4895312090777954,1
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.2288821396123376,-0.5373292837674026,5
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.07059070463900075,-0.4423544227834005,5
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.4794045878552673,-0.5276427527131604,3
0.6,0.07059070463900075,-0.4423544227834005,5
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.6646451700889366,-0.478787102053362,1
0.6,0.0,-0.48,6
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.0,-0.48,6
0.6,0.2288821396123376,-0.5373292837674026,5
0.6,0.0,-0.32000000000000006,4
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.5912472883588642,-0.5147483730153186,2
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.0,-0.48,6
0.6,0.682552015129659,-0.4895312090777954,1
0.6,0.0,-0.48,6
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.0920468199405825,-0.45522809196434955,5
0.6,0.5907433526542352,-0.5144460115925411,2
0.6,0.07059070463900075,-0.4423544227834005,5
0.6,0.5334968933116484,-0.4800981359869891,2
0.6,0.2288821396123376,-0.37732928376740255,3
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.7151856454814501,-0.42911138728887005,0
0.6,0.37544847764307687,-0.4652690865858461,3
0.6,0.6646451700889366,-0.478787102053362,1
0.6,0.07059070463900075,-0.4423544227834005,5
0.6,0.45071564155919097,-0.5104293849355146,3
0.6,0.0,-0.4,5
0.6,0.5734114839073647,-0.5040468903444189,2
0.6,0.0,-0.4,5
0.6,0.0920468199405825,-0.3752280919643496,4
0.6,0.0,-0.4,5
0.6,0.6086948858179753,-0.40158056785442153,1
0.6,0.6009727293422886,-0.5787654557871913,6
0.6,0.6086948858179753,-0.6561260223998762,8
0.6,0.5627711589443901,-0.5194808771848158,5
0.6,0.35966634913433626,-0.36125435493514724,4
