lambda,leakage,utility,mask_size
0.8,0.2288821396123376,-0.26310571168987007,2
0.8,0.0920468199405825,-0.19363745595246595,3
0.8,0.0,-0.23999999999999994,6
0.8,0.2288821396123376,-0.3431057116898701,4
0.8,0.0,-0.15999999999999998,4
0.8,0.0,-0.19999999999999996,5
0.8,0.0,-0.15999999999999998,4
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.0,-0.23999999999999994,6
0.8,0.0,-0.23999999999999994,6
0.8,0.0,-0.15999999999999998,4
0.8,0.0,-0.23999999999999994,6
0.8,0.0920468199405825,-0.19363745595246595,3
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.2288821396123376,-0.26310571168987007,2
0.8,0.0,-0.15999999999999998,4
0.8,0.3296703821603769,-0.4237363057283015,4
0.8,0.0,-0.19999999999999996,5
0.8,0.0,-0.23999999999999994,6
0.8,0.2288821396123376,-0.3431057116898701,4
0.8,0.0,-0.23999999999999994,6
0.8,0.0920468199405825,-0.27363745595246597,5
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.2288821396123376,-0.3031057116898701,3
0.8,0.0,-0.19999999999999996,5
0.8,0.0920468199405825,-0.19363745595246595,3
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.0,-0.19999999999999996,5
0.8,0.0920468199405825,-0.19363745595246595,3
0.8,0.0,-0.15999999999999998,4
0.8,0.0920468199405825,-0.27363745595246597,5
0.8,0.0,-0.19999999999999996,5
0.8,0.0920468199405825,-0.19363745595246595,3
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.2288821396123376,-0.3431057116898701,4
0.8,0.0920468199405825,-0.27363745595246597,5
0.8,0.0,-0.23999999999999994,6
0.8,0.07059070463900075,-0.25647256371120053,5
0.8,0.2288821396123376,-0.26310571168987007,2
0.8,0.0920468199405825,-0.19363745595246595,3
0.8,0.0920468199405825,-0.19363745595246595,3
0.8,0.0,-0.19999999999999996,5
0.8,0.0,-0.15999999999999998,4
0.8,0.0,-0.19999999999999996,5
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.0920468199405825,-0.19363745595246595,3
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.37544847764307687,-0.42035878211446154,3
0.8,0.0,-0.19999999999999996,5
0.8,0.0,-0.23999999999999994,6
0.8,0.0,-0.23999999999999994,6
0.8,0.0,-0.15999999999999998,4
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.0,-0.15999999999999998,4
0.8,0.0,-0.15999999999999998,4
0.8,0.0,-0.23999999999999994,6
0.8,0.0,-0.23999999999999994,6
0.8,0.0,-0.23999999999999994,6
0.8,0.0,-0.19999999999999996,5
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.0,-0.19999999999999996,5
0.8,0.0,-0.19999999999999996,5
0.8,0.2288821396123376,-0.3031057116898701,3
0.8,0.0920468199405825,-0.27363745595246597,5
0.8,0.0,-0.23999999999999994,6
0.8,0.2288821396123376,-0.3431057116898701,4
0.8,0.0,-0.15999999999999998,4
0.8,0.29185792416741285,-0.3934863393339303,4
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.0,-0.15999999999999998,4
0.8,0.07059070463900075,-0.25647256371120053,5
0.8,0.0,-0.15999999999999998,4
0.8,0.0,-0.15999999999999998,4
0.8,0.0,-0.15999999999999998,4
0.8,0.0,-0.19999999999999996,5
0.8,0.0,-0.19999999999999996,5
0.8,0.3296703821603769,-0.4237363057283015,4
0.8,0.0,-0.19999999999999996,5
0.8,0.0,-0.15999999999999998,4
0.8,0.2288821396123376,-0.3431057116898701,4
0.8,0.37544847764307687,-0.42035878211446154,3
0.8,0.46957305266532445,-0.4956584421322595,3
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.0,-0.15999999999999998,4
0.8,0.0920468199405825,-0.27363745595246597,5
0.8,0.07059070463900075,-0.25647256371120053,5
0.8,0.0,-0.19999999999999996,5
0.8,0.2288821396123376,-0.3031057116898701,3
0.8,0.07059070463900075,-0.25647256371120053,5
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.0,-0.15999999999999998,4
0.8,0.0,-0.19999999999999996,5
0.8,0.0,-0.19999999999999996,5
0.8,0.2288821396123376,-0.3431057116898701,4
0.8,0.0920468199405825,-0.233637455952466,4
0.8,0.0,-0.19999999999999996,5
0.8,0.07059070463900075,-0.25647256371120053,5
0.8,0.0920468199405825,-0.27363745595246597,5
0.8,0.24175913958548945,-0.3934073116683915,3
0.8,0.4936653507008072,-0.6615989472273124,4
0.8,0.41469597047666695,-0.6650901097146669,5
0.8,0.24315756576632586,-0.46119271927972727,4
0.8,0.5053837288882768,-0.5376403164439547,2
0.8,0.24315756576632586,-0.5945260526130606,6
0.8,0.24315756576632586,-0.3945260526130606,3
0.8,0.24175913958548945,-0.6600739783350582,7
0.8,0.41469597047666695,-0.6650901097146669,5
0.8,0.41469597047666695,-0.4650901097146669,2
0.8,0.24175913958548945,-0.46007397833505814,4
0.8,0.24175913958548945,-0.5267406450017248,5
0.8,0.24315756576632586,-0.46119271927972727,4
