lambda,leakage,utility,mask_size
0.7,0.2288821396123376,-0.28021749772863636,2
0.7,0.2288821396123376,-0.3402174977286363,3
0.7,0.2288821396123376,-0.40021749772863635,4
0.7,0.2288821396123376,-0.28021749772863636,2
0.7,0.0,-0.30000000000000004,5
0.7,0.2288821396123376,-0.28021749772863636,2
0.7,0.0920468199405825,-0.2444327739584078,3
0.7,0.07059070463900075,-0.34941349324730053,5
0.7,0.0920468199405825,-0.3044327739584078,4
0.7,0.2288821396123376,-0.3402174977286363,3
0.7,0.2288821396123376,-0.40021749772863635,4
0.7,0.2288821396123376,-0.40021749772863635,4
0.7,0.2288821396123376,-0.40021749772863635,4
0.7,0.07059070463900075,-0.34941349324730053,5
0.7,0.0,-0.30000000000000004,5
0.7,0.2288821396123376,-0.28021749772863636,2
0.7,0.0920468199405825,-0.3044327739584078,4
0.7,0.0920468199405825,-0.2444327739584078,3
0.7,0.0,-0.30000000000000004,5
0.7,0.0920468199405825,-0.3044327739584078,4
0.7,0.0,-0.30000000000000004,5
0.7,0.0,-0.30000000000000004,5
0.7,0.2288821396123376,-0.40021749772863635,4
0.7,0.0,-0.30000000000000004,5
0.7,0.07059070463900075,-0.34941349324730053,5
0.7,0.0,-0.30000000000000004,5
0.7,0.2288821396123376,-0.28021749772863636,2
0.7,0.44011894550313135,-0.488083261852192,3
0.7,0.2288821396123376,-0.40021749772863635,4
0.7,0.2288821396123376,-0.28021749772863636,2
0.7,0.2288821396123376,-0.28021749772863636,2
0.7,0.0920468199405825,-0.2444327739584078,3
0.7,0.31213245784760435,-0.45849272049332307,4
0.7,0.0,-0.24000000000000005,4
0.7,0.4697142498776278,-0.5087999749143395,3
0.7,0.2288821396123376,-0.46021749772863635,5
0.7,0.0,-0.30000000000000004,5
0.7,0.07059070463900075,-0.34941349324730053,5
0.7,0.2288821396123376,-0.3402174977286363,3
0.7,0.2693617282096118,-0.4885532097467283,5
0.7,0.0,-0.30000000000000004,5
0.7,0.0,-0.24000000000000005,4
0.7,0.0,-0.30000000000000004,5
0.7,0.0920468199405825,-0.2444327739584078,3
0.7,0.4697142498776278,-0.38879997491433943,1
0.7,0.0920468199405825,-0.3644327739584078,5
0.7,0.2288821396123376,-0.28021749772863636,2
0.7,0.2781965733082593,-0.43473760131578154,4
0.7,0.0,-0.24000000000000005,4
0.7,0.3296703821603769,-0.4707692675122639,4
0.7,0.0920468199405825,-0.3044327739584078,4
0.7,0.37544847764307687,-0.4428139343501538,3
0.7,0.0920468199405825,-0.2444327739584078,3
0.7,0.2288821396123376,-0.3402174977286363,3
0.7,0.2288821396123376,-0.3402174977286363,3
0.7,0.6377015566223647,-0.5063910896356553,1
0.7,0.0,-0.24000000000000005,4
0.7,0.0920468199405825,-0.2444327739584078,3
0.7,0.2693617282096118,-0.4885532097467283,5
0.7,0.0,-0.24000000000000005,4
0.7,0.312315565021691,-0.3986208955151837,3
0.7,0.2288821396123376,-0.40021749772863635,4
0.7,0.0,-0.24000000000000005,4
0.7,0.0,-0.24000000000000005,4
0.7,0.0,-0.24000000000000005,4
0.7,0.0920468199405825,-0.2444327739584078,3
0.7,0.0,-0.24000000000000005,4
0.7,0.2288821396123376,-0.40021749772863635,4
0.7,0.2288821396123376,-0.3402174977286363,3
0.7,0.0920468199405825,-0.2444327739584078,3
0.7,0.0920468199405825,-0.2444327739584078,3
0.7,0.2288821396123376,-0.28021749772863636,2
0.7,0.0,-0.24000000000000005,4
0.7,0.2288821396123376,-0.3402174977286363,3
0.7,0.2790853616047787,-0.43535975312334513,4
0.7,0.29185792416741285,-0.444300546917189,4
0.7,0.2288821396123376,-0.28021749772863636,2
0.7,0.0,-0.30000000000000004,5
0.7,0.4697142498776278,-0.44879997491433943,2
0.7,0.0,-0.24000000000000005,4
0.7,0.0,-0.24000000000000005,4
0.7,0.0920468199405825,-0.2444327739584078,3
0.7,0.0,-0.24000000000000005,4
