dataset,target_attr,tau,rho,zone_size,num_edges_after_tau,mask,mask_size,leakage,active_edges,blocked_edges,num_chains,active_chains,blocked_chains
adult,education,1.0,0.9,10,60,"{age,class,hours_per_week,marital_status,workclass}",5,1.0,21,39,3767174,1,3767173
adult,education,1.0,0.9,10,60,"{age,class,hours_per_week,occupation,race}",5,0.9999999999998855,52,8,215,7,208
adult,education,1.0,0.9,10,60,"{age,class,hours_per_week,occupation,relationship}",5,1.0,26,34,1851262,0,1851262
adult,education,1.0,0.9,10,60,"{age,class,hours_per_week,occupation,sex}",5,1.0,37,23,216309,4,216305
adult,education,1.0,0.9,10,60,"{age,class,hours_per_week,occupation,workclass}",5,1.0,45,15,6724,5,6719
adult,education,1.0,0.9,10,60,"{age,class,hours_per_week,race,relationship}",5,1.0,28,32,1061834,0,1061834
adult,education,1.0,0.9,10,60,"{age,class,hours_per_week,race,sex}",5,1.0,40,20,23709,4,23705
adult,education,1.0,0.9,10,60,"{age,class,hours_per_week,race,workclass}",5,1.0,44,16,23736,5,23731
adult,education,1.0,0.9,10,60,"{age,class,hours_per_week,relationship,sex}",5,1.0,15,45,3123174,0,3123174
adult,education,1.0,0.9,10,60,"{age,class,hours_per_week,relationship,workclass}",5,1.0,20,40,3701565,0,3701565
adult,education,1.0,0.9,10,60,"{age,class,hours_per_week,sex,workclass}",5,1.0,31,29,631010,2,631008
adult,education,1.0,0.9,10,60,"{age,class,marital_status,occupation,race}",5,1.0,36,24,720348,1,720347
adult,education,1.0,0.9,10,60,"{age,class,marital_status,occupation,relationship}",5,1.0,6,54,1706205,0,1706205
adult,education,1.0,0.9,10,60,"{age,class,marital_status,occupation,sex}",5,1.0,22,38,3035057,0,3035057
adult,education,1.0,0.9,10,60,"{age,class,marital_status,occupation,workclass}",5,1.0,27,33,2253561,1,2253560
adult,education,1.0,0.9,10,60,"{age,class,marital_status,race,relationship}",5,1.0,8,52,952158,0,952158
adult,education,1.0,0.9,10,60,"{age,class,marital_status,race,sex}",5,1.0,23,37,1915136,0,1915136
adult,education,1.0,0.9,10,60,"{age,class,marital_status,race,workclass}",5,1.0,30,30,1009718,1,1009717
adult,education,1.0,0.9,10,60,"{age,class,marital_status,relationship,sex}",5,0.0,0,60,0,0,0
adult,education,1.0,0.9,10,60,"{age,class,marital_status,relationship,workclass}",5,1.0,6,54,2784846,0,2784846
adult,education,1.0,0.9,10,60,"{age,class,marital_status,sex,workclass}",5,1.0,16,44,4820267,0,4820267
adult,education,1.0,0.9,10,60,"{age,class,occupation,race,relationship}",5,1.0,38,22,445223,1,445222
adult,education,1.0,0.9,10,60,"{age,class,occupation,race,sex}",5,1.0,48,12,1479,6,1473
adult,education,1.0,0.9,10,60,"{age,class,occupation,race,workclass}",5,0.999999999986617,53,7,154,8,146
adult,education,1.0,0.9,10,60,"{age,class,occupation,relationship,sex}",5,1.0,20,40,1916036,0,1916036
adult,education,1.0,0.9,10,60,"{age,class,occupation,relationship,workclass}",5,1.0,26,34,2102762,1,2102761
adult,education,1.0,0.9,10,60,"{age,class,occupation,sex,workclass}",5,1.0,39,21,37678,4,37674
adult,education,1.0,0.9,10,60,"{age,class,race,relationship,sex}",5,1.0,21,39,1196689,0,1196689
adult,education,1.0,0.9,10,60,"{age,class,race,relationship,workclass}",5,1.0,29,31,942194,1,942193
adult,education,1.0,0.9,10,60,"{age,class,race,sex,workclass}",5,1.0,41,19,13946,4,13942
adult,education,1.0,0.9,10,60,"{age,class,relationship,sex,workclass}",5,1.0,15,45,3802654,0,3802654
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,marital_status,occupation}",5,1.0,22,38,5884347,2,5884345
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,marital_status,race}",5,1.0,24,36,3508039,2,3508037
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,marital_status,relationship}",5,1.0,4,56,4063458,0,4063458
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,marital_status,sex}",5,1.0,13,47,10312972,1,10312971
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,marital_status,workclass}",5,1.0,18,42,7450957,1,7450956
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,occupation,race}",5,1.0,50,10,483,8,475
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,occupation,relationship}",5,1.0,19,41,5542725,0,5542725
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,occupation,sex}",5,1.0,33,27,720539,5,720534
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,occupation,workclass}",5,1.0,40,20,25006,5,25001
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,race,relationship}",5,1.0,21,39,3267913,0,3267913
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,race,sex}",5,1.0,36,24,78851,5,78846
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,race,workclass}",5,1.0,39,21,89834,5,89829
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,relationship,sex}",5,1.0,12,48,6535560,0,6535560
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,relationship,workclass}",5,1.0,15,45,8775218,0,8775218
adult,education,1.0,0.9,10,60,"{age,education_num,hours_per_week,sex,workclass}",5,1.0,24,36,2691024,2,2691022
adult,education,1.0,0.9,10,60,"{age,education_num,marital_status,occupation,race}",5,1.0,30,30,2018673,3,2018670
adult,education,1.0,0.9,10,60,"{age,education_num,marital_status,occupation,relationship}",5,1.0,4,56,3014088,0,3014088
adult,education,1.0,0.9,10,60,"{age,education_num,marital_status,occupation,sex}",5,1.0,18,42,6982510,2,6982508
adult,education,1.0,0.9,10,60,"{age,education_num,marital_status,occupation,workclass}",5,1.0,22,38,5494684,2,5494682
adult,education,1.0,0.9,10,60,"{age,education_num,marital_status,race,relationship}",5,1.0,6,54,1941810,0,1941810
adult,education,1.0,0.9,10,60,"{age,education_num,marital_status,race,sex}",5,1.0,19,41,4444174,2,4444172
adult,education,1.0,0.9,10,60,"{age,education_num,marital_status,race,workclass}",5,1.0,25,35,2572289,2,2572287
adult,education,1.0,0.9,10,60,"{age,education_num,marital_status,relationship,sex}",5,0.0,0,60,0,0,0
adult,education,1.0,0.9,10,60,"{age,education_num,marital_status,relationship,workclass}",5,1.0,4,56,4416268,0,4416268
adult,education,1.0,0.9,10,60,"{age,education_num,marital_status,sex,workclass}",5,1.0,13,47,9562420,1,9562419
adult,education,1.0,0.9,10,60,"{age,education_num,occupation,race,relationship}",5,1.0,31,29,1443587,2,1443585
adult,education,1.0,0.9,10,60,"{age,education_num,occupation,race,sex}",5,1.0,47,13,15169,9,15160
adult,education,1.0,0.9,10,60,"{age,education_num,occupation,race,workclass}",5,1.0,53,7,1240,10,1230
adult,education,1.0,0.9,10,60,"{age,education_num,occupation,relationship,sex}",5,1.0,15,45,4709776,1,4709775
adult,education,1.0,0.9,10,60,"{age,education_num,occupation,relationship,workclass}",5,1.0,21,39,5391648,2,5391646
adult,education,1.0,0.9,10,60,"{age,education_num,occupation,sex,workclass}",5,1.0,35,25,749682,6,749676
adult,education,1.0,0.9,10,60,"{age,education_num,race,relationship,sex}",5,1.0,16,44,3006108,1,3006107
adult,education,1.0,0.9,10,60,"{age,education_num,race,relationship,workclass}",5,1.0,24,36,2508386,2,2508384
adult,education,1.0,0.9,10,60,"{age,education_num,race,sex,workclass}",5,1.0,37,23,265484,6,265478
adult,education,1.0,0.9,10,60,"{age,education_num,relationship,sex,workclass}",5,1.0,12,48,7473718,1,7473717
adult,education,1.0,0.9,10,60,"{age,hours_per_week,marital_status,occupation,race}",5,1.0,27,33,2399855,2,2399853
adult,education,1.0,0.9,10,60,"{age,hours_per_week,marital_status,occupation,relationship}",5,1.0,3,57,2611233,0,2611233
adult,education,1.0,0.9,10,60,"{age,hours_per_week,marital_status,occupation,sex}",5,1.0,16,44,7625749,1,7625748
adult,education,1.0,0.9,10,60,"{age,hours_per_week,marital_status,occupation,workclass}",5,1.0,19,41,6391386,1,6391385
adult,education,1.0,0.9,10,60,"{age,hours_per_week,marital_status,race,relationship}",5,1.0,5,55,1860766,0,1860766
adult,education,1.0,0.9,10,60,"{age,hours_per_week,marital_status,race,sex}",5,1.0,17,43,4978634,1,4978633
adult,education,1.0,0.9,10,60,"{age,hours_per_week,marital_status,race,workclass}",5,1.0,22,38,3015001,1,3015000
adult,education,1.0,0.9,10,60,"{age,hours_per_week,marital_status,relationship,sex}",5,0.0,0,60,0,0,0
adult,education,1.0,0.9,10,60,"{age,hours_per_week,marital_status,relationship,workclass}",5,1.0,4,56,4190239,0,4190239
adult,education,1.0,0.9,10,60,"{age,hours_per_week,marital_status,sex,workclass}",5,1.0,12,48,9900718,0,9900718
adult,education,1.0,0.9,10,60,"{age,hours_per_week,occupation,race,relationship}",5,1.0,26,34,1918876,0,1918876
adult,education,1.0,0.9,10,60,"{age,hours_per_week,occupation,race,sex}",5,1.0,40,20,41805,5,41800
adult,education,1.0,0.9,10,60,"{age,hours_per_week,occupation,race,workclass}",5,1.0,46,14,5266,5,5261
adult,education,1.0,0.9,10,60,"{age,hours_per_week,occupation,relationship,sex}",5,1.0,14,46,5077926,0,5077926
adult,education,1.0,0.9,10,60,"{age,hours_per_week,occupation,relationship,workclass}",5,1.0,18,42,6438430,0,6438430
adult,education,1.0,0.9,10,60,"{age,hours_per_week,occupation,sex,workclass}",5,1.0,30,30,1192674,2,1192672
adult,education,1.0,0.9,10,60,"{age,hours_per_week,race,relationship,sex}",5,1.0,15,45,3290216,0,3290216
adult,education,1.0,0.9,10,60,"{age,hours_per_week,race,relationship,workclass}",5,1.0,21,39,2990948,0,2990948
adult,education,1.0,0.9,10,60,"{age,hours_per_week,race,sex,workclass}",5,1.0,32,28,422290,2,422288
adult,education,1.0,0.9,10,60,"{age,hours_per_week,relationship,sex,workclass}",5,1.0,11,49,7939102,0,7939102
adult,education,1.0,0.9,10,60,"{age,marital_status,occupation,race,relationship}",5,1.0,8,52,1384894,0,1384894
adult,education,1.0,0.9,10,60,"{age,marital_status,occupation,race,sex}",5,1.0,24,36,2608054,2,2608052
adult,education,1.0,0.9,10,60,"{age,marital_status,occupation,race,workclass}",5,1.0,29,31,1631941,2,1631939
adult,education,1.0,0.9,10,60,"{age,marital_status,occupation,relationship,sex}",5,1.0,2,58,1167290,0,1167290
adult,education,1.0,0.9,10,60,"{age,marital_status,occupation,relationship,workclass}",5,1.0,6,54,3928760,0,3928760
adult,education,1.0,0.9,10,60,"{age,marital_status,occupation,sex,workclass}",5,1.0,16,44,6961838,1,6961837
adult,education,1.0,0.9,10,60,"{age,marital_status,race,relationship,sex}",5,1.0,2,58,767439,0,767439
adult,education,1.0,0.9,10,60,"{age,marital_status,race,relationship,workclass}",5,1.0,8,52,1759899,0,1759899
adult,education,1.0,0.9,10,60,"{age,marital_status,race,sex,workclass}",5,1.0,18,42,3495021,1,3495020
adult,education,1.0,0.9,10,60,"{age,marital_status,relationship,sex,workclass}",5,1.0,2,58,1778296,0,1778296
adult,education,1.0,0.9,10,60,"{age,occupation,race,relationship,sex}",5,1.0,21,39,1793614,1,1793613
adult,education,1.0,0.9,10,60,"{age,occupation,race,relationship,workclass}",5,1.0,28,32,1532620,2,1532618
adult,education,1.0,0.9,10,60,"{age,occupation,race,sex,workclass}",5,1.0,40,20,137264,6,137258
adult,education,1.0,0.9,10,60,"{age,occupation,relationship,sex,workclass}",5,1.0,15,45,5496339,1,5496338
adult,education,1.0,0.9,10,60,"{age,race,relationship,sex,workclass}",5,1.0,17,43,2756385,1,2756384
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,marital_status,occupation}",5,1.0,24,36,2968013,1,2968012
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,marital_status,race}",5,1.0,26,34,1737583,1,1737582
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,marital_status,relationship}",5,1.0,8,52,2251576,0,2251576
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,marital_status,sex}",5,1.0,15,45,5191111,0,5191111
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,marital_status,workclass}",5,1.0,20,40,3955880,1,3955879
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,occupation,race}",5,1.0,49,11,803,7,796
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,occupation,relationship}",5,1.0,20,40,4178132,0,4178132
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,occupation,sex}",5,1.0,34,26,290239,4,290235
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,occupation,workclass}",5,1.0,41,19,17828,5,17823
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,race,relationship}",5,1.0,22,38,2456478,0,2456478
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,race,sex}",5,1.0,37,23,33433,4,33429
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,race,workclass}",5,1.0,40,20,58634,5,58629
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,relationship,sex}",5,1.0,13,47,4600627,0,4600627
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,relationship,workclass}",5,1.0,17,43,5391387,0,5391387
adult,education,1.0,0.9,10,60,"{class,education_num,hours_per_week,sex,workclass}",5,1.0,27,33,826484,2,826482
adult,education,1.0,0.9,10,60,"{class,education_num,marital_status,occupation,race}",5,1.0,30,30,1322442,1,1322441
adult,education,1.0,0.9,10,60,"{class,education_num,marital_status,occupation,relationship}",5,1.0,8,52,1995692,0,1995692
adult,education,1.0,0.9,10,60,"{class,education_num,marital_status,occupation,sex}",5,1.0,18,42,4477161,0,4477161
adult,education,1.0,0.9,10,60,"{class,education_num,marital_status,occupation,workclass}",5,1.0,22,38,3841747,1,3841746
adult,education,1.0,0.9,10,60,"{class,education_num,marital_status,race,relationship}",5,1.0,10,50,1054406,0,1054406
adult,education,1.0,0.9,10,60,"{class,education_num,marital_status,race,sex}",5,1.0,19,41,2860103,0,2860103
adult,education,1.0,0.9,10,60,"{class,education_num,marital_status,race,workclass}",5,1.0,25,35,1763363,1,1763362
adult,education,1.0,0.9,10,60,"{class,education_num,marital_status,relationship,sex}",5,1.0,2,58,889390,0,889390
adult,education,1.0,0.9,10,60,"{class,education_num,marital_status,relationship,workclass}",5,1.0,7,53,2792646,0,2792646
adult,education,1.0,0.9,10,60,"{class,education_num,marital_status,sex,workclass}",5,1.0,13,47,6554136,0,6554136
adult,education,1.0,0.9,10,60,"{class,education_num,occupation,race,relationship}",5,1.0,30,30,1439081,1,1439080
adult,education,1.0,0.9,10,60,"{class,education_num,occupation,race,sex}",5,1.0,44,16,15819,6,15813
adult,education,1.0,0.9,10,60,"{class,education_num,occupation,race,workclass}",5,1.0,50,10,2032,8,2024
adult,education,1.0,0.9,10,60,"{class,education_num,occupation,relationship,sex}",5,1.0,14,46,4365321,0,4365321
adult,education,1.0,0.9,10,60,"{class,education_num,occupation,relationship,workclass}",5,1.0,21,39,4387194,1,4387193
adult,education,1.0,0.9,10,60,"{class,education_num,occupation,sex,workclass}",5,1.0,34,26,472242,4,472238
adult,education,1.0,0.9,10,60,"{class,education_num,race,relationship,sex}",5,1.0,15,45,2826719,0,2826719
adult,education,1.0,0.9,10,60,"{class,education_num,race,relationship,workclass}",5,1.0,24,36,2005204,1,2005203
adult,education,1.0,0.9,10,60,"{class,education_num,race,sex,workclass}",5,1.0,36,24,168248,4,168244
adult,education,1.0,0.9,10,60,"{class,education_num,relationship,sex,workclass}",5,1.0,12,48,5742059,0,5742059
adult,education,1.0,0.9,10,60,"{class,hours_per_week,marital_status,occupation,race}",5,1.0,28,32,1479375,1,1479374
adult,education,1.0,0.9,10,60,"{class,hours_per_week,marital_status,occupation,relationship}",5,1.0,7,53,2080898,0,2080898
adult,education,1.0,0.9,10,60,"{class,hours_per_week,marital_status,occupation,sex}",5,1.0,17,43,4615360,0,4615360
adult,education,1.0,0.9,10,60,"{class,hours_per_week,marital_status,occupation,workclass}",5,1.0,20,40,4230885,1,4230884
adult,education,1.0,0.9,10,60,"{class,hours_per_week,marital_status,race,relationship}",5,1.0,9,51,1129281,0,1129281
adult,education,1.0,0.9,10,60,"{class,hours_per_week,marital_status,race,sex}",5,1.0,18,42,3000897,0,3000897
adult,education,1.0,0.9,10,60,"{class,hours_per_week,marital_status,race,workclass}",5,1.0,23,37,1955554,1,1955553
adult,education,1.0,0.9,10,60,"{class,hours_per_week,marital_status,relationship,sex}",5,1.0,2,58,923254,0,923254
adult,education,1.0,0.9,10,60,"{class,hours_per_week,marital_status,relationship,workclass}",5,1.0,7,53,2773947,0,2773947
adult,education,1.0,0.9,10,60,"{class,hours_per_week,marital_status,sex,workclass}",5,1.0,13,47,6393096,0,6393096
adult,education,1.0,0.9,10,60,"{class,hours_per_week,occupation,race,relationship}",5,1.0,26,34,1793440,0,1793440
adult,education,1.0,0.9,10,60,"{class,hours_per_week,occupation,race,sex}",5,1.0,39,21,31299,4,31295
adult,education,1.0,0.9,10,60,"{class,hours_per_week,occupation,race,workclass}",5,1.0,45,15,6466,5,6461
adult,education,1.0,0.9,10,60,"{class,hours_per_week,occupation,relationship,sex}",5,1.0,14,46,4409086,0,4409086
adult,education,1.0,0.9,10,60,"{class,hours_per_week,occupation,relationship,workclass}",5,1.0,19,41,4905796,0,4905796
adult,education,1.0,0.9,10,60,"{class,hours_per_week,occupation,sex,workclass}",5,1.0,31,29,628618,2,628616
adult,education,1.0,0.9,10,60,"{class,hours_per_week,race,relationship,sex}",5,1.0,15,45,2884023,0,2884023
adult,education,1.0,0.9,10,60,"{class,hours_per_week,race,relationship,workclass}",5,1.0,22,38,2239937,0,2239937
adult,education,1.0,0.9,10,60,"{class,hours_per_week,race,sex,workclass}",5,1.0,33,27,222652,2,222650
adult,education,1.0,0.9,10,60,"{class,hours_per_week,relationship,sex,workclass}",5,1.0,12,48,5696537,0,5696537
adult,education,1.0,0.9,10,60,"{class,marital_status,occupation,race,relationship}",5,1.0,10,50,1066498,0,1066498
adult,education,1.0,0.9,10,60,"{class,marital_status,occupation,race,sex}",5,1.0,24,36,1700448,0,1700448
adult,education,1.0,0.9,10,60,"{class,marital_status,occupation,race,workclass}",5,1.0,29,31,1145336,1,1145335
adult,education,1.0,0.9,10,60,"{class,marital_status,occupation,relationship,sex}",5,1.0,2,58,884138,0,884138
adult,education,1.0,0.9,10,60,"{class,marital_status,occupation,relationship,workclass}",5,1.0,7,53,3278526,0,3278526
adult,education,1.0,0.9,10,60,"{class,marital_status,occupation,sex,workclass}",5,1.0,16,44,4876285,0,4876285
adult,education,1.0,0.9,10,60,"{class,marital_status,race,relationship,sex}",5,1.0,2,58,597344,0,597344
adult,education,1.0,0.9,10,60,"{class,marital_status,race,relationship,workclass}",5,1.0,9,51,1414797,0,1414797
adult,education,1.0,0.9,10,60,"{class,marital_status,race,sex,workclass}",5,1.0,18,42,2460342,0,2460342
adult,education,1.0,0.9,10,60,"{class,marital_status,relationship,sex,workclass}",5,1.0,1,59,947755,0,947755
adult,education,1.0,0.9,10,60,"{class,occupation,race,relationship,sex}",5,1.0,20,40,1764343,0,1764343
adult,education,1.0,0.9,10,60,"{class,occupation,race,relationship,workclass}",5,1.0,28,32,1284343,1,1284342
adult,education,1.0,0.9,10,60,"{class,occupation,race,sex,workclass}",5,1.0,41,19,13212,4,13208
adult,education,1.0,0.9,10,60,"{class,occupation,relationship,sex,workclass}",5,1.0,15,45,4456415,0,4456415
adult,education,1.0,0.9,10,60,"{class,race,relationship,sex,workclass}",5,1.0,17,43,2242842,0,2242842
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,marital_status,occupation,race}",5,1.0,24,36,3508039,2,3508037
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,marital_status,occupation,relationship}",5,1.0,6,54,4976532,0,4976532
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,marital_status,occupation,sex}",5,1.0,14,46,9318343,1,9318342
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,marital_status,occupation,workclass}",5,1.0,17,43,8324978,1,8324977
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,marital_status,race,relationship}",5,1.0,8,52,2842252,0,2842252
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,marital_status,race,sex}",5,1.0,15,45,6174329,1,6174328
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,marital_status,race,workclass}",5,1.0,20,40,3968140,1,3968139
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,marital_status,relationship,sex}",5,1.0,2,58,1985116,0,1985116
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,marital_status,relationship,workclass}",5,1.0,6,54,5464923,0,5464923
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,marital_status,sex,workclass}",5,1.0,11,49,10419425,0,10419425
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,occupation,race,relationship}",5,1.0,19,41,5304291,0,5304291
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,occupation,race,sex}",5,1.0,35,25,102603,5,102598
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,occupation,race,workclass}",5,1.0,40,20,23779,5,23774
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,occupation,relationship,sex}",5,1.0,11,49,8754169,0,8754169
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,occupation,relationship,workclass}",5,1.0,14,46,11046171,0,11046171
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,occupation,sex,workclass}",5,1.0,24,36,2638932,2,2638930
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,race,relationship,sex}",5,1.0,12,48,5823342,0,5823342
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,race,relationship,workclass}",5,1.0,17,43,5290549,0,5290549
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,race,sex,workclass}",5,1.0,26,34,969527,2,969525
adult,education,1.0,0.9,10,60,"{education_num,hours_per_week,relationship,sex,workclass}",5,1.0,11,49,8359225,0,8359225
adult,education,1.0,0.9,10,60,"{education_num,marital_status,occupation,race,relationship}",5,1.0,8,52,2304808,0,2304808
adult,education,1.0,0.9,10,60,"{education_num,marital_status,occupation,race,sex}",5,1.0,20,40,4017176,2,4017174
adult,education,1.0,0.9,10,60,"{education_num,marital_status,occupation,race,workclass}",5,1.0,24,36,2894588,2,2894586
adult,education,1.0,0.9,10,60,"{education_num,marital_status,occupation,relationship,sex}",5,1.0,2,58,1601384,0,1601384
adult,education,1.0,0.9,10,60,"{education_num,marital_status,occupation,relationship,workclass}",5,1.0,5,55,5429416,0,5429416
adult,education,1.0,0.9,10,60,"{education_num,marital_status,occupation,sex,workclass}",5,1.0,13,47,9655839,1,9655838
adult,education,1.0,0.9,10,60,"{education_num,marital_status,race,relationship,sex}",5,1.0,2,58,1112910,0,1112910
adult,education,1.0,0.9,10,60,"{education_num,marital_status,race,relationship,workclass}",5,1.0,7,53,2613010,0,2613010
adult,education,1.0,0.9,10,60,"{education_num,marital_status,race,sex,workclass}",5,1.0,15,45,5036997,1,5036996
adult,education,1.0,0.9,10,60,"{education_num,marital_status,relationship,sex,workclass}",5,1.0,1,59,1480674,0,1480674
adult,education,1.0,0.9,10,60,"{education_num,occupation,race,relationship,sex}",5,1.0,15,45,4242384,1,4242383
adult,education,1.0,0.9,10,60,"{education_num,occupation,race,relationship,workclass}",5,1.0,23,37,3315983,2,3315981
adult,education,1.0,0.9,10,60,"{education_num,occupation,race,sex,workclass}",5,1.0,37,23,256329,6,256323
adult,education,1.0,0.9,10,60,"{education_num,occupation,relationship,sex,workclass}",5,1.0,12,48,8358972,1,8358971
adult,education,1.0,0.9,10,60,"{education_num,race,relationship,sex,workclass}",5,1.0,14,46,4360777,1,4360776
adult,education,1.0,0.9,10,60,"{hours_per_week,marital_status,occupation,race,relationship}",5,1.0,7,53,2271928,0,2271928
adult,education,1.0,0.9,10,60,"{hours_per_week,marital_status,occupation,race,sex}",5,1.0,18,42,4459790,1,4459789
adult,education,1.0,0.9,10,60,"{hours_per_week,marital_status,occupation,race,workclass}",5,1.0,21,39,3393328,1,3393327
adult,education,1.0,0.9,10,60,"{hours_per_week,marital_status,occupation,relationship,sex}",5,1.0,2,58,1607460,0,1607460
adult,education,1.0,0.9,10,60,"{hours_per_week,marital_status,occupation,relationship,workclass}",5,1.0,5,55,5180744,0,5180744
adult,education,1.0,0.9,10,60,"{hours_per_week,marital_status,occupation,sex,workclass}",5,1.0,12,48,9920441,0,9920441
adult,education,1.0,0.9,10,60,"{hours_per_week,marital_status,race,relationship,sex}",5,1.0,2,58,1133432,0,1133432
adult,education,1.0,0.9,10,60,"{hours_per_week,marital_status,race,relationship,workclass}",5,1.0,7,53,2488116,0,2488116
adult,education,1.0,0.9,10,60,"{hours_per_week,marital_status,race,sex,workclass}",5,1.0,14,46,5249417,0,5249417
adult,education,1.0,0.9,10,60,"{hours_per_week,marital_status,relationship,sex,workclass}",5,1.0,1,59,1468704,0,1468704
adult,education,1.0,0.9,10,60,"{hours_per_week,occupation,race,relationship,sex}",5,1.0,14,46,4607363,0,4607363
adult,education,1.0,0.9,10,60,"{hours_per_week,occupation,race,relationship,workclass}",5,1.0,20,40,3921148,0,3921148
adult,education,1.0,0.9,10,60,"{hours_per_week,occupation,race,sex,workclass}",5,1.0,32,28,402655,2,402653
adult,education,1.0,0.9,10,60,"{hours_per_week,occupation,relationship,sex,workclass}",5,1.0,11,49,8815216,0,8815216
adult,education,1.0,0.9,10,60,"{hours_per_week,race,relationship,sex,workclass}",5,1.0,13,47,4630466,0,4630466
adult,education,1.0,0.9,10,60,"{marital_status,occupation,race,relationship,sex}",5,1.0,4,56,1097681,0,1097681
adult,education,1.0,0.9,10,60,"{marital_status,occupation,race,relationship,workclass}",5,1.0,9,51,2002658,0,2002658
adult,education,1.0,0.9,10,60,"{marital_status,occupation,race,sex,workclass}",5,1.0,18,42,3543417,1,3543416
adult,education,1.0,0.9,10,60,"{marital_status,occupation,relationship,sex,workclass}",5,1.0,3,57,2446775,0,2446775
adult,education,1.0,0.9,10,60,"{marital_status,race,relationship,sex,workclass}",5,1.0,3,57,1306083,0,1306083
adult,education,1.0,0.9,10,60,"{occupation,race,relationship,sex,workclass}",5,1.0,17,43,3215153,1,3215152
adult,education,1.0,0.9,10,60,"{age,class,education_num,hours_per_week,marital_status,occupation}",6,1.0,20,40,45965629,1,45965628
