-----airport-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
voter_reg_num,0.004645109176635742,0.0,0.0014758110046386719,0.0018901824951171875,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.004922151565551758,0.0,0.001455068588256836,0.0021889209747314453,1.0,-5.5,0,9,16,4563360,19
voter_reg_num,0.004436016082763672,0.0,0.001489877700805664,0.0016748905181884766,1.0,-3.0,0,4,16,4563360,19
voter_reg_num,0.004667758941650391,0.0,0.0016090869903564453,0.0017690658569335938,1.0,-2.5,0,3,16,4563360,19
voter_reg_num,0.004400014877319336,0.0,0.0014619827270507812,0.0016820430755615234,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.004706144332885742,0.0,0.0015041828155517578,0.0019409656524658203,1.0,-4.5,0,7,16,4563360,19
voter_reg_num,0.0047681331634521484,0.0,0.0014467239379882812,0.0020399093627929688,1.0,-5.0,0,8,16,4563360,19
voter_reg_num,0.004616975784301758,0.0,0.0014371871948242188,0.002002239227294922,1.0,-4.5,0,7,16,4563360,19
voter_reg_num,0.004111051559448242,0.0,0.0013837814331054688,0.0015642642974853516,1.0,-3.0,0,4,16,4563360,19
voter_reg_num,0.004761934280395508,0.0,0.0013759136199951172,0.002096891403198242,1.0,-5.5,0,9,16,4563360,19
voter_reg_num,0.004733085632324219,0.0,0.0013897418975830078,0.0021419525146484375,1.0,-4.5,0,7,16,4563360,19
voter_reg_num,0.0040340423583984375,0.0,0.0013551712036132812,0.0014920234680175781,1.0,-3.0,0,4,16,4563360,19
voter_reg_num,0.003945827484130859,0.0,0.001397848129272461,0.0013849735260009766,1.0,-2.5,0,3,16,4563360,19
voter_reg_num,0.004108905792236328,0.0,0.0014209747314453125,0.0014121532440185547,1.0,-2.5,0,3,16,4563360,19
voter_reg_num,0.004208087921142578,0.0,0.0013382434844970703,0.001682281494140625,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.004176139831542969,0.0,0.0013759136199951172,0.00162506103515625,1.0,-3.5,0,5,16,4563360,19
voter_reg_num,0.004018068313598633,0.0,0.0013699531555175781,0.0014338493347167969,1.0,-2.5,0,3,16,4563360,19
voter_reg_num,0.0042552947998046875,0.0,0.0013430118560791016,0.0017468929290771484,1.0,-4.5,0,7,16,4563360,19
voter_reg_num,0.004181861877441406,0.0,0.0013408660888671875,0.0016756057739257812,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.0039327144622802734,0.0,0.0013120174407958984,0.001374959945678711,1.0,-2.0,0,2,16,4563360,19
voter_reg_num,0.004790067672729492,0.0,0.0013270378112792969,0.0023040771484375,1.0,-3.0,0,4,16,4563360,19
voter_reg_num,0.006142139434814453,0.0,0.0013959407806396484,0.0035970211029052734,1.0,-3.5,0,5,16,4563360,19
voter_reg_num,0.005163908004760742,0.0,0.0013470649719238281,0.0026276111602783203,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.005363941192626953,0.0,0.0013408660888671875,0.002866983413696289,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.005123138427734375,0.0,0.0013339519500732422,0.002633810043334961,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.0050008296966552734,0.0,0.001435995101928711,0.0022897720336914062,1.0,-2.5,0,3,16,4563360,19
voter_reg_num,0.004818916320800781,0.0,0.0016257762908935547,0.0020051002502441406,1.0,-3.0,0,4,16,4563360,19
voter_reg_num,0.006103038787841797,0.0,0.0013780593872070312,0.0035409927368164062,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.006776094436645508,0.0,0.0014278888702392578,0.004189014434814453,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.005666971206665039,0.0,0.0014281272888183594,0.003016948699951172,1.0,-2.5,0,3,16,4563360,19
voter_reg_num,0.008760929107666016,0.0,0.0014116764068603516,0.006094217300415039,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.004952907562255859,0.0,0.001474142074584961,0.002225160598754883,1.0,-4.5,0,7,16,4563360,19
voter_reg_num,0.005953073501586914,0.0,0.0014867782592773438,0.0032100677490234375,1.0,-2.5,0,3,16,4563360,19
voter_reg_num,0.005561113357543945,0.0,0.0014619827270507812,0.002850055694580078,1.0,-5.0,0,8,16,4563360,19
voter_reg_num,0.007532835006713867,0.0,0.0014538764953613281,0.0047800540924072266,1.0,-5.5,0,9,16,4563360,19
voter_reg_num,0.006863117218017578,0.0,0.0014758110046386719,0.004124879837036133,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.006824970245361328,0.0,0.0014579296112060547,0.00409388542175293,1.0,-5.0,0,8,16,4563360,19
voter_reg_num,0.006234169006347656,0.0,0.0014579296112060547,0.0034940242767333984,1.0,-2.5,0,3,16,4563360,19
voter_reg_num,0.006765604019165039,0.0,0.0014488697052001953,0.0040760040283203125,1.0,-3.0,0,4,16,4563360,19
voter_reg_num,0.00475311279296875,0.0,0.0014619827270507812,0.002048015594482422,1.0,-3.5,0,5,16,4563360,19
voter_reg_num,0.008154869079589844,0.0,0.0014736652374267578,0.005410194396972656,1.0,-3.5,0,5,16,4563360,19
voter_reg_num,0.007046937942504883,0.0,0.0014641284942626953,0.004289150238037109,1.0,-3.0,0,4,16,4563360,19
voter_reg_num,0.0062410831451416016,0.0,0.0015079975128173828,0.0034661293029785156,1.0,-5.5,0,9,16,4563360,19
voter_reg_num,0.006860017776489258,0.0,0.0015926361083984375,0.003940105438232422,1.0,-3.0,0,4,16,4563360,19
voter_reg_num,0.0068280696868896484,0.0,0.001506805419921875,0.004027843475341797,1.0,-5.5,0,9,16,4563360,19
voter_reg_num,0.006566047668457031,0.0,0.0015001296997070312,0.003759145736694336,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.006277799606323242,0.0,0.0016241073608398438,0.0033979415893554688,1.0,-3.5,0,5,16,4563360,19
voter_reg_num,0.006250143051147461,0.0,0.00146484375,0.0035309791564941406,1.0,-3.0,0,4,16,4563360,19
voter_reg_num,0.006953001022338867,0.0,0.0014719963073730469,0.004211902618408203,1.0,-3.5,0,5,16,4563360,19
voter_reg_num,0.0051441192626953125,0.0,0.0014421939849853516,0.002443075180053711,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.0074999332427978516,0.0,0.0014781951904296875,0.0047321319580078125,1.0,-5.5,0,9,16,4563360,19
voter_reg_num,0.006573200225830078,0.0,0.0015749931335449219,0.003674030303955078,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.0054819583892822266,0.0,0.0014960765838623047,0.002683877944946289,1.0,-3.5,0,5,16,4563360,19
voter_reg_num,0.004876136779785156,0.0,0.001519918441772461,0.002084016799926758,1.0,-3.5,0,5,16,4563360,19
voter_reg_num,0.004873037338256836,0.0,0.0014891624450683594,0.002109050750732422,1.0,-4.5,0,7,16,4563360,19
voter_reg_num,0.0054399967193603516,0.0,0.001522064208984375,0.0026679039001464844,1.0,-5.0,0,8,16,4563360,19
voter_reg_num,0.00566411018371582,0.0,0.0014538764953613281,0.002955913543701172,1.0,-5.0,0,8,16,4563360,19
voter_reg_num,0.0055332183837890625,0.0,0.0015149116516113281,0.002753019332885742,1.0,-3.5,0,5,16,4563360,19
voter_reg_num,0.007008075714111328,0.0,0.0014772415161132812,0.0042498111724853516,1.0,-3.5,0,5,16,4563360,19
voter_reg_num,0.005825042724609375,0.0,0.00148773193359375,0.0030548572540283203,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.0052149295806884766,0.0,0.0015408992767333984,0.0023946762084960938,1.0,-5.5,0,9,16,4563360,19
voter_reg_num,0.006170988082885742,0.0,0.0014569759368896484,0.003492116928100586,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.005120038986206055,0.0,0.0015387535095214844,0.0024139881134033203,1.0,-4.5,0,7,16,4563360,19
voter_reg_num,0.005303144454956055,0.0,0.0014488697052001953,0.0026831626892089844,1.0,-3.0,0,4,16,4563360,19
voter_reg_num,0.004758119583129883,0.0,0.0013628005981445312,0.002238035202026367,1.0,-5.0,0,8,16,4563360,19
voter_reg_num,0.005106925964355469,0.0,0.0014836788177490234,0.0024607181549072266,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.005727052688598633,0.0,0.0014028549194335938,0.0031540393829345703,1.0,-3.5,0,5,16,4563360,19
voter_reg_num,0.005738019943237305,0.0,0.0013821125030517578,0.0031921863555908203,1.0,-3.5,0,5,16,4563360,19
voter_reg_num,0.006857156753540039,0.0,0.001361846923828125,0.004204988479614258,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.006203174591064453,0.0,0.001348257064819336,0.0036678314208984375,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.0075490474700927734,0.0,0.0015249252319335938,0.004772663116455078,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.005509138107299805,0.0,0.0014691352844238281,0.002783060073852539,1.0,-3.0,0,4,16,4563360,19
voter_reg_num,0.0071659088134765625,0.0,0.0016360282897949219,0.004269123077392578,1.0,-2.0,0,2,16,4563360,19
voter_reg_num,0.005171060562133789,0.0,0.001447916030883789,0.002446889877319336,1.0,-2.0,0,2,16,4563360,19
voter_reg_num,0.007868051528930664,0.0,0.0015230178833007812,0.005029201507568359,1.0,-3.5,0,5,16,4563360,19
voter_reg_num,0.0069310665130615234,0.0,0.001505136489868164,0.004152059555053711,1.0,-4.5,0,7,16,4563360,19
voter_reg_num,0.006165027618408203,0.0,0.001627206802368164,0.003258228302001953,1.0,-4.0,0,6,16,4563360,19
voter_reg_num,0.005235195159912109,0.0,0.0015420913696289062,0.002359151840209961,1.0,-3.5,0,5,16,4563360,19
-----adult-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
education,0.0012717247009277344,0.0,6.079673767089844e-05,0.0011830329895019531,1.0,-2.5,1,3,5,8768,10
education,0.001249074935913086,0.0,5.817413330078125e-05,0.0011637210845947266,1.0,-2.5,1,3,5,8768,10
education,0.0009171962738037109,0.0,2.7179718017578125e-05,0.0008728504180908203,1.0,-2.0,1,2,5,8768,10
education,0.001070261001586914,0.0,3.1948089599609375e-05,0.0010180473327636719,1.0,-2.0,0,2,5,8768,10
education,0.0008440017700195312,0.0,2.3126602172851562e-05,0.0008082389831542969,1.0,-2.0,1,2,5,8768,10
education,0.0009210109710693359,0.0,2.9802322387695312e-05,0.0008690357208251953,1.0,-1.5,0,1,5,8768,10
education,0.0014600753784179688,0.0,2.8848648071289062e-05,0.0014140605926513672,1.0,-2.0,1,2,5,8768,10
education,0.001149892807006836,0.0,2.2649765014648438e-05,0.0011069774627685547,1.0,-2.5,1,3,5,8768,10
education,0.0010399818420410156,0.0,1.811981201171875e-05,0.0010030269622802734,1.0,-2.5,1,3,5,8768,10
education,0.0010449886322021484,0.0,2.193450927734375e-05,0.0010039806365966797,1.0,-2.5,1,3,5,8768,10
education,0.0012671947479248047,0.0,2.7179718017578125e-05,0.00121307373046875,1.0,-2.0,1,2,5,8768,10
education,0.0011088848114013672,0.0,4.7206878662109375e-05,0.0010366439819335938,1.0,-1.5,0,1,5,8768,10
education,0.0012028217315673828,0.0,3.886222839355469e-05,0.0011429786682128906,1.0,-2.0,1,2,5,8768,10
education,0.001046895980834961,0.0,2.288818359375e-05,0.001004934310913086,1.0,-2.5,1,3,5,8768,10
education,0.0009398460388183594,0.0,1.9073486328125e-05,0.0009047985076904297,1.0,-1.0,0,0,5,8768,10
education,0.0010831356048583984,0.0,1.9788742065429688e-05,0.0010440349578857422,1.0,-2.0,1,2,5,8768,10
education,0.0011377334594726562,0.0,2.8848648071289062e-05,0.0010848045349121094,1.0,-2.5,1,3,5,8768,10
education,0.0016489028930664062,0.0,2.193450927734375e-05,0.0016078948974609375,1.0,-2.5,1,3,5,8768,10
education,0.001979827880859375,0.0,3.981590270996094e-05,0.0019161701202392578,1.0,-2.0,1,2,5,8768,10
education,0.0017790794372558594,0.0,5.698204040527344e-05,0.0016930103302001953,1.0,-2.0,1,2,5,8768,10
education,0.001589059829711914,0.0,4.00543212890625e-05,0.0015261173248291016,1.0,-2.0,1,2,5,8768,10
education,0.0018780231475830078,0.0,6.29425048828125e-05,0.0017910003662109375,1.0,-2.0,1,2,5,8768,10
education,0.001920938491821289,0.0,5.1021575927734375e-05,0.0018439292907714844,1.0,-2.0,0,2,5,8768,10
education,0.002054929733276367,0.0,4.291534423828125e-05,0.001983165740966797,1.0,-2.5,1,3,5,8768,10
education,0.0019741058349609375,0.0,4.410743713378906e-05,0.001895904541015625,1.0,-2.0,1,2,5,8768,10
education,0.001528024673461914,0.0,5.030632019042969e-05,0.0014531612396240234,1.0,-1.5,0,1,5,8768,10
education,0.0018360614776611328,0.0,4.8160552978515625e-05,0.0017631053924560547,1.0,-1.5,0,1,5,8768,10
education,0.0015630722045898438,0.0,5.888938903808594e-05,0.0014719963073730469,1.0,-1.5,0,1,5,8768,10
education,0.002040863037109375,0.0,4.315376281738281e-05,0.0019729137420654297,1.0,-3.0,1,4,5,8768,10
education,0.001531839370727539,0.0,4.315376281738281e-05,0.00146484375,1.0,-1.5,0,1,5,8768,10
education,0.0016551017761230469,0.0,2.288818359375e-05,0.001611948013305664,1.0,-1.5,0,1,5,8768,10
education,0.0018019676208496094,0.0,4.696846008300781e-05,0.0017337799072265625,1.0,-1.5,0,1,5,8768,10
education,0.002599954605102539,0.0,6.127357482910156e-05,0.002507925033569336,1.0,-2.5,1,3,5,8768,10
education,0.0018799304962158203,0.0,5.793571472167969e-05,0.0017940998077392578,1.0,-1.5,0,1,5,8768,10
education,0.0024271011352539062,0.0,4.982948303222656e-05,0.002353191375732422,1.0,-2.0,0,2,5,8768,10
education,0.002602815628051758,0.0,3.814697265625e-05,0.002540111541748047,1.0,-3.0,1,4,5,8768,10
education,0.0018889904022216797,0.0,4.6253204345703125e-05,0.0018210411071777344,1.0,-1.5,0,1,5,8768,10
education,0.0026750564575195312,0.0,4.8160552978515625e-05,0.002599000930786133,1.0,-3.0,1,4,5,8768,10
education,0.00177001953125,0.0,6.508827209472656e-05,0.0016791820526123047,1.0,-2.0,1,2,5,8768,10
education,0.002147197723388672,0.0,3.7670135498046875e-05,0.002084016799926758,1.0,-2.0,0,2,5,8768,10
education,0.001978158950805664,0.0,5.0067901611328125e-05,0.0018999576568603516,1.0,-2.5,1,3,5,8768,10
education,0.0018999576568603516,0.0,3.0040740966796875e-05,0.001847982406616211,1.0,-3.5,1,5,5,8768,10
education,0.0019469261169433594,0.0,3.886222839355469e-05,0.0018858909606933594,1.0,-3.5,1,5,5,8768,10
education,0.0016031265258789062,0.0,4.696846008300781e-05,0.0015349388122558594,1.0,-2.5,1,3,5,8768,10
education,0.001619100570678711,0.0,4.38690185546875e-05,0.0015540122985839844,1.0,-2.0,1,2,5,8768,10
education,0.001583099365234375,0.0,4.1961669921875e-05,0.0015180110931396484,1.0,-2.0,0,2,5,8768,10
education,0.0017642974853515625,0.0,3.1948089599609375e-05,0.0017101764678955078,1.0,-2.5,1,3,5,8768,10
education,0.0017971992492675781,0.0,2.9087066650390625e-05,0.0017447471618652344,1.0,-3.0,1,4,5,8768,10
education,0.0018129348754882812,0.0,4.410743713378906e-05,0.001744985580444336,1.0,-2.0,1,2,5,8768,10
education,0.0017218589782714844,0.0,7.677078247070312e-05,0.0016188621520996094,1.0,-1.0,0,0,5,8768,10
education,0.002004861831665039,0.0,5.888938903808594e-05,0.0019178390502929688,1.0,-3.0,1,4,5,8768,10
education,0.002207040786743164,0.0,5.793571472167969e-05,0.0021250247955322266,1.0,-2.0,0,2,5,8768,10
education,0.002173185348510742,0.0,4.792213439941406e-05,0.002100229263305664,1.0,-2.0,1,2,5,8768,10
education,0.001955270767211914,0.0,4.935264587402344e-05,0.0018799304962158203,1.0,-1.5,0,1,5,8768,10
education,0.0017218589782714844,0.0,4.601478576660156e-05,0.0016498565673828125,1.0,-1.5,0,1,5,8768,10
education,0.0020742416381835938,0.0,3.504753112792969e-05,0.0020148754119873047,1.0,-3.5,1,5,5,8768,10
education,0.0015528202056884766,0.0,4.410743713378906e-05,0.0014867782592773438,1.0,-1.0,0,0,5,8768,10
education,0.0019969940185546875,0.0,4.124641418457031e-05,0.0019350051879882812,1.0,-2.5,1,3,5,8768,10
education,0.0020322799682617188,0.0,4.100799560546875e-05,0.0019702911376953125,1.0,-2.5,1,3,5,8768,10
education,0.0017750263214111328,0.0,3.600120544433594e-05,0.0017189979553222656,1.0,-1.5,0,1,5,8768,10
education,0.0017352104187011719,0.0,3.600120544433594e-05,0.0016791820526123047,1.0,-2.0,1,2,5,8768,10
education,0.001961946487426758,0.0,3.600120544433594e-05,0.0019049644470214844,1.0,-2.0,1,2,5,8768,10
education,0.0032510757446289062,0.0,2.3126602172851562e-05,0.003203868865966797,1.0,-2.0,1,2,5,8768,10
education,0.0018749237060546875,0.0,5.3882598876953125e-05,0.0017940998077392578,1.0,-1.5,0,1,5,8768,10
education,0.0017809867858886719,0.0,2.5033950805664062e-05,0.0017290115356445312,1.0,-1.5,0,1,5,8768,10
education,0.0018777847290039062,0.0,4.100799560546875e-05,0.0018122196197509766,1.0,-2.5,1,3,5,8768,10
education,0.001991748809814453,0.0,8.988380432128906e-05,0.0018451213836669922,1.0,-2.5,1,3,5,8768,10
education,0.0021200180053710938,0.0,0.00010395050048828125,0.001955270767211914,1.0,-2.5,1,3,5,8768,10
education,0.0015468597412109375,0.0,4.982948303222656e-05,0.001474142074584961,1.0,-2.0,1,2,5,8768,10
education,0.0023581981658935547,0.0,8.20159912109375e-05,0.0022361278533935547,1.0,-3.0,1,4,5,8768,10
education,0.0014181137084960938,0.0,4.1961669921875e-05,0.0013539791107177734,1.0,-1.5,0,1,5,8768,10
education,0.0016589164733886719,0.0,1.811981201171875e-05,0.0016262531280517578,1.0,-3.0,1,4,5,8768,10
education,0.0020449161529541016,0.0,2.09808349609375e-05,0.0020101070404052734,1.0,-2.0,0,2,5,8768,10
education,0.0019040107727050781,0.0,4.291534423828125e-05,0.0018351078033447266,1.0,-2.0,1,2,5,8768,10
education,0.0014960765838623047,0.0,2.4080276489257812e-05,0.001455068588256836,1.0,-2.5,1,3,5,8768,10
education,0.001489877700805664,0.0,1.4781951904296875e-05,0.001461029052734375,1.0,-2.0,0,2,5,8768,10
education,0.0012140274047851562,0.0,1.3828277587890625e-05,0.0011870861053466797,1.0,-1.0,0,0,5,8768,10
education,0.0022110939025878906,0.0,7.486343383789062e-05,0.0020956993103027344,1.0,-2.0,0,2,5,8768,10
education,0.0025217533111572266,0.0,2.4080276489257812e-05,0.0024781227111816406,1.0,-2.0,0,2,5,8768,10
education,0.0025887489318847656,0.0,0.00014209747314453125,0.002370119094848633,1.0,-2.5,1,3,5,8768,10
education,0.001522064208984375,0.0,3.910064697265625e-05,0.0014591217041015625,1.0,-1.5,0,1,5,8768,10
education,0.0019161701202392578,0.0,5.078315734863281e-05,0.0018019676208496094,1.0,-2.0,1,2,5,8768,10
education,0.0015101432800292969,0.0,2.002716064453125e-05,0.0014731884002685547,1.0,-3.0,1,4,5,8768,10
education,0.002429962158203125,0.0,1.621246337890625e-05,0.002360105514526367,1.0,-3.0,1,4,5,8768,10
education,0.0022630691528320312,0.0,0.00011205673217773438,0.002090930938720703,1.0,-2.0,1,2,5,8768,10
education,0.0023651123046875,0.0,9.894371032714844e-05,0.002198934555053711,1.0,-2.5,1,3,5,8768,10
education,0.0017981529235839844,0.0,4.792213439941406e-05,0.0017271041870117188,1.0,-2.5,1,3,5,8768,10
education,0.0016410350799560547,0.0,2.193450927734375e-05,0.0016047954559326172,1.0,-2.0,0,2,5,8768,10
education,0.0018398761749267578,0.0,1.8358230590820312e-05,0.0017862319946289062,1.0,-2.0,1,2,5,8768,10
education,0.0012938976287841797,0.0,1.811981201171875e-05,0.001260995864868164,1.0,-1.0,0,0,5,8768,10
education,0.0024971961975097656,0.0,8.296966552734375e-05,0.0023491382598876953,1.0,-2.5,1,3,5,8768,10
education,0.0017240047454833984,0.0,2.9802322387695312e-05,0.0016727447509765625,1.0,-2.0,0,2,5,8768,10
education,0.0019259452819824219,0.0,1.71661376953125e-05,0.001894235610961914,1.0,-2.5,1,3,5,8768,10
education,0.001367807388305664,0.0,1.4066696166992188e-05,0.0013387203216552734,1.0,-1.0,0,0,5,8768,10
education,0.002101898193359375,0.0,1.2159347534179688e-05,0.0020499229431152344,1.0,-2.5,1,3,5,8768,10
education,0.0014231204986572266,0.0,1.5974044799804688e-05,0.0013930797576904297,1.0,-2.0,1,2,5,8768,10
education,0.001956939697265625,0.0,1.1682510375976562e-05,0.0019040107727050781,1.0,-1.5,0,1,5,8768,10
education,0.002663135528564453,0.0,0.00011801719665527344,0.0024878978729248047,1.0,-2.5,1,3,5,8768,10
education,0.0018548965454101562,0.0,1.5020370483398438e-05,0.0018010139465332031,1.0,-2.0,1,2,5,8768,10
education,0.002329111099243164,0.0,0.00010704994201660156,0.0021610260009765625,1.0,-2.0,1,2,5,8768,10
-----Onlineretail-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
InvoiceNo,0.009331941604614258,0.0,0.0029320716857910156,0.005842924118041992,1.0,-3.0,9,4,11,40992,11
InvoiceNo,0.002650737762451172,0.0,0.00015401840209960938,0.0024111270904541016,1.0,-3.0,8,4,11,40992,11
InvoiceNo,0.004079103469848633,0.0,0.00019788742065429688,0.003728151321411133,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.004002094268798828,0.0,0.0002243518829345703,0.003481149673461914,1.0,-2.0,0,2,11,40992,11
InvoiceNo,0.004055976867675781,0.0,0.0002727508544921875,0.00360107421875,1.0,-2.0,0,2,11,40992,11
InvoiceNo,0.006632089614868164,0.0,0.00043201446533203125,0.0060329437255859375,1.0,-3.0,7,4,11,40992,11
InvoiceNo,0.0069310665130615234,0.0,0.00037097930908203125,0.0061528682708740234,1.0,-2.5,8,3,11,40992,11
InvoiceNo,0.004674196243286133,0.0,0.00021696090698242188,0.004315853118896484,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.004716157913208008,0.0,0.0002110004425048828,0.004377126693725586,1.0,-1.0,0,0,11,40992,11
InvoiceNo,0.0068700313568115234,0.0,0.0002868175506591797,0.006345987319946289,1.0,-2.5,7,3,11,40992,11
InvoiceNo,0.007228851318359375,0.0,0.0002899169921875,0.00675201416015625,1.0,-3.5,9,5,11,40992,11
InvoiceNo,0.006310224533081055,0.0,0.0001919269561767578,0.005934953689575195,1.0,-2.0,6,2,11,40992,11
InvoiceNo,0.0066318511962890625,0.0,0.00020384788513183594,0.0062580108642578125,1.0,-3.5,9,5,11,40992,11
InvoiceNo,0.007641792297363281,0.0,0.0002510547637939453,0.007194042205810547,1.0,-3.0,5,4,11,40992,11
InvoiceNo,0.006422996520996094,0.0,0.00040602684020996094,0.005749940872192383,1.0,-2.5,6,3,11,40992,11
InvoiceNo,0.004904747009277344,0.0,0.00017976760864257812,0.004557132720947266,1.0,-1.0,0,0,11,40992,11
InvoiceNo,0.004786252975463867,0.0,0.0002980232238769531,0.0042858123779296875,1.0,-3.5,8,5,11,40992,11
InvoiceNo,0.005643129348754883,0.0,0.0003190040588378906,0.005053043365478516,1.0,-3.0,4,4,11,40992,11
InvoiceNo,0.0074310302734375,0.0,0.0002830028533935547,0.006971836090087891,1.0,-4.5,9,7,11,40992,11
InvoiceNo,0.006106138229370117,0.0,0.0003368854522705078,0.0056056976318359375,1.0,-3.0,9,4,11,40992,11
InvoiceNo,0.0037508010864257812,0.0,0.00021004676818847656,0.003398895263671875,1.0,-3.5,9,5,11,40992,11
InvoiceNo,0.005461931228637695,0.0,0.0002808570861816406,0.004995107650756836,1.0,-3.5,8,5,11,40992,11
InvoiceNo,0.003648042678833008,0.0,0.00014901161193847656,0.003358125686645508,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.006256818771362305,0.0,0.0004150867462158203,0.0054972171783447266,1.0,-3.0,8,4,11,40992,11
InvoiceNo,0.005068778991699219,0.0,0.0003750324249267578,0.004508018493652344,1.0,-4.0,9,6,11,40992,11
InvoiceNo,0.004943132400512695,0.0,0.0002970695495605469,0.004472017288208008,1.0,-3.0,5,4,11,40992,11
InvoiceNo,0.0068378448486328125,0.0,0.0002079010009765625,0.006459236145019531,1.0,-2.5,4,3,11,40992,11
InvoiceNo,0.006536960601806641,0.0,0.0002570152282714844,0.006094217300415039,1.0,-2.5,5,3,11,40992,11
InvoiceNo,0.0064618587493896484,0.0,0.0002219676971435547,0.006064176559448242,1.0,-3.0,4,4,11,40992,11
InvoiceNo,0.0054988861083984375,0.0,0.00020503997802734375,0.005143880844116211,1.0,-2.0,6,2,11,40992,11
InvoiceNo,0.0056400299072265625,0.0,0.00019788742065429688,0.005156755447387695,1.0,-2.0,0,2,11,40992,11
InvoiceNo,0.004565000534057617,0.0,0.00021195411682128906,0.004187107086181641,1.0,-2.5,4,3,11,40992,11
InvoiceNo,0.003876924514770508,0.0,0.0002579689025878906,0.0034368038177490234,1.0,-2.0,4,2,11,40992,11
InvoiceNo,0.004168033599853516,0.0,0.00015807151794433594,0.003818035125732422,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.004354000091552734,0.0,0.00030493736267089844,0.00380706787109375,1.0,-3.0,8,4,11,40992,11
InvoiceNo,0.0034532546997070312,0.0,0.00015115737915039062,0.0031578540802001953,1.0,-3.0,8,4,11,40992,11
InvoiceNo,0.003919124603271484,0.0,0.0001919269561767578,0.003584146499633789,1.0,-3.0,7,4,11,40992,11
InvoiceNo,0.0033059120178222656,0.0,0.0002548694610595703,0.002835988998413086,1.0,-2.0,0,2,11,40992,11
InvoiceNo,0.005254030227661133,0.0,0.00021886825561523438,0.004876852035522461,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.0041468143463134766,0.0,0.00018787384033203125,0.0038139820098876953,1.0,-3.0,7,4,11,40992,11
InvoiceNo,0.004935026168823242,0.0,0.00021910667419433594,0.0045528411865234375,1.0,-2.0,4,2,11,40992,11
InvoiceNo,0.004330158233642578,0.0,0.00020885467529296875,0.003962039947509766,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.004724025726318359,0.0,0.0002560615539550781,0.0041561126708984375,1.0,-2.0,0,2,11,40992,11
InvoiceNo,0.005795955657958984,0.0,0.0005710124969482422,0.005048990249633789,1.0,-2.0,3,2,11,40992,11
InvoiceNo,0.006333827972412109,0.0,0.00020003318786621094,0.005995035171508789,1.0,-2.5,4,3,11,40992,11
InvoiceNo,0.0044329166412353516,0.0,0.00019097328186035156,0.004082918167114258,1.0,-3.0,8,4,11,40992,11
InvoiceNo,0.005290985107421875,0.0,0.0004127025604248047,0.004593849182128906,1.0,-3.5,8,5,11,40992,11
InvoiceNo,0.003203153610229492,0.0,0.00016427040100097656,0.002911090850830078,1.0,-2.5,3,3,11,40992,11
InvoiceNo,0.0053179264068603516,0.0,0.00023794174194335938,0.004933834075927734,1.0,-3.0,4,4,11,40992,11
InvoiceNo,0.006354093551635742,0.0,0.0002129077911376953,0.005984067916870117,1.0,-2.0,1,2,11,40992,11
InvoiceNo,0.005852937698364258,0.0,0.00021982192993164062,0.0054950714111328125,1.0,-2.5,8,3,11,40992,11
InvoiceNo,0.005562782287597656,0.0,0.0003337860107421875,0.005068063735961914,1.0,-1.5,0,1,11,40992,11
InvoiceNo,0.00424504280090332,0.0,0.00028705596923828125,0.0037560462951660156,1.0,-3.5,9,5,11,40992,11
InvoiceNo,0.004673957824707031,0.0,0.00025582313537597656,0.0042302608489990234,1.0,-3.0,8,4,11,40992,11
