method,dataset,target_attribute,tau,rho,lam,iter,total_time,init_time,ilp_time,leakage,utility,mask_size,num_vertices,num_edges,edge_members,memory_overhead_bytes,num_rdrs_base,num_rdrs_surviving,max_depth,ilp_num_cells,ilp_num_vars,ilp_num_constrs,activated_dependencies_count
baseline3_ilp,airport,home_link,1.000,1.000,0.500,1,0.027644,0.023209,0.004264,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,2,0.026522,0.022211,0.004144,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,3,0.029937,0.025228,0.004419,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,4,0.034124,0.029169,0.004755,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,5,0.030364,0.025207,0.004958,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,6,0.033378,0.028650,0.004542,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,7,0.029232,0.024472,0.004578,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,8,0.024046,0.019563,0.004299,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,9,0.028487,0.023936,0.004377,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,10,0.026514,0.022160,0.004187,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,11,0.034063,0.028772,0.005072,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,12,0.033240,0.028345,0.004704,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,13,0.032993,0.028299,0.004501,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,14,0.029404,0.024897,0.004323,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,15,0.031204,0.026882,0.004156,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,16,0.028220,0.023848,0.004184,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,17,0.028493,0.023945,0.004370,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,18,0.034460,0.029086,0.005163,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,airport,home_link,1.000,1.000,0.500,19,0.026991,0.022185,0.004619,0.000000000001,-0.550000000001,11,12,38,91,117088,38,38,2,12,370,502,38
baseline3_ilp,adult,education,0.200,1.000,0.500,0,0.023547,0.023537,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,1,0.021262,0.021254,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,2,0.020149,0.020142,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,3,0.019953,0.019946,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,4,0.021295,0.021288,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,5,0.017107,0.017100,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,6,0.019697,0.019690,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,7,0.021178,0.021168,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,8,0.020813,0.020804,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,9,0.021382,0.021374,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,10,0.024576,0.024568,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,11,0.022349,0.022342,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,12,0.020311,0.020303,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,13,0.023089,0.023082,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,14,0.024918,0.024912,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,15,0.023548,0.023542,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,16,0.022915,0.022907,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,17,0.022517,0.022508,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,18,0.020263,0.020253,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.200,1.000,0.500,19,0.022914,0.022906,0.000000,0.000000000000,-0.000000000000,0,1,0,0,208,60,0,0,0,0,0,0
baseline3_ilp,adult,education,0.300,1.000,0.500,0,0.027970,0.026666,0.001234,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,1,0.023527,0.022350,0.001116,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,2,0.025283,0.024238,0.000988,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,3,0.027698,0.026627,0.001013,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,4,0.024379,0.023393,0.000933,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,5,0.029972,0.028779,0.001130,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,6,0.027935,0.026754,0.001117,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,7,0.019844,0.018738,0.001045,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,8,0.020536,0.019398,0.001075,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,9,0.020478,0.019395,0.001024,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,10,0.021317,0.020293,0.000969,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,11,0.024017,0.023014,0.000949,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,12,0.026218,0.025252,0.000917,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,13,0.027563,0.026006,0.001487,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,14,0.024950,0.023778,0.001112,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,15,0.030325,0.029170,0.001089,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,16,0.026207,0.024891,0.001237,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,17,0.023799,0.022716,0.001026,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,18,0.025680,0.024607,0.001015,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.300,1.000,0.500,19,0.025977,0.024976,0.000950,0.000000000001,-0.583333333334,7,8,3,12,21504,60,3,2,8,71,84,3
baseline3_ilp,adult,education,0.400,1.000,0.500,0,0.028116,0.024374,0.003614,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,1,0.029085,0.025658,0.003313,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,2,0.028679,0.025208,0.003350,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,3,0.028086,0.024480,0.003471,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,4,0.023474,0.019969,0.003362,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,5,0.022820,0.019311,0.003374,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,6,0.023160,0.019392,0.003640,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,7,0.024741,0.021138,0.003482,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,8,0.025059,0.021658,0.003267,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,9,0.025183,0.021880,0.003193,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,10,0.025926,0.022699,0.003125,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,11,0.026809,0.022694,0.003918,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,12,0.023850,0.020110,0.003618,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,13,0.025961,0.022437,0.003402,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,14,0.024589,0.020891,0.003549,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,15,0.025002,0.021496,0.003389,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,16,0.026587,0.023142,0.003340,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,17,0.027486,0.024140,0.003240,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,18,0.028014,0.024529,0.003379,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.400,1.000,0.500,19,0.026858,0.023400,0.003359,0.000000000001,-0.562500000001,9,10,18,60,88856,60,18,2,10,296,388,18
baseline3_ilp,adult,education,0.500,1.000,0.500,0,0.029083,0.023395,0.005521,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,1,0.029372,0.023481,0.005694,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,2,0.031145,0.025468,0.005505,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,3,0.027635,0.022141,0.005333,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,4,0.028479,0.023150,0.005176,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,5,0.024439,0.019176,0.005115,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,6,0.024067,0.018750,0.005149,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,7,0.027102,0.021386,0.005554,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,8,0.024307,0.018609,0.005525,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,9,0.028003,0.022375,0.005473,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,10,0.029695,0.023766,0.005772,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,11,0.028962,0.023430,0.005374,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,12,0.033455,0.027925,0.005381,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,13,0.028704,0.023405,0.005157,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,14,0.031334,0.025470,0.005672,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,15,0.039770,0.019929,0.019660,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,16,0.028428,0.022670,0.005558,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,17,0.028077,0.022656,0.005256,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,18,0.029238,0.023758,0.005319,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.500,1.000,0.500,19,0.027678,0.022240,0.005286,0.000000000001,-0.555555555556,10,11,30,98,141376,60,30,2,11,471,626,30
baseline3_ilp,adult,education,0.600,1.000,0.500,0,0.037108,0.029403,0.007465,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,1,0.031121,0.023581,0.007318,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,2,0.028406,0.020804,0.007368,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,3,0.027752,0.020034,0.007491,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,4,0.027464,0.019569,0.007683,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,5,0.026962,0.019526,0.007202,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,6,0.025454,0.017947,0.007310,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,7,0.027134,0.019459,0.007454,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,8,0.027902,0.020566,0.007125,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,9,0.026700,0.018998,0.007504,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,10,0.024577,0.017432,0.006955,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,11,0.025442,0.018294,0.006965,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,12,0.027159,0.019959,0.007022,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,13,0.027946,0.020713,0.007033,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,14,0.029338,0.022188,0.006973,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,15,0.028728,0.021431,0.007107,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,16,0.032478,0.025218,0.007077,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,17,0.031965,0.024443,0.007324,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,18,0.031841,0.024479,0.007170,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.600,1.000,0.500,19,0.030915,0.023671,0.007059,0.000000000001,-0.555555555556,10,11,42,143,198728,60,42,2,11,665,886,40
baseline3_ilp,adult,education,0.700,1.000,0.500,0,0.028668,0.020839,0.007568,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,1,0.025851,0.018162,0.007417,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,2,0.030334,0.022667,0.007423,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,3,0.030527,0.022974,0.007309,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,4,0.032788,0.024868,0.007670,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,5,0.030483,0.022682,0.007546,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,6,0.029152,0.021450,0.007425,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,7,0.029035,0.021431,0.007356,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,8,0.027630,0.019935,0.007459,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,9,0.028997,0.021281,0.007486,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,10,0.030954,0.023281,0.007408,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,11,0.030349,0.022709,0.007404,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,12,0.028394,0.020408,0.007715,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,13,0.027406,0.019872,0.007288,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,14,0.027510,0.019807,0.007455,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,15,0.028976,0.021467,0.007264,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,16,0.029622,0.021958,0.007404,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,17,0.028583,0.020873,0.007463,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,18,0.026013,0.018286,0.007464,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.700,1.000,0.500,19,0.029342,0.021574,0.007502,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,0,0.028224,0.020467,0.007492,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,1,0.028012,0.020164,0.007589,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,2,0.028183,0.020291,0.007635,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,3,0.028542,0.020670,0.007617,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,4,0.029749,0.022007,0.007477,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,5,0.028063,0.020199,0.007622,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,6,0.029128,0.021409,0.007460,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,7,0.028685,0.020664,0.007746,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,8,0.028002,0.020404,0.007338,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,9,0.029116,0.021148,0.007694,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,10,0.031245,0.023354,0.007629,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,11,0.029404,0.021737,0.007412,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,12,0.029296,0.021666,0.007395,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,13,0.030761,0.023103,0.007401,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,14,0.029191,0.021064,0.007859,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,15,0.025128,0.017394,0.007477,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,16,0.025601,0.017862,0.007487,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,17,0.026306,0.018613,0.007436,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,18,0.029478,0.021788,0.007445,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.800,1.000,0.500,19,0.030067,0.022360,0.007463,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,0,0.029216,0.021402,0.007570,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,1,0.029275,0.021374,0.007664,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,2,0.029666,0.022041,0.007392,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,3,0.029367,0.021618,0.007501,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,4,0.028607,0.020967,0.007413,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,5,0.028779,0.021010,0.007519,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
baseline3_ilp,adult,education,0.900,1.000,0.500,6,0.028923,0.021321,0.007365,0.000000000001,-0.555555555556,10,11,60,208,214816,60,60,2,11,696,926,41
