dataset,epsilon,leakage,utility,mask_size
airport,0.01,0.05853885744745513,-0.6666666666666666,4
airport,0.01,0.009414806213275395,-0.6666666666666666,4
airport,0.01,0.0008907266304110095,-0.8333333333333334,5
airport,0.01,0.03592524660768637,-0.6666666666666666,4
airport,0.01,0.22337399647872114,-0.5,3
airport,0.01,0.013132038880604324,-0.3333333333333333,2
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.03592524660768637,-0.5,3
airport,0.01,0.22337399647872114,-0.16666666666666666,1
airport,0.01,0.05010955345870127,-0.5,3
airport,0.01,0.003306804705818678,-0.8333333333333334,5
airport,0.01,0.013132038880604324,-0.6666666666666666,4
airport,0.01,0.05010955345870127,-0.5,3
airport,0.01,0.009414806213275395,-0.5,3
airport,0.01,0.0,-0.8333333333333334,5
airport,0.01,0.22337399647872114,-0.3333333333333333,2
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.0,-1.0,6
airport,0.01,0.03592524660768637,-0.6666666666666666,4
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.015768127809462573,-0.6666666666666666,4
airport,0.01,0.008222647309668152,-0.6666666666666666,4
airport,0.01,0.22337399647872114,-0.6666666666666666,4
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.22337399647872114,-0.3333333333333333,2
airport,0.01,0.22337399647872114,-0.16666666666666666,1
airport,0.01,0.03592524660768637,-0.5,3
airport,0.01,0.22337399647872114,-0.3333333333333333,2
airport,0.01,0.015768127809462573,-0.6666666666666666,4
airport,0.01,0.009414806213275395,-0.6666666666666666,4
airport,0.01,0.051126318247808444,-0.6666666666666666,4
airport,0.01,0.015768127809462573,-0.8333333333333334,5
airport,0.01,0.22337399647872114,-0.6666666666666666,4
airport,0.01,0.22337399647872114,-0.3333333333333333,2
airport,0.01,0.03592524660768637,-0.5,3
airport,0.01,0.03592524660768637,-0.5,3
airport,0.01,0.015768127809462573,-0.8333333333333334,5
airport,0.01,0.004612425044516089,-0.6666666666666666,4
airport,0.01,0.008222647309668152,-0.6666666666666666,4
airport,0.01,0.015768127809462573,-0.8333333333333334,5
airport,0.01,0.05010955345870127,-0.5,3
airport,0.01,0.004612425044516089,-0.6666666666666666,4
airport,0.01,0.22337399647872114,-0.3333333333333333,2
airport,0.01,0.22337399647872114,-0.5,3
airport,0.01,0.22337399647872114,-0.3333333333333333,2
airport,0.01,0.051126318247808444,-0.5,3
airport,0.01,0.03592524660768637,-0.16666666666666666,1
airport,0.01,0.22337399647872114,-0.3333333333333333,2
airport,0.01,0.011469181810646378,-0.6666666666666666,4
airport,0.01,0.22337399647872114,-0.3333333333333333,2
airport,0.01,0.22337399647872114,-0.16666666666666666,1
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.011469181810646378,-0.5,3
airport,0.01,0.051126318247808444,-0.6666666666666666,4
airport,0.01,0.03592524660768637,-0.5,3
airport,0.01,0.22337399647872114,-0.3333333333333333,2
airport,0.01,0.22337399647872114,-0.5,3
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.22337399647872114,-0.3333333333333333,2
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.05010955345870127,-0.6666666666666666,4
airport,0.01,0.05010955345870127,-0.5,3
airport,0.01,0.03592524660768637,-0.16666666666666666,1
airport,0.01,0.03592524660768637,-0.5,3
airport,0.01,0.015768127809462573,-0.8333333333333334,5
airport,0.01,0.015768127809462573,-0.8333333333333334,5
airport,0.01,0.22337399647872114,-0.5,3
airport,0.01,0.013132038880604324,-0.3333333333333333,2
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.051126318247808444,-0.5,3
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.22337399647872114,-0.3333333333333333,2
airport,0.01,0.03592524660768637,-0.6666666666666666,4
airport,0.01,0.03592524660768637,-0.16666666666666666,1
airport,0.01,0.011469181810646378,-0.6666666666666666,4
airport,0.01,0.05853885744745513,-0.5,3
airport,0.01,0.05010955345870127,-0.6666666666666666,4
airport,0.01,0.051126318247808444,-0.5,3
airport,0.01,0.008222647309668152,-0.6666666666666666,4
airport,0.01,0.013132038880604324,-0.5,3
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.051126318247808444,-0.5,3
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.03592524660768637,-0.5,3
airport,0.01,0.013132038880604324,-0.5,3
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.06016840572859605,-0.6666666666666666,4
airport,0.01,0.06016840572859605,-0.6666666666666666,4
airport,0.01,0.03592524660768637,-0.5,3
airport,0.01,0.03592524660768637,-0.3333333333333333,2
airport,0.01,0.05853885744745513,-0.6666666666666666,4
airport,0.01,0.03592524660768637,-0.5,3
airport,0.01,0.013132038880604324,-0.5,3
airport,0.01,0.05010955345870127,-0.5,3
airport,0.01,0.22337399647872114,-0.5,3
airport,0.01,0.22337399647872114,-0.5,3
airport,0.01,0.0,-0.6666666666666666,4
airport,0.01,0.22337399647872114,-0.16666666666666666,1
hospital,0.01,0.5065005929742044,-100.6,6
hospital,0.01,0.46992211475481305,-100.3,3
hospital,0.01,0.385599188513301,-100.4,4
hospital,0.01,0.6090400455538584,-100.4,4
hospital,0.01,0.5468475106079831,-100.3,3
hospital,0.01,0.6623992294064142,-100.2,2
hospital,0.01,0.6086948858179753,-100.5,5
hospital,0.01,0.3764851312661076,-100.5,5
hospital,0.01,0.26303652729247295,-0.7,7
hospital,0.01,0.6623992294064142,-100.3,3
hospital,0.01,0.37644887911807723,-100.5,5
hospital,0.01,0.385599188513301,-100.6,6
hospital,0.01,0.5422684587046469,-100.4,4
hospital,0.01,0.5065005929742044,-100.4,4
hospital,0.01,0.42853421735144903,-100.6,6
hospital,0.01,0.4694541344903692,-100.4,4
hospital,0.01,0.3764851312661076,-100.6,6
hospital,0.01,0.21945273335876703,-0.5,5
hospital,0.01,0.5742552604116484,-100.2,2
hospital,0.01,0.5468475106079831,-100.4,4
hospital,0.01,0.261836400724347,-0.6,6
hospital,0.01,0.6090400455538584,-100.5,5
hospital,0.01,0.4694541344903692,-100.5,5
hospital,0.01,0.5202376749670268,-100.7,7
hospital,0.01,0.6090400455538584,-100.3,3
hospital,0.01,0.5065005929742044,-100.5,5
hospital,0.01,0.6090400455538584,-100.3,3
hospital,0.01,0.385599188513301,-100.3,3
hospital,0.01,0.5468475106079831,-100.6,6
hospital,0.01,0.6090400455538584,-100.1,1
hospital,0.01,0.5860822545816282,-100.5,5
hospital,0.01,0.42853421735144903,-100.5,5
hospital,0.01,0.26187931623708605,-0.6,6
hospital,0.01,0.42850099142022324,-100.6,6
hospital,0.01,0.4694541344903692,-100.4,4
hospital,0.01,0.26187931623708605,-0.6,6
hospital,0.01,0.385599188513301,-100.7,7
hospital,0.01,0.5422684587046469,-100.4,4
hospital,0.01,0.5422684587046469,-100.3,3
hospital,0.01,0.6086948858179753,-100.4,4
hospital,0.01,0.4694541344903692,-100.3,3
hospital,0.01,0.6090400455538584,-100.5,5
hospital,0.01,0.24315756576632586,-0.6,6
hospital,0.01,0.5742552604116484,-100.3,3
hospital,0.01,0.24315756576632586,-0.7,7
hospital,0.01,0.6090400455538584,-100.4,4
hospital,0.01,0.3764851312661076,-100.4,4
hospital,0.01,0.6623992294064142,-100.3,3
hospital,0.01,0.46992211475481305,-100.6,6
hospital,0.01,0.5468475106079831,-100.5,5
hospital,0.01,0.26187931623708605,-0.7,7
hospital,0.01,0.5468475106079831,-100.5,5
hospital,0.01,0.24175913958548945,-0.7,7
hospital,0.01,0.5468475106079831,-100.5,5
hospital,0.01,0.42850099142022324,-100.5,5
hospital,0.01,0.5860822545816282,-100.6,6
hospital,0.01,0.24315756576632586,-0.7,7
hospital,0.01,0.2629936790618288,-0.6,6
hospital,0.01,0.385599188513301,-100.6,6
hospital,0.01,0.5742552604116484,-100.4,4
hospital,0.01,0.5860822545816282,-100.5,5
hospital,0.01,0.5422684587046469,-100.4,4
hospital,0.01,0.5065005929742044,-100.4,4
hospital,0.01,0.6623992294064142,-100.1,1
hospital,0.01,0.4694541344903692,-100.5,5
hospital,0.01,0.019131503124509286,-0.8,8
hospital,0.01,0.24175913958548945,-0.8,8
hospital,0.01,0.26187931623708605,-0.4,4
hospital,0.01,0.4967909547833075,-100.6,6
hospital,0.01,0.2629936790618288,-0.6,6
hospital,0.01,0.5422684587046469,-100.4,4
hospital,0.01,0.6623992294064142,-100.4,4
hospital,0.01,0.5860822545816282,-100.6,6
hospital,0.01,0.42850099142022324,-100.7,7
hospital,0.01,0.5422684587046469,-100.5,5
hospital,0.01,0.24175913958548945,-0.7,7
hospital,0.01,0.46992211475481305,-100.6,6
hospital,0.01,0.6090400455538584,-100.3,3
hospital,0.01,0.26303652729247295,-0.7,7
hospital,0.01,0.4694541344903692,-100.5,5
hospital,0.01,0.6090400455538584,-100.2,2
hospital,0.01,0.44440927545847886,-100.6,6
hospital,0.01,0.5860822545816282,-100.7,7
hospital,0.01,0.2629936790618288,-0.4,4
hospital,0.01,0.46992211475481305,-100.6,6
hospital,0.01,0.5742552604116484,-100.3,3
hospital,0.01,0.42850099142022324,-100.6,6
hospital,0.01,0.46992211475481305,-100.5,5
hospital,0.01,0.5422684587046469,-100.6,6
hospital,0.01,0.5202376749670268,-100.4,4
hospital,0.01,0.26303652729247295,-0.4,4
hospital,0.01,0.3166049127277152,-100.6,6
hospital,0.01,0.2629936790618288,-0.4,4
hospital,0.01,0.6623992294064142,-100.3,3
hospital,0.01,0.5065005929742044,-100.5,5
hospital,0.01,0.5422684587046469,-100.4,4
hospital,0.01,0.6623992294064142,-100.3,3
hospital,0.01,0.5065292841479625,-100.6,6
hospital,0.01,0.26187931623708605,-0.7,7
hospital,0.01,0.5422684587046469,-100.4,4
adult,0.01,0.1201070331854045,-0.3333333333333333,4
adult,0.01,0.08445475091969434,-0.6666666666666666,8
adult,0.01,0.3118714646505272,-100.41666666666667,5
adult,0.01,0.08197296501073537,-0.5,6
adult,0.01,0.0833819606535785,-0.5,6
adult,0.01,0.3570987456406054,-100.66666666666667,8
adult,0.01,0.4597782854988285,-100.33333333333333,4
adult,0.01,0.0021431443156229024,-0.8333333333333334,10
adult,0.01,0.13809646406500276,-0.5,6
adult,0.01,0.15662894254159787,-0.4166666666666667,5
adult,0.01,0.20036608478191653,-0.4166666666666667,5
adult,0.01,0.054716619018709056,-0.75,9
adult,0.01,0.1886157481530516,-0.5,6
adult,0.01,0.08223676905504895,-0.4166666666666667,5
adult,0.01,0.005589972959616496,-0.5833333333333334,7
adult,0.01,0.12091300465958099,-0.5,6
adult,0.01,0.03321225803094907,-0.5,6
adult,0.01,0.06019065083938557,-0.8333333333333334,10
adult,0.01,0.311096281044691,-100.66666666666667,8
adult,0.01,0.14812295795010155,-0.25,3
adult,0.01,0.38715465280892436,-100.41666666666667,5
adult,0.01,0.10651596730398294,-0.5,6
adult,0.01,0.054336093573660205,-0.6666666666666666,8
adult,0.01,0.1788507644644174,-0.5,6
adult,0.01,0.12183365140950708,-0.4166666666666667,5
adult,0.01,0.0017966676145564353,-0.6666666666666666,8
adult,0.01,0.08447407612886015,-0.6666666666666666,8
adult,0.01,0.3190873683725848,-100.5,6
adult,0.01,0.330605692346426,-100.5,6
adult,0.01,0.001723073636884176,-0.75,9
