-----airport-----
attribute,total_time,init_time,model_time,del_time,leakage,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
latitude_deg,0.049784183502197266,0.012093067169189453,0.03570199012756348,0.0019121170043945312,0.0,120,15,120,17350,15
latitude_deg,0.0518498420715332,0.012272834777832031,0.034584760665893555,0.004925251007080078,0.0,120,15,120,17350,15
latitude_deg,0.051071882247924805,0.012373924255371094,0.03648567199707031,0.0021305084228515625,0.0,120,15,120,17350,15
latitude_deg,0.05385112762451172,0.012073993682861328,0.0351259708404541,0.006583213806152344,0.0,120,15,120,17350,15
latitude_deg,0.049590110778808594,0.012865066528320312,0.03476572036743164,0.001898050308227539,0.0,120,15,120,17350,15
latitude_deg,0.049314022064208984,0.012423276901245117,0.03450489044189453,0.0023288726806640625,0.0,120,15,120,17350,15
latitude_deg,0.0502619743347168,0.013306856155395508,0.03483295440673828,0.0020599365234375,0.0,120,15,120,17350,15
latitude_deg,0.048621177673339844,0.012009859085083008,0.03467893600463867,0.0018649101257324219,0.0,120,15,120,17350,15
latitude_deg,0.05477309226989746,0.012881278991699219,0.03464317321777344,0.0071887969970703125,0.0,120,15,120,17350,15
latitude_deg,0.049223899841308594,0.012761116027832031,0.03448987007141113,0.0019140243530273438,0.0,120,15,120,17350,15
latitude_deg,0.04962515830993652,0.012675046920776367,0.03481698036193848,0.002073049545288086,0.0,120,15,120,17350,15
latitude_deg,0.052323102951049805,0.012230873107910156,0.03480672836303711,0.0052242279052734375,0.0,120,15,120,17350,15
latitude_deg,0.05117487907409668,0.012719869613647461,0.03604316711425781,0.0023317337036132812,0.0,120,15,120,17350,15
latitude_deg,0.049878835678100586,0.011991024017333984,0.03606414794921875,0.0017540454864501953,0.0,120,15,120,17350,15
latitude_deg,0.05465197563171387,0.012005805969238281,0.035363197326660156,0.0072100162506103516,0.0,120,15,120,17350,15
latitude_deg,0.0489809513092041,0.012246131896972656,0.034819841384887695,0.0018572807312011719,0.0,120,15,120,17350,15
latitude_deg,0.04929780960083008,0.012404918670654297,0.03484082221984863,0.0019919872283935547,0.0,120,15,120,17350,15
latitude_deg,0.052870988845825195,0.012144804000854492,0.034752845764160156,0.005913257598876953,0.0,120,15,120,17350,15
latitude_deg,0.04894709587097168,0.012221097946166992,0.0348200798034668,0.0018429756164550781,0.0,120,15,120,17350,15
-----hospital-----
attribute,total_time,init_time,model_time,del_time,leakage,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
ProviderNumber,0.01902484893798828,0.011192798614501953,0.005773067474365234,0.0020079612731933594,0.0,13,12,13,3362,12
ProviderNumber,0.0170137882232666,0.009549140930175781,0.005675077438354492,0.0017278194427490234,0.0,13,12,13,3362,12
ProviderNumber,0.01688671112060547,0.00940084457397461,0.0057010650634765625,0.0017290115356445312,0.0,13,12,13,3362,12
ProviderNumber,0.016649246215820312,0.009065389633178711,0.005609035491943359,0.001918792724609375,0.0,13,12,13,3362,12
ProviderNumber,0.01658010482788086,0.009154081344604492,0.005671024322509766,0.0017015933990478516,0.0,13,12,13,3362,12
ProviderNumber,0.01650524139404297,0.009037971496582031,0.005728960037231445,0.0016829967498779297,0.0,13,12,13,3362,12
ProviderNumber,0.01888895034790039,0.010075092315673828,0.006583213806152344,0.0021517276763916016,0.0,13,12,13,3362,12
ProviderNumber,0.017010211944580078,0.009335041046142578,0.005668163299560547,0.0019478797912597656,0.0,13,12,13,3362,12
ProviderNumber,0.016865015029907227,0.009330987930297852,0.005707979202270508,0.00177001953125,0.0,13,12,13,3362,12
ProviderNumber,0.016521930694580078,0.00913381576538086,0.005645751953125,0.0016894340515136719,0.0,13,12,13,3362,12
ProviderNumber,0.01650691032409668,0.008908987045288086,0.00566411018371582,0.0018780231475830078,0.0,13,12,13,3362,12
ProviderNumber,0.016492128372192383,0.009019136428833008,0.005690813064575195,0.0017271041870117188,0.0,13,12,13,3362,12
ProviderNumber,0.016788959503173828,0.009392738342285156,0.005595207214355469,0.0017490386962890625,0.0,13,12,13,3362,12
ProviderNumber,0.016067028045654297,0.008807897567749023,0.0055658817291259766,0.00164031982421875,0.0,13,12,13,3362,12
ProviderNumber,0.01601409912109375,0.008498191833496094,0.0056459903717041016,0.0018169879913330078,0.0,13,12,13,3362,12
ProviderNumber,0.016601085662841797,0.009198188781738281,0.0056269168853759766,0.0017180442810058594,0.0,13,12,13,3362,12
ProviderNumber,0.016691923141479492,0.009231090545654297,0.0055789947509765625,0.0018079280853271484,0.0,13,12,13,3362,12
ProviderNumber,0.016518115997314453,0.009047985076904297,0.005585908889770508,0.0018281936645507812,0.0,13,12,13,3362,12
ProviderNumber,0.016453027725219727,0.009180068969726562,0.005678892135620117,0.0015401840209960938,0.0,13,12,13,3362,12
ProviderNumber,0.016704082489013672,0.009383916854858398,0.0055081844329833984,0.001756906509399414,0.0,13,12,13,3362,12
ProviderNumber,0.016129016876220703,0.008925199508666992,0.005391836166381836,0.0017590522766113281,0.0,13,12,13,3362,12
ProviderNumber,0.016688823699951172,0.009084939956665039,0.005794048309326172,0.0017578601837158203,0.0,13,12,13,3362,12
ProviderNumber,0.01666402816772461,0.008993864059448242,0.005882740020751953,0.001730203628540039,0.0,13,12,13,3362,12
ProviderNumber,0.01617288589477539,0.008964776992797852,0.005510807037353516,0.001644134521484375,0.0,13,12,13,3362,12
ProviderNumber,0.016363143920898438,0.008807897567749023,0.005523204803466797,0.0019800662994384766,0.0,13,12,13,3362,12
ProviderNumber,0.015935897827148438,0.008949041366577148,0.00546717643737793,0.0014657974243164062,0.0,13,12,13,3362,12
ProviderNumber,0.017034053802490234,0.009261131286621094,0.006020784378051758,0.0016949176788330078,0.0,13,12,13,3362,12
ProviderNumber,0.015535831451416016,0.008228063583374023,0.005491971969604492,0.0017609596252441406,0.0,13,12,13,3362,12
ProviderNumber,0.01651930809020996,0.009076118469238281,0.005633115768432617,0.0017497539520263672,0.0,13,12,13,3362,12
ProviderNumber,0.016262054443359375,0.00892496109008789,0.005601644515991211,0.0016794204711914062,0.0,13,12,13,3362,12
ProviderNumber,0.016036272048950195,0.00866389274597168,0.005610942840576172,0.0017070770263671875,0.0,13,12,13,3362,12
ProviderNumber,0.01611614227294922,0.008749961853027344,0.005545139312744141,0.0017657279968261719,0.0,13,12,13,3362,12
ProviderNumber,0.01596212387084961,0.008642196655273438,0.005557060241699219,0.001706838607788086,0.0,13,12,13,3362,12
ProviderNumber,0.015782833099365234,0.008432865142822266,0.005622148513793945,0.0016739368438720703,0.0,13,12,13,3362,12
ProviderNumber,0.016294002532958984,0.008909225463867188,0.005450010299682617,0.001880645751953125,0.0,13,12,13,3362,12
ProviderNumber,0.015997886657714844,0.008739709854125977,0.00556182861328125,0.001642465591430664,0.0,13,12,13,3362,12
ProviderNumber,0.016391992568969727,0.008989095687866211,0.005644798278808594,0.0016891956329345703,0.0,13,12,13,3362,12
ProviderNumber,0.016451120376586914,0.008986234664916992,0.0056591033935546875,0.0017507076263427734,0.0,13,12,13,3362,12
ProviderNumber,0.01636815071105957,0.009217977523803711,0.005548000335693359,0.0015482902526855469,0.0,13,12,13,3362,12
ProviderNumber,0.016363859176635742,0.009206056594848633,0.0055620670318603516,0.0015380382537841797,0.0,13,12,13,3362,12
ProviderNumber,0.016263246536254883,0.009028196334838867,0.005658864974975586,0.0015239715576171875,0.0,13,12,13,3362,12
ProviderNumber,0.01645684242248535,0.009244918823242188,0.005554914474487305,0.0016052722930908203,0.0,13,12,13,3362,12
ProviderNumber,0.016273975372314453,0.009186744689941406,0.005582094192504883,0.0014529228210449219,0.0,13,12,13,3362,12
ProviderNumber,0.01631307601928711,0.008834123611450195,0.005692243576049805,0.0017354488372802734,0.0,13,12,13,3362,12
ProviderNumber,0.022485971450805664,0.01530003547668457,0.005203962326049805,0.0019240379333496094,0.0,13,12,13,3362,12
ProviderNumber,0.016514062881469727,0.009085893630981445,0.005672931671142578,0.0017011165618896484,0.0,13,12,13,3362,12
ProviderNumber,0.016308069229125977,0.008699893951416016,0.00585484504699707,0.0016932487487792969,0.0,13,12,13,3362,12
ProviderNumber,0.01615118980407715,0.008893966674804688,0.005646944046020508,0.0015559196472167969,0.0,13,12,13,3362,12
ProviderNumber,0.016538143157958984,0.00897979736328125,0.00568389892578125,0.001821279525756836,0.0,13,12,13,3362,12
ProviderNumber,0.016495943069458008,0.009057044982910156,0.005582094192504883,0.0018038749694824219,0.0,13,12,13,3362,12
ProviderNumber,0.015842914581298828,0.008682012557983398,0.005579948425292969,0.0015277862548828125,0.0,13,12,13,3362,12
ProviderNumber,0.016284942626953125,0.008980035781860352,0.005661964416503906,0.0015909671783447266,0.0,13,12,13,3362,12
ProviderNumber,0.016688108444213867,0.009637832641601562,0.0055348873138427734,0.0014584064483642578,0.0,13,12,13,3362,12
ProviderNumber,0.017365694046020508,0.00912928581237793,0.006484031677246094,0.0016827583312988281,0.0,13,12,13,3362,12
ProviderNumber,0.016852855682373047,0.009786844253540039,0.005423069000244141,0.0015790462493896484,0.0,13,12,13,3362,12
ProviderNumber,0.016617774963378906,0.009351968765258789,0.005540132522583008,0.00167083740234375,0.0,13,12,13,3362,12
ProviderNumber,0.01636981964111328,0.008973121643066406,0.005636930465698242,0.0016789436340332031,0.0,13,12,13,3362,12
ProviderNumber,0.016473054885864258,0.00868082046508789,0.0059278011322021484,0.0018062591552734375,0.0,13,12,13,3362,12
ProviderNumber,0.01703810691833496,0.009124994277954102,0.005587100982666016,0.002267122268676758,0.0,13,12,13,3362,12
ProviderNumber,0.016873836517333984,0.009296894073486328,0.005622148513793945,0.0018956661224365234,0.0,13,12,13,3362,12
ProviderNumber,0.016196012496948242,0.009098052978515625,0.005494832992553711,0.0015501976013183594,0.0,13,12,13,3362,12
ProviderNumber,0.01676321029663086,0.009356975555419922,0.0055921077728271484,0.0017609596252441406,0.0,13,12,13,3362,12
ProviderNumber,0.016443967819213867,0.008990049362182617,0.0054988861083984375,0.0019021034240722656,0.0,13,12,13,3362,12
ProviderNumber,0.016152143478393555,0.008967876434326172,0.005583763122558594,0.0015392303466796875,0.0,13,12,13,3362,12
ProviderNumber,0.016844987869262695,0.008820056915283203,0.006274700164794922,0.001682281494140625,0.0,13,12,13,3362,12
ProviderNumber,0.02057504653930664,0.010982990264892578,0.007380008697509766,0.0021240711212158203,0.0,13,12,13,3362,12
ProviderNumber,0.019410133361816406,0.01056218147277832,0.006780862808227539,0.001986980438232422,0.0,13,12,13,3362,12
ProviderNumber,0.01620316505432129,0.00862884521484375,0.00597381591796875,0.0015404224395751953,0.0,13,12,13,3362,12
ProviderNumber,0.01669001579284668,0.00980687141418457,0.005571126937866211,0.0012631416320800781,0.0,13,12,13,3362,12
ProviderNumber,0.037930965423583984,0.008467912673950195,0.005690097808837891,0.023705005645751953,0.0,13,12,13,3362,12
ProviderNumber,0.017319917678833008,0.009660005569458008,0.005607128143310547,0.0019948482513427734,0.0,13,12,13,3362,12
ProviderNumber,0.016476869583129883,0.009177923202514648,0.005544185638427734,0.0016987323760986328,0.0,13,12,13,3362,12
ProviderNumber,0.016779184341430664,0.009318828582763672,0.005813121795654297,0.0015897750854492188,0.0,13,12,13,3362,12
ProviderNumber,0.017469167709350586,0.00925898551940918,0.0061779022216796875,0.0019731521606445312,0.0,13,12,13,3362,12
ProviderNumber,0.01727294921875,0.009603023529052734,0.005816221237182617,0.001790761947631836,0.0,13,12,13,3362,12
ProviderNumber,0.019076108932495117,0.010873079299926758,0.0063860416412353516,0.0017399787902832031,0.0,13,12,13,3362,12
ProviderNumber,0.017516136169433594,0.009843826293945312,0.0059757232666015625,0.0016143321990966797,0.0,13,12,13,3362,12
ProviderNumber,0.01598525047302246,0.008651018142700195,0.005562782287597656,0.0017163753509521484,0.0,13,12,13,3362,12
ProviderNumber,0.018831968307495117,0.011517047882080078,0.005676746368408203,0.0015690326690673828,0.0,13,12,13,3362,12
ProviderNumber,0.01690387725830078,0.009580850601196289,0.005782127380371094,0.0014760494232177734,0.0,13,12,13,3362,12
ProviderNumber,0.016392946243286133,0.009206056594848633,0.005644798278808594,0.0014834403991699219,0.0,13,12,13,3362,12
ProviderNumber,0.01662421226501465,0.009222030639648438,0.005555868148803711,0.001789093017578125,0.0,13,12,13,3362,12
ProviderNumber,0.01602625846862793,0.008666038513183594,0.005650997161865234,0.0016508102416992188,0.0,13,12,13,3362,12
ProviderNumber,0.017531156539916992,0.009424209594726562,0.005645036697387695,0.002404928207397461,0.0,13,12,13,3362,12
ProviderNumber,0.016752004623413086,0.009199142456054688,0.005589008331298828,0.0019087791442871094,0.0,13,12,13,3362,12
ProviderNumber,0.01643228530883789,0.009168148040771484,0.0056018829345703125,0.001603841781616211,0.0,13,12,13,3362,12
ProviderNumber,0.015692710876464844,0.008126974105834961,0.005853891372680664,0.00164794921875,0.0,13,12,13,3362,12
ProviderNumber,0.01639103889465332,0.008983135223388672,0.005671024322509766,0.0016810894012451172,0.0,13,12,13,3362,12
ProviderNumber,0.016202926635742188,0.009012937545776367,0.0056459903717041016,0.0014901161193847656,0.0,13,12,13,3362,12
ProviderNumber,0.02320694923400879,0.01586008071899414,0.0057680606842041016,0.0015158653259277344,0.0,13,12,13,3362,12
ProviderNumber,0.016205787658691406,0.008835077285766602,0.005649089813232422,0.0016679763793945312,0.0,13,12,13,3362,12
ProviderNumber,0.016412973403930664,0.009184837341308594,0.005604982376098633,0.0015730857849121094,0.0,13,12,13,3362,12
ProviderNumber,0.016412019729614258,0.009164810180664062,0.005566120147705078,0.0016248226165771484,0.0,13,12,13,3362,12
ProviderNumber,0.016137361526489258,0.008965253829956055,0.005546092987060547,0.0015697479248046875,0.0,13,12,13,3362,12
ProviderNumber,0.016910076141357422,0.009117841720581055,0.005953788757324219,0.0017833709716796875,0.0,13,12,13,3362,12
ProviderNumber,0.016553878784179688,0.009429693222045898,0.0055217742919921875,0.0015485286712646484,0.0,13,12,13,3362,12
ProviderNumber,0.01730489730834961,0.009816884994506836,0.005769968032836914,0.0016589164733886719,0.0,13,12,13,3362,12
ProviderNumber,0.015473127365112305,0.008120059967041016,0.005548000335693359,0.001753091812133789,0.0,13,12,13,3362,12
ProviderNumber,0.01676011085510254,0.009382009506225586,0.005627870559692383,0.0016951560974121094,0.0,13,12,13,3362,12
ProviderNumber,0.017108440399169922,0.009353876113891602,0.0057220458984375,0.0019762516021728516,0.0,13,12,13,3362,12
-----ncvoter-----
attribute,total_time,init_time,model_time,del_time,leakage,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
voter_reg_num,0.01877903938293457,0.012327909469604492,0.004467010498046875,0.001928091049194336,0.0,32,14,32,2686,14
voter_reg_num,0.015783071517944336,0.010226011276245117,0.003859996795654297,0.0016410350799560547,0.0,32,14,32,2686,14
voter_reg_num,0.015244007110595703,0.009909868240356445,0.0040209293365478516,0.001257181167602539,0.0,32,14,32,2686,14
voter_reg_num,0.015169143676757812,0.009849071502685547,0.003993034362792969,0.0012760162353515625,0.0,32,14,32,2686,14
voter_reg_num,0.01515507698059082,0.009386062622070312,0.003904104232788086,0.0018079280853271484,0.0,32,14,32,2686,14
voter_reg_num,0.014996051788330078,0.009708166122436523,0.0039310455322265625,0.0013017654418945312,0.0,32,14,32,2686,14
voter_reg_num,0.015148162841796875,0.00955510139465332,0.003947019577026367,0.0015931129455566406,0.0,32,14,32,2686,14
voter_reg_num,0.01514577865600586,0.009603738784790039,0.00397491455078125,0.0015132427215576172,0.0,32,14,32,2686,14
voter_reg_num,0.016002893447875977,0.010363101959228516,0.004024028778076172,0.0015597343444824219,0.0,32,14,32,2686,14
voter_reg_num,0.015465021133422852,0.009879112243652344,0.00397801399230957,0.001554727554321289,0.0,32,14,32,2686,14
voter_reg_num,0.015392780303955078,0.009856700897216797,0.003956317901611328,0.0015277862548828125,0.0,32,14,32,2686,14
voter_reg_num,0.0180971622467041,0.009876012802124023,0.0040051937103271484,0.004155635833740234,0.0,32,14,32,2686,14
voter_reg_num,0.016815900802612305,0.009731769561767578,0.004855155944824219,0.002148866653442383,0.0,32,14,32,2686,14
voter_reg_num,0.016403913497924805,0.010396957397460938,0.004600048065185547,0.0013289451599121094,0.0,32,14,32,2686,14
voter_reg_num,0.016044139862060547,0.009867191314697266,0.0042726993560791016,0.0018312931060791016,0.0,32,14,32,2686,14
voter_reg_num,0.016283750534057617,0.00966501235961914,0.004328012466430664,0.0021898746490478516,0.0,32,14,32,2686,14
voter_reg_num,0.01582479476928711,0.009612083435058594,0.004528999328613281,0.0016107559204101562,0.0,32,14,32,2686,14
voter_reg_num,0.015883207321166992,0.009972095489501953,0.004255056381225586,0.0015819072723388672,0.0,32,14,32,2686,14
voter_reg_num,0.015906810760498047,0.010078907012939453,0.00430607795715332,0.0014538764953613281,0.0,32,14,32,2686,14
voter_reg_num,0.015882015228271484,0.009743928909301758,0.0045468807220458984,0.00151824951171875,0.0,32,14,32,2686,14
voter_reg_num,0.01590108871459961,0.009831905364990234,0.004373788833618164,0.001619577407836914,0.0,32,14,32,2686,14
voter_reg_num,0.016171932220458984,0.010168075561523438,0.004296302795410156,0.0016314983367919922,0.0,32,14,32,2686,14
voter_reg_num,0.015390872955322266,0.009819746017456055,0.004222869873046875,0.0012781620025634766,0.0,32,14,32,2686,14
voter_reg_num,0.017376184463500977,0.01105499267578125,0.004283905029296875,0.001965045928955078,0.0,32,14,32,2686,14
voter_reg_num,0.015761852264404297,0.009721994400024414,0.004125118255615234,0.0018429756164550781,0.0,32,14,32,2686,14
voter_reg_num,0.015424013137817383,0.009786128997802734,0.004221916198730469,0.0013473033905029297,0.0,32,14,32,2686,14
voter_reg_num,0.015852928161621094,0.009734869003295898,0.004093170166015625,0.001956939697265625,0.0,32,14,32,2686,14
voter_reg_num,0.017054080963134766,0.010978221893310547,0.004190921783447266,0.001811981201171875,0.0,32,14,32,2686,14
voter_reg_num,0.01778721809387207,0.011513233184814453,0.004745006561279297,0.0014529228210449219,0.0,32,14,32,2686,14
