-----airport-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
latitude_deg,4.500162839889526,0.00014328956604003906,4.491940259933472,0.008079290390014648,1.0,-3.5,5,0,20858840,15
latitude_deg,4.460819959640503,0.00013303756713867188,4.45439600944519,0.006290912628173828,0.0,-3.0,6,0,20858840,15
latitude_deg,4.422708749771118,0.00013685226440429688,4.417744874954224,0.004827022552490234,1.0,-6.0,10,0,20858840,15
latitude_deg,4.434664249420166,0.00012302398681640625,4.426968097686768,0.007573127746582031,1.0,-4.5,7,0,20858840,15
latitude_deg,4.4100611209869385,0.0001289844512939453,4.402865886688232,0.007066249847412109,1.0,-3.0,4,0,20858840,15
latitude_deg,4.392957925796509,0.00013017654418945312,4.385701894760132,0.0071258544921875,1.0,-5.0,8,0,20858840,15
latitude_deg,4.3853065967559814,0.0001270771026611328,4.377881765365601,0.0072977542877197266,1.0,-4.5,7,0,20858840,15
latitude_deg,4.443006992340088,0.00013303756713867188,4.435128211975098,0.0077457427978515625,1.0,-3.5,5,0,20858840,15
latitude_deg,4.365391254425049,0.0001220703125,4.358061075210571,0.007208108901977539,1.0,-5.0,8,0,20858840,15
latitude_deg,4.453465223312378,0.00013709068298339844,4.446160078048706,0.0071680545806884766,1.0,-5.0,8,0,20858840,15
-----hospital-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
ProviderNumber,0.410846471786499,9.083747863769531e-05,0.4041557312011719,0.006599903106689453,1.0,-3.0,4,0,2176792,12
ProviderNumber,0.41148924827575684,8.893013000488281e-05,0.4054701328277588,0.005930185317993164,1.0,-4.0,6,0,2176792,12
ProviderNumber,0.41916680335998535,8.487701416015625e-05,0.41367292404174805,0.0054090023040771484,1.0,-3.5,5,0,2176792,12
ProviderNumber,0.4114842414855957,8.606910705566406e-05,0.40473484992980957,0.006663322448730469,1.0,-4.0,6,0,2176792,12
ProviderNumber,0.4177730083465576,8.893013000488281e-05,0.4129340648651123,0.00475001335144043,1.0,-1.5,1,0,2176792,12
ProviderNumber,0.41733789443969727,9.179115295410156e-05,0.4116990566253662,0.005547046661376953,1.0,-4.5,7,0,2176792,12
ProviderNumber,0.4094834327697754,9.322166442871094e-05,0.4051501750946045,0.0042400360107421875,1.0,-4.0,6,0,2176792,12
ProviderNumber,0.40969300270080566,8.511543273925781e-05,0.4041149616241455,0.0054929256439208984,1.0,-2.5,3,0,2176792,12
ProviderNumber,0.4117319583892822,8.702278137207031e-05,0.4053068161010742,0.0063381195068359375,1.0,-3.5,5,0,2176792,12
ProviderNumber,0.41071033477783203,9.107589721679688e-05,0.40697407722473145,0.003645181655883789,1.0,-3.0,4,0,2176792,12
-----ncvoter-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
voter_reg_num,12.681195974349976,7.700920104980469e-05,12.675074100494385,0.006044864654541016,1.0,-3.5,5,0,92811480,17
voter_reg_num,12.742926836013794,8.916854858398438e-05,12.735873699188232,0.006963968276977539,1.0,-4.0,6,0,92811480,17
voter_reg_num,12.635853290557861,8.130073547363281e-05,12.628941059112549,0.006830930709838867,1.0,-5.0,8,0,92811480,17
voter_reg_num,12.741722106933594,8.416175842285156e-05,12.734689712524414,0.006948232650756836,1.0,-6.0,10,0,92811480,17
voter_reg_num,12.589189291000366,8.392333984375e-05,12.581380128860474,0.007725238800048828,1.0,-6.0,10,0,92811480,17
voter_reg_num,12.610257863998413,8.082389831542969e-05,12.603363037109375,0.006814002990722656,1.0,-4.0,6,0,92811480,17
voter_reg_num,12.572540998458862,8.296966552734375e-05,12.566334962844849,0.006123065948486328,1.0,-3.0,4,0,92811480,17
voter_reg_num,12.654489040374756,8.320808410644531e-05,12.649853944778442,0.004551887512207031,1.0,-4.0,6,0,92811480,17
voter_reg_num,12.569314241409302,8.416175842285156e-05,12.563236236572266,0.005993843078613281,1.0,-4.5,7,0,92811480,17
voter_reg_num,12.714782953262329,7.772445678710938e-05,12.70828628540039,0.006418943405151367,1.0,-4.5,7,0,92811480,17
-----Onlineretail-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
-----adult-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
education,0.03611111640930176,3.2901763916015625e-05,0.030994892120361328,0.005083322525024414,1.0,-3.5,5,0,469808,10
education,0.03511619567871094,2.5987625122070312e-05,0.030781269073486328,0.004308938980102539,1.0,-2.0,2,0,469808,10
education,0.03551220893859863,2.3126602172851562e-05,0.030582904815673828,0.004906177520751953,0.0,-3.0,6,0,469808,10
education,0.03714108467102051,2.8848648071289062e-05,0.031820058822631836,0.005292177200317383,1.0,-3.0,4,0,469808,10
education,0.03417825698852539,3.4809112548828125e-05,0.030504226684570312,0.00363922119140625,1.0,-1.5,1,0,469808,10
education,0.03579211235046387,2.6226043701171875e-05,0.031090974807739258,0.0046749114990234375,1.0,-2.5,3,0,469808,10
education,0.03551125526428223,2.8133392333984375e-05,0.030941009521484375,0.004542112350463867,1.0,-2.5,3,0,469808,10
education,0.03588724136352539,3.0994415283203125e-05,0.031100988388061523,0.004755258560180664,1.0,-2.5,3,0,469808,10
education,0.03743100166320801,3.2901763916015625e-05,0.03167009353637695,0.005728006362915039,0.0,-3.0,6,0,469808,10
education,0.035611867904663086,2.6941299438476562e-05,0.03074812889099121,0.0048367977142333984,0.0,-3.0,6,0,469808,10
