method,dataset,target_attribute,total_time,init_time,model_time,del_time,update_time,leakage,utility,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells,num_cells_updated
delexp,tax,marital_status,0.006862163543701172,0.002980947494506836,0.001977205276489258,0.0,0.0019040107727050781,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.005394935607910156,0.0003199577331542969,0.0016372203826904297,0.0,0.0034377574920654297,0.0,-4.0,15,4,15,31440,15,1
delexp,tax,marital_status,0.0066089630126953125,0.000392913818359375,0.002891063690185547,0.0,0.0033249855041503906,1.0,-2.5,0,2,15,31296,15,1
delexp,tax,marital_status,0.004544258117675781,0.00021910667419433594,0.00162506103515625,0.0,0.0027000904083251953,1.0,-2.5,0,2,15,31296,15,1
delexp,tax,marital_status,0.005468845367431641,0.0003688335418701172,0.0027849674224853516,0.0,0.002315044403076172,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.0061511993408203125,0.0002281665802001953,0.0016560554504394531,0.0,0.004266977310180664,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.006649494171142578,0.0004153251647949219,0.0029401779174804688,0.0,0.0032939910888671875,0.0,-2.0,15,2,15,31296,15,1
delexp,tax,marital_status,0.0054509639739990234,0.0003960132598876953,0.002537965774536133,0.0,0.0025169849395751953,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.004328012466430664,0.0002701282501220703,0.0016911029815673828,0.0,0.002366781234741211,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.005143642425537109,0.0003299713134765625,0.0021278858184814453,0.0,0.0026857852935791016,1.0,-2.5,0,2,15,31296,15,0
delexp,tax,marital_status,0.0054779052734375,0.0002961158752441406,0.0021507740020751953,0.0,0.003031015396118164,0.0,-3.0,15,3,15,31368,15,1
delexp,tax,marital_status,0.005266666412353516,0.00037407875061035156,0.0027587413787841797,0.0,0.0021338462829589844,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.0053691864013671875,0.0003631114959716797,0.002399921417236328,0.0,0.0026061534881591797,0.0,-2.0,15,2,15,31296,15,1
delexp,tax,marital_status,0.005106687545776367,0.0003638267517089844,0.0026459693908691406,0.0,0.002096891403198242,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.00554656982421875,0.0003876686096191406,0.002312898635864258,0.0,0.0028460025787353516,1.0,-2.5,0,2,15,31296,15,1
delexp,tax,marital_status,0.005269050598144531,0.00018405914306640625,0.0013010501861572266,0.0,0.0037839412689208984,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.005694866180419922,0.0003819465637207031,0.002835988998413086,0.0,0.002476930618286133,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.005647897720336914,0.00036716461181640625,0.0027348995208740234,0.0,0.0025458335876464844,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.007033586502075195,0.0004439353942871094,0.00290679931640625,0.0,0.003682851791381836,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.005836963653564453,0.0004210472106933594,0.002560853958129883,0.0,0.002855062484741211,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.00449371337890625,0.00041794776916503906,0.0022869110107421875,0.0,0.0017888545989990234,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.0050470829010009766,0.0002949237823486328,0.0020751953125,0.0,0.0026769638061523438,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.00569915771484375,0.000392913818359375,0.002498149871826172,0.0,0.002808094024658203,1.0,-2.5,0,2,15,31296,15,1
delexp,tax,marital_status,0.006223201751708984,0.00041604042053222656,0.0028591156005859375,0.0,0.0029480457305908203,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.004956960678100586,0.00021195411682128906,0.0016009807586669922,0.0,0.0031440258026123047,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.005063772201538086,0.0003039836883544922,0.0021507740020751953,0.0,0.0026090145111083984,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.007161140441894531,0.0004050731658935547,0.002933025360107422,0.0,0.0038230419158935547,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.0037279129028320312,0.00019478797912597656,0.0013790130615234375,0.0,0.002154111862182617,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.0040760040283203125,0.0001761913299560547,0.0012919902801513672,0.0,0.0026078224182128906,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.0043222904205322266,0.00022101402282714844,0.0015790462493896484,0.0,0.0025222301483154297,1.0,-3.5,0,3,15,31368,15,1
delexp,tax,marital_status,0.005799293518066406,0.0003960132598876953,0.002911090850830078,0.0,0.002492189407348633,0.0,-3.0,15,3,15,31368,15,1
delexp,tax,marital_status,0.006062984466552734,0.0003819465637207031,0.0027930736541748047,0.0,0.0028879642486572266,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.005384206771850586,0.00038909912109375,0.00273895263671875,0.0,0.002256155014038086,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.0055751800537109375,0.0004329681396484375,0.002444028854370117,0.0,0.002698183059692383,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.0062100887298583984,0.00037097930908203125,0.002541065216064453,0.0,0.003298044204711914,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.004415988922119141,0.00021910667419433594,0.0016028881072998047,0.0,0.002593994140625,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.005255937576293945,0.0003590583801269531,0.0022020339965820312,0.0,0.002694845199584961,1.0,-2.5,0,2,15,31296,15,1
delexp,tax,marital_status,0.005003452301025391,0.00026416778564453125,0.001984119415283203,0.0,0.0027551651000976562,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.006120443344116211,0.00039315223693847656,0.0027980804443359375,0.0,0.002929210662841797,1.0,-2.5,0,2,15,31296,15,1
delexp,tax,marital_status,0.006380558013916016,0.0003609657287597656,0.0027189254760742188,0.0,0.0033006668090820312,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.004457950592041016,0.00018286705017089844,0.0013730525970458984,0.0,0.0029020309448242188,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.0054798126220703125,0.0003750324249267578,0.002277851104736328,0.0,0.0028269290924072266,1.0,-2.5,0,2,15,31296,15,1
delexp,tax,marital_status,0.006194353103637695,0.0003650188446044922,0.0025873184204101562,0.0,0.003242015838623047,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.006124973297119141,0.0001857280731201172,0.0014171600341796875,0.0,0.004522085189819336,0.0,-3.0,15,3,15,31368,15,1
delexp,tax,marital_status,0.005534648895263672,0.0003790855407714844,0.0022268295288085938,0.0,0.0029287338256835938,1.0,-2.5,0,2,15,31296,15,1
delexp,tax,marital_status,0.006066322326660156,0.00021719932556152344,0.0016140937805175781,0.0,0.004235029220581055,1.0,-2.5,0,2,15,31296,15,1
delexp,tax,marital_status,0.006154537200927734,0.00043702125549316406,0.002348184585571289,0.0,0.0033693313598632812,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.003947734832763672,0.00016689300537109375,0.0012488365173339844,0.0,0.0025320053100585938,1.0,-2.5,0,2,15,31296,15,1
delexp,tax,marital_status,0.005584001541137695,0.00038504600524902344,0.002382040023803711,0.0,0.002816915512084961,1.0,-2.5,0,2,15,31296,15,1
delexp,tax,marital_status,0.0048329830169677734,0.0003578662872314453,0.002414226531982422,0.0,0.0020608901977539062,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.00547480583190918,0.000270843505859375,0.00203704833984375,0.0,0.0031669139862060547,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.0053005218505859375,0.0003829002380371094,0.0023229122161865234,0.0,0.0025947093963623047,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.0050771236419677734,0.0003859996795654297,0.0026471614837646484,0.0,0.0020439624786376953,1.0,-0.5,0,0,15,31152,15,0
delexp,tax,marital_status,0.00635838508605957,0.0003781318664550781,0.002761363983154297,0.0,0.0032188892364501953,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.005960941314697266,0.0002529621124267578,0.002187967300415039,0.0,0.0035200119018554688,1.0,-2.5,0,2,15,31296,15,1
delexp,tax,marital_status,0.006535768508911133,0.00038504600524902344,0.002732992172241211,0.0,0.0034177303314208984,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.00548553466796875,0.0003809928894042969,0.0023317337036132812,0.0,0.002772808074951172,1.0,-2.5,0,2,15,31296,15,1
delexp,tax,marital_status,0.005506038665771484,0.0003635883331298828,0.0025873184204101562,0.0,0.0025551319122314453,1.0,-2.5,0,2,15,31296,15,1
delexp,tax,marital_status,0.0057446956634521484,0.0003650188446044922,0.0026967525482177734,0.0,0.002682924270629883,1.0,-1.5,0,1,15,31224,15,1
delexp,tax,marital_status,0.006294965744018555,0.00037384033203125,0.002794981002807617,0.0,0.0031261444091796875,1.0,-2.5,0,2,15,31296,15,1
