method,dataset,target_attribute,total_time,init_time,model_time,del_time,update_time,leakage,utility,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells,num_cells_updated
delmin,airport,latitude_deg,0.15644288063049316,0.03755688667297363,0.11166787147521973,0.0056133270263671875,0.0016047954559326172,-0.5769230769230769,15,36,16,36,304968,0.0,0
delmin,airport,latitude_deg,0.11962103843688965,0.024842023849487305,0.08901381492614746,0.0041391849517822266,0.0016260147094726562,-0.5769230769230769,15,36,16,36,304968,0.0,0
delmin,airport,latitude_deg,0.12265825271606445,0.02604508399963379,0.0906679630279541,0.004202127456665039,0.0017430782318115234,-0.5769230769230769,15,36,16,36,304968,0.0,0
delmin,airport,latitude_deg,0.11673307418823242,0.024217844009399414,0.08782505989074707,0.003192901611328125,0.0014972686767578125,-0.5769230769230769,15,36,16,36,304968,0.0,0
delmin,airport,latitude_deg,0.13493680953979492,0.027078866958618164,0.10229992866516113,0.004006147384643555,0.0015518665313720703,-0.5769230769230769,15,36,16,36,304968,0.0,0
delmin,airport,latitude_deg,0.12103700637817383,0.024837970733642578,0.08795905113220215,0.0042209625244140625,0.004019021987915039,-0.5769230769230769,15,36,16,36,304968,0.0,0
delmin,airport,latitude_deg,0.11587977409362793,0.023786067962646484,0.0870206356048584,0.0035381317138671875,0.0015349388122558594,-0.5769230769230769,15,36,16,36,304968,0.0,0
delmin,airport,latitude_deg,0.1168680191040039,0.022927045822143555,0.08847618103027344,0.004065752029418945,0.0013990402221679688,-0.5769230769230769,15,36,16,36,304968,0.0,0
delmin,airport,latitude_deg,0.11855888366699219,0.02339792251586914,0.09043478965759277,0.0031251907348632812,0.0016009807586669922,-0.5769230769230769,15,36,16,36,304968,0.0,0
delmin,airport,latitude_deg,0.11976122856140137,0.024257183074951172,0.09002804756164551,0.003992795944213867,0.0014832019805908203,-0.5769230769230769,15,36,16,36,304968,0.0,0
delmin,airport,latitude_deg,0.12029600143432617,0.024689197540283203,0.09042930603027344,0.0035517215728759766,0.0016257762908935547,-0.5769230769230769,15,36,16,36,304968,0.0,0
delmin,airport,latitude_deg,0.11376094818115234,0.024251937866210938,0.08455300331115723,0.0033910274505615234,0.0015649795532226562,-0.5769230769230769,15,36,16,36,304968,0.0,0
delmin,airport,latitude_deg,0.1183168888092041,0.023166894912719727,0.08937525749206543,0.004219770431518555,0.0015549659729003906,-0.5769230769230769,15,36,16,36,304968,0.0,0
delmin,airport,latitude_deg,0.1190800666809082,0.024323225021362305,0.08939909934997559,0.003936767578125,0.0014209747314453125,-0.5769230769230769,15,36,16,36,304968,0.0,0
delmin,airport,latitude_deg,0.11749124526977539,0.023129701614379883,0.08977818489074707,0.003147125244140625,0.0014362335205078125,-0.5769230769230769,15,36,16,36,304968,0.0,0
