method,dataset,target_attribute,total_time,init_time,model_time,del_time,update_time,leakage,utility,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells,num_cells_updated
delgum,airport,latitude_deg,0.004422426223754883,0.00016570091247558594,0.0015330314636230469,0.0,0.00272369384765625,1.0,-0.6,0,3,24,26248,16,1
delgum,airport,latitude_deg,0.0037419795989990234,0.00013375282287597656,0.0010881423950195312,0.0,0.0025200843811035156,1.0,-0.6,0,3,24,26248,16,1
delgum,airport,latitude_deg,0.010888338088989258,0.0001251697540283203,0.008274078369140625,0.0,0.0024890899658203125,0.0,-0.4666666666666667,24,14,24,27040,16,1
delgum,airport,latitude_deg,0.006009101867675781,0.00012302398681640625,0.0034482479095458984,0.0,0.0024378299713134766,1.0,-0.7333333333333334,0,7,24,26536,16,1
delgum,airport,latitude_deg,0.006657123565673828,0.000141143798828125,0.003971099853515625,0.0,0.002544879913330078,1.0,-0.7333333333333334,0,7,24,26536,16,1
delgum,airport,latitude_deg,0.005804777145385742,0.0001308917999267578,0.0032520294189453125,0.0,0.002421855926513672,1.0,-0.7333333333333334,0,7,24,26536,16,1
delgum,airport,latitude_deg,0.003803730010986328,0.00012230873107910156,0.0016140937805175781,0.0,0.0020673274993896484,1.0,-0.6333333333333333,0,4,24,26320,16,1
delgum,airport,latitude_deg,0.003305196762084961,0.000141143798828125,0.0006279945373535156,0.0,0.0025360584259033203,1.0,-0.5333333333333333,0,1,24,26104,16,1
delgum,airport,latitude_deg,0.0047931671142578125,0.00013184547424316406,0.002287149429321289,0.0,0.0023741722106933594,1.0,-0.6666666666666666,0,5,24,26392,16,1
delgum,airport,latitude_deg,0.0044519901275634766,0.00013589859008789062,0.002147197723388672,0.0,0.002168893814086914,1.0,-0.6666666666666666,0,5,24,26392,16,0
delgum,airport,latitude_deg,0.006540536880493164,0.0001220703125,0.00402522087097168,0.0,0.0023932456970214844,0.0,-0.3,24,9,24,26680,16,1
delgum,airport,latitude_deg,0.0037298202514648438,0.00012087821960449219,0.0012409687042236328,0.0,0.0023679733276367188,1.0,-0.6,0,3,24,26248,16,1
delgum,airport,latitude_deg,0.0034797191619873047,0.00013208389282226562,0.0009238719940185547,0.0,0.0024237632751464844,1.0,-0.5666666666666667,0,2,24,26176,16,1
delgum,airport,latitude_deg,0.006471872329711914,0.0001239776611328125,0.0041408538818359375,0.0,0.002207040786743164,0.0,-0.3,24,9,24,26680,16,1
delgum,airport,latitude_deg,0.006659984588623047,0.00014400482177734375,0.0038721561431884766,0.0,0.0026438236236572266,1.0,-0.7333333333333334,0,7,24,26536,16,1
delgum,airport,latitude_deg,0.005776166915893555,0.00014019012451171875,0.0030508041381835938,0.0,0.002585172653198242,1.0,-0.7333333333333334,0,7,24,26536,16,1
delgum,airport,latitude_deg,0.004456043243408203,0.000141143798828125,0.001984119415283203,0.0,0.002330780029296875,1.0,-0.6666666666666666,0,5,24,26392,16,1
delgum,airport,latitude_deg,0.002866983413696289,0.0001342296600341797,0.0008509159088134766,0.0,0.0018818378448486328,1.0,-0.5666666666666667,0,2,24,26176,16,1
delgum,airport,latitude_deg,0.004703998565673828,0.00012493133544921875,0.0026721954345703125,0.0,0.0019068717956542969,1.0,-0.7333333333333334,0,7,24,26536,16,1
