-----airport-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
latitude_deg,0.008602380752563477,0.001112222671508789,0.00416111946105957,0.003329038619995117,0.8,-5.8,10,24,6584,14
latitude_deg,0.00739598274230957,6.580352783203125e-05,0.003319978713989258,0.004010200500488281,0.992,-5.992,10,24,6584,14
latitude_deg,0.004759788513183594,7.295608520507812e-05,0.0018649101257324219,0.0028219223022460938,0.96,-6.46,11,24,6584,14
latitude_deg,0.003943204879760742,7.009506225585938e-05,0.0016789436340332031,0.0021941661834716797,0.9999999999986893,-3.499999999998689,5,24,6584,14
latitude_deg,0.005972623825073242,6.866455078125e-05,0.0019381046295166016,0.003965854644775391,0.99999997952,-4.49999997952,7,24,6584,14
latitude_deg,0.005321025848388672,6.723403930664062e-05,0.002518892288208008,0.0027348995208740234,0.8,-5.3,9,24,6584,14
latitude_deg,0.002897024154663086,7.295608520507812e-05,0.0009212493896484375,0.0019028186798095703,0.9999999999999999,-2.5,3,24,6584,14
latitude_deg,0.004467964172363281,6.29425048828125e-05,0.0019211769104003906,0.002483844757080078,0.99999999983616,-3.99999999983616,6,24,6584,14
latitude_deg,0.00399017333984375,5.698204040527344e-05,0.0019311904907226562,0.0020020008087158203,0.9999999999934464,-3.499999999993446,5,24,6584,14
latitude_deg,0.004614114761352539,5.507469177246094e-05,0.0021119117736816406,0.0024471282958984375,0.9984,-5.4984,9,24,6584,14
latitude_deg,0.0017802715301513672,5.793571472167969e-05,0.0003609657287597656,0.0013613700866699219,1.0,-1.0,0,24,6584,14
latitude_deg,0.00513005256652832,5.602836608886719e-05,0.002595186233520508,0.0024788379669189453,0.0,-6.0,12,24,6584,14
latitude_deg,0.003962993621826172,4.982948303222656e-05,0.0018072128295898438,0.0021059513092041016,0.9999872,-4.4999872,7,24,6584,14
latitude_deg,0.0027170181274414062,5.602836608886719e-05,0.0006401538848876953,0.0020208358764648438,1.0,-2.0,2,24,6584,14
latitude_deg,0.0032701492309570312,5.221366882324219e-05,0.0012350082397460938,0.0019829273223876953,0.9999999999934464,-3.999999999993446,6,24,6584,14
latitude_deg,0.0017969608306884766,5.888938903808594e-05,0.00030803680419921875,0.0014300346374511719,1.0,-1.0,0,24,6584,14
latitude_deg,0.0055408477783203125,5.698204040527344e-05,0.0025870800018310547,0.0028967857360839844,0.0,-7.0,14,24,6584,14
latitude_deg,0.003538370132446289,5.91278076171875e-05,0.0016021728515625,0.0018770694732666016,0.99999999983616,-3.49999999983616,5,24,6584,14
latitude_deg,0.0024156570434570312,5.698204040527344e-05,0.0007297992706298828,0.001628875732421875,0.9999999999999996,-1.9999999999999996,2,24,6584,14
latitude_deg,0.005142927169799805,5.0067901611328125e-05,0.0021860599517822266,0.00290679931640625,0.0,-6.0,12,24,6584,14
latitude_deg,0.002177000045776367,5.412101745605469e-05,0.0003108978271484375,0.001811981201171875,1.0,-1.0,0,24,6584,14
latitude_deg,0.0018601417541503906,5.7220458984375e-05,0.0003178119659423828,0.0014851093292236328,1.0,-1.0,0,24,6584,14
latitude_deg,0.004385948181152344,5.2928924560546875e-05,0.0020380020141601562,0.0022950172424316406,0.96,-5.46,9,24,6584,14
latitude_deg,0.004458904266357422,5.1975250244140625e-05,0.002171039581298828,0.002235889434814453,0.0,-5.5,11,24,6584,14
latitude_deg,0.004190921783447266,4.7206878662109375e-05,0.0017578601837158203,0.002385854721069336,0.99999997952,-4.49999997952,7,24,6584,14
latitude_deg,0.0038759708404541016,5.1975250244140625e-05,0.0017130374908447266,0.0021109580993652344,0.96,-4.96,8,24,6584,14
latitude_deg,0.003993988037109375,5.1021575927734375e-05,0.0017209053039550781,0.0022220611572265625,0.999999488,-4.499999488,7,24,6584,14
latitude_deg,0.004545688629150391,5.1975250244140625e-05,0.0019919872283935547,0.0025017261505126953,0.0,-6.5,13,24,6584,14
latitude_deg,0.0017418861389160156,5.2928924560546875e-05,0.0002799034118652344,0.0014090538024902344,1.0,-1.0,0,24,6584,14
latitude_deg,0.004401445388793945,4.506111145019531e-05,0.00186920166015625,0.0024871826171875,0.992,-5.492,9,24,6584,14
latitude_deg,0.004058361053466797,5.507469177246094e-05,0.0016961097717285156,0.0023071765899658203,0.9999872,-4.4999872,7,24,6584,14
latitude_deg,0.004437923431396484,5.4836273193359375e-05,0.0018720626831054688,0.0025110244750976562,0.99968,-5.49968,9,24,6584,14
latitude_deg,0.00414586067199707,5.125999450683594e-05,0.0018928050994873047,0.0022017955780029297,0.0,-5.0,10,24,6584,14
latitude_deg,0.004695892333984375,6.031990051269531e-05,0.0021817684173583984,0.0024538040161132812,0.0,-6.5,13,24,6584,14
