method,dataset,target_attribute,total_time,init_time,model_time,del_time,update_time,leakage,utility,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells,num_cells_updated
delexp,airport,latitude_deg,0.6593198776245117,0.005341053009033203,0.6496520042419434,0.0,0.004326820373535156,0.0,-0.00024415552707074406,24,8,24,9988080,16,1
delexp,airport,latitude_deg,0.6407032012939453,0.0001590251922607422,0.6368062496185303,0.0,0.003737926483154297,0.0,-0.0003051944088384301,24,10,24,9988224,16,1
delexp,airport,latitude_deg,0.6394102573394775,0.00016999244689941406,0.6343679428100586,0.0,0.004872322082519531,0.0,-0.00021363608618690105,24,7,24,9988008,16,1
delexp,airport,latitude_deg,0.635145902633667,0.00015473365783691406,0.6288609504699707,0.0,0.006130218505859375,0.0,-0.00027467496795458707,24,9,24,9988152,16,1
delexp,airport,latitude_deg,0.6347830295562744,0.00015807151794433594,0.6284730434417725,0.0,0.006151914596557617,0.0,-0.0003051944088384301,24,10,24,9988224,16,1
delexp,airport,latitude_deg,0.6321806907653809,0.00016307830810546875,0.6262707710266113,0.0,0.0057468414306640625,0.0,-0.0003051944088384301,24,10,24,9988224,16,1
delexp,airport,latitude_deg,0.6321778297424316,0.0001537799835205078,0.6282382011413574,0.0,0.003785848617553711,0.0,-0.00024415552707074406,24,8,24,9988080,16,1
delexp,airport,latitude_deg,0.6322269439697266,0.00014495849609375,0.6267299652099609,0.0,0.005352020263671875,0.0,-0.00018311664530305805,24,6,24,9987936,16,1
delexp,airport,latitude_deg,0.6330621242523193,0.00015425682067871094,0.6273767948150635,0.0,0.0055310726165771484,0.0,-0.00024415552707074406,24,8,24,9988080,16,1
delexp,airport,latitude_deg,0.6417789459228516,0.00015783309936523438,0.6365020275115967,0.0,0.0051190853118896484,0.0,-0.00024415552707074406,24,8,24,9988080,16,1
delexp,airport,latitude_deg,0.6331713199615479,0.00015306472778320312,0.6271390914916992,0.0,0.00587916374206543,0.0,-0.0003051944088384301,24,10,24,9988224,16,1
delexp,airport,latitude_deg,0.6401522159576416,0.00014734268188476562,0.6347038745880127,0.0,0.005300998687744141,0.0,-0.0003051944088384301,24,10,24,9988224,16,1
