-----airport-----
epsilon,leakage,utility,mask_size
1,1.0,-6.0,10
1,1.0,-3.0,4
1,1.0,-3.5,5
1,0.0,-5.0,10
1,1.0,-6.0,10
-----hospital-----
epsilon,leakage,utility,mask_size
1,1.0,-6.0,10
1,1.0,-6.0,10
1,1.0,-6.0,10
1,1.0,-4.0,6
1,1.0,-6.0,10
-----ncvoter-----
epsilon,leakage,utility,mask_size
1,1.0,-6.0,10
1,1.0,-6.0,10
1,1.0,-3.5,5
1,1.0,-6.0,10
1,1.0,-4.5,7
-----Onlineretail-----
epsilon,leakage,utility,mask_size
1,0.96,-3.46,5
1,0.96,-3.46,5
1,0.96,-3.96,6
1,0.9999872,-2.4999872,3
1,0.96,-3.96,6
-----adult-----
epsilon,leakage,utility,mask_size
1,1.0,-1.0,0
1,1.0,-1.5,1
1,1.0,-2.0,2
1,1.0,-3.5,5
1,1.0,-3.0,4
-----airport-----
epsilon,leakage,utility,mask_size
2,0.0,-5.0,10
2,1.0,-6.0,10
2,1.0,-6.0,10
2,0.0,-5.0,10
2,1.0,-6.0,10
-----hospital-----
epsilon,leakage,utility,mask_size
2,1.0,-3.5,5
2,1.0,-5.5,9
2,1.0,-5.5,9
2,1.0,-3.5,5
2,1.0,-4.0,6
-----ncvoter-----
epsilon,leakage,utility,mask_size
2,1.0,-6.0,10
2,1.0,-3.5,5
2,1.0,-5.5,9
2,1.0,-5.5,9
2,1.0,-6.0,10
-----Onlineretail-----
epsilon,leakage,utility,mask_size
2,0.96,-3.46,5
2,0.96,-3.96,6
2,0.96,-3.96,6
2,0.96,-4.46,7
2,0.96,-2.46,3
-----adult-----
epsilon,leakage,utility,mask_size
2,1.0,-2.5,3
2,1.0,-3.5,5
2,1.0,-2.5,3
2,1.0,-2.0,2
2,1.0,-3.0,4
-----airport-----
epsilon,leakage,utility,mask_size
3,0.95,-5.95,10
3,0.0,-5.0,10
3,1.0,-6.0,10
3,1.0,-6.0,10
3,0.0,-5.0,10
-----hospital-----
epsilon,leakage,utility,mask_size
3,1.0,-6.0,10
3,1.0,-6.0,10
3,1.0,-4.5,7
3,1.0,-6.0,10
3,1.0,-6.0,10
-----ncvoter-----
epsilon,leakage,utility,mask_size
3,1.0,-6.0,10
3,1.0,-6.0,10
3,1.0,-6.0,10
3,1.0,-6.0,10
3,1.0,-4.5,7
-----Onlineretail-----
epsilon,leakage,utility,mask_size
3,0.96,-3.46,5
3,0.96,-3.96,6
3,0.96,-3.96,6
3,0.96,-3.96,6
3,0.96,-4.46,7
-----adult-----
epsilon,leakage,utility,mask_size
3,1.0,-2.0,2
3,1.0,-1.0,0
3,1.0,-3.0,4
3,1.0,-2.0,2
3,1.0,-3.0,4
-----airport-----
epsilon,leakage,utility,mask_size
4,1.0,-6.0,10
4,1.0,-4.5,7
4,0.0,-5.0,10
4,0.0,-5.0,10
4,1.0,-3.0,4
-----hospital-----
epsilon,leakage,utility,mask_size
4,1.0,-5.5,9
4,1.0,-4.5,7
4,1.0,-5.0,8
4,1.0,-5.5,9
4,1.0,-2.5,3
-----ncvoter-----
epsilon,leakage,utility,mask_size
4,1.0,-1.0,0
4,1.0,-6.0,10
4,1.0,-6.0,10
4,1.0,-4.0,6
4,1.0,-6.0,10
-----Onlineretail-----
epsilon,leakage,utility,mask_size
4,0.96,-4.46,7
4,0.9984,-3.4984,5
4,0.96,-4.46,7
4,0.999936,-3.499936,5
4,0.96,-3.96,6
-----adult-----
epsilon,leakage,utility,mask_size
4,1.0,-3.0,4
4,1.0,-3.5,5
4,1.0,-3.0,4
4,1.0,-3.0,4
4,1.0,-3.0,4
-----airport-----
epsilon,leakage,utility,mask_size
5,1.0,-5.0,8
5,0.0,-5.0,10
5,1.0,-6.0,10
5,1.0,-4.5,7
5,0.0,-5.0,10
-----hospital-----
epsilon,leakage,utility,mask_size
5,1.0,-6.0,10
5,1.0,-6.0,10
5,1.0,-5.5,9
5,1.0,-5.5,9
5,1.0,-6.0,10
-----ncvoter-----
epsilon,leakage,utility,mask_size
5,1.0,-5.5,9
5,1.0,-1.5,1
5,1.0,-6.0,10
5,1.0,-4.0,6
5,1.0,-6.0,10
-----Onlineretail-----
epsilon,leakage,utility,mask_size
5,0.96,-3.46,5
5,0.96,-3.96,6
5,0.99999997952,-1.49999997952,1
5,0.96,-3.96,6
5,0.96,-3.96,6
-----adult-----
epsilon,leakage,utility,mask_size
5,1.0,-2.5,3
5,1.0,-2.5,3
5,1.0,-1.0,0
5,1.0,-3.5,5
5,1.0,-2.0,2
-----airport-----
epsilon,leakage,utility,mask_size
6,0.0,-5.0,10
6,0.95,-5.95,10
6,1.0,-2.0,2
6,1.0,-6.0,10
6,1.0,-4.5,7
-----hospital-----
epsilon,leakage,utility,mask_size
6,1.0,-6.0,10
6,1.0,-2.5,3
6,1.0,-6.0,10
6,1.0,-6.0,10
6,1.0,-6.0,10
-----ncvoter-----
epsilon,leakage,utility,mask_size
6,1.0,-6.0,10
6,1.0,-6.0,10
6,1.0,-6.0,10
6,1.0,-6.0,10
6,1.0,-5.5,9
-----Onlineretail-----
epsilon,leakage,utility,mask_size
6,0.99999744,-2.49999744,3
6,0.9999872,-2.9999872,4
6,0.9999872,-1.9999872,2
6,0.96,-4.46,7
6,0.96,-4.46,7
-----adult-----
epsilon,leakage,utility,mask_size
6,1.0,-1.0,0
6,1.0,-3.5,5
6,1.0,-2.5,3
6,1.0,-1.5,1
6,1.0,-2.0,2
-----airport-----
epsilon,leakage,utility,mask_size
7,1.0,-6.0,10
7,1.0,-5.5,9
7,1.0,-6.0,10
7,0.0,-5.0,10
7,0.95,-5.95,10
-----hospital-----
epsilon,leakage,utility,mask_size
7,1.0,-6.0,10
7,1.0,-3.0,4
7,1.0,-5.5,9
7,1.0,-4.5,7
7,1.0,-2.0,2
-----ncvoter-----
epsilon,leakage,utility,mask_size
7,1.0,-3.0,4
7,1.0,-6.0,10
7,1.0,-6.0,10
7,1.0,-6.0,10
7,1.0,-6.0,10
-----Onlineretail-----
epsilon,leakage,utility,mask_size
7,0.96,-4.46,7
7,0.96,-2.46,3
7,0.999936,-2.999936,4
7,0.9984,-3.4984,5
7,0.96,-3.46,5
-----adult-----
epsilon,leakage,utility,mask_size
7,1.0,-3.5,5
7,1.0,-2.0,2
7,1.0,-3.5,5
7,1.0,-3.5,5
7,1.0,-3.5,5
-----airport-----
epsilon,leakage,utility,mask_size
8,1.0,-6.0,10
8,0.0,-5.0,10
8,1.0,-6.0,10
8,0.0,-5.0,10
8,0.0,-5.0,10
-----hospital-----
epsilon,leakage,utility,mask_size
8,1.0,-6.0,10
8,1.0,-6.0,10
8,1.0,-6.0,10
8,1.0,-6.0,10
8,1.0,-6.0,10
-----ncvoter-----
epsilon,leakage,utility,mask_size
8,1.0,-6.0,10
8,1.0,-6.0,10
8,1.0,-6.0,10
8,1.0,-5.5,9
8,1.0,-6.0,10
-----Onlineretail-----
epsilon,leakage,utility,mask_size
8,0.96,-3.96,6
8,0.992,-2.992,4
8,0.96,-3.96,6
8,0.96,-4.46,7
8,0.992,-2.492,3
-----adult-----
epsilon,leakage,utility,mask_size
8,1.0,-3.5,5
8,1.0,-3.5,5
8,1.0,-3.0,4
8,1.0,-3.5,5
8,1.0,-2.5,3
-----airport-----
epsilon,leakage,utility,mask_size
9,1.0,-6.0,10
9,1.0,-4.5,7
9,1.0,-6.0,10
9,1.0,-4.5,7
9,0.0,-4.5,9
-----hospital-----
epsilon,leakage,utility,mask_size
9,1.0,-6.0,10
9,1.0,-5.5,9
9,1.0,-4.5,7
9,1.0,-6.0,10
9,1.0,-6.0,10
-----ncvoter-----
epsilon,leakage,utility,mask_size
9,1.0,-2.5,3
9,1.0,-6.0,10
9,1.0,-5.5,9
9,1.0,-6.0,10
9,1.0,-6.0,10
-----Onlineretail-----
epsilon,leakage,utility,mask_size
9,0.96,-4.46,7
9,0.99968,-1.9996800000000001,2
9,0.96,-3.46,5
9,0.96,-3.46,5
9,0.96,-3.46,5
-----adult-----
epsilon,leakage,utility,mask_size
9,1.0,-3.5,5
9,1.0,-3.0,4
9,1.0,-1.5,1
9,1.0,-3.5,5
9,1.0,-3.0,4
-----airport-----
epsilon,leakage,utility,mask_size
10,1.0,-5.5,9
10,1.0,-4.5,7
10,0.95,-5.95,10
10,1.0,-6.0,10
10,0.0,-5.0,10
-----hospital-----
epsilon,leakage,utility,mask_size
10,1.0,-5.5,9
10,1.0,-5.0,8
10,1.0,-2.0,2
10,1.0,-4.0,6
10,1.0,-6.0,10
-----ncvoter-----
epsilon,leakage,utility,mask_size
10,1.0,-6.0,10
10,1.0,-6.0,10
10,1.0,-6.0,10
10,1.0,-4.0,6
10,1.0,-6.0,10
-----Onlineretail-----
epsilon,leakage,utility,mask_size
10,0.96,-4.46,7
10,0.96,-3.46,5
10,0.99999997952,-1.99999997952,2
10,0.96,-4.46,7
10,0.9999998976,-1.9999998976,2
-----adult-----
epsilon,leakage,utility,mask_size
10,1.0,-1.5,1
10,1.0,-3.5,5
10,1.0,-3.0,4
10,1.0,-3.5,5
10,1.0,-3.5,5
-----airport-----
epsilon,leakage,utility,mask_size
11,1.0,-6.0,10
11,1.0,-6.0,10
11,0.0,-5.0,10
11,0.0,-5.0,10
11,1.0,-4.5,7
-----hospital-----
epsilon,leakage,utility,mask_size
11,1.0,-5.0,8
11,1.0,-6.0,10
11,1.0,-6.0,10
11,1.0,-5.5,9
11,1.0,-6.0,10
-----ncvoter-----
epsilon,leakage,utility,mask_size
11,1.0,-5.5,9
11,1.0,-6.0,10
11,1.0,-6.0,10
11,1.0,-6.0,10
11,1.0,-6.0,10
-----Onlineretail-----
epsilon,leakage,utility,mask_size
11,0.96,-3.96,6
11,0.96,-4.46,7
11,0.96,-2.96,4
11,0.96,-4.46,7
11,0.96,-4.46,7
-----adult-----
epsilon,leakage,utility,mask_size
11,1.0,-3.0,4
11,1.0,-2.0,2
11,1.0,-1.5,1
11,1.0,-2.5,3
11,1.0,-3.5,5
-----airport-----
epsilon,leakage,utility,mask_size
12,0.0,-5.0,10
12,0.0,-5.0,10
12,1.0,-6.0,10
12,1.0,-6.0,10
12,0.0,-5.0,10
-----hospital-----
epsilon,leakage,utility,mask_size
12,1.0,-2.5,3
12,1.0,-1.0,0
12,1.0,-2.0,2
12,1.0,-6.0,10
12,1.0,-2.5,3
-----ncvoter-----
epsilon,leakage,utility,mask_size
12,1.0,-6.0,10
12,1.0,-6.0,10
12,1.0,-4.0,6
12,1.0,-6.0,10
12,1.0,-6.0,10
-----Onlineretail-----
epsilon,leakage,utility,mask_size
12,0.96,-2.96,4
12,0.96,-3.96,6
12,0.96,-3.96,6
12,0.9984,-3.4984,5
12,0.99968,-2.49968,3
-----adult-----
epsilon,leakage,utility,mask_size
12,1.0,-3.5,5
12,1.0,-3.5,5
12,1.0,-1.0,0
12,1.0,-2.5,3
12,1.0,-1.5,1
-----airport-----
epsilon,leakage,utility,mask_size
13,1.0,-6.0,10
13,1.0,-6.0,10
13,1.0,-4.5,7
13,0.0,-5.0,10
13,0.95,-5.95,10
-----hospital-----
epsilon,leakage,utility,mask_size
13,1.0,-4.0,6
13,1.0,-5.5,9
13,1.0,-6.0,10
13,1.0,-3.0,4
13,1.0,-1.5,1
-----ncvoter-----
epsilon,leakage,utility,mask_size
13,1.0,-3.0,4
13,1.0,-3.5,5
13,1.0,-6.0,10
13,1.0,-4.5,7
13,1.0,-4.5,7
-----Onlineretail-----
epsilon,leakage,utility,mask_size
13,0.96,-4.46,7
13,0.99999997952,-1.99999997952,2
13,0.99999744,-1.99999744,2
13,0.96,-3.96,6
13,0.96,-3.96,6
-----adult-----
epsilon,leakage,utility,mask_size
13,1.0,-3.5,5
13,1.0,-1.5,1
13,1.0,-3.5,5
13,1.0,-3.5,5
13,1.0,-3.0,4
-----airport-----
epsilon,leakage,utility,mask_size
14,0.0,-5.0,10
14,1.0,-2.0,2
14,0.0,-5.0,10
14,0.0,-5.0,10
14,1.0,-5.0,8
-----hospital-----
epsilon,leakage,utility,mask_size
14,1.0,-6.0,10
14,1.0,-5.5,9
14,1.0,-4.5,7
14,1.0,-6.0,10
14,1.0,-5.5,9
-----ncvoter-----
epsilon,leakage,utility,mask_size
14,1.0,-5.0,8
14,1.0,-6.0,10
14,1.0,-3.0,4
14,1.0,-6.0,10
14,1.0,-6.0,10
-----Onlineretail-----
epsilon,leakage,utility,mask_size
14,0.99999997952,-1.49999997952,1
14,0.96,-3.96,6
14,0.99999997952,-1.49999997952,1
14,0.96,-4.46,7
14,0.99999997952,-1.49999997952,1
-----adult-----
epsilon,leakage,utility,mask_size
14,1.0,-2.5,3
14,1.0,-2.0,2
14,1.0,-2.5,3
14,1.0,-3.0,4
14,1.0,-3.5,5
-----airport-----
epsilon,leakage,utility,mask_size
15,0.0,-5.0,10
15,1.0,-6.0,10
15,1.0,-6.0,10
15,0.95,-5.95,10
15,1.0,-6.0,10
-----hospital-----
epsilon,leakage,utility,mask_size
15,1.0,-6.0,10
15,1.0,-6.0,10
15,1.0,-4.5,7
15,1.0,-6.0,10
15,1.0,-5.0,8
-----ncvoter-----
epsilon,leakage,utility,mask_size
15,1.0,-5.5,9
15,1.0,-3.0,4
15,1.0,-5.0,8
15,1.0,-5.5,9
15,1.0,-6.0,10
-----Onlineretail-----
epsilon,leakage,utility,mask_size
15,0.96,-4.46,7
15,0.96,-3.46,5
15,0.96,-4.46,7
15,0.992,-3.492,5
15,0.96,-3.96,6
-----adult-----
epsilon,leakage,utility,mask_size
15,1.0,-3.0,4
15,1.0,-3.0,4
15,1.0,-2.5,3
15,1.0,-2.0,2
15,1.0,-2.0,2
-----airport-----
epsilon,leakage,utility,mask_size
16,0.9047619047619048,-5.904761904761905,10
16,1.0,-6.0,10
16,1.0,-6.0,10
16,0.0,-5.0,10
16,0.0,-5.0,10
-----hospital-----
epsilon,leakage,utility,mask_size
16,1.0,-2.5,3
16,1.0,-5.5,9
16,1.0,-1.5,1
16,1.0,-5.5,9
16,1.0,-4.5,7
-----ncvoter-----
epsilon,leakage,utility,mask_size
16,1.0,-2.0,2
16,1.0,-2.0,2
16,1.0,-6.0,10
16,1.0,-6.0,10
16,1.0,-6.0,10
-----Onlineretail-----
epsilon,leakage,utility,mask_size
16,0.96,-4.46,7
16,0.999936,-3.499936,5
16,0.96,-4.46,7
16,0.99999997952,-0.99999997952,0
16,0.96,-3.96,6
-----adult-----
epsilon,leakage,utility,mask_size
16,1.0,-1.5,1
16,1.0,-2.5,3
16,1.0,-3.5,5
16,1.0,-1.0,0
16,1.0,-3.5,5
-----airport-----
epsilon,leakage,utility,mask_size
17,0.9047619047619048,-5.904761904761905,10
17,0.0,-5.0,10
17,1.0,-5.5,9
17,1.0,-1.5,1
17,1.0,-3.5,5
-----hospital-----
epsilon,leakage,utility,mask_size
17,1.0,-5.0,8
17,1.0,-5.0,8
17,1.0,-3.5,5
17,1.0,-5.5,9
17,1.0,-5.5,9
-----ncvoter-----
epsilon,leakage,utility,mask_size
17,1.0,-4.0,6
17,1.0,-5.0,8
17,1.0,-1.5,1
17,1.0,-6.0,10
17,1.0,-6.0,10
-----Onlineretail-----
epsilon,leakage,utility,mask_size
17,0.96,-3.96,6
17,0.99968,-1.9996800000000001,2
17,0.99999997952,-1.99999997952,2
17,0.99968,-2.99968,4
17,0.999936,-2.499936,3
-----adult-----
epsilon,leakage,utility,mask_size
17,1.0,-2.0,2
17,1.0,-2.0,2
17,1.0,-3.5,5
17,1.0,-1.0,0
17,1.0,-3.0,4
-----airport-----
epsilon,leakage,utility,mask_size
18,0.0,-5.0,10
18,1.0,-4.0,6
18,1.0,-1.5,1
18,1.0,-4.5,7
18,0.0,-5.0,10
-----hospital-----
epsilon,leakage,utility,mask_size
18,1.0,-4.5,7
18,1.0,-4.5,7
18,1.0,-2.0,2
18,1.0,-3.5,5
18,1.0,-3.5,5
-----ncvoter-----
