method,dataset,target_attribute,total_time,init_time,model_time,del_time,update_time,leakage,utility,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells,num_cells_updated
delmin,tax,marital_status,0.05363607406616211,0.02168583869934082,0.0257720947265625,0.003997087478637695,0.0021810531616210938,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.03394174575805664,0.016794919967651367,0.011930704116821289,0.0029692649841308594,0.002246856689453125,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.03429913520812988,0.01683211326599121,0.012310981750488281,0.0029900074005126953,0.0021660327911376953,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.031054973602294922,0.01444101333618164,0.011569023132324219,0.0030798912048339844,0.001965045928955078,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.031188011169433594,0.014346122741699219,0.012072086334228516,0.0028557777404785156,0.0019140243530273438,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.028067827224731445,0.014037847518920898,0.009974956512451172,0.0023920536041259766,0.0016629695892333984,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.027739524841308594,0.013974666595458984,0.009418010711669922,0.0024309158325195312,0.0019159317016601562,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.027569293975830078,0.013821840286254883,0.009317874908447266,0.00238037109375,0.0020492076873779297,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.026345014572143555,0.013173818588256836,0.009042024612426758,0.0024230480194091797,0.0017061233520507812,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.024454116821289062,0.012436866760253906,0.008513927459716797,0.001972198486328125,0.0015311241149902344,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022529125213623047,0.011245250701904297,0.007883071899414062,0.0020186901092529297,0.0013821125030517578,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.02290487289428711,0.011291265487670898,0.00816488265991211,0.001973867416381836,0.0014748573303222656,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022845029830932617,0.011455059051513672,0.007824897766113281,0.0022411346435546875,0.0013239383697509766,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021458148956298828,0.010843038558959961,0.0073430538177490234,0.0019800662994384766,0.0012919902801513672,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.02136397361755371,0.010712862014770508,0.007566928863525391,0.001795053482055664,0.0012891292572021484,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.023958206176757812,0.011874914169311523,0.008332967758178711,0.002318143844604492,0.001432180404663086,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022675275802612305,0.012037992477416992,0.007623910903930664,0.0017442703247070312,0.0012691020965576172,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022771120071411133,0.012014150619506836,0.007563114166259766,0.0018298625946044922,0.001363992691040039,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022825002670288086,0.011940956115722656,0.007645368576049805,0.0019316673278808594,0.0013070106506347656,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.02262115478515625,0.01172184944152832,0.0075299739837646484,0.0019652843475341797,0.0014040470123291016,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022320985794067383,0.011535167694091797,0.00739598274230957,0.001981973648071289,0.0014078617095947266,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022970199584960938,0.011729240417480469,0.007520914077758789,0.002412080764770508,0.0013079643249511719,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022535085678100586,0.011851072311401367,0.0075261592864990234,0.0018267631530761719,0.0013310909271240234,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022672414779663086,0.012183189392089844,0.007436990737915039,0.0017180442810058594,0.0013341903686523438,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021908283233642578,0.011414766311645508,0.007375955581665039,0.0017242431640625,0.0013933181762695312,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021448135375976562,0.01075887680053711,0.0077359676361083984,0.001676321029663086,0.0012769699096679688,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.02160334587097168,0.010631084442138672,0.007653951644897461,0.0018551349639892578,0.001463174819946289,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.02117609977722168,0.010493993759155273,0.007809162139892578,0.0016200542449951172,0.001252889633178711,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.02130913734436035,0.010696172714233398,0.007638216018676758,0.0017147064208984375,0.0012600421905517578,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021411657333374023,0.01065683364868164,0.007481098175048828,0.0019288063049316406,0.001344919204711914,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022301912307739258,0.011805057525634766,0.007437944412231445,0.0017359256744384766,0.0013229846954345703,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022815704345703125,0.012008905410766602,0.0075702667236328125,0.00189971923828125,0.001336812973022461,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022086381912231445,0.011583328247070312,0.0074541568756103516,0.001735687255859375,0.0013132095336914062,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022787094116210938,0.011372089385986328,0.008048057556152344,0.0019998550415039062,0.0013670921325683594,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022196292877197266,0.011083126068115234,0.00797891616821289,0.0017440319061279297,0.001390218734741211,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.0221099853515625,0.011072874069213867,0.007578849792480469,0.002025127410888672,0.0014331340789794922,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021242141723632812,0.010673046112060547,0.007463932037353516,0.0017731189727783203,0.0013320446014404297,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021525859832763672,0.010699033737182617,0.007647991180419922,0.0017998218536376953,0.0013790130615234375,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022037982940673828,0.011566162109375,0.007421970367431641,0.0017118453979492188,0.0013380050659179688,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021636962890625,0.011111021041870117,0.007324934005737305,0.001909017562866211,0.0012919902801513672,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021739959716796875,0.011254072189331055,0.0074579715728759766,0.0017349720001220703,0.0012929439544677734,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021481037139892578,0.01112508773803711,0.007355928421020508,0.0017409324645996094,0.0012590885162353516,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.02140974998474121,0.010567903518676758,0.007982730865478516,0.0015192031860351562,0.0013399124145507812,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.02189016342163086,0.010706901550292969,0.007554054260253906,0.002311229705810547,0.0013179779052734375,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021224498748779297,0.010589838027954102,0.007507801055908203,0.0017969608306884766,0.0013298988342285156,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022316932678222656,0.011756181716918945,0.007447957992553711,0.0017879009246826172,0.0013248920440673828,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022298812866210938,0.011605024337768555,0.007418155670166016,0.001935720443725586,0.0013399124145507812,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.02200460433959961,0.011399269104003906,0.0075151920318603516,0.0017521381378173828,0.0013380050659179688,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.020949125289916992,0.01049494743347168,0.007326841354370117,0.0017652511596679688,0.0013620853424072266,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.02202582359313965,0.011303901672363281,0.007403135299682617,0.001996755599975586,0.001322031021118164,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.020861148834228516,0.01051020622253418,0.0073740482330322266,0.0016717910766601562,0.0013051033020019531,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021463394165039062,0.01058816909790039,0.007848978042602539,0.001667022705078125,0.0013592243194580078,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022670745849609375,0.012246847152709961,0.0074079036712646484,0.0016300678253173828,0.0013859272003173828,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022408008575439453,0.012014150619506836,0.007428169250488281,0.0017406940460205078,0.0012249946594238281,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.0232236385345459,0.012475967407226562,0.007508277893066406,0.0019164085388183594,0.0013229846954345703,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.02466607093811035,0.012847900390625,0.008580923080444336,0.0018901824951171875,0.0013470649719238281,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.023042678833007812,0.012293815612792969,0.007707118988037109,0.0016987323760986328,0.0013430118560791016,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021997928619384766,0.011499881744384766,0.007455110549926758,0.0016939640045166016,0.0013489723205566406,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.02198481559753418,0.01152491569519043,0.007418155670166016,0.001689910888671875,0.0013518333435058594,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.02206110954284668,0.011285066604614258,0.007540225982666016,0.001969575881958008,0.0012662410736083984,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.0209658145904541,0.010455846786499023,0.0074198246002197266,0.0017762184143066406,0.001313924789428711,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021483659744262695,0.010974884033203125,0.007544040679931641,0.001664876937866211,0.0012998580932617188,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021292686462402344,0.010644912719726562,0.007567167282104492,0.0017747879028320312,0.0013058185577392578,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.020688295364379883,0.010170936584472656,0.00744318962097168,0.0016880035400390625,0.0013861656188964844,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.020776748657226562,0.010355949401855469,0.00737309455871582,0.0016739368438720703,0.0013737678527832031,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022207975387573242,0.010359048843383789,0.008248090744018555,0.0018608570098876953,0.0017399787902832031,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022635459899902344,0.011655807495117188,0.0076100826263427734,0.0019216537475585938,0.001447916030883789,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022738933563232422,0.01218414306640625,0.0074558258056640625,0.00180816650390625,0.0012907981872558594,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.022511959075927734,0.011714696884155273,0.007364034652709961,0.0021452903747558594,0.0012879371643066406,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021026134490966797,0.010750055313110352,0.0072939395904541016,0.001753091812133789,0.0012290477752685547,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.021270036697387695,0.010483980178833008,0.007766008377075195,0.0017468929290771484,0.0012731552124023438,0.0,,7,6,7,30208,6,0
delmin,tax,marital_status,0.020601987838745117,0.010387897491455078,0.007277011871337891,0.0016930103302001953,0.0012440681457519531,0.0,,7,6,7,30208,6,0
