-----airport-----
attribute,total_time,init_time,model_time,del_time,leakage,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
latitude_deg,0.07697415351867676,0.018388032913208008,0.054827213287353516,0.003660917282104492,0.0,120,15,120,17350,15
latitude_deg,0.07594013214111328,0.018070220947265625,0.05483698844909668,0.0029449462890625,0.0,120,15,120,17350,15
latitude_deg,0.07554411888122559,0.018173933029174805,0.05427908897399902,0.0029931068420410156,0.0,120,15,120,17350,15
latitude_deg,0.07762622833251953,0.018308162689208984,0.05665111541748047,0.0025577545166015625,0.0,120,15,120,17350,15
latitude_deg,0.07569694519042969,0.017587900161743164,0.054406166076660156,0.003612041473388672,0.0,120,15,120,17350,15
latitude_deg,0.07562112808227539,0.01839613914489746,0.05442404747009277,0.0027048587799072266,0.0,120,15,120,17350,15
latitude_deg,0.0773770809173584,0.017438888549804688,0.05710887908935547,0.002723217010498047,0.0,120,15,120,17350,15
latitude_deg,0.0775763988494873,0.018594026565551758,0.05587410926818848,0.002989053726196289,0.0,120,15,120,17350,15
latitude_deg,0.07874798774719238,0.018481969833374023,0.05709123611450195,0.0030608177185058594,0.0,120,15,120,17350,15
latitude_deg,0.07908391952514648,0.018494844436645508,0.05754518508911133,0.002933979034423828,0.0,120,15,120,17350,15
latitude_deg,0.07596015930175781,0.017789840698242188,0.05448007583618164,0.0035970211029052734,0.0,120,15,120,17350,15
latitude_deg,0.07590913772583008,0.018867015838623047,0.05406785011291504,0.0028760433197021484,0.0,120,15,120,17350,15
latitude_deg,0.08792614936828613,0.01809978485107422,0.0661168098449707,0.003597259521484375,0.0,120,15,120,17350,15
latitude_deg,0.0762631893157959,0.01866006851196289,0.054514169692993164,0.002997875213623047,0.0,120,15,120,17350,15
latitude_deg,0.07622909545898438,0.01884913444519043,0.05463409423828125,0.0026519298553466797,0.0,120,15,120,17350,15
latitude_deg,0.07651472091674805,0.01790785789489746,0.05545806884765625,0.0030219554901123047,0.0,120,15,120,17350,15
latitude_deg,0.07899999618530273,0.01833486557006836,0.05684995651245117,0.003696918487548828,0.0,120,15,120,17350,15
latitude_deg,0.07580018043518066,0.01848292350769043,0.054364919662475586,0.002843141555786133,0.0,120,15,120,17350,15
latitude_deg,0.07548117637634277,0.018568038940429688,0.05372786521911621,0.0030901432037353516,0.0,120,15,120,17350,15
latitude_deg,0.07605409622192383,0.018474340438842773,0.05443310737609863,0.003050565719604492,0.0,120,15,120,17350,15
latitude_deg,0.07541012763977051,0.018176794052124023,0.05422496795654297,0.002917051315307617,0.0,120,15,120,17350,15
latitude_deg,0.07795286178588867,0.018392086029052734,0.05584716796875,0.003601551055908203,0.0,120,15,120,17350,15
latitude_deg,0.0774080753326416,0.01890110969543457,0.054776906967163086,0.003635883331298828,0.0,120,15,120,17350,15
latitude_deg,0.07694387435913086,0.018130064010620117,0.055072784423828125,0.003651857376098633,0.0,120,15,120,17350,15
latitude_deg,0.07499504089355469,0.01795792579650879,0.05437493324279785,0.002567291259765625,0.0,120,15,120,17350,15
latitude_deg,0.07648205757141113,0.018473148345947266,0.0544281005859375,0.003493785858154297,0.0,120,15,120,17350,15
latitude_deg,0.08125090599060059,0.018261194229125977,0.06009387969970703,0.0027768611907958984,0.0,120,15,120,17350,15
latitude_deg,0.07784605026245117,0.018689870834350586,0.05604100227355957,0.002992868423461914,0.0,120,15,120,17350,15
latitude_deg,0.0780951976776123,0.018392086029052734,0.05637192726135254,0.0031921863555908203,0.0,120,15,120,17350,15
latitude_deg,0.07823324203491211,0.017759084701538086,0.05747509002685547,0.002881765365600586,0.0,120,15,120,17350,15
latitude_deg,0.07517290115356445,0.01798391342163086,0.05422806739807129,0.0028541088104248047,0.0,120,15,120,17350,15
latitude_deg,0.07654929161071777,0.01834583282470703,0.05467414855957031,0.0034329891204833984,0.0,120,15,120,17350,15
latitude_deg,0.07689881324768066,0.01859593391418457,0.05461883544921875,0.003589153289794922,0.0,120,15,120,17350,15
latitude_deg,0.07544612884521484,0.01837897300720215,0.053916215896606445,0.0030248165130615234,0.0,120,15,120,17350,15
latitude_deg,0.07635807991027832,0.01920628547668457,0.05406308174133301,0.002976655960083008,0.0,120,15,120,17350,15
latitude_deg,0.07579898834228516,0.018468141555786133,0.054190874099731445,0.0030481815338134766,0.0,120,15,120,17350,15
latitude_deg,0.07738590240478516,0.018606901168823242,0.0558772087097168,0.0027878284454345703,0.0,120,15,120,17350,15
latitude_deg,0.07730412483215332,0.01846027374267578,0.05468010902404785,0.004071712493896484,0.0,120,15,120,17350,15
latitude_deg,0.07953786849975586,0.019203901290893555,0.0565638542175293,0.003633260726928711,0.0,120,15,120,17350,15
latitude_deg,0.07821488380432129,0.017947912216186523,0.05599093437194824,0.004151105880737305,0.0,120,15,120,17350,15
latitude_deg,0.07741403579711914,0.018757104873657227,0.05534172058105469,0.00321197509765625,0.0,120,15,120,17350,15
latitude_deg,0.0765540599822998,0.01833510398864746,0.0550379753112793,0.003069162368774414,0.0,120,15,120,17350,15
latitude_deg,0.08445310592651367,0.0190432071685791,0.06226921081542969,0.003009796142578125,0.0,120,15,120,17350,15
latitude_deg,0.07642817497253418,0.018112897872924805,0.05524086952209473,0.002949953079223633,0.0,120,15,120,17350,15
latitude_deg,0.0912179946899414,0.018476009368896484,0.06275701522827148,0.009865045547485352,0.0,120,15,120,17350,15
latitude_deg,0.0874021053314209,0.022086143493652344,0.06160306930541992,0.0035829544067382812,0.0,120,15,120,17350,15
latitude_deg,0.07880401611328125,0.018784046173095703,0.05718994140625,0.0027039051055908203,0.0,120,15,120,17350,15
latitude_deg,0.09594225883483887,0.018782377243041992,0.052947998046875,0.02408885955810547,0.0,120,15,120,17350,15
latitude_deg,0.08088493347167969,0.018555879592895508,0.0585780143737793,0.0036258697509765625,0.0,120,15,120,17350,15
latitude_deg,0.08088278770446777,0.019597768783569336,0.05779623985290527,0.0033788681030273438,0.0,120,15,120,17350,15
latitude_deg,0.07971835136413574,0.0183107852935791,0.058042049407958984,0.0032410621643066406,0.0,120,15,120,17350,15
latitude_deg,0.07965326309204102,0.020166873931884766,0.05654597282409668,0.0028133392333984375,0.0,120,15,120,17350,15
latitude_deg,0.08551192283630371,0.02318286895751953,0.058326005935668945,0.0038709640502929688,0.0,120,15,120,17350,15
latitude_deg,0.08708500862121582,0.0231781005859375,0.058840036392211914,0.004913806915283203,0.0,120,15,120,17350,15
-----hospital-----
attribute,total_time,init_time,model_time,del_time,leakage,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
ProviderNumber,0.03276419639587402,0.015182018280029297,0.01081228256225586,0.006657600402832031,0.0,13,12,13,3362,12
ProviderNumber,0.026866912841796875,0.013895988464355469,0.010165929794311523,0.002696990966796875,0.0,13,12,13,3362,12
ProviderNumber,0.026697874069213867,0.013998746871948242,0.009434938430786133,0.003157377243041992,0.0,13,12,13,3362,12
ProviderNumber,0.030108928680419922,0.015318155288696289,0.010902881622314453,0.0037369728088378906,0.0,13,12,13,3362,12
ProviderNumber,0.02682805061340332,0.014100074768066406,0.009820938110351562,0.0027959346771240234,0.0,13,12,13,3362,12
ProviderNumber,0.026239871978759766,0.014259099960327148,0.0092620849609375,0.0026166439056396484,0.0,13,12,13,3362,12
ProviderNumber,0.02507805824279785,0.0135650634765625,0.008807897567749023,0.0026111602783203125,0.0,13,12,13,3362,12
ProviderNumber,0.025594711303710938,0.013611078262329102,0.009119987487792969,0.0027790069580078125,0.0,13,12,13,3362,12
ProviderNumber,0.024952173233032227,0.01332402229309082,0.009063959121704102,0.0024781227111816406,0.0,13,12,13,3362,12
ProviderNumber,0.02677297592163086,0.014734983444213867,0.00898885726928711,0.0029621124267578125,0.0,13,12,13,3362,12
ProviderNumber,0.025933027267456055,0.013984918594360352,0.009246110916137695,0.0026149749755859375,0.0,13,12,13,3362,12
ProviderNumber,0.02758479118347168,0.01506185531616211,0.009315252304077148,0.003101825714111328,0.0,13,12,13,3362,12
ProviderNumber,0.025454282760620117,0.013625860214233398,0.008855104446411133,0.002878904342651367,0.0,13,12,13,3362,12
ProviderNumber,0.02550816535949707,0.013431072235107422,0.009079933166503906,0.0028901100158691406,0.0,13,12,13,3362,12
ProviderNumber,0.026312828063964844,0.01411890983581543,0.009296178817749023,0.002795696258544922,0.0,13,12,13,3362,12
ProviderNumber,0.024370193481445312,0.013204097747802734,0.008777856826782227,0.002300262451171875,0.0,13,12,13,3362,12
ProviderNumber,0.02473592758178711,0.013203859329223633,0.009046077728271484,0.0023949146270751953,0.0,13,12,13,3362,12
ProviderNumber,0.025240182876586914,0.013458967208862305,0.009104251861572266,0.002587556838989258,0.0,13,12,13,3362,12
ProviderNumber,0.025028705596923828,0.012928962707519531,0.009200096130371094,0.0028197765350341797,0.0,13,12,13,3362,12
ProviderNumber,0.02530670166015625,0.01359105110168457,0.009040117263793945,0.0025916099548339844,0.0,13,12,13,3362,12
ProviderNumber,0.025064945220947266,0.013357162475585938,0.009235858917236328,0.0023832321166992188,0.0,13,12,13,3362,12
ProviderNumber,0.02535700798034668,0.013712882995605469,0.009085893630981445,0.0024590492248535156,0.0,13,12,13,3362,12
ProviderNumber,0.025764942169189453,0.013527870178222656,0.009451150894165039,0.002692699432373047,0.0,13,12,13,3362,12
ProviderNumber,0.025796890258789062,0.013660907745361328,0.009185075759887695,0.002862691879272461,0.0,13,12,13,3362,12
ProviderNumber,0.02480792999267578,0.013073921203613281,0.009265899658203125,0.002379179000854492,0.0,13,12,13,3362,12
ProviderNumber,0.024984121322631836,0.013596296310424805,0.00900721549987793,0.0022935867309570312,0.0,13,12,13,3362,12
ProviderNumber,0.025386810302734375,0.013533830642700195,0.008990049362182617,0.0027818679809570312,0.0,13,12,13,3362,12
ProviderNumber,0.025094985961914062,0.013586997985839844,0.00902104377746582,0.0024030208587646484,0.0,13,12,13,3362,12
ProviderNumber,0.024566173553466797,0.012883901596069336,0.009200811386108398,0.002397298812866211,0.0,13,12,13,3362,12
ProviderNumber,0.026522159576416016,0.014029979705810547,0.009608983993530273,0.0027899742126464844,0.0,13,12,13,3362,12
ProviderNumber,0.024466991424560547,0.01320028305053711,0.008854150772094727,0.0023238658905029297,0.0,13,12,13,3362,12
ProviderNumber,0.02569890022277832,0.01379704475402832,0.009160995483398438,0.002658843994140625,0.0,13,12,13,3362,12
ProviderNumber,0.027070045471191406,0.014301776885986328,0.009930849075317383,0.002729177474975586,0.0,13,12,13,3362,12
ProviderNumber,0.02649402618408203,0.013410091400146484,0.009716033935546875,0.003266572952270508,0.0,13,12,13,3362,12
ProviderNumber,0.02642512321472168,0.01413416862487793,0.009602069854736328,0.002582073211669922,0.0,13,12,13,3362,12
ProviderNumber,0.025589942932128906,0.01362299919128418,0.009574174880981445,0.0022957324981689453,0.0,13,12,13,3362,12
ProviderNumber,0.027158021926879883,0.013755083084106445,0.010043859481811523,0.0032682418823242188,0.0,13,12,13,3362,12
ProviderNumber,0.026567935943603516,0.01405477523803711,0.009301900863647461,0.0031082630157470703,0.0,13,12,13,3362,12
ProviderNumber,0.025435209274291992,0.01328587532043457,0.009371757507324219,0.0026733875274658203,0.0,13,12,13,3362,12
ProviderNumber,0.025399208068847656,0.012893915176391602,0.00882101058959961,0.003468036651611328,0.0,13,12,13,3362,12
ProviderNumber,0.02501082420349121,0.013095855712890625,0.009199857711791992,0.002620220184326172,0.0,13,12,13,3362,12
ProviderNumber,0.025468826293945312,0.01354074478149414,0.009184122085571289,0.0026531219482421875,0.0,13,12,13,3362,12
ProviderNumber,0.02480316162109375,0.013263940811157227,0.008980989456176758,0.002454042434692383,0.0,13,12,13,3362,12
ProviderNumber,0.026385784149169922,0.01452016830444336,0.009243011474609375,0.002526998519897461,0.0,13,12,13,3362,12
ProviderNumber,0.029293060302734375,0.013922929763793945,0.009647846221923828,0.005626201629638672,0.0,13,12,13,3362,12
ProviderNumber,0.025229215621948242,0.013196945190429688,0.009179830551147461,0.0027589797973632812,0.0,13,12,13,3362,12
ProviderNumber,0.02477288246154785,0.013120889663696289,0.009100675582885742,0.0024633407592773438,0.0,13,12,13,3362,12
ProviderNumber,0.02550196647644043,0.013461112976074219,0.009361028671264648,0.0025987625122070312,0.0,13,12,13,3362,12
ProviderNumber,0.026488065719604492,0.013829708099365234,0.00964498519897461,0.0029091835021972656,0.0,13,12,13,3362,12
ProviderNumber,0.024548053741455078,0.013275146484375,0.008931159973144531,0.002255678176879883,0.0,13,12,13,3362,12
ProviderNumber,0.026473283767700195,0.01430821418762207,0.009343862533569336,0.0027070045471191406,0.0,13,12,13,3362,12
ProviderNumber,0.026751995086669922,0.01429605484008789,0.009207010269165039,0.0031480789184570312,0.0,13,12,13,3362,12
ProviderNumber,0.02675604820251465,0.01352238655090332,0.010328054428100586,0.0028057098388671875,0.0,13,12,13,3362,12
ProviderNumber,0.026554107666015625,0.013537168502807617,0.010005712509155273,0.0028982162475585938,0.0,13,12,13,3362,12
ProviderNumber,0.026866912841796875,0.014495849609375,0.009683847427368164,0.002590179443359375,0.0,13,12,13,3362,12
ProviderNumber,0.02883291244506836,0.014660835266113281,0.009902238845825195,0.004171848297119141,0.0,13,12,13,3362,12
ProviderNumber,0.025615692138671875,0.01361989974975586,0.009562015533447266,0.0023238658905029297,0.0,13,12,13,3362,12
ProviderNumber,0.02619194984436035,0.014361143112182617,0.00928187370300293,0.002457857131958008,0.0,13,12,13,3362,12
ProviderNumber,0.025016069412231445,0.013144969940185547,0.009329080581665039,0.0024340152740478516,0.0,13,12,13,3362,12
ProviderNumber,0.025368213653564453,0.013546943664550781,0.009151935577392578,0.0025680065155029297,0.0,13,12,13,3362,12
ProviderNumber,0.02666497230529785,0.013624906539916992,0.010474920272827148,0.0024602413177490234,0.0,13,12,13,3362,12
ProviderNumber,0.026726245880126953,0.014513015747070312,0.009386062622070312,0.0027158260345458984,0.0,13,12,13,3362,12
ProviderNumber,0.028408050537109375,0.014473915100097656,0.009894847869873047,0.003928184509277344,0.0,13,12,13,3362,12
ProviderNumber,0.029194116592407227,0.014998912811279297,0.010616779327392578,0.0034592151641845703,0.0,13,12,13,3362,12
ProviderNumber,0.030681133270263672,0.017480134963989258,0.01024007797241211,0.0028486251831054688,0.0,13,12,13,3362,12
ProviderNumber,0.027736186981201172,0.01439213752746582,0.010580062866210938,0.0026488304138183594,0.0,13,12,13,3362,12
ProviderNumber,0.031908273696899414,0.014334917068481445,0.010994911193847656,0.0064504146575927734,0.0,13,12,13,3362,12
ProviderNumber,0.03004312515258789,0.01329493522644043,0.01103067398071289,0.0055963993072509766,0.0,13,12,13,3362,12
ProviderNumber,0.03509783744812012,0.017261028289794922,0.01233816146850586,0.005371809005737305,0.0,13,12,13,3362,12
ProviderNumber,0.030050992965698242,0.016836881637573242,0.010032892227172852,0.003051280975341797,0.0,13,12,13,3362,12
ProviderNumber,0.026816129684448242,0.014645814895629883,0.009557008743286133,0.0025081634521484375,0.0,13,12,13,3362,12
ProviderNumber,0.024882078170776367,0.013177871704101562,0.008950948715209961,0.0026662349700927734,0.0,13,12,13,3362,12
ProviderNumber,0.02500605583190918,0.013211250305175781,0.0093231201171875,0.002385854721069336,0.0,13,12,13,3362,12
ProviderNumber,0.0247189998626709,0.013223886489868164,0.009068965911865234,0.0023369789123535156,0.0,13,12,13,3362,12
ProviderNumber,0.02907109260559082,0.01746821403503418,0.009124040603637695,0.0023865699768066406,0.0,13,12,13,3362,12
ProviderNumber,0.025124788284301758,0.012994050979614258,0.009251117706298828,0.0027837753295898438,0.0,13,12,13,3362,12
ProviderNumber,0.025454044342041016,0.01351308822631836,0.009238004684448242,0.002579927444458008,0.0,13,12,13,3362,12
ProviderNumber,0.027208805084228516,0.014310121536254883,0.010040044784545898,0.0027489662170410156,0.0,13,12,13,3362,12
ProviderNumber,0.027523040771484375,0.014440059661865234,0.009773015975952148,0.003206968307495117,0.0,13,12,13,3362,12
ProviderNumber,0.026636123657226562,0.014466047286987305,0.009528160095214844,0.0024957656860351562,0.0,13,12,13,3362,12
ProviderNumber,0.025977134704589844,0.013744115829467773,0.00971221923828125,0.002408742904663086,0.0,13,12,13,3362,12
ProviderNumber,0.025928974151611328,0.013911008834838867,0.009450912475585938,0.002460956573486328,0.0,13,12,13,3362,12
ProviderNumber,0.027058124542236328,0.013640403747558594,0.01051187515258789,0.002804279327392578,0.0,13,12,13,3362,12
ProviderNumber,0.026304006576538086,0.013273000717163086,0.009933948516845703,0.00298309326171875,0.0,13,12,13,3362,12
ProviderNumber,0.025707006454467773,0.013228178024291992,0.009867191314697266,0.0025076866149902344,0.0,13,12,13,3362,12
ProviderNumber,0.025472640991210938,0.012971878051757812,0.010135889053344727,0.002266407012939453,0.0,13,12,13,3362,12
ProviderNumber,0.04398989677429199,0.011761188507080078,0.009084939956665039,0.02303314208984375,0.0,13,12,13,3362,12
ProviderNumber,0.025898218154907227,0.014178037643432617,0.009196996688842773,0.002432107925415039,0.0,13,12,13,3362,12
ProviderNumber,0.025039196014404297,0.01356816291809082,0.00886988639831543,0.0025110244750976562,0.0,13,12,13,3362,12
ProviderNumber,0.025360107421875,0.014130830764770508,0.008919954299926758,0.002226114273071289,0.0,13,12,13,3362,12
ProviderNumber,0.024731159210205078,0.012968778610229492,0.009073257446289062,0.002608776092529297,0.0,13,12,13,3362,12
ProviderNumber,0.025629281997680664,0.014120340347290039,0.008925914764404297,0.0024938583374023438,0.0,13,12,13,3362,12
ProviderNumber,0.02442789077758789,0.012566804885864258,0.009379148483276367,0.0023789405822753906,0.0,13,12,13,3362,12
ProviderNumber,0.024584054946899414,0.013059139251708984,0.00897216796875,0.0024666786193847656,0.0,13,12,13,3362,12
ProviderNumber,0.024716615676879883,0.013109207153320312,0.009135007858276367,0.002379894256591797,0.0,13,12,13,3362,12
ProviderNumber,0.027230024337768555,0.013778924942016602,0.010313987731933594,0.003031015396118164,0.0,13,12,13,3362,12
ProviderNumber,0.025010108947753906,0.013307332992553711,0.009307861328125,0.002310037612915039,0.0,13,12,13,3362,12
ProviderNumber,0.026933908462524414,0.014434814453125,0.009820938110351562,0.002577066421508789,0.0,13,12,13,3362,12
ProviderNumber,0.025421142578125,0.01371002197265625,0.009181976318359375,0.0024390220642089844,0.0,13,12,13,3362,12
ProviderNumber,0.025676965713500977,0.014107942581176758,0.009066104888916016,0.002409696578979492,0.0,13,12,13,3362,12
-----ncvoter-----
attribute,total_time,init_time,model_time,del_time,leakage,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
voter_reg_num,0.025240182876586914,0.015496015548706055,0.006923198699951172,0.002689838409423828,0.0,32,14,32,2686,14
voter_reg_num,0.025624752044677734,0.01611185073852539,0.00717616081237793,0.0022459030151367188,0.0,32,14,32,2686,14
voter_reg_num,0.02546215057373047,0.016168832778930664,0.0068738460540771484,0.002318143844604492,0.0,32,14,32,2686,14
voter_reg_num,0.02827000617980957,0.018276691436767578,0.006868124008178711,0.0030198097229003906,0.0,32,14,32,2686,14
voter_reg_num,0.028763771057128906,0.018030881881713867,0.0073201656341552734,0.0032968521118164062,0.0,32,14,32,2686,14
voter_reg_num,0.027184009552001953,0.01727294921875,0.0070037841796875,0.0027899742126464844,0.0,32,14,32,2686,14
voter_reg_num,0.028819799423217773,0.018923044204711914,0.0067980289459228516,0.002996683120727539,0.0,32,14,32,2686,14
voter_reg_num,0.03810000419616699,0.024658203125,0.008598089218139648,0.004705667495727539,0.0,32,14,32,2686,14
voter_reg_num,0.029613018035888672,0.018893003463745117,0.007762908935546875,0.002827882766723633,0.0,32,14,32,2686,14
voter_reg_num,0.029588937759399414,0.018300771713256836,0.007156848907470703,0.004003286361694336,0.0,32,14,32,2686,14
voter_reg_num,0.026190996170043945,0.016516923904418945,0.0068988800048828125,0.002686023712158203,0.0,32,14,32,2686,14
voter_reg_num,0.025545835494995117,0.016252994537353516,0.0066301822662353516,0.002565622329711914,0.0,32,14,32,2686,14
voter_reg_num,0.025954246520996094,0.016379117965698242,0.007375001907348633,0.0021140575408935547,0.0,32,14,32,2686,14
voter_reg_num,0.0258331298828125,0.016063928604125977,0.007064104080200195,0.002618074417114258,0.0,32,14,32,2686,14
voter_reg_num,0.026598215103149414,0.016517162322998047,0.006864070892333984,0.003120899200439453,0.0,32,14,32,2686,14
voter_reg_num,0.026794910430908203,0.01701807975769043,0.006978034973144531,0.002699136734008789,0.0,32,14,32,2686,14
voter_reg_num,0.028715848922729492,0.017813920974731445,0.007585048675537109,0.0032088756561279297,0.0,32,14,32,2686,14
voter_reg_num,0.02890801429748535,0.018677949905395508,0.0077397823333740234,0.002359151840209961,0.0,32,14,32,2686,14
voter_reg_num,0.028609037399291992,0.018142223358154297,0.0072209835052490234,0.003145933151245117,0.0,32,14,32,2686,14
voter_reg_num,0.025012969970703125,0.016125917434692383,0.00669097900390625,0.0021021366119384766,0.0,32,14,32,2686,14
voter_reg_num,0.025007009506225586,0.015162229537963867,0.007000923156738281,0.0027518272399902344,0.0,32,14,32,2686,14
voter_reg_num,0.025124073028564453,0.015664100646972656,0.006949186325073242,0.0024209022521972656,0.0,32,14,32,2686,14
voter_reg_num,0.02544379234313965,0.016710996627807617,0.006583213806152344,0.0020608901977539062,0.0,32,14,32,2686,14
voter_reg_num,0.025902748107910156,0.016208887100219727,0.006641864776611328,0.0029654502868652344,0.0,32,14,32,2686,14
voter_reg_num,0.038156986236572266,0.02228713035583496,0.011584997177124023,0.0042018890380859375,0.0,32,14,32,2686,14
voter_reg_num,0.037744998931884766,0.024934053421020508,0.009517192840576172,0.0032188892364501953,0.0,32,14,32,2686,14
voter_reg_num,0.02982187271118164,0.018898963928222656,0.007715940475463867,0.003097057342529297,0.0,32,14,32,2686,14
voter_reg_num,0.030324935913085938,0.017544031143188477,0.009778022766113281,0.0028901100158691406,0.0,32,14,32,2686,14
voter_reg_num,0.03399991989135742,0.020912885665893555,0.009495019912719727,0.0034661293029785156,0.0,32,14,32,2686,14
voter_reg_num,0.03242301940917969,0.020173072814941406,0.009091854095458984,0.0030345916748046875,0.0,32,14,32,2686,14
voter_reg_num,0.029896259307861328,0.018476009368896484,0.008574247360229492,0.0027506351470947266,0.0,32,14,32,2686,14
voter_reg_num,0.02470874786376953,0.015617132186889648,0.006808757781982422,0.0021851062774658203,0.0,32,14,32,2686,14
