-----airport-----
attribute,time,dependencies,cells,depth,space_overhead(B)
ProviderNumber,0.9573540687561035,10,11,1,18628
ProviderNumber,0.9661226272583008,10,11,1,18628
ProviderNumber,0.970653772354126,10,11,1,18628
ProviderNumber,0.9820680618286133,10,11,1,18628
ProviderNumber,0.9604671001434326,10,11,1,18628
ProviderNumber,0.9571599960327148,10,11,1,18628
-----ncvoter-----
attribute,time,dependencies,cells,depth,space_overhead(B)
voter_reg_num,0.03886294364929199,13,14,1,19444
voter_reg_num,0.02866816520690918,13,14,1,19444
voter_reg_num,0.02858757972717285,13,14,1,19444
voter_reg_num,0.028839111328125,13,14,1,19444
voter_reg_num,0.02631402015686035,13,14,1,19444
voter_reg_num,0.02230978012084961,13,14,1,19444
voter_reg_num,0.021782875061035156,13,14,1,19444
voter_reg_num,0.022021055221557617,13,14,1,19444
voter_reg_num,0.02188587188720703,13,14,1,19444
voter_reg_num,0.02189183235168457,13,14,1,19444
voter_reg_num,0.021331787109375,13,14,1,19444
voter_reg_num,0.02156996726989746,13,14,1,19444
voter_reg_num,0.02156376838684082,13,14,1,19444
voter_reg_num,0.021514177322387695,13,14,1,19444
voter_reg_num,0.02143573760986328,13,14,1,19444
voter_reg_num,0.024329185485839844,13,14,1,19444
voter_reg_num,0.021038055419921875,13,14,1,19444
voter_reg_num,0.021261215209960938,13,14,1,19444
voter_reg_num,0.021509647369384766,13,14,1,19444
voter_reg_num,0.022207260131835938,13,14,1,19444
voter_reg_num,0.022019147872924805,13,14,1,19444
voter_reg_num,0.022108078002929688,13,14,1,19444
voter_reg_num,0.021975040435791016,13,14,1,19444
voter_reg_num,0.022357940673828125,13,14,1,19444
voter_reg_num,0.024187803268432617,13,14,1,19444
voter_reg_num,0.024120807647705078,13,14,1,19444
voter_reg_num,0.0235140323638916,13,14,1,19444
voter_reg_num,0.022742033004760742,13,14,1,19444
voter_reg_num,0.022373199462890625,13,14,1,19444
voter_reg_num,0.022484302520751953,13,14,1,19444
voter_reg_num,0.022806882858276367,13,14,1,19444
voter_reg_num,0.023088693618774414,13,14,1,19444
voter_reg_num,0.022485733032226562,13,14,1,19444
voter_reg_num,0.022765159606933594,13,14,1,19444
voter_reg_num,0.022628068923950195,13,14,1,19444
voter_reg_num,0.02312016487121582,13,14,1,19444
voter_reg_num,0.021692991256713867,13,14,1,19444
voter_reg_num,0.022005796432495117,13,14,1,19444
voter_reg_num,0.0227358341217041,13,14,1,19444
voter_reg_num,0.022821903228759766,13,14,1,19444
voter_reg_num,0.022099971771240234,13,14,1,19444
voter_reg_num,0.022294044494628906,13,14,1,19444
voter_reg_num,0.022870779037475586,13,14,1,19444
voter_reg_num,0.021628141403198242,13,14,1,19444
voter_reg_num,0.022393226623535156,13,14,1,19444
voter_reg_num,0.023550987243652344,13,14,1,19444
voter_reg_num,0.023591041564941406,13,14,1,19444
voter_reg_num,0.023894786834716797,13,14,1,19444
voter_reg_num,0.022907257080078125,13,14,1,19444
voter_reg_num,0.02342391014099121,13,14,1,19444
voter_reg_num,0.022409915924072266,13,14,1,19444
voter_reg_num,0.021976947784423828,13,14,1,19444
voter_reg_num,0.022594690322875977,13,14,1,19444
voter_reg_num,0.02195000648498535,13,14,1,19444
voter_reg_num,0.021932125091552734,13,14,1,19444
voter_reg_num,0.023076772689819336,13,14,1,19444
voter_reg_num,0.021717309951782227,13,14,1,19444
voter_reg_num,0.02299785614013672,13,14,1,19444
voter_reg_num,0.02212691307067871,13,14,1,19444
voter_reg_num,0.02792644500732422,13,14,1,19444
voter_reg_num,0.025133132934570312,13,14,1,19444
voter_reg_num,0.023586034774780273,13,14,1,19444
voter_reg_num,0.02317214012145996,13,14,1,19444
voter_reg_num,0.022143840789794922,13,14,1,19444
voter_reg_num,0.022236108779907227,13,14,1,19444
voter_reg_num,0.021786928176879883,13,14,1,19444
voter_reg_num,0.023240089416503906,13,14,1,19444
voter_reg_num,0.023606061935424805,13,14,1,19444
voter_reg_num,0.02286505699157715,13,14,1,19444
voter_reg_num,0.02267169952392578,13,14,1,19444
voter_reg_num,0.02231287956237793,13,14,1,19444
voter_reg_num,0.021673917770385742,13,14,1,19444
voter_reg_num,0.02270197868347168,13,14,1,19444
voter_reg_num,0.021569013595581055,13,14,1,19444
voter_reg_num,0.0220797061920166,13,14,1,19444
voter_reg_num,0.022176027297973633,13,14,1,19444
voter_reg_num,0.021596193313598633,13,14,1,19444
voter_reg_num,0.02147984504699707,13,14,1,19444
voter_reg_num,0.021583080291748047,13,14,1,19444
voter_reg_num,0.022597074508666992,13,14,1,19444
voter_reg_num,0.021506309509277344,13,14,1,19444
voter_reg_num,0.021617889404296875,13,14,1,19444
voter_reg_num,0.022267818450927734,13,14,1,19444
voter_reg_num,0.02184748649597168,13,14,1,19444
voter_reg_num,0.025239229202270508,13,14,1,19444
voter_reg_num,0.022938013076782227,13,14,1,19444
voter_reg_num,0.022396087646484375,13,14,1,19444
voter_reg_num,0.02312493324279785,13,14,1,19444
voter_reg_num,0.025892257690429688,13,14,1,19444
voter_reg_num,0.02397632598876953,13,14,1,19444
voter_reg_num,0.023183107376098633,13,14,1,19444
voter_reg_num,0.021949052810668945,13,14,1,19444
voter_reg_num,0.021309614181518555,13,14,1,19444
voter_reg_num,0.022797822952270508,13,14,1,19444
voter_reg_num,0.021738290786743164,13,14,1,19444
voter_reg_num,0.02248072624206543,13,14,1,19444
voter_reg_num,0.022322416305541992,13,14,1,19444
voter_reg_num,0.020934581756591797,13,14,1,19444
voter_reg_num,0.02195453643798828,13,14,1,19444
voter_reg_num,0.02209329605102539,13,14,1,19444
-----tax-----
attribute,time,dependencies,cells,depth,space_overhead(B)
marital_status,0.5672798156738281,7,8,1,25592
marital_status,0.570530891418457,7,8,1,25592
marital_status,0.5713636875152588,7,8,1,25592
marital_status,0.5656542778015137,7,8,1,25592
marital_status,0.5746166706085205,7,8,1,25592
marital_status,0.569159984588623,7,8,1,25592
marital_status,0.573016881942749,7,8,1,25592
marital_status,0.5694000720977783,7,8,1,25592
marital_status,0.5704126358032227,7,8,1,25592
marital_status,0.573829174041748,7,8,1,25592
marital_status,0.5635628700256348,7,8,1,25592
marital_status,0.5607378482818604,7,8,1,25592
marital_status,0.5667719841003418,7,8,1,25592
marital_status,0.570777416229248,7,8,1,25592
marital_status,0.5709280967712402,7,8,1,25592
marital_status,0.577899694442749,7,8,1,25592
marital_status,0.5644230842590332,7,8,1,25592
marital_status,0.5651793479919434,7,8,1,25592
marital_status,0.5645468235015869,7,8,1,25592
marital_status,0.5735800266265869,7,8,1,25592
marital_status,0.570875883102417,7,8,1,25592
marital_status,0.5706489086151123,7,8,1,25592
marital_status,0.5702431201934814,7,8,1,25592
marital_status,0.568211555480957,7,8,1,25592
marital_status,0.5672659873962402,7,8,1,25592
marital_status,0.5622828006744385,7,8,1,25592
marital_status,0.5674500465393066,7,8,1,25592
marital_status,0.5697119235992432,7,8,1,25592
marital_status,0.5794298648834229,7,8,1,25592
marital_status,0.5719709396362305,7,8,1,25592
marital_status,0.564422607421875,7,8,1,25592
marital_status,0.5713269710540771,7,8,1,25592
marital_status,0.573369026184082,7,8,1,25592
marital_status,0.5682840347290039,7,8,1,25592
marital_status,0.5631499290466309,7,8,1,25592
marital_status,0.5665650367736816,7,8,1,25592
marital_status,0.569155216217041,7,8,1,25592
marital_status,0.5721101760864258,7,8,1,25592
marital_status,0.5703718662261963,7,8,1,25592
marital_status,0.5678873062133789,7,8,1,25592
marital_status,0.572498083114624,7,8,1,25592
marital_status,0.5683085918426514,7,8,1,25592
marital_status,0.5661759376525879,7,8,1,25592
marital_status,0.5697667598724365,7,8,1,25592
marital_status,0.5628001689910889,7,8,1,25592
marital_status,0.5665202140808105,7,8,1,25592
marital_status,0.5661041736602783,7,8,1,25592
marital_status,0.5675139427185059,7,8,1,25592
marital_status,0.5695791244506836,7,8,1,25592
marital_status,0.5760302543640137,7,8,1,25592
marital_status,0.5656008720397949,7,8,1,25592
marital_status,0.5667483806610107,7,8,1,25592
marital_status,0.5720281600952148,7,8,1,25592
marital_status,0.5660369396209717,7,8,1,25592
marital_status,0.5632009506225586,7,8,1,25592
marital_status,0.5711398124694824,7,8,1,25592
marital_status,0.5670440196990967,7,8,1,25592
marital_status,0.5703802108764648,7,8,1,25592
marital_status,0.5708179473876953,7,8,1,25592
marital_status,0.5682599544525146,7,8,1,25592
marital_status,0.5726087093353271,7,8,1,25592
marital_status,0.5659773349761963,7,8,1,25592
marital_status,0.5651679039001465,7,8,1,25592
marital_status,0.5629160404205322,7,8,1,25592
marital_status,0.5637695789337158,7,8,1,25592
marital_status,0.5670030117034912,7,8,1,25592
marital_status,0.5647928714752197,7,8,1,25592
marital_status,0.5678505897521973,7,8,1,25592
marital_status,0.5628879070281982,7,8,1,25592
marital_status,0.5664560794830322,7,8,1,25592
marital_status,0.5673701763153076,7,8,1,25592
marital_status,0.5615170001983643,7,8,1,25592
marital_status,0.5624098777770996,7,8,1,25592
marital_status,0.5625178813934326,7,8,1,25592
marital_status,0.5722339153289795,7,8,1,25592
marital_status,0.5662550926208496,7,8,1,25592
marital_status,0.5690653324127197,7,8,1,25592
marital_status,0.5657501220703125,7,8,1,25592
marital_status,0.5667572021484375,7,8,1,25592
marital_status,0.5701017379760742,7,8,1,25592
marital_status,0.5681631565093994,7,8,1,25592
marital_status,0.568392276763916,7,8,1,25592
marital_status,0.5659549236297607,7,8,1,25592
marital_status,0.5627703666687012,7,8,1,25592
marital_status,0.5645880699157715,7,8,1,25592
marital_status,0.5671586990356445,7,8,1,25592
marital_status,0.5641398429870605,7,8,1,25592
marital_status,0.5685970783233643,7,8,1,25592
marital_status,0.5654819011688232,7,8,1,25592
marital_status,0.5651497840881348,7,8,1,25592
marital_status,0.5698270797729492,7,8,1,25592
marital_status,0.5626530647277832,7,8,1,25592
marital_status,0.5683028697967529,7,8,1,25592
marital_status,0.5640249252319336,7,8,1,25592
marital_status,0.5751340389251709,7,8,1,25592
marital_status,0.5702211856842041,7,8,1,25592
marital_status,0.5644817352294922,7,8,1,25592
marital_status,0.5669920444488525,7,8,1,25592
marital_status,0.5663509368896484,7,8,1,25592
marital_status,0.5759580135345459,7,8,1,25592
