-----airport-----
attribute,total_time,num_constraints,cells_deleted,memory_bytes,init_time,model_time,del_time
latitude_deg,0.019864797592163086,40,15,502,1,0.01717996597290039,8.487701416015625e-05,0.0017402172088623047
latitude_deg,0.020369768142700195,40,15,502,1,0.01758289337158203,8.58306884765625e-05,0.0018291473388671875
latitude_deg,0.019991636276245117,40,15,502,1,0.017256736755371094,9.083747863769531e-05,0.001764059066772461
latitude_deg,0.019749164581298828,40,15,502,1,0.01701498031616211,9.393692016601562e-05,0.0017819404602050781
latitude_deg,0.02111506462097168,40,15,502,1,0.01797199249267578,8.416175842285156e-05,0.0022132396697998047
latitude_deg,0.02052140235900879,40,15,502,1,0.017852306365966797,8.082389831542969e-05,0.001708984375
latitude_deg,0.02035999298095703,40,15,502,1,0.017776012420654297,7.700920104980469e-05,0.0017161369323730469
latitude_deg,0.022047042846679688,40,15,502,1,0.019181013107299805,9.965896606445312e-05,0.0018727779388427734
latitude_deg,0.020148038864135742,40,15,502,1,0.017325878143310547,7.796287536621094e-05,0.0018696784973144531
latitude_deg,0.02112293243408203,40,15,502,1,0.018331050872802734,9.298324584960938e-05,0.0018057823181152344
latitude_deg,0.021091699600219727,40,15,502,1,0.018235206604003906,8.082389831542969e-05,0.0017578601837158203
latitude_deg,0.02018570899963379,40,15,502,1,0.017410993576049805,7.414817810058594e-05,0.0017452239990234375
latitude_deg,0.020328998565673828,40,15,502,1,0.01743483543395996,8.320808410644531e-05,0.0018718242645263672
latitude_deg,0.02031874656677246,40,15,502,1,0.017628908157348633,8.106231689453125e-05,0.0017271041870117188
latitude_deg,0.02130413055419922,40,15,502,1,0.018563032150268555,8.797645568847656e-05,0.001764059066772461
latitude_deg,0.02024221420288086,40,15,502,1,0.017538070678710938,8.106231689453125e-05,0.0017380714416503906
latitude_deg,0.020518064498901367,40,15,502,1,0.01758098602294922,8.893013000488281e-05,0.0018842220306396484
latitude_deg,0.020512819290161133,40,15,502,1,0.017744064331054688,8.296966552734375e-05,0.001825094223022461
latitude_deg,0.020723342895507812,40,15,502,1,0.01772904396057129,9.322166442871094e-05,0.0018320083618164062
latitude_deg,0.01988506317138672,40,15,502,1,0.016968965530395508,9.012222290039062e-05,0.0019190311431884766
latitude_deg,0.021023035049438477,40,15,502,1,0.01793694496154785,8.296966552734375e-05,0.0021209716796875
latitude_deg,0.023056983947753906,40,15,502,1,0.0202178955078125,8.702278137207031e-05,0.0018842220306396484
latitude_deg,0.021081924438476562,40,15,502,1,0.01835489273071289,8.869171142578125e-05,0.0017609596252441406
latitude_deg,0.020817995071411133,40,15,502,1,0.01816582679748535,7.891654968261719e-05,0.0017497539520263672
latitude_deg,0.02082085609436035,40,15,502,1,0.018150806427001953,7.82012939453125e-05,0.0017011165618896484
latitude_deg,0.02087998390197754,40,15,502,1,0.017967939376831055,7.987022399902344e-05,0.0019369125366210938
latitude_deg,0.020581722259521484,40,15,502,1,0.01773810386657715,8.606910705566406e-05,0.001917123794555664
latitude_deg,0.021003007888793945,40,15,502,1,0.01822185516357422,8.106231689453125e-05,0.0018167495727539062
latitude_deg,0.021214962005615234,40,15,502,1,0.018214941024780273,8.0108642578125e-05,0.0020401477813720703
latitude_deg,0.021378040313720703,40,15,502,1,0.018635988235473633,7.915496826171875e-05,0.0017871856689453125
latitude_deg,0.02064204216003418,40,15,502,1,0.017976045608520508,8.106231689453125e-05,0.0017261505126953125
latitude_deg,0.020861148834228516,40,15,502,1,0.01789712905883789,9.012222290039062e-05,0.0019369125366210938
latitude_deg,0.020793914794921875,40,15,502,1,0.01790595054626465,8.797645568847656e-05,0.0019011497497558594
latitude_deg,0.02156686782836914,40,15,502,1,0.01882004737854004,8.702278137207031e-05,0.0017032623291015625
latitude_deg,0.020704984664916992,40,15,502,1,0.017802953720092773,7.915496826171875e-05,0.0019230842590332031
latitude_deg,0.020334959030151367,40,15,502,1,0.017249107360839844,8.296966552734375e-05,0.0021080970764160156
latitude_deg,0.02132105827331543,40,15,502,1,0.01826000213623047,7.700920104980469e-05,0.002049684524536133
latitude_deg,0.020429134368896484,40,15,502,1,0.01765298843383789,9.131431579589844e-05,0.001821756362915039
latitude_deg,0.020480871200561523,40,15,502,1,0.017782926559448242,8.225440979003906e-05,0.0017480850219726562
latitude_deg,0.021715879440307617,40,15,502,1,0.018943071365356445,8.797645568847656e-05,0.0017540454864501953
latitude_deg,0.021622896194458008,40,15,502,1,0.018355369567871094,8.702278137207031e-05,0.0022499561309814453
latitude_deg,0.02237701416015625,40,15,502,1,0.01962900161743164,7.987022399902344e-05,0.0017428398132324219
latitude_deg,0.01970195770263672,40,15,502,1,0.016956090927124023,8.106231689453125e-05,0.0018000602722167969
latitude_deg,0.020723819732666016,40,15,502,1,0.017933130264282227,9.083747863769531e-05,0.0017390251159667969
latitude_deg,0.02090907096862793,40,15,502,1,0.018107891082763672,8.320808410644531e-05,0.001752614974975586
latitude_deg,0.03364992141723633,40,15,502,1,0.017766714096069336,7.510185241699219e-05,0.014889955520629883
latitude_deg,0.023029088973999023,40,15,502,1,0.020124197006225586,8.678436279296875e-05,0.0019299983978271484
latitude_deg,0.021246910095214844,40,15,502,1,0.01849985122680664,8.893013000488281e-05,0.0017609596252441406
latitude_deg,0.021616697311401367,40,15,502,1,0.01778268814086914,8.0108642578125e-05,0.0019102096557617188
latitude_deg,0.020997047424316406,40,15,502,1,0.01789402961730957,9.322166442871094e-05,0.002128124237060547
latitude_deg,0.018552064895629883,40,15,502,1,0.015681982040405273,8.797645568847656e-05,0.0019061565399169922
latitude_deg,0.02065587043762207,40,15,502,1,0.01779484748840332,8.606910705566406e-05,0.0019221305847167969
latitude_deg,0.019041061401367188,40,15,502,1,0.01577901840209961,9.083747863769531e-05,0.0021219253540039062
latitude_deg,0.021576881408691406,40,15,502,1,0.018571138381958008,8.797645568847656e-05,0.0019969940185546875
latitude_deg,0.021867036819458008,40,15,502,1,0.018688201904296875,8.487701416015625e-05,0.0022199153900146484
latitude_deg,0.020814180374145508,40,15,502,1,0.01790904998779297,7.915496826171875e-05,0.0019409656524658203
latitude_deg,0.021293163299560547,40,15,502,1,0.01822495460510254,8.0108642578125e-05,0.0020418167114257812
latitude_deg,0.022290945053100586,40,15,502,1,0.01909613609313965,0.0001251697540283203,0.0021169185638427734
latitude_deg,0.020511865615844727,40,15,502,1,0.017611026763916016,8.296966552734375e-05,0.001940011978149414
latitude_deg,0.02097630500793457,40,15,502,1,0.01806020736694336,8.177757263183594e-05,0.001918792724609375
-----hospital-----
attribute,total_time,num_constraints,cells_deleted,memory_bytes,init_time,model_time,del_time
ProviderNumber,0.016636133193969727,40,10,1456,1,0.014295101165771484,7.295608520507812e-05,0.0013630390167236328
ProviderNumber,0.017714977264404297,40,10,1456,1,0.013878107070922852,8.106231689453125e-05,0.0027222633361816406
ProviderNumber,0.022921085357666016,40,10,1456,1,0.013529062271118164,8.606910705566406e-05,0.008403778076171875
ProviderNumber,0.015720129013061523,40,10,1456,1,0.013195991516113281,7.82012939453125e-05,0.0015270709991455078
ProviderNumber,0.016304969787597656,40,10,1456,1,0.013604879379272461,0.00010371208190917969,0.0016999244689941406
ProviderNumber,0.015473127365112305,40,10,1456,1,0.012904167175292969,7.295608520507812e-05,0.0016412734985351562
ProviderNumber,0.015855789184570312,40,10,1456,1,0.01328587532043457,8.130073547363281e-05,0.0015950202941894531
ProviderNumber,0.015524864196777344,40,10,1456,1,0.013118982315063477,8.606910705566406e-05,0.0014290809631347656
ProviderNumber,0.015697717666625977,40,10,1456,1,0.012943029403686523,6.985664367675781e-05,0.001764059066772461
ProviderNumber,0.014861106872558594,40,10,1456,1,0.01258707046508789,6.699562072753906e-05,0.001348733901977539
ProviderNumber,0.015806913375854492,40,10,1456,1,0.013281106948852539,6.771087646484375e-05,0.0014910697937011719
ProviderNumber,0.015857934951782227,40,10,1456,1,0.013316869735717773,7.891654968261719e-05,0.0015358924865722656
ProviderNumber,0.016607999801635742,40,10,1456,1,0.014139890670776367,7.009506225585938e-05,0.0014109611511230469
ProviderNumber,0.017045259475708008,40,10,1456,1,0.014339208602905273,7.700920104980469e-05,0.0016620159149169922
ProviderNumber,0.016735076904296875,40,10,1456,1,0.013757944107055664,8.082389831542969e-05,0.0018229484558105469
ProviderNumber,0.015252113342285156,40,10,1456,1,0.012957096099853516,7.581710815429688e-05,0.0013692378997802734
ProviderNumber,0.015025138854980469,40,10,1456,1,0.012696027755737305,7.700920104980469e-05,0.0013129711151123047
ProviderNumber,0.015439987182617188,40,10,1456,1,0.013067007064819336,7.414817810058594e-05,0.0013148784637451172
ProviderNumber,0.01574397087097168,40,10,1456,1,0.013229131698608398,7.987022399902344e-05,0.0015549659729003906
ProviderNumber,0.014767169952392578,40,10,1456,1,0.012546062469482422,7.176399230957031e-05,0.0013051033020019531
ProviderNumber,0.01633310317993164,40,10,1456,1,0.013730049133300781,7.486343383789062e-05,0.0016219615936279297
ProviderNumber,0.015252828598022461,40,10,1456,1,0.013024091720581055,7.677078247070312e-05,0.0013027191162109375
ProviderNumber,0.03643298149108887,40,10,1456,1,0.011941671371459961,7.82012939453125e-05,0.023618698120117188
ProviderNumber,0.03644585609436035,40,10,1456,1,0.01671600341796875,6.508827209472656e-05,0.01855015754699707
ProviderNumber,0.02097296714782715,40,10,1456,1,0.017988920211791992,8.106231689453125e-05,0.0017971992492675781
ProviderNumber,0.019568204879760742,40,10,1456,1,0.0166471004486084,7.200241088867188e-05,0.0017271041870117188
ProviderNumber,0.02006387710571289,40,10,1456,1,0.017535924911499023,9.012222290039062e-05,0.0014619827270507812
ProviderNumber,0.0192410945892334,40,10,1456,1,0.016555070877075195,7.390975952148438e-05,0.0016798973083496094
ProviderNumber,0.017547130584716797,40,10,1456,1,0.015163183212280273,7.700920104980469e-05,0.0013549327850341797
ProviderNumber,0.01898503303527832,40,10,1456,1,0.016661882400512695,7.605552673339844e-05,0.0013778209686279297
ProviderNumber,0.016788959503173828,40,10,1456,1,0.014408111572265625,7.200241088867188e-05,0.0013849735260009766
ProviderNumber,0.016939878463745117,40,10,1456,1,0.014430999755859375,7.700920104980469e-05,0.0015869140625
ProviderNumber,0.016920804977416992,40,10,1456,1,0.014577150344848633,6.413459777832031e-05,0.001317739486694336
ProviderNumber,0.019260883331298828,40,10,1456,1,0.016933917999267578,7.605552673339844e-05,0.001344919204711914
ProviderNumber,0.0172579288482666,40,10,1456,1,0.01457977294921875,6.699562072753906e-05,0.001695871353149414
ProviderNumber,0.01894521713256836,40,10,1456,1,0.016497135162353516,7.486343383789062e-05,0.0014958381652832031
ProviderNumber,0.01651310920715332,40,10,1456,1,0.014190196990966797,6.198883056640625e-05,0.001355886459350586
ProviderNumber,0.01658916473388672,40,10,1456,1,0.014264106750488281,6.580352783203125e-05,0.001277923583984375
ProviderNumber,0.017407894134521484,40,10,1456,1,0.015229225158691406,6.413459777832031e-05,0.0013341903686523438
ProviderNumber,0.01688981056213379,40,10,1456,1,0.014417886734008789,6.29425048828125e-05,0.0015048980712890625
ProviderNumber,0.01728200912475586,40,10,1456,1,0.015156030654907227,8.082389831542969e-05,0.0011839866638183594
ProviderNumber,0.01669001579284668,40,10,1456,1,0.014664888381958008,6.985664367675781e-05,0.0010952949523925781
ProviderNumber,0.017408132553100586,40,10,1456,1,0.015117168426513672,7.677078247070312e-05,0.0013277530670166016
ProviderNumber,0.01820683479309082,40,10,1456,1,0.015722990036010742,7.390975952148438e-05,0.0015599727630615234
ProviderNumber,0.017261981964111328,40,10,1456,1,0.014892101287841797,8.106231689453125e-05,0.0014040470123291016
ProviderNumber,0.01756596565246582,40,10,1456,1,0.015018939971923828,7.104873657226562e-05,0.0015540122985839844
ProviderNumber,0.01735401153564453,40,10,1456,1,0.015018939971923828,7.390975952148438e-05,0.0013129711151123047
ProviderNumber,0.01781010627746582,40,10,1456,1,0.015427827835083008,6.604194641113281e-05,0.001439809799194336
ProviderNumber,0.017009735107421875,40,10,1456,1,0.014361858367919922,6.508827209472656e-05,0.0016901493072509766
ProviderNumber,0.015436172485351562,40,10,1456,1,0.013108968734741211,7.605552673339844e-05,0.001322031021118164
ProviderNumber,0.017207622528076172,40,10,1456,1,0.014754772186279297,8.320808410644531e-05,0.0013849735260009766
ProviderNumber,0.018412113189697266,40,10,1456,1,0.016006946563720703,7.510185241699219e-05,0.0014510154724121094
ProviderNumber,0.01895904541015625,40,10,1456,1,0.01642298698425293,7.796287536621094e-05,0.0015652179718017578
ProviderNumber,0.018899202346801758,40,10,1456,1,0.016274213790893555,7.891654968261719e-05,0.0014331340789794922
ProviderNumber,0.020709991455078125,40,10,1456,1,0.0163877010345459,8.225440979003906e-05,0.0029327869415283203
ProviderNumber,0.02272510528564453,40,10,1456,1,0.020087242126464844,7.700920104980469e-05,0.0015261173248291016
ProviderNumber,0.019343852996826172,40,10,1456,1,0.01683807373046875,8.58306884765625e-05,0.0014889240264892578
ProviderNumber,0.017850160598754883,40,10,1456,1,0.015121936798095703,7.414817810058594e-05,0.0017960071563720703
ProviderNumber,0.016921043395996094,40,10,1456,1,0.014286041259765625,9.703636169433594e-05,0.001506805419921875
ProviderNumber,0.01795196533203125,40,10,1456,1,0.015355110168457031,8.082389831542969e-05,0.0015459060668945312
ProviderNumber,0.018168926239013672,40,10,1456,1,0.01565694808959961,7.510185241699219e-05,0.0015189647674560547
ProviderNumber,0.017714977264404297,40,10,1456,1,0.015223264694213867,7.581710815429688e-05,0.001600027084350586
ProviderNumber,0.01741504669189453,40,10,1456,1,0.014907121658325195,8.177757263183594e-05,0.0014600753784179688
ProviderNumber,0.015794992446899414,40,10,1456,1,0.013464927673339844,7.915496826171875e-05,0.0013849735260009766
ProviderNumber,0.01838397979736328,40,10,1456,1,0.015951871871948242,8.606910705566406e-05,0.0014719963073730469
ProviderNumber,0.01637101173400879,40,10,1456,1,0.014044046401977539,7.081031799316406e-05,0.0014278888702392578
ProviderNumber,0.016120195388793945,40,10,1456,1,0.01359415054321289,6.818771362304688e-05,0.0015039443969726562
ProviderNumber,0.017271041870117188,40,10,1456,1,0.01495504379272461,8.296966552734375e-05,0.0013382434844970703
ProviderNumber,0.017408132553100586,40,10,1456,1,0.014784097671508789,7.605552673339844e-05,0.0016360282897949219
ProviderNumber,0.016398906707763672,40,10,1456,1,0.013749122619628906,7.295608520507812e-05,0.0013909339904785156
ProviderNumber,0.01742386817932129,40,10,1456,1,0.015124797821044922,7.414817810058594e-05,0.0013492107391357422
ProviderNumber,0.024121761322021484,40,10,1456,1,0.02058696746826172,7.510185241699219e-05,0.0018460750579833984
ProviderNumber,0.018683910369873047,40,10,1456,1,0.015635013580322266,9.512901306152344e-05,0.0016918182373046875
ProviderNumber,0.018991708755493164,40,10,1456,1,0.01599907875061035,8.58306884765625e-05,0.0017001628875732422
ProviderNumber,0.019659996032714844,40,10,1456,1,0.016708850860595703,8.0108642578125e-05,0.0017769336700439453
ProviderNumber,0.019071102142333984,40,10,1456,1,0.01592278480529785,8.606910705566406e-05,0.0019731521606445312
ProviderNumber,0.023701906204223633,40,10,1456,1,0.020853042602539062,8.177757263183594e-05,0.001703023910522461
ProviderNumber,0.018863201141357422,40,10,1456,1,0.016134023666381836,8.606910705566406e-05,0.0015799999237060547
ProviderNumber,0.017847061157226562,40,10,1456,1,0.015339851379394531,8.416175842285156e-05,0.0014812946319580078
ProviderNumber,0.017789125442504883,40,10,1456,1,0.015399932861328125,8.0108642578125e-05,0.001399993896484375
ProviderNumber,0.017616748809814453,40,10,1456,1,0.014988899230957031,8.893013000488281e-05,0.00162506103515625
ProviderNumber,0.016746997833251953,40,10,1456,1,0.01442718505859375,8.487701416015625e-05,0.0014269351959228516
ProviderNumber,0.01806187629699707,40,10,1456,1,0.015732765197753906,8.511543273925781e-05,0.0014171600341796875
ProviderNumber,0.01862502098083496,40,10,1456,1,0.016085147857666016,8.392333984375e-05,0.0015411376953125
ProviderNumber,0.01648402214050293,40,10,1456,1,0.013792991638183594,8.225440979003906e-05,0.0017659664154052734
ProviderNumber,0.0212857723236084,40,10,1456,1,0.018368959426879883,7.605552673339844e-05,0.0017712116241455078
ProviderNumber,0.01935720443725586,40,10,1456,1,0.016445398330688477,8.392333984375e-05,0.0017399787902832031
ProviderNumber,0.02003002166748047,40,10,1456,1,0.01708698272705078,7.605552673339844e-05,0.0017309188842773438
ProviderNumber,0.02086019515991211,40,10,1456,1,0.017917156219482422,7.510185241699219e-05,0.0017547607421875
ProviderNumber,0.01927781105041504,40,10,1456,1,0.016328096389770508,8.487701416015625e-05,0.001857757568359375
ProviderNumber,0.017615795135498047,40,10,1456,1,0.015076875686645508,7.915496826171875e-05,0.0015442371368408203
ProviderNumber,0.017078876495361328,40,10,1456,1,0.01473093032836914,7.224082946777344e-05,0.0013692378997802734
ProviderNumber,0.018889904022216797,40,10,1456,1,0.01646280288696289,6.914138793945312e-05,0.001390218734741211
ProviderNumber,0.018314838409423828,40,10,1456,1,0.01587677001953125,6.914138793945312e-05,0.0015439987182617188
ProviderNumber,0.020939111709594727,40,10,1456,1,0.018479108810424805,8.296966552734375e-05,0.0014109611511230469
ProviderNumber,0.018229961395263672,40,10,1456,1,0.015472888946533203,7.104873657226562e-05,0.0017290115356445312
ProviderNumber,0.01936197280883789,40,10,1456,1,0.016955137252807617,7.915496826171875e-05,0.0014150142669677734
ProviderNumber,0.01640772819519043,40,10,1456,1,0.014137983322143555,9.131431579589844e-05,0.001322031021118164
ProviderNumber,0.017114877700805664,40,10,1456,1,0.014648914337158203,7.200241088867188e-05,0.0015420913696289062
ProviderNumber,0.018510818481445312,40,10,1456,1,0.01586604118347168,8.106231689453125e-05,0.0014798641204833984
-----ncvoter-----
attribute,total_time,num_constraints,cells_deleted,memory_bytes,init_time,model_time,del_time
voter_reg_num,0.018461942672729492,40,14,916,1,0.01581883430480957,7.677078247070312e-05,0.0016970634460449219
voter_reg_num,0.01971602439880371,40,14,916,1,0.017032861709594727,7.796287536621094e-05,0.0016717910766601562
voter_reg_num,0.0179288387298584,40,14,916,1,0.015408992767333984,6.914138793945312e-05,0.001631021499633789
voter_reg_num,0.020328998565673828,40,14,916,1,0.017144203186035156,7.557868957519531e-05,0.0022346973419189453
voter_reg_num,0.02092266082763672,40,14,916,1,0.017364978790283203,0.00011706352233886719,0.0024411678314208984
voter_reg_num,0.020051956176757812,40,14,916,1,0.017530202865600586,8.392333984375e-05,0.0014369487762451172
voter_reg_num,0.020057201385498047,40,14,916,1,0.01662898063659668,8.821487426757812e-05,0.0023779869079589844
voter_reg_num,0.02174997329711914,40,14,916,1,0.018059968948364258,8.916854858398438e-05,0.0025637149810791016
voter_reg_num,0.021574020385742188,40,14,916,1,0.018439054489135742,8.106231689453125e-05,0.0020051002502441406
voter_reg_num,0.02122807502746582,40,14,916,1,0.017889976501464844,8.392333984375e-05,0.0020918846130371094
voter_reg_num,0.022346973419189453,40,14,916,1,0.017976999282836914,9.298324584960938e-05,0.00327301025390625
voter_reg_num,0.02050614356994629,40,14,916,1,0.0180661678314209,7.987022399902344e-05,0.0014448165893554688
voter_reg_num,0.02008199691772461,40,14,916,1,0.017087936401367188,0.00010228157043457031,0.0019121170043945312
voter_reg_num,0.019397974014282227,40,14,916,1,0.016342878341674805,8.296966552734375e-05,0.0020079612731933594
voter_reg_num,0.0183408260345459,40,14,916,1,0.015575170516967773,8.392333984375e-05,0.0016849040985107422
voter_reg_num,0.01843094825744629,40,14,916,1,0.01568293571472168,7.796287536621094e-05,0.0017709732055664062
voter_reg_num,0.02049088478088379,40,14,916,1,0.01788783073425293,8.106231689453125e-05,0.0016851425170898438
voter_reg_num,0.01735711097717285,40,14,916,1,0.014408111572265625,7.390975952148438e-05,0.002062082290649414
voter_reg_num,0.017697811126708984,40,14,916,1,0.015000104904174805,7.009506225585938e-05,0.001711130142211914
voter_reg_num,0.017572879791259766,40,14,916,1,0.014843940734863281,7.82012939453125e-05,0.0017809867858886719
voter_reg_num,0.021249055862426758,40,14,916,1,0.01814103126525879,7.390975952148438e-05,0.0021817684173583984
voter_reg_num,0.016705989837646484,40,14,916,1,0.014005184173583984,7.700920104980469e-05,0.0017769336700439453
voter_reg_num,0.01899099349975586,40,14,916,1,0.016036033630371094,7.987022399902344e-05,0.0020186901092529297
voter_reg_num,0.017555952072143555,40,14,916,1,0.014837980270385742,9.012222290039062e-05,0.0017180442810058594
voter_reg_num,0.01656031608581543,40,14,916,1,0.014046192169189453,7.772445678710938e-05,0.0016140937805175781
voter_reg_num,0.017031192779541016,40,14,916,1,0.014393091201782227,7.796287536621094e-05,0.0016376972198486328
voter_reg_num,0.016817092895507812,40,14,916,1,0.014254093170166016,7.295608520507812e-05,0.0016090869903564453
voter_reg_num,0.017539262771606445,40,14,916,1,0.01530599594116211,7.009506225585938e-05,0.0012221336364746094
voter_reg_num,0.01810908317565918,40,14,916,1,0.015374183654785156,7.200241088867188e-05,0.0017969608306884766
voter_reg_num,0.01753687858581543,40,14,916,1,0.014918804168701172,7.295608520507812e-05,0.0016069412231445312
voter_reg_num,0.021073341369628906,40,14,916,1,0.0168001651763916,6.794929504394531e-05,0.0031311511993408203
voter_reg_num,0.02468705177307129,40,14,916,1,0.020776748657226562,7.724761962890625e-05,0.002576112747192383
voter_reg_num,0.02330803871154785,40,14,916,1,0.019495010375976562,6.985664367675781e-05,0.002733945846557617
voter_reg_num,0.025851964950561523,40,14,916,1,0.02126312255859375,6.604194641113281e-05,0.003379344940185547
voter_reg_num,0.029191017150878906,40,14,916,1,0.02483510971069336,9.894371032714844e-05,0.0030641555786132812
voter_reg_num,0.028438091278076172,40,14,916,1,0.023860931396484375,7.510185241699219e-05,0.0032651424407958984
voter_reg_num,0.030794858932495117,40,14,916,1,0.025707006454467773,6.67572021484375e-05,0.0036809444427490234
voter_reg_num,0.03245997428894043,40,14,916,1,0.027376174926757812,7.605552673339844e-05,0.003686189651489258
voter_reg_num,0.030236005783081055,40,14,916,1,0.025228023529052734,7.295608520507812e-05,0.003704071044921875
voter_reg_num,0.026384830474853516,40,14,916,1,0.02249598503112793,6.604194641113281e-05,0.002719879150390625
voter_reg_num,0.026620864868164062,40,14,916,1,0.022531747817993164,7.510185241699219e-05,0.002866983413696289
voter_reg_num,0.029289960861206055,40,14,916,1,0.024073362350463867,6.67572021484375e-05,0.0037949085235595703
voter_reg_num,0.034844160079956055,40,14,916,1,0.028202056884765625,6.604194641113281e-05,0.0049669742584228516
voter_reg_num,0.03596615791320801,40,14,916,1,0.02986598014831543,6.723403930664062e-05,0.0044629573822021484
voter_reg_num,0.03394198417663574,40,14,916,1,0.028533935546875,6.29425048828125e-05,0.003933906555175781
voter_reg_num,0.03668689727783203,40,14,916,1,0.03259706497192383,7.867813110351562e-05,0.0026559829711914062
voter_reg_num,0.03207087516784668,40,14,916,1,0.025856971740722656,7.104873657226562e-05,0.004832029342651367
voter_reg_num,0.03468489646911621,40,14,916,1,0.027979135513305664,7.009506225585938e-05,0.004957914352416992
voter_reg_num,0.03600811958312988,40,14,916,1,0.03078484535217285,6.604194641113281e-05,0.003679990768432617
voter_reg_num,0.03284096717834473,40,14,916,1,0.0275728702545166,6.508827209472656e-05,0.003756999969482422
voter_reg_num,0.03366804122924805,40,14,916,1,0.027647972106933594,7.009506225585938e-05,0.0045659542083740234
voter_reg_num,0.03492569923400879,40,14,916,1,0.029444217681884766,6.389617919921875e-05,0.004065036773681641
