-----airport-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
latitude_deg,0.009275197982788086,0.00023508071899414062,0.0058269500732421875,0.003213167190551758,0.8,-4.3,7,24,6584,14
latitude_deg,0.008318185806274414,6.008148193359375e-05,0.0038771629333496094,0.004380941390991211,0.0,-6.5,13,24,6584,14
latitude_deg,0.005250215530395508,5.1021575927734375e-05,0.0023000240325927734,0.002899169921875,0.99999997952,-4.49999997952,7,24,6584,14
latitude_deg,0.005892276763916016,4.9114227294921875e-05,0.00267791748046875,0.0031652450561523438,0.0,-6.0,12,24,6584,14
latitude_deg,0.0031065940856933594,5.91278076171875e-05,0.0007162094116210938,0.002331256866455078,0.9999999999999999,-2.0,2,24,6584,14
latitude_deg,0.0048999786376953125,5.221366882324219e-05,0.002119779586791992,0.002727985382080078,0.999999995904,-4.999999995904,8,24,6584,14
latitude_deg,0.0034618377685546875,4.887580871582031e-05,0.0011608600616455078,0.0022521018981933594,0.9999999999999996,-2.4999999999999996,3,24,6584,14
latitude_deg,0.00395512580871582,4.7206878662109375e-05,0.001538991928100586,0.002368927001953125,0.99999744,-3.49999744,5,24,6584,14
latitude_deg,0.0025353431701660156,4.6253204345703125e-05,0.0005629062652587891,0.0019261837005615234,1.0,-1.5,1,24,6584,14
latitude_deg,0.002054929733276367,4.506111145019531e-05,0.0002918243408203125,0.0017180442810058594,1.0,-1.0,0,24,6584,14
latitude_deg,0.001940011978149414,4.506111145019531e-05,0.000270843505859375,0.0016241073608398438,1.0,-1.0,0,24,6584,14
latitude_deg,0.002664804458618164,4.482269287109375e-05,0.0006430149078369141,0.0019769668579101562,0.9999999999999999,-2.0,2,24,6584,14
latitude_deg,0.0023398399353027344,5.1021575927734375e-05,0.0004658699035644531,0.0018229484558105469,1.0,-1.5,1,24,6584,14
latitude_deg,0.0047419071197509766,4.506111145019531e-05,0.002113819122314453,0.002583026885986328,0.9984,-5.9984,10,24,6584,14
latitude_deg,0.002810955047607422,5.078315734863281e-05,0.0008480548858642578,0.0019121170043945312,1.0,-1.5,1,24,6584,14
latitude_deg,0.004437923431396484,4.696846008300781e-05,0.0018699169158935547,0.002521038055419922,0.96,-4.46,7,24,6584,14
latitude_deg,0.0019769668579101562,4.220008850097656e-05,0.0002777576446533203,0.0016570091247558594,1.0,-1.0,0,24,6584,14
latitude_deg,0.0023140907287597656,4.8160552978515625e-05,0.0004837512969970703,0.0017821788787841797,1.0,-1.5,1,24,6584,14
latitude_deg,0.0039520263671875,4.6253204345703125e-05,0.0014348030090332031,0.0024709701538085938,0.9999999999997379,-2.999999999999738,4,24,6584,14
latitude_deg,0.002615690231323242,4.673004150390625e-05,0.0004851818084716797,0.0020837783813476562,1.0,-1.5,1,24,6584,14
latitude_deg,0.005437135696411133,4.410743713378906e-05,0.0025708675384521484,0.0028221607208251953,0.0,-5.5,11,24,6584,14
latitude_deg,0.003556966781616211,4.696846008300781e-05,0.0011839866638183594,0.0023260116577148438,0.9999999999997379,-2.999999999999738,4,24,6584,14
latitude_deg,0.004591226577758789,4.506111145019531e-05,0.0018210411071777344,0.0027251243591308594,0.99999999983616,-3.99999999983616,6,24,6584,14
latitude_deg,0.005142688751220703,4.506111145019531e-05,0.002168893814086914,0.0029287338256835938,0.0,-6.5,13,24,6584,14
latitude_deg,0.002543210983276367,4.410743713378906e-05,0.0004820823669433594,0.0020170211791992188,1.0,-1.5,1,24,6584,14
latitude_deg,0.0038635730743408203,4.982948303222656e-05,0.001486063003540039,0.0023276805877685547,0.992,-4.992,8,24,6584,14
latitude_deg,0.004381895065307617,4.6253204345703125e-05,0.0014948844909667969,0.002840757369995117,0.99968,-3.99968,6,24,6584,14
latitude_deg,0.005043983459472656,4.887580871582031e-05,0.0020720958709716797,0.0029230117797851562,0.0,-6.5,13,24,6584,14
latitude_deg,0.006044149398803711,4.506111145019531e-05,0.0027189254760742188,0.003280162811279297,0.0,-6.5,13,24,6584,14
latitude_deg,0.0041692256927490234,4.8160552978515625e-05,0.0016639232635498047,0.002457141876220703,0.999999488,-3.9999994880000003,6,24,6584,14
latitude_deg,0.005777835845947266,4.696846008300781e-05,0.0024569034576416016,0.0032739639282226562,0.0,-6.5,13,24,6584,14
latitude_deg,0.005300998687744141,5.2928924560546875e-05,0.0019462108612060547,0.003301858901977539,0.9999998976,-4.4999998976,7,24,6584,14
latitude_deg,0.002046823501586914,4.9114227294921875e-05,0.0002849102020263672,0.001712799072265625,1.0,-1.0,0,24,6584,14
latitude_deg,0.002012968063354492,4.57763671875e-05,0.00029015541076660156,0.0016770362854003906,1.0,-1.0,0,24,6584,14
latitude_deg,0.0043468475341796875,4.673004150390625e-05,0.0014619827270507812,0.002838134765625,0.99968,-4.99968,8,24,6584,14
latitude_deg,0.004453182220458984,4.601478576660156e-05,0.0018661022186279297,0.002541065216064453,0.999999999967232,-3.499999999967232,5,24,6584,14
latitude_deg,0.0050890445709228516,4.696846008300781e-05,0.0025119781494140625,0.0025300979614257812,0.992,-5.992,10,24,6584,14
latitude_deg,0.003905057907104492,5.412101745605469e-05,0.0013928413391113281,0.0024580955505371094,0.9999872,-3.4999872,5,24,6584,14
latitude_deg,0.002454519271850586,5.1021575927734375e-05,0.00048470497131347656,0.001918792724609375,1.0,-1.5,1,24,6584,14
latitude_deg,0.003217935562133789,4.673004150390625e-05,0.001306295394897461,0.0018649101257324219,0.9999872,-3.9999872,6,24,6584,14
latitude_deg,0.005545139312744141,4.6253204345703125e-05,0.0019228458404541016,0.003576040267944336,0.0,-7.0,14,24,6584,14
latitude_deg,0.004752635955810547,6.604194641113281e-05,0.0018558502197265625,0.0028307437896728516,0.9999999991808,-4.4999999991808,7,24,6584,14
latitude_deg,0.0023331642150878906,5.4836273193359375e-05,0.0005030632019042969,0.0017752647399902344,1.0,-1.5,1,24,6584,14
latitude_deg,0.0035021305084228516,4.887580871582031e-05,0.0013921260833740234,0.002061128616333008,0.9999999999986893,-3.499999999998689,5,24,6584,14
latitude_deg,0.004555940628051758,5.3882598876953125e-05,0.0017158985137939453,0.0027861595153808594,0.99999744,-4.49999744,7,24,6584,14
latitude_deg,0.004416227340698242,6.318092346191406e-05,0.001641988754272461,0.002711057662963867,0.999999999967232,-3.499999999967232,5,24,6584,14
latitude_deg,0.0053822994232177734,5.1975250244140625e-05,0.0023920536041259766,0.0029382705688476562,0.0,-6.5,13,24,6584,14
latitude_deg,0.004983186721801758,0.0002949237823486328,0.001971006393432617,0.002717256546020508,0.992,-6.492,11,24,6584,14
latitude_deg,0.00407099723815918,4.506111145019531e-05,0.0015411376953125,0.0024847984313964844,0.9999872,-4.4999872,7,24,6584,14
latitude_deg,0.0032536983489990234,4.38690185546875e-05,0.0012218952178955078,0.001987934112548828,0.992,-3.992,6,24,6584,14
latitude_deg,0.002292156219482422,4.982948303222656e-05,0.0004851818084716797,0.0017571449279785156,1.0,-1.5,1,24,6584,14
latitude_deg,0.005169868469238281,4.410743713378906e-05,0.002007007598876953,0.003118753433227539,0.0,-5.0,10,24,6584,14
latitude_deg,0.005254983901977539,4.792213439941406e-05,0.0021600723266601562,0.0030469894409179688,0.0,-6.0,12,24,6584,14
latitude_deg,0.004797935485839844,4.696846008300781e-05,0.0021820068359375,0.002568960189819336,0.0,-7.0,14,24,6584,14
latitude_deg,0.005206584930419922,4.601478576660156e-05,0.002039670944213867,0.003120899200439453,0.0,-7.0,14,24,6584,14
latitude_deg,0.002789020538330078,4.410743713378906e-05,0.0006768703460693359,0.002068042755126953,1.0,-2.0,2,24,6584,14
latitude_deg,0.00366973876953125,4.506111145019531e-05,0.0012748241424560547,0.002349853515625,0.9999999999999476,-3.4999999999999476,5,24,6584,14
latitude_deg,0.004237174987792969,4.38690185546875e-05,0.0015740394592285156,0.0026192665100097656,0.99999744,-4.49999744,7,24,6584,14
latitude_deg,0.0025360584259033203,5.316734313964844e-05,0.0004761219024658203,0.0020067691802978516,1.0,-1.5,1,24,6584,14
latitude_deg,0.0043027400970458984,5.1021575927734375e-05,0.0018417835235595703,0.0024099349975585938,0.99968,-5.99968,10,24,6584,14
latitude_deg,0.004528999328613281,4.887580871582031e-05,0.001950979232788086,0.002529144287109375,0.992,-5.492,9,24,6584,14
latitude_deg,0.0026979446411132812,5.2928924560546875e-05,0.0006499290466308594,0.001995086669921875,0.9999999999999896,-1.9999999999999896,2,24,6584,14
latitude_deg,0.004748821258544922,5.1021575927734375e-05,0.0019779205322265625,0.002719879150390625,0.99999999983616,-5.4999999998361595,9,24,6584,14
latitude_deg,0.0021829605102539062,4.887580871582031e-05,0.0004820823669433594,0.0016520023345947266,1.0,-1.5,1,24,6584,14
latitude_deg,0.004320859909057617,4.410743713378906e-05,0.001809835433959961,0.002466917037963867,0.8,-4.8,8,24,6584,14
latitude_deg,0.0032091140747070312,5.1021575927734375e-05,0.0008151531219482422,0.0023429393768310547,0.9999999999999979,-2.499999999999998,3,24,6584,14
latitude_deg,0.002070903778076172,5.0067901611328125e-05,0.0002880096435546875,0.0017328262329101562,1.0,-1.0,0,24,6584,14
latitude_deg,0.004492282867431641,4.887580871582031e-05,0.0019562244415283203,0.0024871826171875,0.8,-6.3,11,24,6584,14
latitude_deg,0.0052831172943115234,4.887580871582031e-05,0.0021779537200927734,0.0030562877655029297,0.0,-6.0,12,24,6584,14
latitude_deg,0.0050699710845947266,4.601478576660156e-05,0.001924753189086914,0.003099203109741211,0.0,-6.5,13,24,6584,14
latitude_deg,0.0021677017211914062,5.0067901611328125e-05,0.00047087669372558594,0.0016467571258544922,1.0,-1.5,1,24,6584,14
latitude_deg,0.0034918785095214844,4.792213439941406e-05,0.0013689994812011719,0.0020749568939208984,0.9999999991808,-3.4999999991808,5,24,6584,14
latitude_deg,0.005297660827636719,4.673004150390625e-05,0.0021181106567382812,0.0031328201293945312,0.0,-7.0,14,24,6584,14
latitude_deg,0.005263805389404297,4.887580871582031e-05,0.0018999576568603516,0.003314971923828125,0.0,-7.0,14,24,6584,14
