method,dataset,target_attribute,epsilon_m,lambda,L0,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,memory_overhead_bytes,num_instantiated_cells
marginal_em,adult,education,0,1000,0.025,0.07735824584960938,0.0058519840240478516,0.0694892406463623,0.0020170211791992188,0.007426165546169039,,-6.0,7,6,2858,12
marginal_em,adult,education,0,1000,0.025,0.05807065963745117,0.00140380859375,0.05456900596618652,0.0020978450775146484,0.26371370493098534,,-1002.0,7,2,2858,12
marginal_em,adult,education,0,1000,0.025,0.061276912689208984,0.0014238357543945312,0.053761959075927734,0.006091117858886719,0.011304104503989665,,-7.0,7,7,2858,12
marginal_em,adult,education,0,1000,0.025,0.056638240814208984,0.0015232563018798828,0.05315804481506348,0.001956939697265625,0.0,,-12.0,7,12,2858,12
marginal_em,adult,education,0,1000,0.025,0.05681300163269043,0.0014111995697021484,0.053038835525512695,0.002362966537475586,0.11671236642964988,,-1003.0,7,3,2858,12
marginal_em,adult,education,0,1000,0.025,0.05744600296020508,0.0014019012451171875,0.05379199981689453,0.0022521018981933594,0.27142142629317934,,-1001.0,7,1,2858,12
marginal_em,adult,education,0,1000,0.025,0.057451725006103516,0.0014519691467285156,0.05346989631652832,0.0025298595428466797,0.26371370493098534,,-1002.0,7,2,2858,12
marginal_em,adult,education,0,1000,0.025,0.05779576301574707,0.0015559196472167969,0.05367398262023926,0.0025658607482910156,0.007426165546169039,,-6.0,7,6,2858,12
marginal_em,adult,education,0,1000,0.025,0.07034015655517578,0.0014750957489013672,0.06697201728820801,0.0018930435180664062,0.26371370493098534,,-1002.0,7,2,2858,12
marginal_em,adult,education,0,1000,0.025,0.07832217216491699,0.004003047943115234,0.07182598114013672,0.002493143081665039,0.0017859049880922795,,-10.0,7,10,2858,12
marginal_em,adult,education,0,1000,0.025,0.058380842208862305,0.0014758110046386719,0.05455899238586426,0.002346038818359375,0.0,,-11.0,7,11,2858,12
marginal_em,adult,education,0,1000,0.025,0.058927059173583984,0.001672983169555664,0.05504202842712402,0.002212047576904297,0.011304104503989665,,-7.0,7,7,2858,12
marginal_em,adult,education,0,1000,0.025,0.05880117416381836,0.0015060901641845703,0.055351972579956055,0.0019431114196777344,0.0,,-12.0,7,12,2858,12
marginal_em,adult,education,0,1000,0.025,0.05827212333679199,0.0015118122100830078,0.05475211143493652,0.002008199691772461,0.06518969640941641,,-1005.0,7,5,2858,12
marginal_em,adult,education,0,1000,0.025,0.05836772918701172,0.001641988754272461,0.05463886260986328,0.0020868778228759766,0.0,,-11.0,7,11,2858,12
marginal_em,adult,education,0,1000,0.025,0.059178829193115234,0.001569986343383789,0.05559396743774414,0.0020148754119873047,0.010735808291123305,,-8.0,7,8,2858,12
marginal_em,adult,education,0,1000,0.025,0.05764508247375488,0.0015349388122558594,0.054316043853759766,0.0017940998077392578,0.011304104503989665,,-7.0,7,7,2858,12
marginal_em,adult,education,0,1000,0.025,0.05836200714111328,0.0016379356384277344,0.054609060287475586,0.002115011215209961,0.011304104503989665,,-7.0,7,7,2858,12
marginal_em,adult,education,0,1000,0.025,0.05744504928588867,0.0014240741729736328,0.05393791198730469,0.0020830631256103516,0.49122554744404323,,-1000.0,7,0,2858,12
marginal_em,adult,education,0,1000,0.025,0.05755186080932617,0.0014142990112304688,0.05410170555114746,0.002035856246948242,0.007426165546169039,,-6.0,7,6,2858,12
marginal_em,adult,education,0,1000,0.025,0.06963586807250977,0.0015208721160888672,0.0659799575805664,0.002135038375854492,0.007426165546169039,,-6.0,7,6,2858,12
marginal_em,adult,education,0,1000,0.025,0.05815482139587402,0.0014691352844238281,0.05434989929199219,0.002335786819458008,0.49122554744404323,,-1000.0,7,0,2858,12
marginal_em,adult,education,0,1000,0.025,0.056948184967041016,0.001466989517211914,0.05303001403808594,0.002451181411743164,0.0,,-12.0,7,12,2858,12
marginal_em,adult,education,0,1000,0.025,0.06102299690246582,0.0014710426330566406,0.054144859313964844,0.005407094955444336,0.27142142629317934,,-1001.0,7,1,2858,12
marginal_em,adult,education,0,1000,0.025,0.06027364730834961,0.0014498233795166016,0.053700923919677734,0.0051229000091552734,0.26371370493098534,,-1002.0,7,2,2858,12
marginal_em,adult,education,0,1000,0.025,0.05885505676269531,0.0014081001281738281,0.05408000946044922,0.0033669471740722656,0.011304104503989665,,-7.0,7,7,2858,12
