-----airport-----
attribute,total_time,num_constraints,cells_deleted,memory_bytes,init_time,model_time,del_time
latitude_deg,0.01994490623474121,40,15,7887,0.016871929168701172,3.1948089599609375e-05,0.0022249221801757812
latitude_deg,0.020243167877197266,40,15,7887,0.017343997955322266,3.0994415283203125e-05,0.0020661354064941406
latitude_deg,0.020063161849975586,40,15,7887,0.017290830612182617,3.314018249511719e-05,0.0020270347595214844
latitude_deg,0.02092599868774414,40,15,7887,0.017669200897216797,3.6716461181640625e-05,0.002391815185546875
latitude_deg,0.019532203674316406,40,15,7887,0.016627788543701172,3.504753112792969e-05,0.0020842552185058594
latitude_deg,0.0185549259185791,40,15,7887,0.015913009643554688,3.2901763916015625e-05,0.0018801689147949219
latitude_deg,0.018527984619140625,40,15,7887,0.015752077102661133,2.9802322387695312e-05,0.0019600391387939453
latitude_deg,0.019668102264404297,40,15,7887,0.01679205894470215,2.9087066650390625e-05,0.0020580291748046875
latitude_deg,0.019495010375976562,40,15,7887,0.016954898834228516,2.9325485229492188e-05,0.0017399787902832031
latitude_deg,0.01952838897705078,40,15,7887,0.01678299903869629,2.7894973754882812e-05,0.0018887519836425781
latitude_deg,0.018825054168701172,40,15,7887,0.016316890716552734,2.5987625122070312e-05,0.0017130374908447266
latitude_deg,0.019676923751831055,40,15,7887,0.016665220260620117,2.7894973754882812e-05,0.0021250247955322266
latitude_deg,0.019483089447021484,40,15,7887,0.01695108413696289,2.7894973754882812e-05,0.0016791820526123047
latitude_deg,0.019240379333496094,40,15,7887,0.016436338424682617,3.1948089599609375e-05,0.0018439292907714844
latitude_deg,0.018603086471557617,40,15,7887,0.015888214111328125,3.0994415283203125e-05,0.0019230842590332031
latitude_deg,0.019294023513793945,40,15,7887,0.016319990158081055,3.123283386230469e-05,0.002138853073120117
latitude_deg,0.019537925720214844,40,15,7887,0.016798019409179688,2.8133392333984375e-05,0.0019829273223876953
latitude_deg,0.01953601837158203,40,15,7887,0.016993045806884766,2.8848648071289062e-05,0.0017268657684326172
latitude_deg,0.019528865814208984,40,15,7887,0.016984224319458008,2.6702880859375e-05,0.0017011165618896484
latitude_deg,0.019243955612182617,40,15,7887,0.0166473388671875,3.0994415283203125e-05,0.0017552375793457031
latitude_deg,0.019418954849243164,40,15,7887,0.01669788360595703,2.7179718017578125e-05,0.0018489360809326172
latitude_deg,0.019392013549804688,40,15,7887,0.01661205291748047,2.6941299438476562e-05,0.0019249916076660156
latitude_deg,0.01919412612915039,40,15,7887,0.016464710235595703,2.7179718017578125e-05,0.0018820762634277344
latitude_deg,0.019242286682128906,40,15,7887,0.016330957412719727,3.1948089599609375e-05,0.002095937728881836
latitude_deg,0.018219709396362305,40,15,7887,0.01557302474975586,2.8848648071289062e-05,0.0018508434295654297
latitude_deg,0.01894402503967285,40,15,7887,0.01624011993408203,2.7894973754882812e-05,0.0018758773803710938
latitude_deg,0.019299745559692383,40,15,7887,0.0167539119720459,2.9087066650390625e-05,0.001705169677734375
latitude_deg,0.01894092559814453,40,15,7887,0.016297101974487305,2.9802322387695312e-05,0.0016908645629882812
latitude_deg,0.018980741500854492,40,15,7887,0.016313791275024414,2.7179718017578125e-05,0.001856088638305664
latitude_deg,0.019381046295166016,40,15,7887,0.01658916473388672,2.574920654296875e-05,0.0018868446350097656
latitude_deg,0.019258737564086914,40,15,7887,0.016654014587402344,2.6941299438476562e-05,0.0017058849334716797
latitude_deg,0.019392013549804688,40,15,7887,0.016664981842041016,2.8371810913085938e-05,0.0019011497497558594
latitude_deg,0.019381999969482422,40,15,7887,0.016656875610351562,3.0040740966796875e-05,0.0018758773803710938
latitude_deg,0.019377708435058594,40,15,7887,0.016709089279174805,3.2901763916015625e-05,0.0019080638885498047
latitude_deg,0.019002914428710938,40,15,7887,0.01646280288696289,3.1948089599609375e-05,0.0017189979553222656
latitude_deg,0.01857900619506836,40,15,7887,0.01581883430480957,2.9325485229492188e-05,0.001971006393432617
-----hospital-----
attribute,total_time,num_constraints,cells_deleted,memory_bytes,init_time,model_time,del_time
ProviderNumber,0.015249967575073242,40,10,6410,0.012975931167602539,2.6226043701171875e-05,0.0014698505401611328
ProviderNumber,0.014458656311035156,40,10,6410,0.01207876205444336,2.7179718017578125e-05,0.0015289783477783203
ProviderNumber,0.013917922973632812,40,10,6410,0.011758804321289062,2.7179718017578125e-05,0.0013499259948730469
ProviderNumber,0.013787269592285156,40,10,6410,0.011382102966308594,2.4080276489257812e-05,0.0016460418701171875
ProviderNumber,0.013700008392333984,40,10,6410,0.011456012725830078,2.5033950805664062e-05,0.0012578964233398438
ProviderNumber,0.014137029647827148,40,10,6410,0.01160883903503418,2.7179718017578125e-05,0.0017189979553222656
ProviderNumber,0.013631105422973633,40,10,6410,0.011574029922485352,2.574920654296875e-05,0.0012738704681396484
ProviderNumber,0.014232158660888672,40,10,6410,0.01188039779663086,2.47955322265625e-05,0.0015501976013183594
ProviderNumber,0.013753890991210938,40,10,6410,0.011653900146484375,2.6226043701171875e-05,0.0012569427490234375
ProviderNumber,0.01391291618347168,40,10,6410,0.01155996322631836,2.5033950805664062e-05,0.0015721321105957031
ProviderNumber,0.013652324676513672,40,10,6410,0.011387348175048828,2.574920654296875e-05,0.001461029052734375
ProviderNumber,0.013695955276489258,40,10,6410,0.011414766311645508,2.4080276489257812e-05,0.0014891624450683594
ProviderNumber,0.01331186294555664,40,10,6410,0.011281013488769531,2.384185791015625e-05,0.0012538433074951172
ProviderNumber,0.013563156127929688,40,10,6410,0.011471986770629883,2.5033950805664062e-05,0.0012640953063964844
ProviderNumber,0.013901233673095703,40,10,6410,0.011744022369384766,2.4080276489257812e-05,0.001371145248413086
ProviderNumber,0.014490842819213867,40,10,6410,0.012319087982177734,2.7894973754882812e-05,0.0013451576232910156
ProviderNumber,0.014457941055297852,40,10,6410,0.012194156646728516,2.9802322387695312e-05,0.0014111995697021484
ProviderNumber,0.014506816864013672,40,10,6410,0.012077093124389648,3.2901763916015625e-05,0.0015759468078613281
ProviderNumber,0.015285968780517578,40,10,6410,0.013084888458251953,2.8133392333984375e-05,0.0013203620910644531
ProviderNumber,0.015895843505859375,40,10,6410,0.013206005096435547,2.5272369384765625e-05,0.0018737316131591797
ProviderNumber,0.01619720458984375,40,10,6410,0.013769149780273438,2.5987625122070312e-05,0.001489877700805664
ProviderNumber,0.015989065170288086,40,10,6410,0.013529777526855469,3.504753112792969e-05,0.0015659332275390625
ProviderNumber,0.015726089477539062,40,10,6410,0.013624906539916992,2.5033950805664062e-05,0.0013020038604736328
ProviderNumber,0.017362117767333984,40,10,6410,0.01421809196472168,2.4080276489257812e-05,0.0020589828491210938
ProviderNumber,0.016694068908691406,40,10,6410,0.014636039733886719,2.2649765014648438e-05,0.0012960433959960938
ProviderNumber,0.018019914627075195,40,10,6410,0.014998674392700195,3.0994415283203125e-05,0.001995086669921875
ProviderNumber,0.01605510711669922,40,10,6410,0.013839244842529297,2.574920654296875e-05,0.0013918876647949219
ProviderNumber,0.015820026397705078,40,10,6410,0.013499021530151367,2.5033950805664062e-05,0.0014731884002685547
ProviderNumber,0.01787090301513672,40,10,6410,0.015027046203613281,2.5033950805664062e-05,0.0018360614776611328
ProviderNumber,0.017179012298583984,40,10,6410,0.014671087265014648,2.7894973754882812e-05,0.0015397071838378906
ProviderNumber,0.017505884170532227,40,10,6410,0.014784097671508789,2.384185791015625e-05,0.0017061233520507812
ProviderNumber,0.017340898513793945,40,10,6410,0.014445066452026367,2.6941299438476562e-05,0.0019178390502929688
ProviderNumber,0.01697683334350586,40,10,6410,0.01422882080078125,2.384185791015625e-05,0.0017879009246826172
ProviderNumber,0.018218040466308594,40,10,6410,0.015264034271240234,2.5987625122070312e-05,0.00191497802734375
ProviderNumber,0.0177152156829834,40,10,6410,0.015015125274658203,2.5033950805664062e-05,0.0016891956329345703
ProviderNumber,0.016946792602539062,40,10,6410,0.01415395736694336,2.8133392333984375e-05,0.0018241405487060547
ProviderNumber,0.01722407341003418,40,10,6410,0.01460886001586914,2.7179718017578125e-05,0.00162506103515625
ProviderNumber,0.017132043838500977,40,10,6410,0.014580011367797852,2.5987625122070312e-05,0.0017049312591552734
ProviderNumber,0.01727890968322754,40,10,6410,0.014782905578613281,2.8133392333984375e-05,0.0014789104461669922
ProviderNumber,0.01771998405456543,40,10,6410,0.014758110046386719,3.0040740966796875e-05,0.0019249916076660156
ProviderNumber,0.018587112426757812,40,10,6410,0.015780210494995117,2.574920654296875e-05,0.0017418861389160156
ProviderNumber,0.016916990280151367,40,10,6410,0.014436006546020508,2.3126602172851562e-05,0.0016167163848876953
ProviderNumber,0.017056941986083984,40,10,6410,0.01465296745300293,2.5033950805664062e-05,0.0014081001281738281
ProviderNumber,0.017360925674438477,40,10,6410,0.014368295669555664,2.6941299438476562e-05,0.0019071102142333984
ProviderNumber,0.018368005752563477,40,10,6410,0.015625,2.6941299438476562e-05,0.001699209213256836
ProviderNumber,0.018277883529663086,40,10,6410,0.0150299072265625,2.7894973754882812e-05,0.002209186553955078
ProviderNumber,0.017462968826293945,40,10,6410,0.014927864074707031,3.0040740966796875e-05,0.001569986343383789
ProviderNumber,0.016935110092163086,40,10,6410,0.014747142791748047,2.5987625122070312e-05,0.001313924789428711
ProviderNumber,0.017156124114990234,40,10,6410,0.01459193229675293,2.7179718017578125e-05,0.001432180404663086
ProviderNumber,0.016862869262695312,40,10,6410,0.014348983764648438,2.574920654296875e-05,0.001699209213256836
ProviderNumber,0.016315937042236328,40,10,6410,0.014093875885009766,2.5033950805664062e-05,0.0013539791107177734
ProviderNumber,0.015102863311767578,40,10,6410,0.012823104858398438,2.5987625122070312e-05,0.0013811588287353516
ProviderNumber,0.014912128448486328,40,10,6410,0.01272726058959961,2.47955322265625e-05,0.001336812973022461
ProviderNumber,0.014662981033325195,40,10,6410,0.012485980987548828,2.4080276489257812e-05,0.0013620853424072266
ProviderNumber,0.014792919158935547,40,10,6410,0.012399911880493164,2.4080276489257812e-05,0.0014841556549072266
ProviderNumber,0.015179157257080078,40,10,6410,0.012798786163330078,2.6941299438476562e-05,0.0015659332275390625
ProviderNumber,0.01532602310180664,40,10,6410,0.013094902038574219,2.5033950805664062e-05,0.0013158321380615234
ProviderNumber,0.016475915908813477,40,10,6410,0.014010906219482422,2.7179718017578125e-05,0.001641988754272461
ProviderNumber,0.016420841217041016,40,10,6410,0.01429605484008789,2.5987625122070312e-05,0.0013229846954345703
ProviderNumber,0.017266273498535156,40,10,6410,0.014373302459716797,2.384185791015625e-05,0.0018978118896484375
ProviderNumber,0.016537189483642578,40,10,6410,0.014216899871826172,2.7179718017578125e-05,0.0013217926025390625
ProviderNumber,0.01753091812133789,40,10,6410,0.014664888381958008,2.5033950805664062e-05,0.0018019676208496094
ProviderNumber,0.01778101921081543,40,10,6410,0.015092849731445312,2.4080276489257812e-05,0.0016939640045166016
ProviderNumber,0.01795196533203125,40,10,6410,0.01477193832397461,2.7894973754882812e-05,0.002161264419555664
ProviderNumber,0.016849756240844727,40,10,6410,0.01433873176574707,2.5033950805664062e-05,0.001505136489868164
ProviderNumber,0.016741275787353516,40,10,6410,0.014056921005249023,2.7894973754882812e-05,0.0017447471618652344
ProviderNumber,0.01698017120361328,40,10,6410,0.014747142791748047,2.574920654296875e-05,0.0013382434844970703
ProviderNumber,0.017882108688354492,40,10,6410,0.014729976654052734,2.6941299438476562e-05,0.002110004425048828
ProviderNumber,0.018576860427856445,40,10,6410,0.015736818313598633,2.5033950805664062e-05,0.0017778873443603516
ProviderNumber,0.01806497573852539,40,10,6410,0.015105009078979492,2.8133392333984375e-05,0.0019249916076660156
ProviderNumber,0.01770305633544922,40,10,6410,0.014950037002563477,2.5987625122070312e-05,0.001725912094116211
ProviderNumber,0.018092870712280273,40,10,6410,0.01511693000793457,2.4080276489257812e-05,0.0019257068634033203
ProviderNumber,0.016993045806884766,40,10,6410,0.014517068862915039,2.5987625122070312e-05,0.0015430450439453125
ProviderNumber,0.01717090606689453,40,10,6410,0.014337778091430664,2.6226043701171875e-05,0.0018358230590820312
ProviderNumber,0.01843404769897461,40,10,6410,0.015649080276489258,2.9802322387695312e-05,0.0016980171203613281
ProviderNumber,0.015870094299316406,40,10,6410,0.013563156127929688,2.6941299438476562e-05,0.0014128684997558594
ProviderNumber,0.018047094345092773,40,10,6410,0.015502214431762695,2.574920654296875e-05,0.0016858577728271484
ProviderNumber,0.016466379165649414,40,10,6410,0.014165163040161133,2.4080276489257812e-05,0.0014371871948242188
ProviderNumber,0.01665210723876953,40,10,6410,0.01410675048828125,2.4080276489257812e-05,0.0015749931335449219
ProviderNumber,0.015794992446899414,40,10,6410,0.013454198837280273,2.7894973754882812e-05,0.0014803409576416016
ProviderNumber,0.016108036041259766,40,10,6410,0.013733148574829102,2.3126602172851562e-05,0.0015707015991210938
ProviderNumber,0.016139984130859375,40,10,6410,0.013777971267700195,2.3126602172851562e-05,0.0015139579772949219
ProviderNumber,0.018089771270751953,40,10,6410,0.015229225158691406,2.8848648071289062e-05,0.0017828941345214844
ProviderNumber,0.01761484146118164,40,10,6410,0.015002965927124023,2.9087066650390625e-05,0.0016210079193115234
ProviderNumber,0.017476797103881836,40,10,6410,0.014837026596069336,2.574920654296875e-05,0.00168609619140625
ProviderNumber,0.017583847045898438,40,10,6410,0.015025854110717773,2.7894973754882812e-05,0.0016582012176513672
ProviderNumber,0.017527103424072266,40,10,6410,0.01489114761352539,2.8848648071289062e-05,0.0015950202941894531
ProviderNumber,0.018140077590942383,40,10,6410,0.015461206436157227,3.0040740966796875e-05,0.0016160011291503906
ProviderNumber,0.01845407485961914,40,10,6410,0.01590895652770996,2.6941299438476562e-05,0.0016756057739257812
ProviderNumber,0.016176939010620117,40,10,6410,0.014038801193237305,2.4080276489257812e-05,0.0012829303741455078
ProviderNumber,0.017162084579467773,40,10,6410,0.01474308967590332,2.5033950805664062e-05,0.0015869140625
ProviderNumber,0.019227981567382812,40,10,6410,0.016941070556640625,2.6941299438476562e-05,0.0014081001281738281
ProviderNumber,0.016937971115112305,40,10,6410,0.014791250228881836,2.574920654296875e-05,0.0013217926025390625
ProviderNumber,0.017634868621826172,40,10,6410,0.015105962753295898,2.6226043701171875e-05,0.0014147758483886719
ProviderNumber,0.019773244857788086,40,10,6410,0.01698899269104004,2.7179718017578125e-05,0.00150299072265625
ProviderNumber,0.016637802124023438,40,10,6410,0.014183998107910156,2.5033950805664062e-05,0.0016467571258544922
ProviderNumber,0.018893003463745117,40,10,6410,0.016585111618041992,2.6226043701171875e-05,0.0013391971588134766
ProviderNumber,0.01610875129699707,40,10,6410,0.013939142227172852,2.384185791015625e-05,0.0013051033020019531
ProviderNumber,0.018483877182006836,40,10,6410,0.01597118377685547,2.5033950805664062e-05,0.001653909683227539
ProviderNumber,0.017953157424926758,40,10,6410,0.014757156372070312,2.3126602172851562e-05,0.0020530223846435547
-----ncvoter-----
attribute,total_time,num_constraints,cells_deleted,memory_bytes,init_time,model_time,del_time
voter_reg_num,0.01900625228881836,40,14,6302,0.016397953033447266,3.409385681152344e-05,0.00173187255859375
voter_reg_num,0.018093109130859375,40,14,6302,0.015700101852416992,2.9087066650390625e-05,0.0015799999237060547
voter_reg_num,0.016641855239868164,40,14,6302,0.013944149017333984,2.8133392333984375e-05,0.0018737316131591797
voter_reg_num,0.016777992248535156,40,14,6302,0.014292001724243164,3.0040740966796875e-05,0.0015628337860107422
voter_reg_num,0.016638994216918945,40,14,6302,0.013962030410766602,2.8133392333984375e-05,0.001766204833984375
voter_reg_num,0.016804933547973633,40,14,6302,0.014274120330810547,2.9087066650390625e-05,0.0016388893127441406
voter_reg_num,0.01761913299560547,40,14,6302,0.014979124069213867,3.314018249511719e-05,0.0017440319061279297
voter_reg_num,0.017526865005493164,40,14,6302,0.014741182327270508,2.8848648071289062e-05,0.0018508434295654297
voter_reg_num,0.01695990562438965,40,14,6302,0.014518976211547852,2.9087066650390625e-05,0.0015938282012939453
voter_reg_num,0.017268896102905273,40,14,6302,0.014798164367675781,3.0994415283203125e-05,0.001600027084350586
voter_reg_num,0.017151832580566406,40,14,6302,0.014663934707641602,2.7179718017578125e-05,0.0016200542449951172
voter_reg_num,0.01794290542602539,40,14,6302,0.014990091323852539,3.886222839355469e-05,0.0021588802337646484
voter_reg_num,0.01712322235107422,40,14,6302,0.014361143112182617,3.409385681152344e-05,0.0018677711486816406
voter_reg_num,0.017015695571899414,40,14,6302,0.014335870742797852,3.600120544433594e-05,0.0018420219421386719
voter_reg_num,0.016376972198486328,40,14,6302,0.014039039611816406,3.2901763916015625e-05,0.0015590190887451172
voter_reg_num,0.015987873077392578,40,14,6302,0.013447999954223633,2.9087066650390625e-05,0.0017898082733154297
voter_reg_num,0.01670670509338379,40,14,6302,0.0142669677734375,2.8848648071289062e-05,0.0015559196472167969
voter_reg_num,0.016577959060668945,40,14,6302,0.013962030410766602,3.0994415283203125e-05,0.0017848014831542969
voter_reg_num,0.016350984573364258,40,14,6302,0.013885974884033203,2.574920654296875e-05,0.0015680789947509766
voter_reg_num,0.016743898391723633,40,14,6302,0.014199018478393555,3.1948089599609375e-05,0.0016589164733886719
voter_reg_num,0.017319917678833008,40,14,6302,0.014725208282470703,3.3855438232421875e-05,0.0016779899597167969
voter_reg_num,0.018256187438964844,40,14,6302,0.015096187591552734,2.9802322387695312e-05,0.002232074737548828
voter_reg_num,0.01700115203857422,40,14,6302,0.014513731002807617,2.9325485229492188e-05,0.0016050338745117188
voter_reg_num,0.017667055130004883,40,14,6302,0.0150909423828125,2.8371810913085938e-05,0.0016632080078125
voter_reg_num,0.016872167587280273,40,14,6302,0.014675140380859375,3.0040740966796875e-05,0.0013129711151123047
voter_reg_num,0.017288923263549805,40,14,6302,0.014740943908691406,2.9087066650390625e-05,0.0016410350799560547
voter_reg_num,0.016860008239746094,40,14,6302,0.014402151107788086,2.7179718017578125e-05,0.001584768295288086
voter_reg_num,0.017329931259155273,40,14,6302,0.014613151550292969,2.8848648071289062e-05,0.0018582344055175781
voter_reg_num,0.01724720001220703,40,14,6302,0.014751911163330078,3.0994415283203125e-05,0.0016131401062011719
voter_reg_num,0.01701498031616211,40,14,6302,0.014475107192993164,3.0040740966796875e-05,0.0016369819641113281
voter_reg_num,0.017129182815551758,40,14,6302,0.014651060104370117,2.7894973754882812e-05,0.0015871524810791016
voter_reg_num,0.01865100860595703,40,14,6302,0.01569199562072754,3.218650817871094e-05,0.0021440982818603516
voter_reg_num,0.016582250595092773,40,14,6302,0.013790130615234375,3.314018249511719e-05,0.001931905746459961
voter_reg_num,0.015764951705932617,40,14,6302,0.013369083404541016,3.1948089599609375e-05,0.0015411376953125
voter_reg_num,0.01613020896911621,40,14,6302,0.013618946075439453,2.8133392333984375e-05,0.0016090869903564453
voter_reg_num,0.016475915908813477,40,14,6302,0.013807058334350586,2.8133392333984375e-05,0.001688241958618164
voter_reg_num,0.017553091049194336,40,14,6302,0.014820098876953125,3.0040740966796875e-05,0.0018088817596435547
voter_reg_num,0.01753711700439453,40,14,6302,0.01447606086730957,2.8848648071289062e-05,0.0021038055419921875
voter_reg_num,0.017087936401367188,40,14,6302,0.014469146728515625,2.7894973754882812e-05,0.001631021499633789
voter_reg_num,0.021844863891601562,40,14,6302,0.017399072647094727,2.7179718017578125e-05,0.0032379627227783203
voter_reg_num,0.026890039443969727,40,14,6302,0.022737979888916016,2.7179718017578125e-05,0.0030210018157958984
voter_reg_num,0.02506113052368164,40,14,6302,0.0215911865234375,2.5987625122070312e-05,0.002232074737548828
voter_reg_num,0.026879072189331055,40,14,6302,0.022449731826782227,2.4080276489257812e-05,0.003213167190551758
voter_reg_num,0.0280911922454834,40,14,6302,0.02334117889404297,2.5033950805664062e-05,0.0035741329193115234
voter_reg_num,0.02761697769165039,40,14,6302,0.0228731632232666,2.574920654296875e-05,0.003481149673461914
voter_reg_num,0.03520393371582031,40,14,6302,0.031764984130859375,2.47955322265625e-05,0.0022759437561035156
voter_reg_num,0.027988195419311523,40,14,6302,0.02342820167541504,4.00543212890625e-05,0.0032019615173339844
voter_reg_num,0.027931928634643555,40,14,6302,0.023475170135498047,2.9802322387695312e-05,0.003312826156616211
voter_reg_num,0.02762913703918457,40,14,6302,0.022610902786254883,2.6226043701171875e-05,0.003813028335571289
voter_reg_num,0.030599117279052734,40,14,6302,0.025433063507080078,2.5987625122070312e-05,0.0037970542907714844
voter_reg_num,0.031455039978027344,40,14,6302,0.02637624740600586,2.6941299438476562e-05,0.0037491321563720703
voter_reg_num,0.028863906860351562,40,14,6302,0.024021148681640625,2.384185791015625e-05,0.0035750865936279297
voter_reg_num,0.0290219783782959,40,14,6302,0.0239560604095459,2.4080276489257812e-05,0.003773927688598633
voter_reg_num,0.03001689910888672,40,14,6302,0.024764060974121094,2.288818359375e-05,0.003984212875366211
voter_reg_num,0.03159189224243164,40,14,6302,0.0263211727142334,2.8848648071289062e-05,0.0038709640502929688
