epsilon,leakage,utility,mask_sizeepsilon,leakage,utility,mask_size
1,1.0,-3.5,3
1,1.0,-3.5,3
1,1.0,-2.5,2
1,1.0,-5.5,5
1,1.0,-5.5,5
1,1.0,-3.5,3
1,1.0,-1.5,1
1,1.0,-4.5,4
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-4.5,4
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-4.5,4
1,1.0,-2.5,2
1,1.0,-4.5,4
1,1.0,-4.5,4
1,1.0,-2.5,2
1,1.0,-3.5,3
1,1.0,-4.5,4
1,1.0,-1.5,1
1,1.0,-4.5,4
1,1.0,-3.5,3
1,1.0,-2.5,2
1,1.0,-3.5,3
1,1.0,-3.5,3
1,1.0,-6.5,6
1,1.0,-3.5,3
1,1.0,-4.5,4
1,1.0,-4.5,4
1,1.0,-3.5,3
1,1.0,-3.5,3
1,1.0,-3.5,3
1,1.0,-4.5,4
1,1.0,-5.5,5
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-6.5,6
1,1.0,-4.5,4
1,1.0,-1.5,1
1,1.0,-4.5,4
1,1.0,-3.5,3
1,1.0,-1.5,1
1,1.0,-4.5,4
1,1.0,-3.5,3
1,1.0,-4.5,4
1,1.0,-4.5,4
1,1.0,-5.5,5
1,1.0,-6.5,6
1,1.0,-3.5,3
1,1.0,-4.5,4
1,1.0,-2.5,2
1,1.0,-3.5,3
1,1.0,-5.5,5
1,1.0,-3.5,3
1,1.0,-4.5,4
1,1.0,-1.5,1
1,1.0,-2.5,2
1,1.0,-5.5,5
1,1.0,-4.5,4
1,1.0,-5.5,5
1,1.0,-5.5,5
1,1.0,-1.5,1
1,1.0,-0.5,0
1,1.0,-2.5,2
1,1.0,-4.5,4
1,1.0,-2.5,2
1,1.0,-4.5,4
1,1.0,-1.5,1
1,1.0,-3.5,3
1,1.0,-6.5,6
1,1.0,-4.5,4
1,1.0,-4.5,4
1,1.0,-4.5,4
1,1.0,-2.5,2
1,1.0,-3.5,3
1,1.0,-1.5,1
1,1.0,-4.5,4
1,1.0,-3.5,3
1,1.0,-3.5,3
1,1.0,-5.5,5
1,1.0,-6.5,6
1,1.0,-3.5,3
1,1.0,-4.5,4
1,1.0,-3.5,3
1,1.0,-1.5,1
1,1.0,-1.5,1
1,1.0,-6.5,6
1,1.0,-4.5,4
1,1.0,-5.5,5
1,1.0,-1.5,1
1,1.0,-5.5,5
1,1.0,-4.5,4
1,1.0,-2.5,2
1,1.0,-5.5,5
1,1.0,-4.5,4
1,1.0,-4.5,4
1,1.0,-2.5,2
1,1.0,-5.5,5
1,1.0,-5.5,5
1,1.0,-3.5,3
1,1.0,-2.5,2
1,1.0,-6.5,6
1,1.0,-0.5,0
1,1.0,-4.5,4
1,1.0,-5.5,5
1,1.0,-2.5,2
1,1.0,-6.5,6
1,1.0,-3.5,3
1,1.0,-1.5,1
1,1.0,-3.5,3
1,1.0,-3.5,3
1,1.0,-6.5,6
1,1.0,-7.5,7
1,1.0,-2.5,2
1,1.0,-4.5,4
1,1.0,-4.5,4
1,1.0,-4.5,4
1,1.0,-2.5,2
1,1.0,-4.5,4
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-7.5,7
1,1.0,-5.5,5
1,1.0,-7.5,7
1,1.0,-4.5,4
1,1.0,-1.5,1
1,1.0,-1.5,1
1,1.0,-4.5,4
1,1.0,-4.5,4
1,1.0,-2.5,2
1,1.0,-4.5,4
1,1.0,-3.5,3
1,1.0,-3.5,3
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-3.5,3
1,1.0,-1.5,1
1,1.0,-4.5,4
1,1.0,-4.5,4
1,1.0,-1.5,1
1,1.0,-3.5,3
1,1.0,-3.5,3
1,1.0,-6.5,6
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-4.5,4
1,1.0,-5.5,5
1,1.0,-1.5,1
1,1.0,-4.5,4
1,1.0,-0.5,0
1,1.0,-5.5,5
1,1.0,-4.5,4
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-5.5,5
1,1.0,-3.5,3
1,1.0,-7.5,7
1,1.0,-6.5,6
1,1.0,-3.5,3
1,1.0,-2.5,2
1,1.0,-4.5,4
1,1.0,-4.5,4
1,1.0,-4.5,4
1,1.0,-3.5,3
1,1.0,-3.5,3
1,1.0,-3.5,3
1,1.0,-5.5,5
1,1.0,-6.5,6
1,1.0,-3.5,3
1,1.0,-4.5,4
1,1.0,-3.5,3
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-5.5,5
1,1.0,-0.5,0
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-4.5,4
1,1.0,-0.5,0
1,1.0,-1.5,1
1,1.0,-1.5,1
1,1.0,-1.5,1
1,1.0,-2.5,2
1,9.999778782798785e-13,-4.0000000000005,4
1,1.0,-1.5,1
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-0.5,0
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-3.5,3
1,1.0,-3.5,3
1,9.999778782798785e-13,-3.0000000000005,3
1,1.0,-1.5,1
1,1.0,-0.5,0
1,1.0,-0.5,0
1,1.0,-1.5,1
1,1.0,-3.5,3
1,1.0,-3.5,3
1,1.0,-2.5,2
1,1.0,-2.5,2
1,9.999778782798785e-13,-4.0000000000005,4
1,1.0,-3.5,3
1,9.999778782798785e-13,-3.0000000000005,3
1,1.0,-3.5,3
1,1.0,-0.5,0
1,1.0,-0.5,0
1,9.999778782798785e-13,-4.0000000000005,4
1,1.0,-0.5,0
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-2.5,2
1,1.0,-2.5,2
1,9.999778782798785e-13,-4.0000000000005,4
1,1.0,-3.5,3
1,9.999778782798785e-13,-5.0000000000005,5
1,1.0,-2.5,2
1,9.999778782798785e-13,-4.0000000000005,4
1,1.0,-0.5,0
1,1.0,-1.5,1
1,1.0,-4.5,4
1,1.0,-2.5,2
1,1.0,-0.5,0
1,1.0,-3.5,3
1,9.999778782798785e-13,-4.0000000000005,4
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-3.5,3
1,9.999778782798785e-13,-3.0000000000005,3
1,1.0,-1.5,1
1,9.999778782798785e-13,-4.0000000000005,4
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-3.5,3
1,1.0,-3.5,3
1,9.999778782798785e-13,-3.0000000000005,3
1,1.0,-2.5,2
1,1.0,-2.5,2
1,0.0,-4.0,4
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-1.5,1
1,1.0,-3.5,3
1,1.0,-2.5,2
1,0.0,-5.0,5
1,1.0,-1.5,1
1,1.0,-0.5,0
1,1.0,-0.5,0
1,1.0,-3.5,3
1,1.0,-1.5,1
1,1.0,-3.5,3
1,9.999778782798785e-13,-3.0000000000005,3
1,9.999778782798785e-13,-5.0000000000005,5
1,1.0,-2.5,2
1,1.0,-0.5,0
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-1.5,1
1,0.0,-4.0,4
1,1.0,-3.5,3
1,1.0,-1.5,1
1,0.0,-2.0,2
1,1.0,-1.5,1
1,1.0,-1.5,1
1,1.0,-0.5,0
1,1.0,-2.5,2
1,1.0,-2.5,2
1,0.0,-3.0,3
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-2.5,2
1,1.0,-1.5,1
1,0.0,-3.0,3
1,1.0,-1.5,1
1,1.0,-2.5,2
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-1.5,1
1,1.0,-2.5,2
1,0.0,-2.0,2
1,1.0,-0.5,0
1,1.0,-2.5,2
1,1.0,-1.5,1
1,0.0,-3.0,3
1,1.0,-1.5,1
1,1.0,-3.5,3
1,1.0,-0.5,0
1,1.0,-3.5,3
1,1.0,-0.5,0
1,1.0,-0.5,0
1,1.0,-2.5,2
1,0.0,-3.0,3
1,1.0,-0.5,0
1,1.0,-1.5,1
1,1.0,-2.5,2
1,1.0,-0.5,0
1,1.0,-1.5,1
1,0.0,-2.0,2
1,1.0,-3.5,3
1,1.0,-0.5,0
1,1.0,-1.5,1
1,0.0,-3.0,3
1,1.0,-2.5,2
1,0.0,-2.0,2
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-0.5,0
1,0.0,-2.0,2
1,1.0,-1.5,1
1,0.0,-3.0,3
1,1.0,-1.5,1
1,1.0,-3.5,3
1,1.0,-2.5,2
1,0.0,-2.0,2
1,1.0,-3.5,3
1,0.0,-3.0,3
1,0.0,-2.0,2
1,1.0,-2.5,2
1,1.0,-1.5,1
1,0.0,-3.0,3
1,1.0,-0.5,0
1,1.0,-0.5,0
1,1.0,-2.5,2
1,1.0,-1.5,1
1,1.0,-2.5,2
1,0.0,-2.0,2
1,1.0,-1.5,1
1,0.0,-2.0,2
1,0.0,-3.0,3
1,0.0,-3.0,3
1,0.0,-2.0,2
1,1.0,-1.5,1
1,0.0,-3.0,3
1,0.0,-3.0,3
1,1.0,-1.5,1
1,1.0,-0.5,0
1,1.0,-1.5,1
1,1.0,-1.5,1
1,0.0,-3.0,3
1,1.0,-0.5,0
1,1.0,-3.5,3
1,1.0,-1.5,1
1,1.0,-0.5,0
1,1.0,-1.5,1
1,1.0,-2.5,2
1,0.0,-3.0,3
1,1.0,-0.5,0
1,1.0,-0.5,0
1,1.0,-2.5,2
1,1.0,-0.5,0
1,0.0,-3.0,3
1,1.0,-0.5,0
1,1.0,-1.5,1
1,0.0,-3.0,3
1,0.0,-3.0,3
1,1.0,-1.5,1
1,1.0,-0.5,0
epsilon,leakage,utility,mask_size
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-4.5,4
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-4.5,4
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-4.5,4
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-3.5,3
2,1.0,-3.5,3
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-4.5,4
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-3.5,3
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-5.5,5
2,1.0,-3.5,3
2,1.0,-3.5,3
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-4.5,4
2,1.0,-3.5,3
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-3.5,3
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-3.5,3
2,1.0,-3.5,3
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-4.5,4
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-3.5,3
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-2.5,2
2,1.0,-3.5,3
2,1.0,-4.5,4
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-4.5,4
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-3.5,3
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-4.5,4
2,1.0,-3.5,3
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-3.5,3
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-3.5,3
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-4.5,4
2,1.0,-3.5,3
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-3.5,3
2,1.0,-4.5,4
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-3.5,3
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-6.5,6
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-4.5,4
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-4.5,4
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-3.5,3
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-4.5,4
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-5.5,5
2,1.0,-2.5,2
2,1.0,-5.5,5
2,1.0,-3.5,3
2,1.0,-0.5,0
2,1.0,-3.5,3
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-3.5,3
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-1.5,1
2,1.0,-4.5,4
2,1.0,-3.5,3
2,1.0,-0.5,0
2,1.0,-4.5,4
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-5.5,5
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-4.5,4
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-5.5,5
2,1.0,-1.5,1
2,1.0,-5.5,5
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-3.5,3
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-3.5,3
2,0.0,-5.0,5
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-0.5,0
2,9.999778782798785e-13,-3.0000000000005,3
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-3.5,3
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,0.0,-2.0,2
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,0.0,-2.0,2
2,1.0,-1.5,1
2,1.0,-0.5,0
2,0.0,-2.0,2
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,0.0,-2.0,2
2,1.0,-0.5,0
2,1.0,-2.5,2
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-2.5,2
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-1.5,1
2,1.0,-1.5,1
2,0.0,-3.0,3
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
2,1.0,-0.5,0
2,1.0,-0.5,0
2,1.0,-1.5,1
epsilon,leakage,utility,mask_size
3,1.0,-0.5,0
3,1.0,-2.5,2
3,1.0,-2.5,2
3,1.0,-0.5,0
3,1.0,-1.5,1
3,1.0,-1.5,1
3,1.0,-1.5,1
3,1.0,-2.5,2
3,1.0,-1.5,1
3,1.0,-0.5,0
3,1.0,-1.5,1
3,1.0,-0.5,0
3,1.0,-0.5,0
3,1.0,-1.5,1
3,1.0,-2.5,2
3,1.0,-1.5,1
3,1.0,-0.5,0
3,1.0,-0.5,0
3,1.0,-1.5,1
3,1.0,-1.5,1
3,1.0,-1.5,1
3,1.0,-0.5,0
3,1.0,-1.5,1
3,1.0,-1.5,1
3,1.0,-1.5,1
3,1.0,-1.5,1
3,1.0,-0.5,0
3,1.0,-0.5,0
3,1.0,-3.5,3
3,1.0,-0.5,0
3,1.0,-0.5,0
3,1.0,-0.5,0
3,1.0,-0.5,0
3,1.0,-0.5,0
3,1.0,-0.5,0
3,1.0,-2.5,2
3,1.0,-1.5,1
3,1.0,-1.5,1
3,1.0,-0.5,0
3,1.0,-0.5,0
3,1.0,-1.5,1
3,1.0,-1.5,1
3,1.0,-1.5,1
3,1.0,-1.5,1
3,1.0,-2.5,2
3,1.0,-0.5,0
3,1.0,-1.5,1
3,1.0,-1.5,1
3,1.0,-0.5,0
3,1.0,-1.5,1
3,1.0,-1.5,1
3,1.0,-1.5,1
3,1.0,-0.5,0
3,1.0,-0.5,0
3,1.0,-1.5,1
3,1.0,-0.5,0
