timestamp,dataset,target_attribute,iter,epsilon,lam,build_time_s,delete_time_s,rss_before_build_bytes,rss_after_build_bytes,rss_delta_build_bytes,rss_before_delete_bytes,rss_after_delete_bytes,rss_delta_delete_bytes,py_peak_build_bytes,py_peak_delete_bytes,save_dir_size_bytes
2025-12-29T12:00:53,hospital,zip,90,50.0,0.5,0.001645,0.000291,108740608,108740608,0,108740608,108740608,0,45945,1718,2088
2025-12-29T12:00:53,hospital,zip,91,50.0,0.5,0.001638,0.000300,108740608,108740608,0,108740608,108740608,0,45945,1718,2088
2025-12-29T12:00:53,hospital,zip,92,50.0,0.5,0.001686,0.000292,108740608,108740608,0,108740608,108740608,0,45945,1718,2088
2025-12-29T12:00:53,hospital,zip,93,50.0,0.5,0.001661,0.000291,108740608,108740608,0,108740608,108740608,0,45945,1718,2088
2025-12-29T12:00:53,hospital,zip,94,50.0,0.5,0.001841,0.000376,108740608,108740608,0,108740608,108740608,0,45945,1718,2088
2025-12-29T12:00:53,hospital,zip,95,50.0,0.5,0.001900,0.000375,108740608,108740608,0,108740608,108740608,0,45945,1718,2088
2025-12-29T12:00:53,hospital,zip,96,50.0,0.5,0.002027,0.000331,108740608,108740608,0,108740608,108740608,0,45945,1718,2088
2025-12-29T12:00:53,hospital,zip,97,50.0,0.5,0.001783,0.000349,108740608,108740608,0,108740608,108740608,0,45945,1718,2088
2025-12-29T12:00:53,hospital,zip,98,50.0,0.5,0.001809,0.000382,108740608,108740608,0,108740608,108740608,0,45945,1718,2088
2025-12-29T12:00:53,hospital,zip,99,50.0,0.5,0.001631,0.000290,108740608,108740608,0,108740608,108740608,0,45945,1718,2088
2025-12-29T12:00:53,hospital,zip,100,50.0,0.5,0.001704,0.000295,108740608,108740608,0,108740608,108740608,0,45945,1718,2088
2025-12-29T12:00:53,ncvoter,zip,1,50.0,0.5,0.002652,0.000303,108740608,108904448,163840,108904448,108904448,0,54775,1714,1815
2025-12-29T12:00:53,ncvoter,zip,2,50.0,0.5,0.001586,0.000284,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,3,50.0,0.5,0.001627,0.000350,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,4,50.0,0.5,0.001722,0.000338,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,5,50.0,0.5,0.001814,0.000370,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,6,50.0,0.5,0.001737,0.000346,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,7,50.0,0.5,0.001641,0.000297,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,8,50.0,0.5,0.001657,0.000280,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,9,50.0,0.5,0.001608,0.000325,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,10,50.0,0.5,0.001590,0.000281,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,11,50.0,0.5,0.001555,0.000296,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,12,50.0,0.5,0.001598,0.000292,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,13,50.0,0.5,0.001563,0.000426,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,14,50.0,0.5,0.001728,0.000312,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,15,50.0,0.5,0.001693,0.000311,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,16,50.0,0.5,0.001665,0.000406,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,17,50.0,0.5,0.001780,0.000318,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,18,50.0,0.5,0.001680,0.000328,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,19,50.0,0.5,0.001608,0.000289,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,20,50.0,0.5,0.001547,0.000302,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,21,50.0,0.5,0.001587,0.000291,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,22,50.0,0.5,0.001550,0.000289,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,23,50.0,0.5,0.001559,0.000409,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,24,50.0,0.5,0.001927,0.000263,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,25,50.0,0.5,0.001702,0.000303,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,26,50.0,0.5,0.001736,0.000319,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,27,50.0,0.5,0.001725,0.000353,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,28,50.0,0.5,0.001680,0.000350,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,29,50.0,0.5,0.001685,0.000349,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,30,50.0,0.5,0.001701,0.000294,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,31,50.0,0.5,0.001617,0.000294,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,32,50.0,0.5,0.001603,0.000290,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,33,50.0,0.5,0.001595,0.000301,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:53,ncvoter,zip,34,50.0,0.5,0.001608,0.000299,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,35,50.0,0.5,0.001753,0.000367,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,36,50.0,0.5,0.001803,0.000347,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,37,50.0,0.5,0.002139,0.000418,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,38,50.0,0.5,0.001777,0.000343,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,39,50.0,0.5,0.001653,0.000285,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,40,50.0,0.5,0.001630,0.000328,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,41,50.0,0.5,0.001563,0.000285,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,42,50.0,0.5,0.001890,0.000268,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,43,50.0,0.5,0.001566,0.000279,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,44,50.0,0.5,0.002011,0.000378,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,45,50.0,0.5,0.001715,0.000371,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,46,50.0,0.5,0.001696,0.000347,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,47,50.0,0.5,0.001923,0.000313,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,48,50.0,0.5,0.001843,0.000339,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,49,50.0,0.5,0.001699,0.000299,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,50,50.0,0.5,0.001605,0.000289,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,51,50.0,0.5,0.001622,0.000303,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,52,50.0,0.5,0.001602,0.000284,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,53,50.0,0.5,0.001619,0.000312,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,54,50.0,0.5,0.001796,0.000302,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,55,50.0,0.5,0.001742,0.000354,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,56,50.0,0.5,0.001846,0.000368,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,57,50.0,0.5,0.001807,0.000347,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,58,50.0,0.5,0.001713,0.000326,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,59,50.0,0.5,0.001658,0.000305,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,60,50.0,0.5,0.001653,0.000296,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,61,50.0,0.5,0.001616,0.000280,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,62,50.0,0.5,0.001784,0.000298,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,63,50.0,0.5,0.001609,0.000279,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,64,50.0,0.5,0.001578,0.000265,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,65,50.0,0.5,0.001890,0.000344,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,66,50.0,0.5,0.001778,0.000352,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,67,50.0,0.5,0.001969,0.000371,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,68,50.0,0.5,0.001695,0.000371,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,69,50.0,0.5,0.001693,0.000299,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,70,50.0,0.5,0.001659,0.000288,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,71,50.0,0.5,0.001581,0.000288,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,72,50.0,0.5,0.001830,0.000313,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,73,50.0,0.5,0.001692,0.000311,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,74,50.0,0.5,0.001596,0.000368,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,75,50.0,0.5,0.001729,0.000359,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,76,50.0,0.5,0.001850,0.000704,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,77,50.0,0.5,0.001813,0.000415,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,78,50.0,0.5,0.001750,0.000374,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,79,50.0,0.5,0.001626,0.000301,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:54,ncvoter,zip,80,50.0,0.5,0.001684,0.000286,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,81,50.0,0.5,0.001596,0.000284,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,82,50.0,0.5,0.001592,0.000271,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,83,50.0,0.5,0.001634,0.000279,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,84,50.0,0.5,0.001681,0.000314,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,85,50.0,0.5,0.001704,0.000328,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,86,50.0,0.5,0.002119,0.000361,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,87,50.0,0.5,0.001777,0.000365,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,88,50.0,0.5,0.001788,0.000361,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,89,50.0,0.5,0.002103,0.000369,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,90,50.0,0.5,0.001648,0.000302,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,91,50.0,0.5,0.001584,0.000295,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,92,50.0,0.5,0.001569,0.000299,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,93,50.0,0.5,0.001549,0.000289,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,94,50.0,0.5,0.001562,0.000318,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,95,50.0,0.5,0.001789,0.000376,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,96,50.0,0.5,0.002266,0.000380,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,97,50.0,0.5,0.001779,0.000354,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,98,50.0,0.5,0.001721,0.000315,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,99,50.0,0.5,0.001863,0.000310,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,ncvoter,zip,100,50.0,0.5,0.001701,0.000294,108904448,108904448,0,108904448,108904448,0,44515,1714,1815
2025-12-29T12:00:55,onlineretail,CustomerID,1,50.0,0.5,0.009982,0.000306,108904448,109035520,131072,109035520,109035520,0,121047,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,2,50.0,0.5,0.008445,0.000302,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,3,50.0,0.5,0.008421,0.000402,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,4,50.0,0.5,0.009002,0.000339,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,5,50.0,0.5,0.008950,0.000358,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,6,50.0,0.5,0.008695,0.000322,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,7,50.0,0.5,0.008615,0.000334,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,8,50.0,0.5,0.008605,0.000303,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,9,50.0,0.5,0.008503,0.000296,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,10,50.0,0.5,0.008609,0.000355,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,11,50.0,0.5,0.009079,0.000297,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,12,50.0,0.5,0.008709,0.000299,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,13,50.0,0.5,0.008507,0.000305,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,14,50.0,0.5,0.008435,0.000305,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,15,50.0,0.5,0.008527,0.000287,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,16,50.0,0.5,0.008501,0.000300,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,17,50.0,0.5,0.008681,0.000305,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,18,50.0,0.5,0.008504,0.000280,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,19,50.0,0.5,0.008886,0.000299,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:55,onlineretail,CustomerID,20,50.0,0.5,0.009224,0.000364,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,21,50.0,0.5,0.008785,0.000257,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,22,50.0,0.5,0.008486,0.000247,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,23,50.0,0.5,0.008382,0.000263,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,24,50.0,0.5,0.008354,0.000266,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,25,50.0,0.5,0.008329,0.000255,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,26,50.0,0.5,0.008339,0.000261,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,27,50.0,0.5,0.008730,0.000278,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,28,50.0,0.5,0.008657,0.000289,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,29,50.0,0.5,0.008718,0.000233,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,30,50.0,0.5,0.008403,0.000228,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,31,50.0,0.5,0.008340,0.000233,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,32,50.0,0.5,0.008340,0.000258,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,33,50.0,0.5,0.008343,0.000239,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,34,50.0,0.5,0.008460,0.000253,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,35,50.0,0.5,0.008536,0.000312,109035520,109035520,0,109035520,109035520,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,36,50.0,0.5,0.008859,0.000271,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,37,50.0,0.5,0.008679,0.000283,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,38,50.0,0.5,0.008459,0.000257,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,39,50.0,0.5,0.008425,0.000254,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,40,50.0,0.5,0.008508,0.000256,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,41,50.0,0.5,0.008399,0.000249,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,42,50.0,0.5,0.008336,0.000253,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,43,50.0,0.5,0.008364,0.000303,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,44,50.0,0.5,0.008436,0.000280,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,45,50.0,0.5,0.008753,0.000301,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,46,50.0,0.5,0.008569,0.000273,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,47,50.0,0.5,0.008519,0.000249,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,48,50.0,0.5,0.008495,0.000265,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,49,50.0,0.5,0.008441,0.000255,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,50,50.0,0.5,0.008352,0.000247,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,51,50.0,0.5,0.008364,0.000238,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,52,50.0,0.5,0.008397,0.000270,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,53,50.0,0.5,0.008564,0.000274,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,54,50.0,0.5,0.008685,0.000277,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,55,50.0,0.5,0.008550,0.000246,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,56,50.0,0.5,0.008424,0.000228,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,57,50.0,0.5,0.008441,0.000229,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,58,50.0,0.5,0.008417,0.000255,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,59,50.0,0.5,0.008417,0.000253,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:56,onlineretail,CustomerID,60,50.0,0.5,0.008376,0.000240,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,61,50.0,0.5,0.008468,0.000261,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,62,50.0,0.5,0.008857,0.000305,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,63,50.0,0.5,0.008760,0.000262,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,64,50.0,0.5,0.008385,0.000231,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,65,50.0,0.5,0.008414,0.000236,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,66,50.0,0.5,0.008410,0.000249,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,67,50.0,0.5,0.008374,0.000260,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,68,50.0,0.5,0.008372,0.000240,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,69,50.0,0.5,0.008347,0.000242,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,70,50.0,0.5,0.008988,0.000293,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,71,50.0,0.5,0.008851,0.000277,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,72,50.0,0.5,0.008702,0.000270,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,73,50.0,0.5,0.008570,0.000244,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,74,50.0,0.5,0.008469,0.000265,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,75,50.0,0.5,0.008490,0.000243,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,76,50.0,0.5,0.008388,0.000243,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,77,50.0,0.5,0.008434,0.000255,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,78,50.0,0.5,0.008411,0.000231,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,79,50.0,0.5,0.008598,0.000294,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,80,50.0,0.5,0.008804,0.000262,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
2025-12-29T12:00:57,onlineretail,CustomerID,81,50.0,0.5,0.008780,0.000291,109051904,109051904,0,109051904,109051904,0,112312,1762,7989
