method,dataset,target_attribute,total_time,init_time,model_time,del_time,update_time,leakage,utility,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells,num_cells_updated
delmin,airport,iso_region,0.02654409408569336,0.008077144622802734,0.01170206069946289,0.0042150020599365234,0.002549886703491211,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.008999824523925781,0.003962993621826172,0.00017380714416503906,0.0025322437286376953,0.002330780029296875,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.00988912582397461,0.003843069076538086,0.0001728534698486328,0.002901315689086914,0.0029718875885009766,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.00937509536743164,0.0040361881256103516,0.0001442432403564453,0.0024628639221191406,0.002731800079345703,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009151935577392578,0.0036878585815429688,0.00012493133544921875,0.0026311874389648438,0.002707958221435547,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.00970315933227539,0.0036249160766601562,0.00010704994201660156,0.003031015396118164,0.0029401779174804688,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.008257150650024414,0.003171205520629883,0.00010085105895996094,0.0023641586303710938,0.0026209354400634766,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009055852890014648,0.003712892532348633,9.083747863769531e-05,0.0025310516357421875,0.002721071243286133,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009408235549926758,0.003451108932495117,0.00012302398681640625,0.0027801990509033203,0.003053903579711914,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.008521556854248047,0.0035431385040283203,0.000164031982421875,0.0025391578674316406,0.002275228500366211,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009798765182495117,0.003827810287475586,0.00019621849060058594,0.0027239322662353516,0.0030508041381835938,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.01042318344116211,0.003962993621826172,0.0001780986785888672,0.0030260086059570312,0.003256082534790039,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009167194366455078,0.004040956497192383,0.0001800060272216797,0.0023741722106933594,0.0025720596313476562,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.0101470947265625,0.004190921783447266,0.00021409988403320312,0.0029439926147460938,0.0027980804443359375,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.010093927383422852,0.0040130615234375,0.00019502639770507812,0.0030989646911621094,0.002786874771118164,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009907007217407227,0.004004955291748047,0.00021910667419433594,0.0027129650115966797,0.002969980239868164,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.008148670196533203,0.003326892852783203,0.00016188621520996094,0.002101898193359375,0.002557992935180664,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009567022323608398,0.003997087478637695,0.000179290771484375,0.00266265869140625,0.002727985382080078,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.008543729782104492,0.0036170482635498047,0.00018286705017089844,0.002199888229370117,0.002543926239013672,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.010398149490356445,0.004381895065307617,0.0001900196075439453,0.0028519630432128906,0.002974271774291992,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009666204452514648,0.004001140594482422,0.00026917457580566406,0.0027527809143066406,0.002643108367919922,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.011431217193603516,0.0037941932678222656,0.0001971721649169922,0.0030248165130615234,0.004415035247802734,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.010761260986328125,0.004549980163574219,0.00019502639770507812,0.002679109573364258,0.0033371448516845703,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.010212421417236328,0.003748178482055664,0.00021791458129882812,0.0028951168060302734,0.0033512115478515625,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.01082301139831543,0.004370927810668945,0.00019502639770507812,0.00292205810546875,0.0033349990844726562,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009666919708251953,0.004035234451293945,0.0001971721649169922,0.0026526451110839844,0.0027818679809570312,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009984970092773438,0.0039081573486328125,0.00019502639770507812,0.002949953079223633,0.002931833267211914,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009877681732177734,0.0038590431213378906,0.000225067138671875,0.0028307437896728516,0.002962827682495117,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009705781936645508,0.003760814666748047,0.0001919269561767578,0.0026972293853759766,0.0030558109283447266,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009338140487670898,0.003654956817626953,0.0001671314239501953,0.002476930618286133,0.003039121627807617,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009505748748779297,0.003993988037109375,0.00024819374084472656,0.0025408267974853516,0.0027227401733398438,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.010591745376586914,0.004487037658691406,0.0002028942108154297,0.0030078887939453125,0.0028939247131347656,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.01016688346862793,0.004173755645751953,0.00021505355834960938,0.0028450489044189453,0.002933025360107422,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.00989389419555664,0.00403285026550293,0.00019812583923339844,0.0025179386138916016,0.003144979476928711,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.010414361953735352,0.003945112228393555,0.0002181529998779297,0.002810239791870117,0.00344085693359375,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009351968765258789,0.0038881301879882812,0.0001900196075439453,0.002670764923095703,0.0026030540466308594,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009917259216308594,0.004327058792114258,0.00018095970153808594,0.0026712417602539062,0.0027379989624023438,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009083747863769531,0.0037887096405029297,0.00019311904907226562,0.0024700164794921875,0.0026319026947021484,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009773492813110352,0.003997325897216797,0.00042891502380371094,0.002796173095703125,0.0025510787963867188,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009469985961914062,0.0038657188415527344,0.00016617774963378906,0.0023958683013916016,0.0030422210693359375,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.008996963500976562,0.003628969192504883,0.0001361370086669922,0.0024919509887695312,0.0027399063110351562,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.00869607925415039,0.0033960342407226562,0.00013113021850585938,0.002440929412841797,0.002727985382080078,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009738683700561523,0.003592967987060547,0.00020003318786621094,0.0029938220977783203,0.0029518604278564453,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009367942810058594,0.0038759708404541016,0.00014591217041015625,0.0023810863494873047,0.0029649734497070312,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.00922083854675293,0.0037178993225097656,0.00019788742065429688,0.002660989761352539,0.002644062042236328,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.010934114456176758,0.0044209957122802734,0.00017499923706054688,0.002416849136352539,0.0039212703704833984,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.009613990783691406,0.003696918487548828,0.000244140625,0.0025169849395751953,0.003155946731567383,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.010589838027954102,0.00450587272644043,0.00018310546875,0.0029349327087402344,0.0029659271240234375,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.00991201400756836,0.003973960876464844,0.00019502639770507812,0.0027480125427246094,0.002995014190673828,-0.0,-1,0,1,-1,432,0.0,1
delmin,airport,iso_region,0.008605718612670898,0.00345611572265625,0.0001800060272216797,0.002480745315551758,0.002488851547241211,-0.0,-1,0,1,-1,432,0.0,1
delmin,hospital,ProviderNumber,0.03287386894226074,0.004721879959106445,0.020547866821289062,0.005192279815673828,0.0024118423461914062,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.030707836151123047,0.00481414794921875,0.0177309513092041,0.00508570671081543,0.0030770301818847656,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.03272509574890137,0.004774808883666992,0.020308971405029297,0.004541158676147461,0.003100156784057617,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02896904945373535,0.00462794303894043,0.017423152923583984,0.00438690185546875,0.0025310516357421875,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.03007197380065918,0.004597187042236328,0.01823902130126953,0.004601955413818359,0.002633810043334961,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.029567718505859375,0.004094839096069336,0.01818704605102539,0.004270792007446289,0.0030150413513183594,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.030223846435546875,0.0048220157623291016,0.018320083618164062,0.004309892654418945,0.0027718544006347656,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.028744935989379883,0.0044040679931640625,0.017697811126708984,0.004167079925537109,0.0024759769439697266,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02773594856262207,0.004416704177856445,0.01655721664428711,0.004331827163696289,0.0024302005767822266,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.0282440185546875,0.004063129425048828,0.017098188400268555,0.0045337677001953125,0.0025489330291748047,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02881598472595215,0.004448890686035156,0.017815828323364258,0.0038940906524658203,0.002657175064086914,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02622699737548828,0.003940105438232422,0.016375064849853516,0.0036368370056152344,0.0022749900817871094,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02549576759338379,0.004019975662231445,0.015568017959594727,0.003677845001220703,0.002229928970336914,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02746415138244629,0.004167318344116211,0.01734614372253418,0.003716707229614258,0.0022339820861816406,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02787613868713379,0.004436969757080078,0.01741623878479004,0.0038585662841796875,0.0021643638610839844,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02381730079650879,0.004124164581298828,0.013721227645874023,0.0037419795989990234,0.002229928970336914,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.025804519653320312,0.0038309097290039062,0.016318082809448242,0.0034117698669433594,0.0022437572479248047,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02663707733154297,0.004029989242553711,0.01609492301940918,0.00397801399230957,0.002534151077270508,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02973771095275879,0.004513978958129883,0.018620014190673828,0.004057884216308594,0.0025458335876464844,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.0273592472076416,0.0039520263671875,0.017604827880859375,0.0036673545837402344,0.002135038375854492,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.026215076446533203,0.004006147384643555,0.015983104705810547,0.003949642181396484,0.002276182174682617,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.028020381927490234,0.004199028015136719,0.017157793045043945,0.004137277603149414,0.0025262832641601562,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.028512239456176758,0.00433802604675293,0.017871856689453125,0.003989219665527344,0.0023131370544433594,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02629995346069336,0.004210948944091797,0.015522003173828125,0.004397869110107422,0.0021691322326660156,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02585887908935547,0.003922939300537109,0.016033172607421875,0.0036537647247314453,0.002249002456665039,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.028154850006103516,0.004157066345214844,0.01732015609741211,0.0040547847747802734,0.002622842788696289,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.029401063919067383,0.004295825958251953,0.01832294464111328,0.004548072814941406,0.002234220504760742,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02554488182067871,0.004124879837036133,0.01576685905456543,0.003529071807861328,0.0021240711212158203,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02689647674560547,0.003969907760620117,0.016662120819091797,0.0038335323333740234,0.0024309158325195312,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.028328418731689453,0.0042591094970703125,0.01752924919128418,0.004153728485107422,0.002386331558227539,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.028581619262695312,0.004209756851196289,0.017580032348632812,0.004364967346191406,0.0024268627166748047,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.02634906768798828,0.004370927810668945,0.015908002853393555,0.0036749839782714844,0.002395153045654297,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.027946949005126953,0.0045146942138671875,0.016870975494384766,0.004311323165893555,0.0022499561309814453,-0.55,10,21,12,21,56472,0.0,1
delmin,hospital,ProviderNumber,0.029186248779296875,0.004287004470825195,0.018469810485839844,0.0037844181060791016,0.0026450157165527344,-0.55,10,21,12,21,56472,0.0,1
