-----airport-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,mask_size,num_paths,memory_overhead_bytes
latitude_deg,0.14944887161254883,0.00011181831359863281,0.1422901153564453,0.007046937942504883,0.0,-3.0,6,24,17157680
latitude_deg,0.15207123756408691,0.00010585784912109375,0.14581727981567383,0.006148099899291992,0.0,-1.5,3,24,17157680
latitude_deg,0.1487560272216797,0.00011014938354492188,0.14176583290100098,0.006880044937133789,0.0,-3.5,7,24,17157680
latitude_deg,0.1497650146484375,0.00010204315185546875,0.14262700080871582,0.007035970687866211,0.0,-4.5,9,24,17157680
latitude_deg,0.1530449390411377,0.00010704994201660156,0.146683931350708,0.006253957748413086,0.0,-2.5,5,24,17157680
latitude_deg,0.1552121639251709,0.00010800361633300781,0.1498088836669922,0.005295276641845703,0.0,-3.5,7,24,17157680
latitude_deg,0.15005111694335938,0.00010895729064941406,0.1431901454925537,0.00675201416015625,0.0,-4.0,8,24,17157680
latitude_deg,0.15070104598999023,0.00010800361633300781,0.14410805702209473,0.0064849853515625,0.0,-3.0,6,24,17157680
latitude_deg,0.1503159999847412,0.00010395050048828125,0.14369988441467285,0.006512165069580078,0.0,-3.5,7,24,17157680
latitude_deg,0.1540207862854004,0.0001049041748046875,0.14387893676757812,0.010036945343017578,0.0,-5.5,11,24,17157680
latitude_deg,0.14702725410461426,0.00011229515075683594,0.14186692237854004,0.005048036575317383,0.0,-1.5,3,24,17157680
latitude_deg,0.15068817138671875,0.00010704994201660156,0.14581608772277832,0.004765033721923828,0.0,-3.0,6,24,17157680
latitude_deg,0.14682483673095703,0.00010967254638671875,0.14246416091918945,0.004251003265380859,0.0,-1.5,3,24,17157680
latitude_deg,0.14935755729675293,0.00010919570922851562,0.1434192657470703,0.0058290958404541016,0.0,-3.0,6,24,17157680
latitude_deg,0.16947364807128906,0.00010967254638671875,0.16492009162902832,0.0044438838958740234,0.0,-4.0,8,24,17157680
latitude_deg,0.14848017692565918,0.00011014938354492188,0.1441960334777832,0.004173994064331055,0.0,-2.0,4,24,17157680
latitude_deg,0.15101981163024902,0.00010895729064941406,0.14340710639953613,0.0075037479400634766,0.0,-5.0,10,24,17157680
latitude_deg,0.14888620376586914,0.00011110305786132812,0.14452290534973145,0.004252195358276367,0.0,-2.5,5,24,17157680
latitude_deg,0.15056395530700684,0.00011396408081054688,0.1459188461303711,0.004531145095825195,0.0,-2.5,5,24,17157680
latitude_deg,0.14882564544677734,0.00011086463928222656,0.14377284049987793,0.0049419403076171875,0.0,-2.5,5,24,17157680
latitude_deg,0.1515188217163086,0.00011396408081054688,0.14529800415039062,0.006106853485107422,0.0,-4.0,8,24,17157680
latitude_deg,0.1487421989440918,0.00011920928955078125,0.1428530216217041,0.005769968032836914,0.0,-5.0,10,24,17157680
latitude_deg,0.15379071235656738,0.0001049041748046875,0.14754796028137207,0.006137847900390625,0.0,-3.5,7,24,17157680
latitude_deg,0.15112614631652832,0.00010371208190917969,0.14534831047058105,0.005674123764038086,0.0,-3.5,7,24,17157680
latitude_deg,0.14899611473083496,0.00010704994201660156,0.14313101768493652,0.005758047103881836,0.0,-2.0,4,24,17157680
latitude_deg,0.1469252109527588,0.00011110305786132812,0.14189505577087402,0.0049190521240234375,0.0,-2.5,5,24,17157680
latitude_deg,0.1545267105102539,0.00011014938354492188,0.14962077140808105,0.00479578971862793,0.0,-2.0,4,24,17157680
latitude_deg,0.1486647129058838,0.00010895729064941406,0.14190387725830078,0.006651878356933594,0.0,-3.0,6,24,17157680
latitude_deg,0.15063214302062988,0.00010704994201660156,0.14560294151306152,0.004922151565551758,0.0,-3.0,6,24,17157680
latitude_deg,0.1540381908416748,0.00010919570922851562,0.14744806289672852,0.0064809322357177734,0.0,-3.5,7,24,17157680
latitude_deg,0.15140914916992188,0.00011205673217773438,0.1438920497894287,0.00740504264831543,0.0,-2.5,5,24,17157680
latitude_deg,0.16753792762756348,0.00011110305786132812,0.1613619327545166,0.006064891815185547,0.0,-2.5,5,24,17157680
latitude_deg,0.14925718307495117,0.0001049041748046875,0.14421319961547852,0.004939079284667969,0.0,-4.0,8,24,17157680
latitude_deg,0.14625787734985352,0.00010704994201660156,0.14252996444702148,0.0036208629608154297,0.0,-2.0,4,24,17157680
latitude_deg,0.14601707458496094,0.00010609626770019531,0.14104390144348145,0.004867076873779297,0.0,-2.5,5,24,17157680
latitude_deg,0.14787077903747559,0.00011086463928222656,0.14168691635131836,0.006072998046875,0.0,-1.5,3,24,17157680
latitude_deg,0.14891815185546875,0.0001049041748046875,0.14350605010986328,0.005307197570800781,0.0,-4.5,9,24,17157680
latitude_deg,0.15010285377502441,0.00015306472778320312,0.14349794387817383,0.006451845169067383,0.0,-4.0,8,24,17157680
latitude_deg,0.15028762817382812,0.00011491775512695312,0.14588475227355957,0.0042879581451416016,0.0,-2.0,4,24,17157680
latitude_deg,0.1458280086517334,0.00011205673217773438,0.1415119171142578,0.0042040348052978516,0.0,-1.5,3,24,17157680
latitude_deg,0.15173697471618652,0.00011301040649414062,0.14618301391601562,0.005440950393676758,0.0,-2.5,5,24,17157680
latitude_deg,0.1531071662902832,0.00010800361633300781,0.1481180191040039,0.004881143569946289,0.0,-3.5,7,24,17157680
latitude_deg,0.1476149559020996,0.00011110305786132812,0.1420910358428955,0.0054128170013427734,0.0,-3.5,7,24,17157680
latitude_deg,0.14791417121887207,0.00010609626770019531,0.14401006698608398,0.0037980079650878906,0.0,-2.5,5,24,17157680
latitude_deg,0.14931201934814453,0.00010895729064941406,0.14401602745056152,0.005187034606933594,0.0,-2.0,4,24,17157680
latitude_deg,0.14484500885009766,0.0001049041748046875,0.14012908935546875,0.004611015319824219,0.0,-4.0,8,24,17157680
latitude_deg,0.14493894577026367,0.00010704994201660156,0.13968896865844727,0.005142927169799805,0.0,-2.5,5,24,17157680
latitude_deg,0.17641568183898926,0.000102996826171875,0.17146587371826172,0.004846811294555664,0.0,-4.0,8,24,17157680
latitude_deg,0.14739012718200684,0.00010704994201660156,0.1416940689086914,0.005589008331298828,0.0,-4.0,8,24,17157680
latitude_deg,0.14876174926757812,0.00011396408081054688,0.1437978744506836,0.004849910736083984,0.0,-3.0,6,24,17157680
latitude_deg,0.1497647762298584,0.00010609626770019531,0.14261198043823242,0.007046699523925781,0.0,-3.0,6,24,17157680
latitude_deg,0.14598393440246582,0.00010514259338378906,0.13982081413269043,0.0060579776763916016,0.0,-2.0,4,24,17157680
latitude_deg,0.16240477561950684,0.0001049041748046875,0.14248394966125488,0.019815921783447266,0.0,-4.0,8,24,17157680
latitude_deg,0.14631271362304688,0.00011587142944335938,0.1429920196533203,0.003204822540283203,0.0,-0.0,0,24,17157680
latitude_deg,0.1518552303314209,0.00011801719665527344,0.14734625816345215,0.0043909549713134766,0.0,-3.0,6,24,17157680
latitude_deg,0.14744305610656738,0.00011301040649414062,0.14211797714233398,0.005212068557739258,0.0,-4.0,8,24,17157680
latitude_deg,0.1520843505859375,0.00011324882507324219,0.14552903175354004,0.006442070007324219,0.0,-3.5,7,24,17157680
latitude_deg,0.14400005340576172,0.00010704994201660156,0.13814997673034668,0.0057430267333984375,0.0,-4.0,8,24,17157680
latitude_deg,0.14919304847717285,0.00011587142944335938,0.14307713508605957,0.006000041961669922,0.0,-3.0,6,24,17157680
latitude_deg,0.1469113826751709,0.00010418891906738281,0.14267420768737793,0.004132986068725586,0.0,-2.0,4,24,17157680
latitude_deg,0.15413880348205566,0.0001049041748046875,0.14412689208984375,0.009907007217407227,0.0,-5.0,10,24,17157680
latitude_deg,0.15039491653442383,0.00011301040649414062,0.1448979377746582,0.005383968353271484,0.0,-3.0,6,24,17157680
latitude_deg,0.1516399383544922,0.00011372566223144531,0.14572620391845703,0.005800008773803711,0.0,-2.5,5,24,17157680
latitude_deg,0.2718648910522461,0.00014901161193847656,0.2496190071105957,0.022096872329711914,0.0,-3.5,7,24,17157680
latitude_deg,0.18850445747375488,0.00029277801513671875,0.17992091178894043,0.008290767669677734,0.0,-4.0,8,24,17157680
latitude_deg,0.14627766609191895,0.00010395050048828125,0.1415729522705078,0.0046007633209228516,0.0,-3.5,7,24,17157680
latitude_deg,0.14918923377990723,0.00011014938354492188,0.14373397827148438,0.00534510612487793,0.0,-4.0,8,24,17157680
latitude_deg,0.1492021083831787,0.00010776519775390625,0.1434023380279541,0.005692005157470703,0.0,-2.5,5,24,17157680
latitude_deg,0.15009403228759766,0.00011491775512695312,0.1450948715209961,0.004884243011474609,0.0,-3.0,6,24,17157680
latitude_deg,0.1466381549835205,0.00011110305786132812,0.14155817031860352,0.004968881607055664,0.0,-2.5,5,24,17157680
latitude_deg,0.14933204650878906,0.00010609626770019531,0.14232897758483887,0.00689697265625,0.0,-2.5,5,24,17157680
latitude_deg,0.14457297325134277,0.00010180473327636719,0.13985514640808105,0.0046160221099853516,0.0,-2.0,4,24,17157680
latitude_deg,0.14685297012329102,0.00011396408081054688,0.1423790454864502,0.0043599605560302734,0.0,-2.5,5,24,17157680
latitude_deg,0.15283966064453125,0.00010967254638671875,0.14698100090026855,0.0057489871978759766,0.0,-3.0,6,24,17157680
-----hospital-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,mask_size,num_paths,memory_overhead_bytes
ProviderNumber,0.013959884643554688,0.0006120204925537109,0.008610963821411133,0.004736900329589844,0.0,-2.5,5,13,1803131
ProviderNumber,0.013130903244018555,8.0108642578125e-05,0.008300065994262695,0.004750728607177734,0.0,-4.5,9,13,1803131
ProviderNumber,0.013344049453735352,8.082389831542969e-05,0.008365154266357422,0.0048980712890625,0.0,-2.5,5,13,1803131
ProviderNumber,0.012035131454467773,8.0108642578125e-05,0.008487939834594727,0.003467082977294922,0.0,-2.0,4,13,1803131
ProviderNumber,0.012509822845458984,8.106231689453125e-05,0.008262872695922852,0.0041658878326416016,0.0,-2.5,5,13,1803131
ProviderNumber,0.012526988983154297,7.486343383789062e-05,0.0083770751953125,0.004075050354003906,0.0,-2.0,4,13,1803131
ProviderNumber,0.012942314147949219,8.511543273925781e-05,0.008323192596435547,0.004534006118774414,0.0,-3.5,7,13,1803131
ProviderNumber,0.012964963912963867,7.987022399902344e-05,0.008372068405151367,0.0045130252838134766,0.0,-2.5,5,13,1803131
ProviderNumber,0.012085914611816406,8.130073547363281e-05,0.008353948593139648,0.003650665283203125,0.0,-1.5,3,13,1803131
ProviderNumber,0.01229095458984375,8.893013000488281e-05,0.008299112319946289,0.003902912139892578,0.0,-4.5,9,13,1803131
ProviderNumber,0.011883974075317383,0.00010895729064941406,0.008244991302490234,0.0035300254821777344,0.0,-2.0,4,13,1803131
ProviderNumber,0.012623786926269531,8.177757263183594e-05,0.008392095565795898,0.004149913787841797,0.0,-2.5,5,13,1803131
ProviderNumber,0.013270139694213867,8.106231689453125e-05,0.008374929428100586,0.00481414794921875,0.0,-4.0,8,13,1803131
ProviderNumber,0.01221609115600586,7.700920104980469e-05,0.008589029312133789,0.0035500526428222656,0.0,-2.5,5,13,1803131
ProviderNumber,0.012601137161254883,8.392333984375e-05,0.008445978164672852,0.004071235656738281,0.0,-3.5,7,13,1803131
ProviderNumber,0.011611223220825195,8.606910705566406e-05,0.008257150650024414,0.003268003463745117,0.0,-3.0,6,13,1803131
ProviderNumber,0.011512994766235352,8.606910705566406e-05,0.00834512710571289,0.003081798553466797,0.0,-1.5,3,13,1803131
ProviderNumber,0.011632919311523438,8.392333984375e-05,0.008376121520996094,0.0031728744506835938,0.0,-1.0,2,13,1803131
ProviderNumber,0.012259244918823242,8.0108642578125e-05,0.008229970932006836,0.003949165344238281,0.0,-2.0,4,13,1803131
ProviderNumber,0.013719320297241211,8.511543273925781e-05,0.008397102355957031,0.005237102508544922,0.0,-2.5,5,13,1803131
ProviderNumber,0.011236190795898438,8.416175842285156e-05,0.008378028869628906,0.0027740001678466797,0.0,-1.0,2,13,1803131
ProviderNumber,0.012541055679321289,8.20159912109375e-05,0.008744955062866211,0.0037140846252441406,0.0,-1.5,3,13,1803131
ProviderNumber,0.012044906616210938,8.726119995117188e-05,0.008573770523071289,0.0033838748931884766,0.0,-1.5,3,13,1803131
ProviderNumber,0.013035297393798828,0.00011301040649414062,0.00838017463684082,0.004542112350463867,0.0,-2.0,4,13,1803131
ProviderNumber,0.011974811553955078,8.606910705566406e-05,0.008424997329711914,0.0034637451171875,0.0,-1.0,2,13,1803131
ProviderNumber,0.011388063430786133,8.082389831542969e-05,0.008226156234741211,0.003081083297729492,0.0,-2.0,4,13,1803131
ProviderNumber,0.012635231018066406,7.987022399902344e-05,0.008317232131958008,0.004238128662109375,0.0,-0.5,1,13,1803131
ProviderNumber,0.012109994888305664,8.082389831542969e-05,0.008346080780029297,0.0036830902099609375,0.0,-2.5,5,13,1803131
ProviderNumber,0.012066841125488281,8.082389831542969e-05,0.008835077285766602,0.00315093994140625,0.0,-1.5,3,13,1803131
ProviderNumber,0.012083053588867188,7.82012939453125e-05,0.008173942565917969,0.0038309097290039062,0.0,-3.5,7,13,1803131
ProviderNumber,0.011591911315917969,8.106231689453125e-05,0.008233070373535156,0.0032777786254882812,0.0,-3.0,6,13,1803131
ProviderNumber,0.012929916381835938,7.772445678710938e-05,0.008439064025878906,0.004413127899169922,0.0,-3.5,7,13,1803131
ProviderNumber,0.012384891510009766,8.082389831542969e-05,0.008318185806274414,0.003985881805419922,0.0,-3.0,6,13,1803131
ProviderNumber,0.011646032333374023,8.0108642578125e-05,0.008261919021606445,0.003304004669189453,0.0,-3.5,7,13,1803131
ProviderNumber,0.012360095977783203,8.106231689453125e-05,0.008288860321044922,0.00399017333984375,0.0,-2.0,4,13,1803131
ProviderNumber,0.012382030487060547,7.891654968261719e-05,0.008294105529785156,0.0040090084075927734,0.0,-1.5,3,13,1803131
ProviderNumber,0.011749029159545898,8.988380432128906e-05,0.008383035659790039,0.0032761096954345703,0.0,-3.0,6,13,1803131
ProviderNumber,0.012418746948242188,8.678436279296875e-05,0.008465051651000977,0.003866910934448242,0.0,-2.0,4,13,1803131
ProviderNumber,0.012610912322998047,8.320808410644531e-05,0.00845789909362793,0.004069805145263672,0.0,-3.5,7,13,1803131
ProviderNumber,0.011841058731079102,7.605552673339844e-05,0.008199930191040039,0.003565073013305664,0.0,-1.5,3,13,1803131
ProviderNumber,0.012621402740478516,8.130073547363281e-05,0.008383989334106445,0.0041561126708984375,0.0,-2.5,5,13,1803131
ProviderNumber,0.011932134628295898,8.130073547363281e-05,0.00845479965209961,0.0033960342407226562,0.0,-2.5,5,13,1803131
ProviderNumber,0.012455940246582031,9.012222290039062e-05,0.008528947830200195,0.0038368701934814453,0.0,-3.5,7,13,1803131
ProviderNumber,0.01197504997253418,8.177757263183594e-05,0.008396148681640625,0.0034971237182617188,0.0,-2.5,5,13,1803131
ProviderNumber,0.012297630310058594,8.177757263183594e-05,0.008361101150512695,0.0038547515869140625,0.0,-2.5,5,13,1803131
ProviderNumber,0.01224374771118164,8.392333984375e-05,0.008304119110107422,0.0038557052612304688,0.0,-2.5,5,13,1803131
ProviderNumber,0.012656450271606445,7.987022399902344e-05,0.008617877960205078,0.003958702087402344,0.0,-3.0,6,13,1803131
ProviderNumber,0.012330770492553711,7.772445678710938e-05,0.008383989334106445,0.0038690567016601562,0.0,-2.5,5,13,1803131
ProviderNumber,0.012447595596313477,8.0108642578125e-05,0.008274078369140625,0.0040934085845947266,0.0,-2.0,4,13,1803131
ProviderNumber,0.012338876724243164,8.988380432128906e-05,0.008494138717651367,0.003754854202270508,0.0,-3.0,6,13,1803131
ProviderNumber,0.012332439422607422,7.510185241699219e-05,0.00838017463684082,0.0038771629333496094,0.0,-2.5,5,13,1803131
ProviderNumber,0.01184391975402832,8.177757263183594e-05,0.00846409797668457,0.003298044204711914,0.0,-2.5,5,13,1803131
ProviderNumber,0.01246190071105957,8.296966552734375e-05,0.008285760879516602,0.004093170166015625,0.0,-3.5,7,13,1803131
ProviderNumber,0.011932849884033203,7.605552673339844e-05,0.008367061614990234,0.0034897327423095703,0.0,-1.5,3,13,1803131
ProviderNumber,0.012251138687133789,8.511543273925781e-05,0.00847005844116211,0.003695964813232422,0.0,-3.0,6,13,1803131
ProviderNumber,0.011907100677490234,7.915496826171875e-05,0.008247137069702148,0.003580808639526367,0.0,-3.0,6,13,1803131
ProviderNumber,0.012590169906616211,7.987022399902344e-05,0.009266138076782227,0.003244161605834961,0.0,-2.0,4,13,1803131
ProviderNumber,0.03185296058654785,8.20159912109375e-05,0.026777982711791992,0.004992961883544922,0.0,-2.0,4,13,1803131
ProviderNumber,0.017682790756225586,8.487701416015625e-05,0.011883020401000977,0.005714893341064453,0.0,-4.0,8,13,1803131
ProviderNumber,0.012741804122924805,8.606910705566406e-05,0.008362054824829102,0.004293680191040039,0.0,-3.5,7,13,1803131
ProviderNumber,0.012134075164794922,8.20159912109375e-05,0.008322954177856445,0.003729104995727539,0.0,-3.0,6,13,1803131
ProviderNumber,0.011448860168457031,8.702278137207031e-05,0.00815582275390625,0.003206014633178711,0.0,-1.5,3,13,1803131
ProviderNumber,0.012292861938476562,8.678436279296875e-05,0.008361339569091797,0.003844738006591797,0.0,-3.0,6,13,1803131
ProviderNumber,0.011482954025268555,8.20159912109375e-05,0.00840306282043457,0.002997875213623047,0.0,-1.5,3,13,1803131
ProviderNumber,0.011582136154174805,8.296966552734375e-05,0.008582353591918945,0.0029168128967285156,0.0,-1.0,2,13,1803131
ProviderNumber,0.011397123336791992,7.915496826171875e-05,0.008229255676269531,0.003088712692260742,0.0,-1.5,3,13,1803131
ProviderNumber,0.013132810592651367,8.96453857421875e-05,0.00829315185546875,0.00475001335144043,0.0,-4.0,8,13,1803131
ProviderNumber,0.011420965194702148,8.511543273925781e-05,0.008233785629272461,0.0031020641326904297,0.0,-2.0,4,13,1803131
ProviderNumber,0.012401103973388672,8.392333984375e-05,0.00854802131652832,0.0037691593170166016,0.0,-3.5,7,13,1803131
ProviderNumber,0.012329816818237305,7.700920104980469e-05,0.008478879928588867,0.003773927688598633,0.0,-2.0,4,13,1803131
ProviderNumber,0.012871265411376953,8.916854858398438e-05,0.008341073989868164,0.004441022872924805,0.0,-3.5,7,13,1803131
ProviderNumber,0.01186990737915039,8.106231689453125e-05,0.008328914642333984,0.003459930419921875,0.0,-2.0,4,13,1803131
ProviderNumber,0.01215815544128418,8.702278137207031e-05,0.008172035217285156,0.003899097442626953,0.0,-2.5,5,13,1803131
ProviderNumber,0.011881828308105469,8.392333984375e-05,0.008248090744018555,0.003549814224243164,0.0,-3.0,6,13,1803131
ProviderNumber,0.012239933013916016,8.821487426757812e-05,0.008257865905761719,0.0038938522338867188,0.0,-3.0,6,13,1803131
ProviderNumber,0.011886119842529297,7.82012939453125e-05,0.008342981338500977,0.003464937210083008,0.0,-3.0,6,13,1803131
ProviderNumber,0.012598991394042969,8.106231689453125e-05,0.008383035659790039,0.0041348934173583984,0.0,-3.5,7,13,1803131
ProviderNumber,0.012162208557128906,8.606910705566406e-05,0.008254051208496094,0.0038220882415771484,0.0,-3.0,6,13,1803131
ProviderNumber,0.013219118118286133,7.700920104980469e-05,0.008910179138183594,0.004231929779052734,0.0,-3.5,7,13,1803131
ProviderNumber,0.011535167694091797,8.702278137207031e-05,0.00838613510131836,0.003062009811401367,0.0,-1.5,3,13,1803131
ProviderNumber,0.011214971542358398,8.416175842285156e-05,0.008428812026977539,0.002701997756958008,0.0,-1.5,3,13,1803131
ProviderNumber,0.01153421401977539,8.130073547363281e-05,0.00833892822265625,0.003113985061645508,0.0,-1.5,3,13,1803131
ProviderNumber,0.013144969940185547,7.987022399902344e-05,0.008424043655395508,0.004641056060791016,0.0,-3.5,7,13,1803131
ProviderNumber,0.012230873107910156,7.891654968261719e-05,0.008520841598510742,0.003631114959716797,0.0,-2.0,4,13,1803131
ProviderNumber,0.024244070053100586,9.703636169433594e-05,0.014069080352783203,0.010077953338623047,0.0,-3.5,7,13,1803131
ProviderNumber,0.012800931930541992,8.0108642578125e-05,0.009318828582763672,0.0034019947052001953,0.0,-4.0,8,13,1803131
ProviderNumber,0.011986732482910156,8.20159912109375e-05,0.008308887481689453,0.0035958290100097656,0.0,-2.5,5,13,1803131
ProviderNumber,0.011759519577026367,8.392333984375e-05,0.008386850357055664,0.003288745880126953,0.0,-1.5,3,13,1803131
ProviderNumber,0.012337923049926758,8.392333984375e-05,0.008528947830200195,0.0037250518798828125,0.0,-3.0,6,13,1803131
ProviderNumber,0.011886835098266602,7.772445678710938e-05,0.00832509994506836,0.003484010696411133,0.0,-2.0,4,13,1803131
ProviderNumber,0.012125968933105469,9.012222290039062e-05,0.008273839950561523,0.0037620067596435547,0.0,-2.5,5,13,1803131
ProviderNumber,0.011455059051513672,8.821487426757812e-05,0.008374929428100586,0.002991914749145508,0.0,-3.0,6,13,1803131
ProviderNumber,0.012645959854125977,7.987022399902344e-05,0.00832819938659668,0.0042378902435302734,0.0,-4.0,8,13,1803131
ProviderNumber,0.012215137481689453,8.296966552734375e-05,0.008480072021484375,0.0036520957946777344,0.0,-2.0,4,13,1803131
ProviderNumber,0.012054681777954102,8.296966552734375e-05,0.008206844329833984,0.0037648677825927734,0.0,-2.5,5,13,1803131
ProviderNumber,0.012049198150634766,8.20159912109375e-05,0.008239984512329102,0.0037271976470947266,0.0,-3.5,7,13,1803131
ProviderNumber,0.012006282806396484,7.82012939453125e-05,0.008296012878417969,0.003632068634033203,0.0,-3.0,6,13,1803131
ProviderNumber,0.011327981948852539,7.987022399902344e-05,0.008123159408569336,0.0031249523162841797,0.0,-3.5,7,13,1803131
ProviderNumber,0.012763023376464844,8.130073547363281e-05,0.008473873138427734,0.0042078495025634766,0.0,-4.0,8,13,1803131
ProviderNumber,0.012114286422729492,9.012222290039062e-05,0.00812387466430664,0.003900289535522461,0.0,-3.5,7,13,1803131
-----ncvoter-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,mask_size,num_paths,memory_overhead_bytes
voter_reg_num,0.05023694038391113,0.0004999637603759766,0.04585075378417969,0.0038862228393554688,0.0,-3.5,7,16,8174905
voter_reg_num,0.0492701530456543,7.104873657226562e-05,0.046647071838378906,0.002552032470703125,0.0,-1.0,2,16,8174905
voter_reg_num,0.05059385299682617,6.413459777832031e-05,0.04605698585510254,0.0044727325439453125,0.0,-4.0,8,16,8174905
voter_reg_num,0.052720069885253906,7.081031799316406e-05,0.04600691795349121,0.006642341613769531,0.0,-5.5,11,16,8174905
voter_reg_num,0.051445960998535156,6.389617919921875e-05,0.04693913459777832,0.004442930221557617,0.0,-3.0,6,16,8174905
voter_reg_num,0.05087900161743164,6.413459777832031e-05,0.04607892036437988,0.0047359466552734375,0.0,-3.0,6,16,8174905
voter_reg_num,0.0508112907409668,6.914138793945312e-05,0.04595303535461426,0.004789113998413086,0.0,-3.0,6,16,8174905
voter_reg_num,0.0527958869934082,7.176399230957031e-05,0.04691195487976074,0.005812168121337891,0.0,-4.0,8,16,8174905
voter_reg_num,0.05019259452819824,6.580352783203125e-05,0.04543185234069824,0.004694938659667969,0.0,-1.5,3,16,8174905
voter_reg_num,0.05174088478088379,6.794929504394531e-05,0.04616713523864746,0.005505800247192383,0.0,-3.0,6,16,8174905
voter_reg_num,0.051799774169921875,6.604194641113281e-05,0.04591488838195801,0.005818843841552734,0.0,-3.5,7,16,8174905
voter_reg_num,0.04997539520263672,6.508827209472656e-05,0.045931100845336914,0.003979206085205078,0.0,-2.5,5,16,8174905
voter_reg_num,0.05297732353210449,7.009506225585938e-05,0.04630708694458008,0.006600141525268555,0.0,-2.5,5,16,8174905
voter_reg_num,0.04950904846191406,6.508827209472656e-05,0.045519113540649414,0.003924846649169922,0.0,-3.5,7,16,8174905
voter_reg_num,0.05129194259643555,6.890296936035156e-05,0.04642295837402344,0.004800081253051758,0.0,-2.5,5,16,8174905
voter_reg_num,0.052500009536743164,7.510185241699219e-05,0.0464167594909668,0.006008148193359375,0.0,-4.0,8,16,8174905
voter_reg_num,0.05044126510620117,6.794929504394531e-05,0.04620218276977539,0.004171133041381836,0.0,-3.5,7,16,8174905
voter_reg_num,0.052092790603637695,7.104873657226562e-05,0.04591798782348633,0.0061037540435791016,0.0,-3.5,7,16,8174905
voter_reg_num,0.050582170486450195,6.508827209472656e-05,0.045564889907836914,0.004952192306518555,0.0,-2.5,5,16,8174905
voter_reg_num,0.051011085510253906,6.914138793945312e-05,0.046138763427734375,0.004803180694580078,0.0,-3.0,6,16,8174905
