"latitude_deg,0.08522605895996094"
"latitude_deg,0.08290600776672363"
"latitude_deg,0.08427190780639648"
"latitude_deg,0.0820457935333252"
"latitude_deg,0.08256912231445312"
"latitude_deg,0.0809781551361084"
"latitude_deg,0.08184003829956055"
"latitude_deg,0.09115290641784668"
"latitude_deg,0.0822901725769043"
"latitude_deg,0.08526802062988281"
"latitude_deg,0.08613300323486328"
"latitude_deg,0.08651995658874512"
"latitude_deg,0.08623218536376953"
"latitude_deg,0.08737397193908691"
"latitude_deg,0.0871119499206543"
"latitude_deg,0.08611726760864258"
"latitude_deg,0.08385109901428223"
"latitude_deg,0.0824739933013916"
"latitude_deg,0.08326506614685059"
"latitude_deg,0.08348798751831055"
"latitude_deg,0.08274102210998535"
"latitude_deg,0.0837099552154541"
"latitude_deg,0.08466577529907227"
"latitude_deg,0.08285403251647949"
"latitude_deg,0.09361910820007324"
"latitude_deg,0.0837407112121582"
"latitude_deg,0.08217382431030273"
"latitude_deg,0.0831608772277832"
"latitude_deg,0.08389091491699219"
"latitude_deg,0.08264708518981934"
"latitude_deg,0.08318018913269043"
"latitude_deg,0.08349800109863281"
"latitude_deg,0.08101773262023926"
"latitude_deg,0.08239293098449707"
"latitude_deg,0.08314704895019531"
"latitude_deg,0.08270382881164551"
"latitude_deg,0.08303308486938477"
"latitude_deg,0.08338689804077148"
"latitude_deg,0.08195090293884277"
"latitude_deg,0.08310198783874512"
"latitude_deg,0.0835120677947998"
"latitude_deg,0.0927579402923584"
"latitude_deg,0.08319687843322754"
"latitude_deg,0.08212399482727051"
"latitude_deg,0.0832970142364502"
"latitude_deg,0.08334112167358398"
"latitude_deg,0.08342599868774414"
"latitude_deg,0.08230781555175781"
"latitude_deg,0.08341383934020996"
"latitude_deg,0.08222007751464844"
"latitude_deg,0.0817868709564209"
"latitude_deg,0.08222818374633789"
"latitude_deg,0.0834512710571289"
"latitude_deg,0.08277702331542969"
"latitude_deg,0.08404302597045898"
"latitude_deg,0.08386397361755371"
"latitude_deg,0.08390402793884277"
"latitude_deg,0.09363889694213867"
