-----airport-----
attribute,total_time,num_constraints,cells_deleted,memory_bytes,init_time,model_time,del_time
latitude_deg,0.03000497817993164,40,15,7887,1,0.016025066375732422,3.1948089599609375e-05,0.013152122497558594
latitude_deg,0.021311044692993164,40,15,7887,1,0.018419981002807617,2.9802322387695312e-05,0.0019729137420654297
latitude_deg,0.02059483528137207,40,15,7887,1,0.017776966094970703,3.0994415283203125e-05,0.0019099712371826172
latitude_deg,0.020660877227783203,40,15,7887,1,0.01763296127319336,2.9087066650390625e-05,0.0021209716796875
latitude_deg,0.020830869674682617,40,15,7887,1,0.018046855926513672,2.7894973754882812e-05,0.001905202865600586
latitude_deg,0.02065110206604004,40,15,7887,1,0.017724990844726562,2.6941299438476562e-05,0.001990795135498047
latitude_deg,0.021389245986938477,40,15,7887,1,0.018451929092407227,3.6716461181640625e-05,0.0020110607147216797
latitude_deg,0.02084827423095703,40,15,7887,1,0.017882108688354492,3.0040740966796875e-05,0.0021049976348876953
latitude_deg,0.02012491226196289,40,15,7887,1,0.017179250717163086,2.7894973754882812e-05,0.002077817916870117
latitude_deg,0.020305871963500977,40,15,7887,1,0.01774001121520996,3.1948089599609375e-05,0.00167083740234375
latitude_deg,0.02074718475341797,40,15,7887,1,0.017791032791137695,2.7894973754882812e-05,0.002010822296142578
latitude_deg,0.020561933517456055,40,15,7887,1,0.017611026763916016,2.7894973754882812e-05,0.0020799636840820312
latitude_deg,0.020525693893432617,40,15,7887,1,0.01766681671142578,3.719329833984375e-05,0.0018486976623535156
latitude_deg,0.020043134689331055,40,15,7887,1,0.01711297035217285,3.314018249511719e-05,0.0019729137420654297
latitude_deg,0.02208733558654785,40,15,7887,1,0.01900625228881836,3.5762786865234375e-05,0.0020651817321777344
latitude_deg,0.0213468074798584,40,15,7887,1,0.018259048461914062,3.2901763916015625e-05,0.0021691322326660156
latitude_deg,0.021457910537719727,40,15,7887,1,0.018704891204833984,3.0040740966796875e-05,0.001878976821899414
latitude_deg,0.0206911563873291,40,15,7887,1,0.017673969268798828,3.600120544433594e-05,0.0020711421966552734
latitude_deg,0.020289897918701172,40,15,7887,1,0.017533063888549805,3.0040740966796875e-05,0.0019147396087646484
latitude_deg,0.020257234573364258,40,15,7887,1,0.01719188690185547,2.7179718017578125e-05,0.0021619796752929688
-----hospital-----
attribute,total_time,num_constraints,cells_deleted,memory_bytes,init_time,model_time,del_time
ProviderNumber,0.015004873275756836,40,10,6410,1,0.012773990631103516,2.47955322265625e-05,0.0013239383697509766
ProviderNumber,0.014882087707519531,40,10,6410,1,0.012365102767944336,2.384185791015625e-05,0.0015289783477783203
ProviderNumber,0.015080928802490234,40,10,6410,1,0.012761116027832031,2.4080276489257812e-05,0.0014619827270507812
ProviderNumber,0.015290021896362305,40,10,6410,1,0.012968063354492188,2.8133392333984375e-05,0.0013692378997802734
ProviderNumber,0.015126943588256836,40,10,6410,1,0.012731075286865234,2.47955322265625e-05,0.0015251636505126953
ProviderNumber,0.016295194625854492,40,10,6410,1,0.013887882232666016,3.1948089599609375e-05,0.0015959739685058594
ProviderNumber,0.015067815780639648,40,10,6410,1,0.012562274932861328,2.7894973754882812e-05,0.0015671253204345703
ProviderNumber,0.015472888946533203,40,10,6410,1,0.01291799545288086,2.9325485229492188e-05,0.001651763916015625
ProviderNumber,0.015408992767333984,40,10,6410,1,0.012847900390625,2.7894973754882812e-05,0.0016932487487792969
ProviderNumber,0.01455998420715332,40,10,6410,1,0.012360334396362305,2.8133392333984375e-05,0.0013382434844970703
ProviderNumber,0.014494895935058594,40,10,6410,1,0.012330055236816406,2.5033950805664062e-05,0.0012979507446289062
ProviderNumber,0.01478886604309082,40,10,6410,1,0.012334823608398438,2.6226043701171875e-05,0.001486063003540039
ProviderNumber,0.01556396484375,40,10,6410,1,0.012856006622314453,2.5033950805664062e-05,0.0017919540405273438
ProviderNumber,0.01485586166381836,40,10,6410,1,0.012398719787597656,2.5272369384765625e-05,0.0015549659729003906
ProviderNumber,0.01508474349975586,40,10,6410,1,0.012809038162231445,2.7894973754882812e-05,0.0014047622680664062
ProviderNumber,0.01548004150390625,40,10,6410,1,0.013098955154418945,2.6941299438476562e-05,0.001531839370727539
ProviderNumber,0.01590871810913086,40,10,6410,1,0.013467788696289062,2.4080276489257812e-05,0.0014951229095458984
ProviderNumber,0.016024112701416016,40,10,6410,1,0.013607263565063477,2.6702880859375e-05,0.0014677047729492188
ProviderNumber,0.01557302474975586,40,10,6410,1,0.013415098190307617,2.5987625122070312e-05,0.001291036605834961
ProviderNumber,0.016547679901123047,40,10,6410,1,0.013922691345214844,2.384185791015625e-05,0.001683950424194336
ProviderNumber,0.01644587516784668,40,10,6410,1,0.014291048049926758,3.0040740966796875e-05,0.0012748241424560547
ProviderNumber,0.016955852508544922,40,10,6410,1,0.014566898345947266,2.7179718017578125e-05,0.001493215560913086
ProviderNumber,0.01733994483947754,40,10,6410,1,0.014921903610229492,2.7179718017578125e-05,0.001508951187133789
ProviderNumber,0.016142845153808594,40,10,6410,1,0.01380300521850586,2.5987625122070312e-05,0.001316070556640625
ProviderNumber,0.016199350357055664,40,10,6410,1,0.013186931610107422,2.5033950805664062e-05,0.0020360946655273438
ProviderNumber,0.0169222354888916,40,10,6410,1,0.014384984970092773,3.0279159545898438e-05,0.0014913082122802734
ProviderNumber,0.01566910743713379,40,10,6410,1,0.01333928108215332,2.6702880859375e-05,0.0013828277587890625
ProviderNumber,0.017715930938720703,40,10,6410,1,0.013231992721557617,2.8848648071289062e-05,0.0018422603607177734
ProviderNumber,0.015023231506347656,40,10,6410,1,0.01269388198852539,2.9087066650390625e-05,0.0013659000396728516
ProviderNumber,0.015498161315917969,40,10,6410,1,0.013138055801391602,2.4080276489257812e-05,0.0014767646789550781
ProviderNumber,0.01528024673461914,40,10,6410,1,0.01306605339050293,3.1948089599609375e-05,0.0012967586517333984
ProviderNumber,0.015547752380371094,40,10,6410,1,0.013161897659301758,2.384185791015625e-05,0.001477956771850586
ProviderNumber,0.01739788055419922,40,10,6410,1,0.014868974685668945,3.504753112792969e-05,0.0015730857849121094
ProviderNumber,0.016811132431030273,40,10,6410,1,0.014380931854248047,3.0040740966796875e-05,0.0015208721160888672
ProviderNumber,0.017039060592651367,40,10,6410,1,0.014801025390625,2.47955322265625e-05,0.0012738704681396484
ProviderNumber,0.01654505729675293,40,10,6410,1,0.014317989349365234,2.7894973754882812e-05,0.0013530254364013672
ProviderNumber,0.01684713363647461,40,10,6410,1,0.014521121978759766,2.5033950805664062e-05,0.0013339519500732422
ProviderNumber,0.016735076904296875,40,10,6410,1,0.014312982559204102,2.5987625122070312e-05,0.001508951187133789
ProviderNumber,0.016893863677978516,40,10,6410,1,0.014714956283569336,2.7179718017578125e-05,0.0012726783752441406
ProviderNumber,0.016679763793945312,40,10,6410,1,0.014461994171142578,2.47955322265625e-05,0.0013282299041748047
ProviderNumber,0.016897916793823242,40,10,6410,1,0.014642953872680664,2.5033950805664062e-05,0.0012888908386230469
ProviderNumber,0.01647210121154785,40,10,6410,1,0.014027118682861328,2.4080276489257812e-05,0.0015239715576171875
ProviderNumber,0.015911102294921875,40,10,6410,1,0.013625144958496094,3.1948089599609375e-05,0.0012960433959960938
ProviderNumber,0.016865253448486328,40,10,6410,1,0.014662981033325195,2.4080276489257812e-05,0.0012831687927246094
ProviderNumber,0.017964839935302734,40,10,6410,1,0.0153350830078125,2.6941299438476562e-05,0.0014390945434570312
ProviderNumber,0.017308950424194336,40,10,6410,1,0.014645099639892578,2.7179718017578125e-05,0.0018229484558105469
ProviderNumber,0.016790151596069336,40,10,6410,1,0.014238119125366211,3.1948089599609375e-05,0.0015308856964111328
ProviderNumber,0.01833200454711914,40,10,6410,1,0.015600919723510742,2.8133392333984375e-05,0.0016341209411621094
ProviderNumber,0.017435312271118164,40,10,6410,1,0.015170097351074219,2.5033950805664062e-05,0.001413106918334961
ProviderNumber,0.04004406929016113,40,10,6410,1,0.03725099563598633,3.0994415283203125e-05,0.001687765121459961
ProviderNumber,0.019603967666625977,40,10,6410,1,0.016617774963378906,2.9325485229492188e-05,0.0018529891967773438
ProviderNumber,0.018658161163330078,40,10,6410,1,0.016000032424926758,2.193450927734375e-05,0.0015969276428222656
ProviderNumber,0.019737958908081055,40,10,6410,1,0.016817092895507812,2.8848648071289062e-05,0.0017919540405273438
ProviderNumber,0.018934011459350586,40,10,6410,1,0.016228199005126953,2.574920654296875e-05,0.001634836196899414
ProviderNumber,0.02098369598388672,40,10,6410,1,0.017931699752807617,3.123283386230469e-05,0.0019690990447998047
ProviderNumber,0.01671314239501953,40,10,6410,1,0.014297962188720703,2.9087066650390625e-05,0.0014951229095458984
ProviderNumber,0.016794681549072266,40,10,6410,1,0.014539957046508789,3.314018249511719e-05,0.0013489723205566406
ProviderNumber,0.018965959548950195,40,10,6410,1,0.016288042068481445,3.2901763916015625e-05,0.0015540122985839844
ProviderNumber,0.018100976943969727,40,10,6410,1,0.015240907669067383,3.0994415283203125e-05,0.0017712116241455078
ProviderNumber,0.01805734634399414,40,10,6410,1,0.015527009963989258,2.9087066650390625e-05,0.0014178752899169922
ProviderNumber,0.017449140548706055,40,10,6410,1,0.014841079711914062,3.0040740966796875e-05,0.0015957355499267578
ProviderNumber,0.017016887664794922,40,10,6410,1,0.014735937118530273,2.7179718017578125e-05,0.001348257064819336
ProviderNumber,0.016314268112182617,40,10,6410,1,0.01408696174621582,2.8133392333984375e-05,0.00133514404296875
ProviderNumber,0.01650094985961914,40,10,6410,1,0.014077901840209961,2.6941299438476562e-05,0.0015149116516113281
ProviderNumber,0.017132043838500977,40,10,6410,1,0.014187097549438477,2.7894973754882812e-05,0.0018129348754882812
ProviderNumber,0.016850948333740234,40,10,6410,1,0.014702796936035156,2.8133392333984375e-05,0.0012950897216796875
ProviderNumber,0.016471147537231445,40,10,6410,1,0.014358043670654297,2.9087066650390625e-05,0.0012900829315185547
ProviderNumber,0.01717400550842285,40,10,6410,1,0.014899969100952148,2.6226043701171875e-05,0.0014622211456298828
ProviderNumber,0.016751766204833984,40,10,6410,1,0.014468908309936523,2.6941299438476562e-05,0.0013110637664794922
ProviderNumber,0.017084121704101562,40,10,6410,1,0.014894962310791016,2.8133392333984375e-05,0.001280069351196289
ProviderNumber,0.01778697967529297,40,10,6410,1,0.015451908111572266,2.9087066650390625e-05,0.0014400482177734375
ProviderNumber,0.01742410659790039,40,10,6410,1,0.015043973922729492,2.5033950805664062e-05,0.0013699531555175781
ProviderNumber,0.01707601547241211,40,10,6410,1,0.014465808868408203,2.7179718017578125e-05,0.0017080307006835938
ProviderNumber,0.016855955123901367,40,10,6410,1,0.014693975448608398,2.7179718017578125e-05,0.0013010501861572266
ProviderNumber,0.018489837646484375,40,10,6410,1,0.01590871810913086,3.314018249511719e-05,0.001499176025390625
ProviderNumber,0.017800092697143555,40,10,6410,1,0.015250205993652344,2.9802322387695312e-05,0.001516103744506836
ProviderNumber,0.017086029052734375,40,10,6410,1,0.014606952667236328,2.8133392333984375e-05,0.0014998912811279297
ProviderNumber,0.01714301109313965,40,10,6410,1,0.014987945556640625,2.5987625122070312e-05,0.0013110637664794922
ProviderNumber,0.018636226654052734,40,10,6410,1,0.01581406593322754,2.8848648071289062e-05,0.0016829967498779297
ProviderNumber,0.02026963233947754,40,10,6410,1,0.017452716827392578,3.314018249511719e-05,0.0016798973083496094
ProviderNumber,0.02020406723022461,40,10,6410,1,0.01720881462097168,3.0994415283203125e-05,0.0017819404602050781
ProviderNumber,0.020512819290161133,40,10,6410,1,0.017763137817382812,2.6702880859375e-05,0.0016400814056396484
ProviderNumber,0.019448041915893555,40,10,6410,1,0.01673293113708496,3.123283386230469e-05,0.0016262531280517578
ProviderNumber,0.0181732177734375,40,10,6410,1,0.015542030334472656,2.7894973754882812e-05,0.0015170574188232422
ProviderNumber,0.018281936645507812,40,10,6410,1,0.015583038330078125,3.1948089599609375e-05,0.0017578601837158203
ProviderNumber,0.01866292953491211,40,10,6410,1,0.015880823135375977,2.9087066650390625e-05,0.0016849040985107422
ProviderNumber,0.01787710189819336,40,10,6410,1,0.015317916870117188,3.0040740966796875e-05,0.0015170574188232422
ProviderNumber,0.017878055572509766,40,10,6410,1,0.015295982360839844,3.2901763916015625e-05,0.0015537738800048828
ProviderNumber,0.018548011779785156,40,10,6410,1,0.015783071517944336,2.8133392333984375e-05,0.0016748905181884766
ProviderNumber,0.01840519905090332,40,10,6410,1,0.01587200164794922,2.9087066650390625e-05,0.0014467239379882812
ProviderNumber,0.018072843551635742,40,10,6410,1,0.015444278717041016,2.6941299438476562e-05,0.0016138553619384766
ProviderNumber,0.018021106719970703,40,10,6410,1,0.01536703109741211,2.6941299438476562e-05,0.0015599727630615234
ProviderNumber,0.018369197845458984,40,10,6410,1,0.015488862991333008,2.6941299438476562e-05,0.001811981201171875
ProviderNumber,0.018458843231201172,40,10,6410,1,0.015591859817504883,2.5987625122070312e-05,0.0017898082733154297
ProviderNumber,0.017344951629638672,40,10,6410,1,0.015064001083374023,2.7894973754882812e-05,0.0014050006866455078
ProviderNumber,0.018536090850830078,40,10,6410,1,0.016282081604003906,3.0994415283203125e-05,0.0013442039489746094
ProviderNumber,0.017090797424316406,40,10,6410,1,0.014708995819091797,2.384185791015625e-05,0.001416921615600586
ProviderNumber,0.017377138137817383,40,10,6410,1,0.014937877655029297,2.6941299438476562e-05,0.0015218257904052734
ProviderNumber,0.016526222229003906,40,10,6410,1,0.014321327209472656,2.288818359375e-05,0.0013127326965332031
ProviderNumber,0.016148805618286133,40,10,6410,1,0.013991117477416992,2.47955322265625e-05,0.001252889633178711
-----ncvoter-----
attribute,total_time,num_constraints,cells_deleted,memory_bytes,init_time,model_time,del_time
voter_reg_num,0.017795801162719727,40,14,6302,1,0.015239953994750977,3.2901763916015625e-05,0.0015959739685058594
voter_reg_num,0.0174710750579834,40,14,6302,1,0.014791011810302734,2.9087066650390625e-05,0.001766204833984375
voter_reg_num,0.0168759822845459,40,14,6302,1,0.014468908309936523,2.9087066650390625e-05,0.0015270709991455078
voter_reg_num,0.01763916015625,40,14,6302,1,0.015032052993774414,3.0040740966796875e-05,0.001711130142211914
voter_reg_num,0.017035961151123047,40,14,6302,1,0.014468193054199219,3.3855438232421875e-05,0.001672983169555664
voter_reg_num,0.019713163375854492,40,14,6302,1,0.015932798385620117,3.0040740966796875e-05,0.001847982406616211
voter_reg_num,0.019623279571533203,40,14,6302,1,0.017055273056030273,2.8848648071289062e-05,0.0016360282897949219
voter_reg_num,0.01818394660949707,40,14,6302,1,0.015542745590209961,2.9325485229492188e-05,0.0016968250274658203
voter_reg_num,0.018838882446289062,40,14,6302,1,0.01576995849609375,2.9087066650390625e-05,0.0021157264709472656
voter_reg_num,0.018692731857299805,40,14,6302,1,0.01570582389831543,3.0994415283203125e-05,0.0016791820526123047
voter_reg_num,0.02010798454284668,40,14,6302,1,0.016607046127319336,3.600120544433594e-05,0.0024411678314208984
voter_reg_num,0.01791691780090332,40,14,6302,1,0.015608072280883789,4.57763671875e-05,0.0014801025390625
voter_reg_num,0.017444849014282227,40,14,6302,1,0.0152130126953125,3.910064697265625e-05,0.0014452934265136719
voter_reg_num,0.016400814056396484,40,14,6302,1,0.01418757438659668,3.719329833984375e-05,0.0014040470123291016
voter_reg_num,0.037400245666503906,40,14,6302,1,0.014315128326416016,3.0994415283203125e-05,0.022335052490234375
voter_reg_num,0.01808309555053711,40,14,6302,1,0.01516270637512207,3.0994415283203125e-05,0.0019118785858154297
voter_reg_num,0.017606258392333984,40,14,6302,1,0.014931917190551758,3.1948089599609375e-05,0.0017549991607666016
voter_reg_num,0.01735687255859375,40,14,6302,1,0.014659881591796875,3.0994415283203125e-05,0.00174713134765625
voter_reg_num,0.01792001724243164,40,14,6302,1,0.015237808227539062,2.8848648071289062e-05,0.00180816650390625
voter_reg_num,0.0177001953125,40,14,6302,1,0.014900922775268555,2.8133392333984375e-05,0.0019011497497558594
voter_reg_num,0.017235994338989258,40,14,6302,1,0.014584064483642578,2.9802322387695312e-05,0.001710653305053711
voter_reg_num,0.01799297332763672,40,14,6302,1,0.015256643295288086,2.8371810913085938e-05,0.0017857551574707031
voter_reg_num,0.018028974533081055,40,14,6302,1,0.015255928039550781,2.8848648071289062e-05,0.0018270015716552734
voter_reg_num,0.017868757247924805,40,14,6302,1,0.015045881271362305,2.9802322387695312e-05,0.001928091049194336
voter_reg_num,0.01739501953125,40,14,6302,1,0.014544010162353516,2.8848648071289062e-05,0.0019059181213378906
voter_reg_num,0.01790308952331543,40,14,6302,1,0.01536107063293457,2.8133392333984375e-05,0.0016069412231445312
voter_reg_num,0.018702030181884766,40,14,6302,1,0.016108036041259766,2.6941299438476562e-05,0.0016367435455322266
voter_reg_num,0.0221250057220459,40,14,6302,1,0.0179898738861084,2.5272369384765625e-05,0.002958059310913086
voter_reg_num,0.02797698974609375,40,14,6302,1,0.023223876953125,3.0994415283203125e-05,0.003453969955444336
voter_reg_num,0.02864217758178711,40,14,6302,1,0.02370905876159668,6.103515625e-05,0.003409862518310547
voter_reg_num,0.028659820556640625,40,14,6302,1,0.024036169052124023,2.6941299438476562e-05,0.0033960342407226562
voter_reg_num,0.032279014587402344,40,14,6302,1,0.025624752044677734,2.6226043701171875e-05,0.005394935607910156
voter_reg_num,0.03285503387451172,40,14,6302,1,0.027671098709106445,4.410743713378906e-05,0.0038149356842041016
voter_reg_num,0.03168797492980957,40,14,6302,1,0.02703094482421875,5.626678466796875e-05,0.0033211708068847656
voter_reg_num,0.03177022933959961,40,14,6302,1,0.02655482292175293,4.00543212890625e-05,0.003831148147583008
voter_reg_num,0.028994083404541016,40,14,6302,1,0.024000167846679688,2.6702880859375e-05,0.003641843795776367
voter_reg_num,0.026499032974243164,40,14,6302,1,0.02260303497314453,3.314018249511719e-05,0.0027740001678466797
voter_reg_num,0.024676084518432617,40,14,6302,1,0.020548105239868164,2.574920654296875e-05,0.0030689239501953125
voter_reg_num,0.025532245635986328,40,14,6302,1,0.021158933639526367,2.5033950805664062e-05,0.0031652450561523438
voter_reg_num,0.025217056274414062,40,14,6302,1,0.021105051040649414,2.4080276489257812e-05,0.0030298233032226562
voter_reg_num,0.02832198143005371,40,14,6302,1,0.023431777954101562,2.8371810913085938e-05,0.0034859180450439453
voter_reg_num,0.02943706512451172,40,14,6302,1,0.024270057678222656,3.2901763916015625e-05,0.0037789344787597656
voter_reg_num,0.032260894775390625,40,14,6302,1,0.02649688720703125,2.7894973754882812e-05,0.004334688186645508
voter_reg_num,0.0319058895111084,40,14,6302,1,0.02659296989440918,2.5033950805664062e-05,0.003883838653564453
voter_reg_num,0.03478884696960449,40,14,6302,1,0.02800607681274414,3.695487976074219e-05,0.005303144454956055
