-----airport-----
attribute,total_time,num_explanations,cells_deleted,max_depth,memory_bytes,init_time,model_time,del_time
latitude_deg,0.09410214424133301,22,15,1,17350,0.023567676544189453,0.016408443450927734,0.05399727821350098
latitude_deg,0.07441401481628418,22,15,1,17350,0.017772912979125977,0.0008311271667480469,0.05571389198303223
latitude_deg,0.08073282241821289,22,15,1,17350,0.017871856689453125,0.000978231430053711,0.06176161766052246
latitude_deg,0.07316398620605469,22,15,1,17350,0.0173490047454834,0.0008676052093505859,0.05484628677368164
latitude_deg,0.07282400131225586,22,15,1,17350,0.017213106155395508,0.0009622573852539062,0.0545506477355957
latitude_deg,0.08257007598876953,22,15,1,17350,0.02058124542236328,0.0008554458618164062,0.06103038787841797
latitude_deg,0.0749208927154541,22,15,1,17350,0.018138885498046875,0.0007870197296142578,0.05591011047363281
latitude_deg,0.07512235641479492,22,15,1,17350,0.018035173416137695,0.0007770061492919922,0.05622506141662598
latitude_deg,0.07478094100952148,22,15,1,17350,0.01790904998779297,0.0008339881896972656,0.05594301223754883
latitude_deg,0.0744938850402832,22,15,1,17350,0.017750024795532227,0.0007860660552978516,0.05586409568786621
latitude_deg,0.0753018856048584,22,15,1,17350,0.017344951629638672,0.0007610321044921875,0.057092905044555664
latitude_deg,0.07438898086547852,22,15,1,17350,0.017405033111572266,0.0009059906005859375,0.055966854095458984
latitude_deg,0.0789940357208252,22,15,1,17350,0.017693042755126953,0.0010230541229248047,0.060183048248291016
latitude_deg,0.0808100700378418,22,15,1,17350,0.02050018310546875,0.0008211135864257812,0.0593867301940918
latitude_deg,0.07821989059448242,22,15,1,17350,0.018254995346069336,0.0008039474487304688,0.05906200408935547
latitude_deg,0.07745194435119629,22,15,1,17350,0.01761007308959961,0.0008778572082519531,0.05884289741516113
latitude_deg,0.07901382446289062,22,15,1,17350,0.017874956130981445,0.0009598731994628906,0.059992313385009766
latitude_deg,0.07505607604980469,22,15,1,17350,0.01667189598083496,0.0008971691131591797,0.05737662315368652
latitude_deg,0.0753319263458252,22,15,1,17350,0.01840496063232422,0.0008819103240966797,0.05596327781677246
latitude_deg,0.07512116432189941,22,15,1,17350,0.018174171447753906,0.0007958412170410156,0.05606412887573242
latitude_deg,0.07547807693481445,22,15,1,17350,0.018017053604125977,0.0008456707000732422,0.05653238296508789
latitude_deg,0.07452821731567383,22,15,1,17350,0.01773691177368164,0.0007703304290771484,0.055925607681274414
latitude_deg,0.07703018188476562,22,15,1,17350,0.017199993133544922,0.0008883476257324219,0.058835744857788086
latitude_deg,0.0796511173248291,22,15,1,17350,0.02022719383239746,0.0008273124694824219,0.05850553512573242
latitude_deg,0.07428503036499023,22,15,1,17350,0.017830848693847656,0.0008182525634765625,0.05555582046508789
latitude_deg,0.07484912872314453,22,15,1,17350,0.01799297332763672,0.0007967948913574219,0.055968523025512695
latitude_deg,0.0775597095489502,22,15,1,17350,0.017966747283935547,0.0007836818695068359,0.05871939659118652
latitude_deg,0.07501006126403809,22,15,1,17350,0.018071651458740234,0.0008256435394287109,0.056023597717285156
latitude_deg,0.07506108283996582,22,15,1,17350,0.018133878707885742,0.0007960796356201172,0.056047916412353516
latitude_deg,0.07429718971252441,22,15,1,17350,0.017542123794555664,0.0007958412170410156,0.05587291717529297
latitude_deg,0.07958793640136719,22,15,1,17350,0.017680883407592773,0.000885009765625,0.06093621253967285
latitude_deg,0.07807111740112305,22,15,1,17350,0.018862247467041016,0.0007867813110351562,0.05832719802856445
latitude_deg,0.07753610610961914,22,15,1,17350,0.017739057540893555,0.0011081695556640625,0.058563947677612305
latitude_deg,0.07850909233093262,22,15,1,17350,0.019203662872314453,0.0009770393371582031,0.05823922157287598
latitude_deg,0.0838310718536377,22,15,1,17350,0.018366098403930664,0.0010612010955810547,0.06429171562194824
latitude_deg,0.08485913276672363,22,15,1,17350,0.022159814834594727,0.000926971435546875,0.06165313720703125
latitude_deg,0.07487988471984863,22,15,1,17350,0.017878055572509766,0.0008118152618408203,0.05610227584838867
latitude_deg,0.075775146484375,22,15,1,17350,0.018136024475097656,0.0007557868957519531,0.05679821968078613
latitude_deg,0.07593083381652832,22,15,1,17350,0.018451929092407227,0.0008301734924316406,0.056552886962890625
latitude_deg,0.07447290420532227,22,15,1,17350,0.017852783203125,0.0008208751678466797,0.05570530891418457
latitude_deg,0.0758368968963623,22,15,1,17350,0.0177152156829834,0.0009186267852783203,0.05703449249267578
latitude_deg,0.07856607437133789,22,15,1,17350,0.020174264907836914,0.000827789306640625,0.05747818946838379
latitude_deg,0.0770409107208252,22,15,1,17350,0.018266916275024414,0.0009911060333251953,0.05768108367919922
latitude_deg,0.07538580894470215,22,15,1,17350,0.018323898315429688,0.0008001327514648438,0.05616903305053711
latitude_deg,0.07520294189453125,22,15,1,17350,0.018378019332885742,0.0007450580596923828,0.05599498748779297
latitude_deg,0.07543277740478516,22,15,1,17350,0.017830848693847656,0.0007891654968261719,0.056723833084106445
latitude_deg,0.07531213760375977,22,15,1,17350,0.018213272094726562,0.0008008480072021484,0.056207895278930664
latitude_deg,0.07642722129821777,22,15,1,17350,0.019515037536621094,0.0007421970367431641,0.056085824966430664
latitude_deg,0.08075904846191406,22,15,1,17350,0.017893075942993164,0.0009770393371582031,0.0617828369140625
latitude_deg,0.07962918281555176,22,15,1,17350,0.019636154174804688,0.0008687973022460938,0.05902504920959473
latitude_deg,0.07567524909973145,22,15,1,17350,0.018281936645507812,0.0008580684661865234,0.05644702911376953
latitude_deg,0.07560491561889648,22,15,1,17350,0.018126249313354492,0.0008342266082763672,0.05655264854431152
latitude_deg,0.07789015769958496,22,15,1,17350,0.017116069793701172,0.0008530616760253906,0.05982375144958496
latitude_deg,0.08129310607910156,22,15,1,17350,0.021942138671875,0.0008158683776855469,0.05844402313232422
latitude_deg,0.09022688865661621,22,15,1,17350,0.018323183059692383,0.0008518695831298828,0.07093620300292969
latitude_deg,0.07693600654602051,22,15,1,17350,0.018543243408203125,0.0008780956268310547,0.05740761756896973
latitude_deg,0.07604813575744629,22,15,1,17350,0.01849508285522461,0.0008001327514648438,0.05666685104370117
latitude_deg,0.07532405853271484,22,15,1,17350,0.017834186553955078,0.0007569789886474609,0.05664992332458496
latitude_deg,0.0824120044708252,22,15,1,17350,0.017568111419677734,0.0009517669677734375,0.06378722190856934
latitude_deg,0.07584881782531738,22,15,1,17350,0.018819808959960938,0.0007348060607910156,0.05621027946472168
latitude_deg,0.0758206844329834,22,15,1,17350,0.01891183853149414,0.000720977783203125,0.056105852127075195
latitude_deg,0.07919001579284668,22,15,1,17350,0.02088022232055664,0.0007841587066650391,0.05743575096130371
latitude_deg,0.07589983940124512,22,15,1,17350,0.017811059951782227,0.0008211135864257812,0.0571599006652832
latitude_deg,0.07144904136657715,22,15,1,17350,0.016555070877075195,0.0008938312530517578,0.05390310287475586
latitude_deg,0.07215595245361328,22,15,1,17350,0.016523122787475586,0.0009129047393798828,0.05461597442626953
latitude_deg,0.0752410888671875,22,15,1,17350,0.018106698989868164,0.0008111000061035156,0.056236982345581055
latitude_deg,0.07971787452697754,22,15,1,17350,0.018590927124023438,0.0010018348693847656,0.06003713607788086
latitude_deg,0.0795888900756836,22,15,1,17350,0.021963834762573242,0.0008819103240966797,0.05665421485900879
latitude_deg,0.07519197463989258,22,15,1,17350,0.017857789993286133,0.0009145736694335938,0.05632758140563965
latitude_deg,0.07501816749572754,22,15,1,17350,0.01740407943725586,0.0008311271667480469,0.05670785903930664
latitude_deg,0.08036994934082031,22,15,1,17350,0.01897907257080078,0.0008957386016845703,0.06039619445800781
latitude_deg,0.07588005065917969,22,15,1,17350,0.01866292953491211,0.0008246898651123047,0.056304216384887695
latitude_deg,0.0768730640411377,22,15,1,17350,0.01840496063232422,0.0008625984191894531,0.05749225616455078
latitude_deg,0.07544517517089844,22,15,1,17350,0.01795363426208496,0.0008273124694824219,0.056578636169433594
latitude_deg,0.07701897621154785,22,15,1,17350,0.017734050750732422,0.0008301734924316406,0.05835080146789551
latitude_deg,0.07586002349853516,22,15,1,17350,0.017667055130004883,0.0008549690246582031,0.05723881721496582
latitude_deg,0.07862210273742676,22,15,1,17350,0.01827096939086914,0.0009191036224365234,0.05934309959411621
latitude_deg,0.07543706893920898,22,15,1,17350,0.018311262130737305,0.0008292198181152344,0.05621147155761719
latitude_deg,0.07599902153015137,22,15,1,17350,0.01817488670349121,0.0008211135864257812,0.05692005157470703
latitude_deg,0.07664990425109863,22,15,1,17350,0.018724918365478516,0.0007688999176025391,0.057070016860961914
latitude_deg,0.07504796981811523,22,15,1,17350,0.017216920852661133,0.0007998943328857422,0.05690908432006836
latitude_deg,0.07458019256591797,22,15,1,17350,0.0172882080078125,0.0008308887481689453,0.056368112564086914
latitude_deg,0.07728099822998047,22,15,1,17350,0.01873302459716797,0.0008411407470703125,0.057611942291259766
latitude_deg,0.07628917694091797,22,15,1,17350,0.01881718635559082,0.0008800029754638672,0.056504011154174805
latitude_deg,0.08191895484924316,22,15,1,17350,0.018882036209106445,0.0009171962738037109,0.06202197074890137
latitude_deg,0.07517004013061523,22,15,1,17350,0.01831507682800293,0.000843048095703125,0.05591893196105957
latitude_deg,0.07585525512695312,22,15,1,17350,0.01805591583251953,0.0008111000061035156,0.05689597129821777
latitude_deg,0.07951068878173828,22,15,1,17350,0.021188974380493164,0.0007798671722412109,0.057459115982055664
latitude_deg,0.07836699485778809,22,15,1,17350,0.01831793785095215,0.0009009838104248047,0.05904698371887207
latitude_deg,0.07666993141174316,22,15,1,17350,0.018862009048461914,0.0008461475372314453,0.05687284469604492
latitude_deg,0.07613110542297363,22,15,1,17350,0.018273115158081055,0.0007889270782470703,0.05698108673095703
