-----airport-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
latitude_deg,0.005681276321411133,0.0018301010131835938,0.0010333061218261719,0.002817869186401367,0.0,-0.5,1,24,6584,14
latitude_deg,0.0031533241271972656,8.606910705566406e-05,0.0004990100860595703,0.0025682449340820312,0.0,-1.0,2,24,6584,14
latitude_deg,0.004884004592895508,8.296966552734375e-05,0.0008370876312255859,0.003963947296142578,0.0,-3.0,6,24,6584,14
latitude_deg,0.007147312164306641,0.0001652240753173828,0.0022230148315429688,0.004759073257446289,0.0,-5.5,11,24,6584,14
latitude_deg,0.0057489871978759766,7.510185241699219e-05,0.0013458728790283203,0.004328012466430664,0.0,-4.5,9,24,6584,14
latitude_deg,0.005308866500854492,7.796287536621094e-05,0.0009701251983642578,0.0042607784271240234,0.0,-4.5,9,24,6584,14
latitude_deg,0.005112409591674805,7.081031799316406e-05,0.001077890396118164,0.0039637088775634766,0.0,-6.5,13,24,6584,14
latitude_deg,0.005982160568237305,7.390975952148438e-05,0.0012941360473632812,0.004614114761352539,0.0,-7.0,14,24,6584,14
latitude_deg,0.0044786930084228516,6.866455078125e-05,0.000843048095703125,0.0035669803619384766,0.0,-3.5,7,24,6584,14
latitude_deg,0.004641056060791016,6.794929504394531e-05,0.0012040138244628906,0.0033690929412841797,0.0,-4.5,9,24,6584,14
latitude_deg,0.004140615463256836,7.081031799316406e-05,0.0008709430694580078,0.003198862075805664,0.0,-3.0,6,24,6584,14
latitude_deg,0.004562854766845703,0.0003349781036376953,0.001013040542602539,0.0032148361206054688,0.0,-3.5,7,24,6584,14
latitude_deg,0.003448009490966797,7.390975952148438e-05,0.0005440711975097656,0.002830028533935547,0.0,-1.5,3,24,6584,14
latitude_deg,0.002685546875,7.319450378417969e-05,0.00024819374084472656,0.0023641586303710938,0.0,-0.0,0,24,6584,14
latitude_deg,0.0055501461029052734,9.417533874511719e-05,0.0010330677032470703,0.004422903060913086,0.0,-5.0,10,24,6584,14
latitude_deg,0.0023446083068847656,8.392333984375e-05,0.0002758502960205078,0.001984834671020508,0.0,-0.0,0,24,6584,14
latitude_deg,0.00481724739074707,8.106231689453125e-05,0.0012030601501464844,0.0035331249237060547,0.0,-5.5,11,24,6584,14
latitude_deg,0.0025370121002197266,8.177757263183594e-05,0.0007281303405761719,0.0017271041870117188,0.0,-2.5,5,24,6584,14
latitude_deg,0.0034780502319335938,9.489059448242188e-05,0.0012600421905517578,0.002123117446899414,0.0,-5.0,10,24,6584,14
latitude_deg,0.003840208053588867,7.486343383789062e-05,0.0011572837829589844,0.002608060836791992,0.0,-7.0,14,24,6584,14
latitude_deg,0.003183126449584961,9.322166442871094e-05,0.0010249614715576172,0.002064943313598633,0.0,-4.5,9,24,6584,14
latitude_deg,0.005672931671142578,8.487701416015625e-05,0.000469207763671875,0.005118846893310547,0.0,-1.0,2,24,6584,14
latitude_deg,0.022685766220092773,9.202957153320312e-05,0.0007660388946533203,0.02182769775390625,0.0,-2.0,4,24,6584,14
latitude_deg,0.0024089813232421875,8.392333984375e-05,0.0006799697875976562,0.0016450881958007812,0.0,-2.0,4,24,6584,14
latitude_deg,0.0033228397369384766,9.131431579589844e-05,0.0010576248168945312,0.002173900604248047,0.0,-3.5,7,24,6584,14
latitude_deg,0.0019161701202392578,9.393692016601562e-05,0.00038504600524902344,0.0014371871948242188,0.0,-0.5,1,24,6584,14
latitude_deg,0.0018854141235351562,8.0108642578125e-05,0.00037217140197753906,0.0014331340789794922,0.0,-0.5,1,24,6584,14
latitude_deg,0.0020334720611572266,9.393692016601562e-05,0.0005588531494140625,0.0013806819915771484,0.0,-1.5,3,24,6584,14
latitude_deg,0.0021119117736816406,8.606910705566406e-05,0.0004589557647705078,0.0015668869018554688,0.0,-0.5,1,24,6584,14
latitude_deg,0.0032482147216796875,7.510185241699219e-05,0.0011110305786132812,0.002062082290649414,0.0,-5.5,11,24,6584,14
latitude_deg,0.0037250518798828125,8.797645568847656e-05,0.0010528564453125,0.002584218978881836,0.0,-4.5,9,24,6584,14
latitude_deg,0.003941059112548828,8.487701416015625e-05,0.0009601116180419922,0.0028960704803466797,0.0,-4.0,8,24,6584,14
latitude_deg,0.0020051002502441406,8.893013000488281e-05,0.00026798248291015625,0.0016481876373291016,0.0,-0.0,0,24,6584,14
latitude_deg,0.003910064697265625,8.0108642578125e-05,0.0009448528289794922,0.002885103225708008,0.0,-4.0,8,24,6584,14
latitude_deg,0.00446319580078125,7.700920104980469e-05,0.0011570453643798828,0.0032291412353515625,0.0,-5.5,11,24,6584,14
latitude_deg,0.0033979415893554688,7.295608520507812e-05,0.0007219314575195312,0.0026030540466308594,0.0,-2.5,5,24,6584,14
latitude_deg,0.004927158355712891,0.00017189979553222656,0.001190185546875,0.003565073013305664,0.0,-4.0,8,24,6584,14
latitude_deg,0.0030870437622070312,7.200241088867188e-05,0.0005590915679931641,0.0024559497833251953,0.0,-1.5,3,24,6584,14
latitude_deg,0.0034189224243164062,0.0003979206085205078,0.0005090236663818359,0.0025119781494140625,0.0,-1.0,2,24,6584,14
latitude_deg,0.0057010650634765625,7.987022399902344e-05,0.0010612010955810547,0.004559993743896484,0.0,-6.0,12,24,6584,14
latitude_deg,0.0034742355346679688,8.106231689453125e-05,0.0005691051483154297,0.002824068069458008,0.0,-1.5,3,24,6584,14
latitude_deg,0.0022542476654052734,7.414817810058594e-05,0.00024080276489257812,0.0019392967224121094,0.0,-0.0,0,24,6584,14
latitude_deg,0.004026174545288086,6.985664367675781e-05,0.0007741451263427734,0.0031821727752685547,0.0,-2.5,5,24,6584,14
latitude_deg,0.0045909881591796875,7.486343383789062e-05,0.001081228256225586,0.003434896469116211,0.0,-5.0,10,24,6584,14
latitude_deg,0.004221200942993164,7.82012939453125e-05,0.0012938976287841797,0.002849102020263672,0.0,-6.5,13,24,6584,14
latitude_deg,0.0017342567443847656,7.295608520507812e-05,0.000347137451171875,0.0013141632080078125,0.0,-0.5,1,24,6584,14
latitude_deg,0.0027151107788085938,7.200241088867188e-05,0.0008931159973144531,0.0017499923706054688,0.0,-3.5,7,24,6584,14
latitude_deg,0.0017361640930175781,7.081031799316406e-05,0.0004401206970214844,0.0012252330780029297,0.0,-1.0,2,24,6584,14
latitude_deg,0.0022690296173095703,7.605552673339844e-05,0.0003521442413330078,0.001840829849243164,0.0,-0.5,1,24,6584,14
latitude_deg,0.002727031707763672,7.200241088867188e-05,0.0009491443634033203,0.0017058849334716797,0.0,-4.5,9,24,6584,14
latitude_deg,0.003181934356689453,8.702278137207031e-05,0.0011510848999023438,0.001943826675415039,0.0,-6.0,12,24,6584,14
latitude_deg,0.002613067626953125,7.605552673339844e-05,0.0009038448333740234,0.0016331672668457031,0.0,-4.0,8,24,6584,14
latitude_deg,0.0018360614776611328,7.414817810058594e-05,0.0005469322204589844,0.0012149810791015625,0.0,-1.5,3,24,6584,14
latitude_deg,0.0019562244415283203,7.295608520507812e-05,0.0005991458892822266,0.0012841224670410156,0.0,-1.5,3,24,6584,14
latitude_deg,0.0028150081634521484,7.486343383789062e-05,0.0009410381317138672,0.0017991065979003906,0.0,-4.5,9,24,6584,14
latitude_deg,0.001764535903930664,7.390975952148438e-05,0.0005347728729248047,0.001155853271484375,0.0,-1.5,3,24,6584,14
latitude_deg,0.002363920211791992,7.510185241699219e-05,0.0007889270782470703,0.0014998912811279297,0.0,-3.0,6,24,6584,14
latitude_deg,0.0023860931396484375,6.985664367675781e-05,0.0008401870727539062,0.0014760494232177734,0.0,-3.5,7,24,6584,14
latitude_deg,0.00217437744140625,7.700920104980469e-05,0.0007009506225585938,0.0013964176177978516,0.0,-2.0,4,24,6584,14
latitude_deg,0.0022079944610595703,7.295608520507812e-05,0.0007801055908203125,0.0013549327850341797,0.0,-2.5,5,24,6584,14
latitude_deg,0.0023670196533203125,7.009506225585938e-05,0.0008459091186523438,0.0014510154724121094,0.0,-3.5,7,24,6584,14
latitude_deg,0.0026340484619140625,7.605552673339844e-05,0.0008118152618408203,0.0017461776733398438,0.0,-3.0,6,24,6584,14
latitude_deg,0.002949953079223633,7.390975952148438e-05,0.0010170936584472656,0.0018589496612548828,0.0,-4.5,9,24,6584,14
latitude_deg,0.0029211044311523438,7.510185241699219e-05,0.001004934310913086,0.0018410682678222656,0.0,-5.5,11,24,6584,14
latitude_deg,0.0019125938415527344,7.581710815429688e-05,0.0005509853363037109,0.0012857913970947266,0.0,-1.5,3,24,6584,14
latitude_deg,0.0024368762969970703,7.891654968261719e-05,0.00086212158203125,0.0014958381652832031,0.0,-3.0,6,24,6584,14
latitude_deg,0.0017185211181640625,7.462501525878906e-05,0.00044798851013183594,0.0011959075927734375,0.0,-1.0,2,24,6584,14
latitude_deg,0.0038213729858398438,7.82012939453125e-05,0.0009372234344482422,0.002805948257446289,0.0,-4.5,9,24,6584,14
latitude_deg,0.002707958221435547,7.796287536621094e-05,0.0010068416595458984,0.0016231536865234375,0.0,-4.0,8,24,6584,14
latitude_deg,0.0025451183319091797,6.985664367675781e-05,0.0004429817199707031,0.0020322799682617188,0.0,-1.0,2,24,6584,14
latitude_deg,0.0047643184661865234,7.605552673339844e-05,0.0010502338409423828,0.003638029098510742,0.0,-7.0,14,24,6584,14
latitude_deg,0.00496983528137207,8.58306884765625e-05,0.0013761520385742188,0.003507852554321289,0.0,-6.0,12,24,6584,14
latitude_deg,0.004634857177734375,7.486343383789062e-05,0.0011699199676513672,0.003390073776245117,0.0,-6.0,12,24,6584,14
latitude_deg,0.0021016597747802734,7.486343383789062e-05,0.0002357959747314453,0.0017910003662109375,0.0,-0.0,0,24,6584,14
latitude_deg,0.005054950714111328,7.295608520507812e-05,0.0011568069458007812,0.0038251876831054688,0.0,-6.0,12,24,6584,14
latitude_deg,0.00292205810546875,7.486343383789062e-05,0.00024819374084472656,0.002599000930786133,0.0,-0.0,0,24,6584,14
latitude_deg,0.003038167953491211,7.700920104980469e-05,0.00044417381286621094,0.0025169849395751953,0.0,-1.0,2,24,6584,14
latitude_deg,0.0026688575744628906,7.486343383789062e-05,0.00023984909057617188,0.002354145050048828,0.0,-0.0,0,24,6584,14
latitude_deg,0.002668619155883789,7.796287536621094e-05,0.00025081634521484375,0.0023398399353027344,0.0,-0.0,0,24,6584,14
latitude_deg,0.00333404541015625,7.510185241699219e-05,0.00045490264892578125,0.0028040409088134766,0.0,-1.0,2,24,6584,14
latitude_deg,0.006055116653442383,7.987022399902344e-05,0.0012841224670410156,0.004691123962402344,0.0,-7.0,14,24,6584,14
latitude_deg,0.005180835723876953,8.082389831542969e-05,0.0010180473327636719,0.0040819644927978516,0.0,-5.0,10,24,6584,14
latitude_deg,0.003885030746459961,8.392333984375e-05,0.0008571147918701172,0.0029439926147460938,0.0,-3.5,7,24,6584,14
latitude_deg,0.0054128170013427734,7.891654968261719e-05,0.001046895980834961,0.004287004470825195,0.0,-7.0,14,24,6584,14
latitude_deg,0.005048036575317383,7.605552673339844e-05,0.0009510517120361328,0.0040209293365478516,0.0,-4.5,9,24,6584,14
latitude_deg,0.002850055694580078,7.414817810058594e-05,0.0005478858947753906,0.0022280216217041016,0.0,-1.5,3,24,6584,14
latitude_deg,0.0050029754638671875,7.82012939453125e-05,0.0011057853698730469,0.003818988800048828,0.0,-6.5,13,24,6584,14
latitude_deg,0.004321098327636719,7.510185241699219e-05,0.001207113265991211,0.0030388832092285156,0.0,-6.0,12,24,6584,14
latitude_deg,0.003207683563232422,7.486343383789062e-05,0.0004489421844482422,0.002683877944946289,0.0,-1.0,2,24,6584,14
latitude_deg,0.0037450790405273438,7.295608520507812e-05,0.0006241798400878906,0.003047943115234375,0.0,-2.0,4,24,6584,14
latitude_deg,0.006072998046875,7.700920104980469e-05,0.0014519691467285156,0.00454401969909668,0.0,-5.5,11,24,6584,14
latitude_deg,0.0033462047576904297,7.915496826171875e-05,0.0007529258728027344,0.0025141239166259766,0.0,-2.5,5,24,6584,14
latitude_deg,0.002687692642211914,7.700920104980469e-05,0.0006568431854248047,0.0019538402557373047,0.0,-2.0,4,24,6584,14
latitude_deg,0.002337217330932617,8.606910705566406e-05,0.0007040500640869141,0.001547098159790039,0.0,-2.0,4,24,6584,14
latitude_deg,0.001821279525756836,7.510185241699219e-05,0.00034618377685546875,0.001399993896484375,0.0,-0.5,1,24,6584,14
latitude_deg,0.0016858577728271484,7.295608520507812e-05,0.0004470348358154297,0.0011658668518066406,0.0,-1.0,2,24,6584,14
latitude_deg,0.0026302337646484375,8.0108642578125e-05,0.0004558563232421875,0.002094268798828125,0.0,-1.0,2,24,6584,14
latitude_deg,0.002788066864013672,7.510185241699219e-05,0.0006520748138427734,0.0020608901977539062,0.0,-2.0,4,24,6584,14
latitude_deg,0.00516200065612793,7.510185241699219e-05,0.0014128684997558594,0.003674030303955078,0.0,-7.0,14,24,6584,14
latitude_deg,0.00423121452331543,7.104873657226562e-05,0.0009391307830810547,0.0032210350036621094,0.0,-4.5,9,24,6584,14
-----hospital-----
target_attribute,total_time,init_time,model_time,del_time,leakage,utility,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells
ProviderNumber,0.0038127899169921875,0.0004849433898925781,0.0002930164337158203,0.003034830093383789,0.0,-1.5,3,13,5135,11
ProviderNumber,0.004343748092651367,0.00027108192443847656,0.001142740249633789,0.0029299259185791016,0.0,-1.5,3,13,5135,11
ProviderNumber,0.004522800445556641,0.000209808349609375,0.0009169578552246094,0.0033960342407226562,0.0,-2.0,4,13,5135,11
ProviderNumber,0.007052898406982422,0.00026297569274902344,0.0013048648834228516,0.005485057830810547,0.0,-2.5,5,13,5135,11
ProviderNumber,0.005361080169677734,0.00029277801513671875,0.0006771087646484375,0.004391193389892578,0.0,-0.0,0,13,5135,11
ProviderNumber,0.006699800491333008,0.0002818107604980469,0.0015611648559570312,0.00485682487487793,0.0,-3.5,7,13,5135,11
ProviderNumber,0.004920005798339844,0.0002868175506591797,0.0010402202606201172,0.003592967987060547,0.0,-1.0,2,13,5135,11
ProviderNumber,0.003226757049560547,0.00014209747314453125,0.00047278404235839844,0.002611875534057617,0.0,-1.5,3,13,5135,11
ProviderNumber,0.00934910774230957,0.0001308917999267578,0.00030112266540527344,0.008917093276977539,0.0,-0.0,0,13,5135,11
ProviderNumber,0.005761861801147461,0.0002758502960205078,0.0012969970703125,0.004189014434814453,0.0,-1.5,3,13,5135,11
ProviderNumber,0.004586458206176758,0.0002837181091308594,0.001050710678100586,0.0032520294189453125,0.0,-1.0,2,13,5135,11
ProviderNumber,0.008543968200683594,0.00022101402282714844,0.0010709762573242188,0.0072519779205322266,0.0,-2.0,4,13,5135,11
ProviderNumber,0.011593341827392578,0.000202178955078125,0.0012230873107910156,0.010168075561523438,0.0,-5.0,10,13,5135,11
ProviderNumber,0.004855632781982422,0.00011491775512695312,0.0006799697875976562,0.0040607452392578125,0.0,-5.5,11,13,5135,11
ProviderNumber,0.00627589225769043,0.0003001689910888672,0.001645803451538086,0.0043299198150634766,0.0,-4.0,8,13,5135,11
ProviderNumber,0.006364345550537109,0.0003650188446044922,0.0016350746154785156,0.0043642520904541016,0.0,-3.0,6,13,5135,11
ProviderNumber,0.004362821578979492,0.0002110004425048828,0.0007219314575195312,0.003429889678955078,0.0,-2.0,4,13,5135,11
ProviderNumber,0.006159305572509766,0.0002810955047607422,0.0018892288208007812,0.003988981246948242,0.0,-3.5,7,13,5135,11
ProviderNumber,0.0031490325927734375,0.00014400482177734375,0.0003731250762939453,0.0026319026947021484,0.0,-0.0,0,13,5135,11
ProviderNumber,0.003681659698486328,0.0002779960632324219,0.0007288455963134766,0.0026748180389404297,0.0,-0.0,0,13,5135,11
ProviderNumber,0.005036830902099609,0.0001201629638671875,0.0007407665252685547,0.004175901412963867,0.0,-3.5,7,13,5135,11
ProviderNumber,0.004676103591918945,0.0001888275146484375,0.0007102489471435547,0.003777027130126953,0.0,-1.5,3,13,5135,11
ProviderNumber,0.004712104797363281,0.00030112266540527344,0.0006999969482421875,0.0037109851837158203,0.0,-0.0,0,13,5135,11
ProviderNumber,0.008965253829956055,0.0024940967559814453,0.0009961128234863281,0.005475044250488281,0.0,-4.0,8,13,5135,11
ProviderNumber,0.008179903030395508,0.0003383159637451172,0.0012888908386230469,0.006552696228027344,0.0,-3.0,6,13,5135,11
