-----airport-----
attribute,total_time,num_constraints,cells_deleted,max_depth,memory_bytes,init_time,model_time,del_time
ProviderNumber,0.01578688621520996,40,10,1,1456,0.013437986373901367,6.794929504394531e-05,0.0022280216217041016
ProviderNumber,0.015896081924438477,40,10,1,1456,0.01326894760131836,8.511543273925781e-05,0.0024950504302978516
ProviderNumber,0.015089035034179688,40,10,1,1456,0.012789011001586914,6.604194641113281e-05,0.0021848678588867188
ProviderNumber,0.01574993133544922,40,10,1,1456,0.013389825820922852,6.699562072753906e-05,0.002234935760498047
ProviderNumber,0.014925003051757812,40,10,1,1456,0.012678861618041992,6.413459777832031e-05,0.002137899398803711
ProviderNumber,0.015475034713745117,40,10,1,1456,0.01295018196105957,6.29425048828125e-05,0.0024089813232421875
ProviderNumber,0.015813827514648438,40,10,1,1456,0.013486862182617188,6.604194641113281e-05,0.0022039413452148438
ProviderNumber,0.014827966690063477,40,10,1,1456,0.012602090835571289,6.890296936035156e-05,0.002111196517944336
ProviderNumber,0.015080928802490234,40,10,1,1456,0.012774944305419922,7.510185241699219e-05,0.0021817684173583984
ProviderNumber,0.01547098159790039,40,10,1,1456,0.013067007064819336,6.222724914550781e-05,0.002302885055541992
ProviderNumber,0.015923023223876953,40,10,1,1456,0.013402938842773438,6.508827209472656e-05,0.0024099349975585938
ProviderNumber,0.015065193176269531,40,10,1,1456,0.01287698745727539,6.604194641113281e-05,0.0020799636840820312
ProviderNumber,0.015538215637207031,40,10,1,1456,0.013309955596923828,7.700920104980469e-05,0.002106189727783203
ProviderNumber,0.015666961669921875,40,10,1,1456,0.012962102890014648,6.580352783203125e-05,0.002593994140625
ProviderNumber,0.014970064163208008,40,10,1,1456,0.01265406608581543,7.200241088867188e-05,0.002201080322265625
ProviderNumber,0.015144824981689453,40,10,1,1456,0.012909889221191406,6.389617919921875e-05,0.0021152496337890625
ProviderNumber,0.016392946243286133,40,10,1,1456,0.013952970504760742,7.82012939453125e-05,0.002305746078491211
ProviderNumber,0.015321016311645508,40,10,1,1456,0.01314401626586914,6.29425048828125e-05,0.0020537376403808594
ProviderNumber,0.017628192901611328,40,10,1,1456,0.015202045440673828,6.29425048828125e-05,0.0023169517517089844
ProviderNumber,0.015746116638183594,40,10,1,1456,0.013456106185913086,6.198883056640625e-05,0.002180814743041992
ProviderNumber,0.015133857727050781,40,10,1,1456,0.012768030166625977,6.198883056640625e-05,0.002256155014038086
ProviderNumber,0.01535487174987793,40,10,1,1456,0.013087034225463867,7.891654968261719e-05,0.002142190933227539
ProviderNumber,0.016130924224853516,40,10,1,1456,0.01349496841430664,6.604194641113281e-05,0.002508878707885742
ProviderNumber,0.015260934829711914,40,10,1,1456,0.01281118392944336,6.914138793945312e-05,0.002335786819458008
ProviderNumber,0.016730070114135742,40,10,1,1456,0.014173030853271484,7.915496826171875e-05,0.0024330615997314453
ProviderNumber,0.01594400405883789,40,10,1,1456,0.013387918472290039,6.818771362304688e-05,0.002443075180053711
ProviderNumber,0.014811038970947266,40,10,1,1456,0.012557744979858398,5.698204040527344e-05,0.002136707305908203
ProviderNumber,0.015713214874267578,40,10,1,1456,0.013135910034179688,7.700920104980469e-05,0.0024449825286865234
ProviderNumber,0.014961957931518555,40,10,1,1456,0.01273798942565918,7.009506225585938e-05,0.0021131038665771484
ProviderNumber,0.015444040298461914,40,10,1,1456,0.013046979904174805,6.4849853515625e-05,0.002287149429321289
ProviderNumber,0.01532125473022461,40,10,1,1456,0.01301884651184082,6.222724914550781e-05,0.002187013626098633
ProviderNumber,0.015283823013305664,40,10,1,1456,0.01270604133605957,6.389617919921875e-05,0.0024640560150146484
ProviderNumber,0.015359878540039062,40,10,1,1456,0.012967824935913086,6.222724914550781e-05,0.0022766590118408203
ProviderNumber,0.014564275741577148,40,10,1,1456,0.01232290267944336,6.413459777832031e-05,0.002124786376953125
ProviderNumber,0.014793157577514648,40,10,1,1456,0.012545108795166016,7.605552673339844e-05,0.0021178722381591797
ProviderNumber,0.015001058578491211,40,10,1,1456,0.012578964233398438,7.796287536621094e-05,0.0022771358489990234
ProviderNumber,0.015468120574951172,40,10,1,1456,0.013149023056030273,7.867813110351562e-05,0.0021851062774658203
ProviderNumber,0.01596808433532715,40,10,1,1456,0.01343536376953125,7.486343383789062e-05,0.002399921417236328
ProviderNumber,0.016421794891357422,40,10,1,1456,0.013950109481811523,7.486343383789062e-05,0.002343893051147461
ProviderNumber,0.01920485496520996,40,10,1,1456,0.016915082931518555,7.295608520507812e-05,0.002167940139770508
ProviderNumber,0.015505075454711914,40,10,1,1456,0.012933969497680664,6.413459777832031e-05,0.0024580955505371094
ProviderNumber,0.014796972274780273,40,10,1,1456,0.012577056884765625,7.724761962890625e-05,0.002093076705932617
ProviderNumber,0.014652013778686523,40,10,1,1456,0.012476921081542969,7.176399230957031e-05,0.0020563602447509766
ProviderNumber,0.015228986740112305,40,10,1,1456,0.012978076934814453,6.794929504394531e-05,0.002135038375854492
ProviderNumber,0.014744997024536133,40,10,1,1456,0.012452840805053711,6.604194641113281e-05,0.002174854278564453
ProviderNumber,0.013072013854980469,40,10,1,1456,0.01121211051940918,6.389617919921875e-05,0.0017499923706054688
ProviderNumber,0.013647794723510742,40,10,1,1456,0.011715888977050781,8.130073547363281e-05,0.0018038749694824219
ProviderNumber,0.01479029655456543,40,10,1,1456,0.012392997741699219,8.0108642578125e-05,0.002260923385620117
ProviderNumber,0.015417098999023438,40,10,1,1456,0.013038158416748047,7.414817810058594e-05,0.002254009246826172
ProviderNumber,0.01530599594116211,40,10,1,1456,0.013026237487792969,7.390975952148438e-05,0.0021560192108154297
ProviderNumber,0.014626264572143555,40,10,1,1456,0.01240396499633789,6.4849853515625e-05,0.0021092891693115234
ProviderNumber,0.015087127685546875,40,10,1,1456,0.012833833694458008,7.510185241699219e-05,0.0021240711212158203
ProviderNumber,0.01621413230895996,40,10,1,1456,0.013878107070922852,7.700920104980469e-05,0.0022101402282714844
ProviderNumber,0.01688694953918457,40,10,1,1456,0.014430046081542969,7.867813110351562e-05,0.002329111099243164
ProviderNumber,0.016726970672607422,40,10,1,1456,0.014339923858642578,7.700920104980469e-05,0.0022640228271484375
ProviderNumber,0.016714096069335938,40,10,1,1456,0.014095783233642578,0.0001010894775390625,0.002466917037963867
ProviderNumber,0.015552997589111328,40,10,1,1456,0.013117790222167969,7.033348083496094e-05,0.0023157596588134766
ProviderNumber,0.015650033950805664,40,10,1,1456,0.013135910034179688,7.319450378417969e-05,0.0023870468139648438
ProviderNumber,0.015067338943481445,40,10,1,1456,0.012870073318481445,6.794929504394531e-05,0.0020809173583984375
ProviderNumber,0.014972209930419922,40,10,1,1456,0.012742996215820312,8.296966552734375e-05,0.0020999908447265625
ProviderNumber,0.015774011611938477,40,10,1,1456,0.013300418853759766,7.486343383789062e-05,0.0023529529571533203
ProviderNumber,0.015493154525756836,40,10,1,1456,0.013011932373046875,7.295608520507812e-05,0.0023620128631591797
ProviderNumber,0.01750802993774414,40,10,1,1456,0.014796018600463867,7.796287536621094e-05,0.002586841583251953
ProviderNumber,0.016212940216064453,40,10,1,1456,0.013693094253540039,7.176399230957031e-05,0.0023941993713378906
ProviderNumber,0.016208887100219727,40,10,1,1456,0.013837099075317383,7.414817810058594e-05,0.0022449493408203125
ProviderNumber,0.015347957611083984,40,10,1,1456,0.012764930725097656,7.104873657226562e-05,0.002465963363647461
ProviderNumber,0.015078067779541016,40,10,1,1456,0.012814044952392578,7.510185241699219e-05,0.0021429061889648438
ProviderNumber,0.01576995849609375,40,10,1,1456,0.01341104507446289,7.987022399902344e-05,0.002229928970336914
ProviderNumber,0.015418052673339844,40,10,1,1456,0.013194084167480469,7.200241088867188e-05,0.0021059513092041016
ProviderNumber,0.015745878219604492,40,10,1,1456,0.012939929962158203,7.104873657226562e-05,0.002691984176635742
ProviderNumber,0.015349149703979492,40,10,1,1456,0.01302194595336914,6.890296936035156e-05,0.0022110939025878906
ProviderNumber,0.015504121780395508,40,10,1,1456,0.013174057006835938,6.508827209472656e-05,0.0022139549255371094
ProviderNumber,0.01577591896057129,40,10,1,1456,0.013499021530151367,7.295608520507812e-05,0.0021581649780273438
ProviderNumber,0.015679121017456055,40,10,1,1456,0.01314687728881836,6.604194641113281e-05,0.002415180206298828
ProviderNumber,0.014968156814575195,40,10,1,1456,0.012696027755737305,7.033348083496094e-05,0.002158641815185547
ProviderNumber,0.01600193977355957,40,10,1,1456,0.013657808303833008,6.508827209472656e-05,0.002225160598754883
ProviderNumber,0.018360137939453125,40,10,1,1456,0.014448165893554688,6.508827209472656e-05,0.0037949085235595703
ProviderNumber,0.015415668487548828,40,10,1,1456,0.012953758239746094,7.295608520507812e-05,0.00234222412109375
ProviderNumber,0.015208959579467773,40,10,1,1456,0.012817859649658203,7.724761962890625e-05,0.0022649765014648438
ProviderNumber,0.01541900634765625,40,10,1,1456,0.013036251068115234,7.987022399902344e-05,0.0022530555725097656
ProviderNumber,0.014991998672485352,40,10,1,1456,0.012727975845336914,6.818771362304688e-05,0.0021448135375976562
ProviderNumber,0.015419721603393555,40,10,1,1456,0.013126850128173828,7.295608520507812e-05,0.002172231674194336
ProviderNumber,0.01789402961730957,40,10,1,1456,0.015089750289916992,7.605552673339844e-05,0.002668142318725586
ProviderNumber,0.01597309112548828,40,10,1,1456,0.013643980026245117,7.891654968261719e-05,0.0021932125091552734
ProviderNumber,0.015381097793579102,40,10,1,1456,0.01311182975769043,7.319450378417969e-05,0.0021479129791259766
ProviderNumber,0.015255212783813477,40,10,1,1456,0.01293492317199707,7.200241088867188e-05,0.002196073532104492
ProviderNumber,0.015558004379272461,40,10,1,1456,0.013052701950073242,7.605552673339844e-05,0.0023801326751708984
ProviderNumber,0.015022039413452148,40,10,1,1456,0.01273798942565918,6.818771362304688e-05,0.002168893814086914
ProviderNumber,0.014923095703125,40,10,1,1456,0.01266932487487793,7.772445678710938e-05,0.002130270004272461
ProviderNumber,0.015004873275756836,40,10,1,1456,0.012806892395019531,6.604194641113281e-05,0.0020859241485595703
-----ncvoter-----
attribute,total_time,num_constraints,cells_deleted,max_depth,memory_bytes,init_time,model_time,del_time
voter_reg_num,0.018260955810546875,40,14,1,916,0.015503883361816406,8.296966552734375e-05,0.002624034881591797
voter_reg_num,0.017615079879760742,40,14,1,916,0.014877080917358398,7.295608520507812e-05,0.0026161670684814453
voter_reg_num,0.017094135284423828,40,14,1,916,0.01447916030883789,7.510185241699219e-05,0.0024917125701904297
voter_reg_num,0.017685890197753906,40,14,1,916,0.015049934387207031,6.604194641113281e-05,0.002518892288208008
voter_reg_num,0.018735170364379883,40,14,1,916,0.016222000122070312,8.893013000488281e-05,0.0023810863494873047
voter_reg_num,0.01785111427307129,40,14,1,916,0.015078067779541016,6.890296936035156e-05,0.002651214599609375
voter_reg_num,0.021929025650024414,40,14,1,916,0.019197940826416016,7.390975952148438e-05,0.0026030540466308594
voter_reg_num,0.017796754837036133,40,14,1,916,0.01542973518371582,6.413459777832031e-05,0.0022590160369873047
voter_reg_num,0.017872095108032227,40,14,1,916,0.015549898147583008,7.343292236328125e-05,0.0022017955780029297
voter_reg_num,0.021687984466552734,40,14,1,916,0.01851201057434082,6.914138793945312e-05,0.003058910369873047
voter_reg_num,0.018246889114379883,40,14,1,916,0.01567387580871582,7.390975952148438e-05,0.0024340152740478516
voter_reg_num,0.0181887149810791,40,14,1,916,0.015572309494018555,7.390975952148438e-05,0.002476930618286133
voter_reg_num,0.01663374900817871,40,14,1,916,0.014399290084838867,9.179115295410156e-05,0.0020868778228759766
voter_reg_num,0.016759872436523438,40,14,1,916,0.014557838439941406,6.508827209472656e-05,0.002092123031616211
voter_reg_num,0.016293764114379883,40,14,1,916,0.01411890983581543,6.699562072753906e-05,0.0020618438720703125
voter_reg_num,0.017709970474243164,40,14,1,916,0.015092134475708008,6.4849853515625e-05,0.0025072097778320312
voter_reg_num,0.0178678035736084,40,14,1,916,0.015069961547851562,6.985664367675781e-05,0.0026831626892089844
voter_reg_num,0.018128156661987305,40,14,1,916,0.015389204025268555,7.486343383789062e-05,0.0026161670684814453
voter_reg_num,0.018162965774536133,40,14,1,916,0.015889883041381836,7.200241088867188e-05,0.0021538734436035156
voter_reg_num,0.01840996742248535,40,14,1,916,0.015752077102661133,6.699562072753906e-05,0.0025391578674316406
voter_reg_num,0.018378019332885742,40,14,1,916,0.01568293571472168,7.104873657226562e-05,0.002579927444458008
voter_reg_num,0.018344879150390625,40,14,1,916,0.015182733535766602,8.225440979003906e-05,0.0030107498168945312
voter_reg_num,0.018930912017822266,40,14,1,916,0.015768051147460938,7.915496826171875e-05,0.0030388832092285156
voter_reg_num,0.01781487464904785,40,14,1,916,0.015067100524902344,8.20159912109375e-05,0.002620220184326172
voter_reg_num,0.021831035614013672,40,14,1,916,0.016679048538208008,7.390975952148438e-05,0.005025148391723633
voter_reg_num,0.018524885177612305,40,14,1,916,0.01592087745666504,6.699562072753906e-05,0.0024900436401367188
voter_reg_num,0.018354177474975586,40,14,1,916,0.015575885772705078,8.106231689453125e-05,0.002646923065185547
voter_reg_num,0.01886582374572754,40,14,1,916,0.016124963760375977,6.389617919921875e-05,0.002627134323120117
voter_reg_num,0.0182037353515625,40,14,1,916,0.015599727630615234,6.198883056640625e-05,0.002494335174560547
voter_reg_num,0.018572092056274414,40,14,1,916,0.01596808433532715,6.175041198730469e-05,0.0024940967559814453
voter_reg_num,0.025765180587768555,40,14,1,916,0.021689176559448242,6.29425048828125e-05,0.00397181510925293
voter_reg_num,0.027573823928833008,40,14,1,916,0.023407936096191406,6.079673767089844e-05,0.0040624141693115234
voter_reg_num,0.025529861450195312,40,14,1,916,0.020662784576416016,6.031990051269531e-05,0.004765987396240234
voter_reg_num,0.01820993423461914,40,14,1,916,0.015603065490722656,6.794929504394531e-05,0.0024881362915039062
voter_reg_num,0.024341106414794922,40,14,1,916,0.020841121673583984,0.00010895729064941406,0.0033512115478515625
voter_reg_num,0.026393890380859375,40,14,1,916,0.022491931915283203,5.91278076171875e-05,0.00380706787109375
voter_reg_num,0.0282900333404541,40,14,1,916,0.02341604232788086,5.793571472167969e-05,0.00477910041809082
voter_reg_num,0.02777409553527832,40,14,1,916,0.024066925048828125,6.4849853515625e-05,0.003595113754272461
voter_reg_num,0.022721052169799805,40,14,1,916,0.01909184455871582,6.914138793945312e-05,0.003515005111694336
voter_reg_num,0.02328014373779297,40,14,1,916,0.01993083953857422,6.508827209472656e-05,0.0032401084899902344
voter_reg_num,0.02544879913330078,40,14,1,916,0.022130727767944336,6.103515625e-05,0.003217935562133789
voter_reg_num,0.024888038635253906,40,14,1,916,0.021697044372558594,6.890296936035156e-05,0.0030851364135742188
voter_reg_num,0.03007197380065918,40,14,1,916,0.024415016174316406,6.008148193359375e-05,0.005560874938964844
voter_reg_num,0.03351187705993652,40,14,1,916,0.028013944625854492,6.389617919921875e-05,0.005395174026489258
voter_reg_num,0.03599214553833008,40,14,1,916,0.03171992301940918,5.91278076171875e-05,0.004171133041381836
voter_reg_num,0.04040789604187012,40,14,1,916,0.03465890884399414,6.127357482910156e-05,0.0056378841400146484
voter_reg_num,0.027617931365966797,40,14,1,916,0.02269601821899414,7.009506225585938e-05,0.004802703857421875
voter_reg_num,0.024597644805908203,40,14,1,916,0.0206758975982666,6.389617919921875e-05,0.0038199424743652344
voter_reg_num,0.023814916610717773,40,14,1,916,0.020607948303222656,6.103515625e-05,0.0031099319458007812
voter_reg_num,0.026579856872558594,40,14,1,916,0.02172398567199707,5.793571472167969e-05,0.004758119583129883
voter_reg_num,0.02974700927734375,40,14,1,916,0.02505803108215332,5.888938903808594e-05,0.004592180252075195
voter_reg_num,0.024739980697631836,40,14,1,916,0.020930051803588867,7.510185241699219e-05,0.0036847591400146484
voter_reg_num,0.025897979736328125,40,14,1,916,0.021708011627197266,8.296966552734375e-05,0.004061222076416016
