method,dataset,target_attribute,total_time,init_time,model_time,del_time,update_time,leakage,utility,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells,num_cells_updated
delexp,airport,latitude_deg,0.6460847854614258,0.0026199817657470703,0.6377840042114258,0.0,0.00568079948425293,1.0,-4.0,0,6,24,9987936,16,1
delexp,airport,latitude_deg,0.637117862701416,0.00015306472778320312,0.631119966506958,0.0,0.005844831466674805,1.0,-5.0,0,8,24,9988080,16,1
delexp,airport,latitude_deg,0.6433398723602295,0.00015473365783691406,0.6378769874572754,0.0,0.0053081512451171875,1.0,-3.0,0,4,24,9987792,16,1
delexp,airport,latitude_deg,0.6350052356719971,0.0001468658447265625,0.629155158996582,0.0,0.0057032108306884766,1.0,-3.5,0,5,24,9987864,16,1
delexp,airport,latitude_deg,0.6281712055206299,0.0001442432403564453,0.6246519088745117,0.0,0.0033750534057617188,1.0,-4.5,0,7,24,9988008,16,1
delexp,airport,latitude_deg,0.6509275436401367,0.00017786026000976562,0.6443338394165039,0.0,0.006415843963623047,1.0,-2.5,0,3,24,9987720,16,1
delexp,airport,latitude_deg,0.6420481204986572,0.0001480579376220703,0.6366450786590576,0.0,0.005254983901977539,1.0,-3.5,0,5,24,9987864,16,1
delexp,airport,latitude_deg,0.6330640316009521,0.0001399517059326172,0.6270511150360107,0.0,0.005872964859008789,1.0,-5.0,0,8,24,9988080,16,1
delexp,airport,latitude_deg,0.6292307376861572,0.00014710426330566406,0.6242809295654297,0.0,0.004802703857421875,1.0,-3.5,0,5,24,9987864,16,1
delexp,airport,latitude_deg,0.6336948871612549,0.0001499652862548828,0.6288530826568604,0.0,0.0046918392181396484,1.0,-3.0,0,4,24,9987792,16,1
delexp,airport,latitude_deg,0.6395778656005859,0.0001518726348876953,0.6345601081848145,0.0,0.004865884780883789,1.0,-4.5,0,7,24,9988008,16,1
delexp,airport,latitude_deg,0.6355557441711426,0.00015211105346679688,0.6302058696746826,0.0,0.005197763442993164,0.0,-3.5,24,7,24,9988008,16,1
delexp,airport,latitude_deg,0.6410830020904541,0.00014495849609375,0.6359550952911377,0.0,0.004982948303222656,1.0,-4.0,0,6,24,9987936,16,1
delexp,airport,latitude_deg,0.6321749687194824,0.00014591217041015625,0.6277749538421631,0.0,0.00425410270690918,0.0,-5.0,24,10,24,9988224,16,1
delexp,airport,latitude_deg,0.6458389759063721,0.00013899803161621094,0.6408319473266602,0.0,0.004868030548095703,0.0,-4.5,24,9,24,9988152,16,1
delexp,airport,latitude_deg,0.6323492527008057,0.00014734268188476562,0.6270277500152588,0.0,0.005174160003662109,1.0,-4.5,0,7,24,9988008,16,1
delexp,airport,latitude_deg,0.6325368881225586,0.00015592575073242188,0.6273930072784424,0.0,0.004987955093383789,1.0,-4.0,0,6,24,9987936,16,1
delexp,airport,latitude_deg,0.6417872905731201,0.00014519691467285156,0.6362819671630859,0.0,0.005360126495361328,1.0,-4.5,0,7,24,9988008,16,1
delexp,airport,latitude_deg,0.6316449642181396,0.0001461505889892578,0.6277878284454346,0.0,0.0037109851837158203,1.0,-3.0,0,4,24,9987792,16,1
delexp,airport,latitude_deg,0.6416020393371582,0.00014591217041015625,0.6357071399688721,0.0,0.0057489871978759766,1.0,-4.0,0,6,24,9987936,16,1
delexp,airport,latitude_deg,0.6403977870941162,0.0001437664031982422,0.6346302032470703,0.0,0.005623817443847656,1.0,-3.0,0,4,24,9987792,16,1
delexp,airport,latitude_deg,0.64363694190979,0.0001468658447265625,0.6379740238189697,0.0,0.00551605224609375,1.0,-3.5,0,5,24,9987864,16,1
delexp,airport,latitude_deg,0.6417818069458008,0.0001468658447265625,0.6363711357116699,0.0,0.005263805389404297,1.0,-4.0,0,6,24,9987936,16,1
delexp,airport,latitude_deg,0.643984317779541,0.00014901161193847656,0.6382131576538086,0.0,0.005622148513793945,1.0,-4.5,0,7,24,9988008,16,1
delexp,airport,latitude_deg,0.6343090534210205,0.00014901161193847656,0.6284170150756836,0.0,0.0057430267333984375,1.0,-3.5,0,5,24,9987864,16,1
delexp,airport,latitude_deg,0.6336712837219238,0.00014829635620117188,0.6289517879486084,0.0,0.004571199417114258,0.0,-5.0,24,10,24,9988224,16,1
delexp,airport,latitude_deg,0.6351990699768066,0.00014281272888183594,0.6296970844268799,0.0,0.005359172821044922,1.0,-3.5,0,5,24,9987864,16,1
delexp,airport,latitude_deg,0.6342639923095703,0.00014591217041015625,0.6284282207489014,0.0,0.005689859390258789,1.0,-3.0,0,4,24,9987792,16,1
delexp,airport,latitude_deg,0.6442031860351562,0.0001480579376220703,0.6388301849365234,0.0,0.005224943161010742,1.0,-4.5,0,7,24,9988008,16,1
delexp,airport,latitude_deg,0.6371617317199707,0.000141143798828125,0.6318566799163818,0.0,0.005163908004760742,1.0,-1.5,0,1,24,9987576,16,1
delexp,airport,latitude_deg,0.6323637962341309,0.00014495849609375,0.6281569004058838,0.0,0.00406193733215332,1.0,-3.5,0,5,24,9987864,16,1
delexp,airport,latitude_deg,0.6329708099365234,0.00014591217041015625,0.627547025680542,0.0,0.005277872085571289,1.0,-5.0,0,8,24,9988080,16,1
delexp,airport,latitude_deg,0.645557165145874,0.00014495849609375,0.6402890682220459,0.0,0.005123138427734375,1.0,-4.0,0,6,24,9987936,16,1
delexp,airport,latitude_deg,0.633795976638794,0.000141143798828125,0.6277608871459961,0.0,0.0058939456939697266,1.0,-4.0,0,6,24,9987936,16,1
delexp,airport,latitude_deg,0.6324799060821533,0.00014209747314453125,0.6272399425506592,0.0,0.005097866058349609,1.0,-3.0,0,4,24,9987792,16,1
delexp,airport,latitude_deg,0.6401262283325195,0.00014710426330566406,0.6358850002288818,0.0,0.004094123840332031,0.0,-4.5,24,9,24,9988152,16,1
delexp,airport,latitude_deg,0.643352746963501,0.00014781951904296875,0.6373410224914551,0.0,0.00586390495300293,1.0,-3.5,0,5,24,9987864,16,1
delexp,airport,latitude_deg,0.6329381465911865,0.00013899803161621094,0.6272380352020264,0.0,0.005561113357543945,1.0,-4.5,0,7,24,9988008,16,1
