method,dataset,target_attribute,total_time,init_time,model_time,del_time,update_time,leakage,utility,paths_blocked,mask_size,num_paths,memory_overhead_bytes,num_instantiated_cells,num_cells_updated
delexp,airport,latitude_deg,4.108225107192993,0.0068280696868896484,4.0947980880737305,0.0,0.006598949432373047,1.0,-0.5002136360861869,0,7,24,9988008,16,1
delexp,airport,latitude_deg,4.099748134613037,0.006869077682495117,4.086278200149536,0.0,0.006600856781005859,0.7310463358687999,-0.3658588817841222,6,11,24,9988296,16,1
delexp,airport,latitude_deg,4.084221839904785,0.005738973617553711,4.073998928070068,0.0,0.004483938217163086,0.7154521939220305,-0.35812284969250524,7,13,24,9988440,16,1
delexp,airport,latitude_deg,4.089723348617554,0.005674123764038086,4.078541040420532,0.0,0.0055081844329833984,0.7454860021746709,-0.3730787149370577,6,11,24,9988296,16,1
delexp,airport,latitude_deg,4.10425591468811,0.007966279983520508,4.088271856307983,0.0,0.008017778396606445,1.0,-0.5002441555270707,0,8,24,9988080,16,1
delexp,airport,latitude_deg,4.117983341217041,0.0102081298828125,4.101494073867798,0.0,0.006281137466430664,0.7534537964921341,-0.37703209265490545,6,10,24,9988224,16,1
delexp,airport,latitude_deg,4.2184600830078125,0.003983736038208008,4.146062135696411,0.0,0.06841421127319336,1.0,-0.5002746749679546,0,9,24,9988152,16,1
delexp,airport,latitude_deg,4.692741870880127,0.009134769439697266,4.664789199829102,0.0,0.018817901611328125,0.7158713685647485,-0.35830191757298036,7,12,24,9988368,16,1
delexp,airport,latitude_deg,4.123870372772217,0.010119199752807617,4.11014199256897,0.0,0.003609180450439453,0.7519824828818245,-0.37629643584975064,6,10,24,9988224,16,1
delexp,airport,latitude_deg,4.103935956954956,0.005875825881958008,4.086976051330566,0.0,0.01108407974243164,0.722559988821518,-0.3616462277013651,7,12,24,9988368,16,1
delexp,airport,latitude_deg,4.734438419342041,0.008219242095947266,4.717607021331787,0.0,0.00861215591430664,0.7158713685647485,-0.35830191757298036,7,12,24,9988368,16,1
delexp,airport,latitude_deg,4.157175302505493,0.00481104850769043,4.144060134887695,0.0,0.008304119110107422,0.7158713685647485,-0.35830191757298036,7,12,24,9988368,16,1
delexp,airport,latitude_deg,4.107195854187012,0.0060617923736572266,4.0965681076049805,0.0,0.0045659542083740234,1.0,-0.5002136360861869,0,7,24,9988008,16,1
delexp,airport,latitude_deg,4.130517244338989,0.008435964584350586,4.117772102355957,0.0,0.004309177398681641,0.717221599775937,-0.35897703317857466,7,12,24,9988368,16,1
delexp,airport,latitude_deg,4.090695858001709,0.008024930953979492,4.0790369510650635,0.0,0.0036339759826660156,0.7108403444650775,-0.3558169249640287,7,13,24,9988440,16,1
delexp,airport,latitude_deg,4.086443662643433,0.005553722381591797,4.072923898696899,0.0,0.007966041564941406,0.7176542227096858,-0.35919334464544905,7,12,24,9988368,16,1
delexp,airport,latitude_deg,4.093677282333374,0.006203889846801758,4.083532094955444,0.0,0.00394129753112793,0.7083112888727745,-0.35455239716787723,7,13,24,9988440,16,1
delexp,airport,latitude_deg,4.137088060379028,0.009835004806518555,4.117591142654419,0.0,0.00966191291809082,1.0,-0.5002136360861869,0,7,24,9988008,16,1
delexp,airport,latitude_deg,4.096625328063965,0.00669097900390625,4.08436918258667,0.0,0.005565166473388672,0.7293387632299828,-0.36500509546471366,6,11,24,9988296,16,1
delexp,airport,latitude_deg,4.0910632610321045,0.005370140075683594,4.080895900726318,0.0,0.004797220230102539,0.7178083957375043,-0.35930095060024214,7,13,24,9988440,16,1
delexp,airport,latitude_deg,4.177470922470093,0.006178855895996094,4.1627209186553955,0.0,0.008571147918701172,1.0,-0.5001220777635353,0,4,24,9987792,16,1
delexp,airport,latitude_deg,4.141613245010376,0.013021230697631836,4.121474027633667,0.0,0.0071179866790771484,0.7178083957375043,-0.35930095060024214,7,13,24,9988440,16,1
delexp,airport,latitude_deg,4.1106390953063965,0.005923032760620117,4.1001222133636475,0.0,0.004593849182128906,0.7139177504599525,-0.3572945890796985,7,11,24,9988296,16,1
