dataset,target,hypergraph_mode,tau,mask,mask_size,inference_zone_size,leakage_noisy_or,leakage_greedy_disjoint,leakage_max,utility_noisy_or,utility_greedy_disjoint,utility_max,bounds_ok
adult,education,MAX,,class|hours_per_week|occupation|race|relationship|sex,6,12,0.194259892637486,0.19111570441567938,0.1232682945522603,-1006.0,-1006.0,-1006.0,True
adult,education,MAX,,class|marital_status|native_country|occupation|race|relationship,6,12,0.11827800829904966,0.10158161785637909,0.0301261253296987,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,class|marital_status|native_country|occupation|race|sex,6,12,0.11312167796409556,0.10158161785637909,0.0301261253296987,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,class|marital_status|native_country|occupation|relationship|sex,6,12,0.09947576889911647,0.09098742697476458,0.0301261253296987,-6.0,-6.0,-6.0,True
adult,education,MAX,,class|marital_status|native_country|race|relationship|sex,6,12,0.10113901775133283,0.09174516094467922,0.0301261253296987,-1006.0,-6.0,-6.0,True
adult,education,MAX,,class|marital_status|occupation|race|relationship|sex,6,12,0.19372784692800582,0.19111570441567938,0.1232682945522603,-1006.0,-1006.0,-1006.0,True
adult,education,MAX,,class|native_country|occupation|race|relationship|sex,6,12,0.10190269792870088,0.09174516094467922,0.0301261253296987,-1006.0,-6.0,-6.0,True
adult,education,MAX,,education_num|hours_per_week|marital_status|native_country|occupation|race,6,12,0.36357143946644177,0.35872850870902895,0.309112501785081,-1006.0,-1006.0,-1006.0,True
adult,education,MAX,,education_num|hours_per_week|marital_status|native_country|occupation|relationship,6,12,0.17510049739930345,0.13346141606678164,0.0523888451130472,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,education_num|hours_per_week|marital_status|native_country|occupation|sex,6,12,0.18089795907691497,0.13346141606678164,0.0523888451130472,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,education_num|hours_per_week|marital_status|native_country|race|relationship,6,12,0.158057280064145,0.13346141606678164,0.0523888451130472,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,education_num|hours_per_week|marital_status|native_country|race|sex,6,12,0.17955886253953635,0.13346141606678164,0.0523888451130472,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,education_num|hours_per_week|marital_status|native_country|relationship|sex,6,12,0.09409673278962682,0.08567112101477592,0.0523888451130472,-6.0,-6.0,-6.0,True
adult,education,MAX,,education_num|hours_per_week|marital_status|occupation|race|relationship,6,12,0.2642097854250818,0.2602038864131443,0.1232682945522603,-1006.0,-1006.0,-1006.0,True
adult,education,MAX,,education_num|hours_per_week|marital_status|occupation|race|sex,6,12,0.29295682499028264,0.2602038864131443,0.1232682945522603,-1006.0,-1006.0,-1006.0,True
adult,education,MAX,,education_num|hours_per_week|marital_status|occupation|relationship|sex,6,12,0.22152943119026736,0.21969194332745534,0.1232682945522603,-1006.0,-1006.0,-1006.0,True
adult,education,MAX,,education_num|hours_per_week|marital_status|race|relationship|sex,6,12,0.22199578361818706,0.21969194332745534,0.1232682945522603,-1006.0,-1006.0,-1006.0,True
adult,education,MAX,,education_num|hours_per_week|native_country|occupation|race|relationship,6,12,0.28296849104499366,0.23849378149221334,0.0523888451130472,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,education_num|hours_per_week|native_country|occupation|race|sex,6,12,0.13994761198260686,0.12006099382548652,0.0523888451130472,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,education_num|hours_per_week|native_country|occupation|relationship|sex,6,12,0.09940343251126138,0.0885185724517844,0.0523888451130472,-6.0,-6.0,-6.0,True
adult,education,MAX,,education_num|hours_per_week|native_country|race|relationship|sex,6,12,0.10329680553902076,0.0885185724517844,0.0523888451130472,-1006.0,-6.0,-6.0,True
adult,education,MAX,,education_num|hours_per_week|occupation|race|relationship|sex,6,12,0.2255480551368515,0.22268402769146056,0.1232682945522603,-1006.0,-1006.0,-1006.0,True
adult,education,MAX,,education_num|marital_status|native_country|occupation|race|relationship,6,12,0.17934416768564865,0.13346141606678164,0.0523888451130472,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,education_num|marital_status|native_country|occupation|race|sex,6,12,0.18541262775121814,0.13346141606678164,0.0523888451130472,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,education_num|marital_status|native_country|occupation|relationship|sex,6,12,0.0945561870828796,0.08567112101477592,0.0523888451130472,-6.0,-6.0,-6.0,True
adult,education,MAX,,education_num|marital_status|native_country|race|relationship|sex,6,12,0.09822352711690774,0.08567112101477592,0.0523888451130472,-6.0,-6.0,-6.0,True
adult,education,MAX,,education_num|marital_status|occupation|race|relationship|sex,6,12,0.22152072459327155,0.21969194332745534,0.1232682945522603,-1006.0,-1006.0,-1006.0,True
adult,education,MAX,,education_num|native_country|occupation|race|relationship|sex,6,12,0.10387682151578626,0.0885185724517844,0.0523888451130472,-1006.0,-6.0,-6.0,True
adult,education,MAX,,hours_per_week|marital_status|native_country|occupation|race|relationship,6,12,0.14855119479530132,0.13754217745055075,0.0523888451130472,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,hours_per_week|marital_status|native_country|occupation|race|sex,6,12,0.14418405718425797,0.13754217745055075,0.0523888451130472,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,hours_per_week|marital_status|native_country|occupation|relationship|sex,6,12,0.13070888741340436,0.12809943965902804,0.0523888451130472,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,hours_per_week|marital_status|native_country|race|relationship|sex,6,12,0.13152006363049706,0.12809943965902804,0.0523888451130472,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,hours_per_week|marital_status|occupation|race|relationship|sex,6,12,0.26505195054276165,0.26497896189755654,0.1232682945522603,-1006.0,-1006.0,-1006.0,True
adult,education,MAX,,hours_per_week|native_country|occupation|race|relationship|sex,6,12,0.13160817840562444,0.12809943965902804,0.0523888451130472,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,marital_status|native_country|occupation|race|relationship|sex,6,12,0.13192342236580823,0.12809943965902804,0.0523888451130472,-1006.0,-1006.0,-6.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|hours_per_week|marital_status,7,12,0.342206163053248,0.3238075323836638,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|hours_per_week|native_country,7,12,0.3157015850626125,0.31144521116084334,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|hours_per_week|occupation,7,12,0.39160649539586856,0.35802046232383233,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|hours_per_week|race,7,12,0.38412364783174924,0.35802046232383233,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|hours_per_week|relationship,7,12,0.15776544979195506,0.08082040215637587,0.0,-1007.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|hours_per_week|sex,7,12,0.15358709781656255,0.07956097853716526,0.0,-1007.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|marital_status|native_country,7,12,0.3128071303193234,0.3104229597877465,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|marital_status|occupation,7,12,0.326819219515986,0.3174628801446353,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|marital_status|race,7,12,0.33704751370446084,0.3238075323836638,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|marital_status|relationship,7,12,0.05962422737828377,0.034284117952046,0.0,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|marital_status|sex,7,12,0.08178857260161654,0.03461414118252781,0.0,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|native_country|occupation,7,12,0.31490294123836804,0.31144521116084334,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|native_country|race,7,12,0.3137508946177643,0.31115819256577837,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|native_country|relationship,7,12,0.0845259702184592,0.05997591100192923,0.0,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|native_country|sex,7,12,0.034387179148594904,0.011468188591506223,0.0,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|occupation|race,7,12,0.3837050224448365,0.35802046232383233,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|occupation|relationship,7,12,0.050853850222283614,0.03321225803094907,0.0,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|occupation|sex,7,12,0.14085296808629666,0.0798797400387451,0.0,-1007.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|race|relationship,7,12,0.11800546734856943,0.08075210156971446,0.0,-1007.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|race|sex,7,12,0.1432525172771093,0.07956519113806393,0.0,-1007.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|education_num|relationship|sex,7,12,0.06127723698044185,0.02589757043589902,0.0,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|marital_status|native_country,7,12,0.351060745157045,0.3503301642012585,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|marital_status|occupation,7,12,0.36683260150732067,0.3580211000415294,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|marital_status|race,7,12,0.383222012372323,0.3654858638105061,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|marital_status|relationship,7,12,0.09825799458125695,0.08225993585699454,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|marital_status|sex,7,12,0.10256768780749936,0.08225993585699454,0.0301261253296987,-1007.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|native_country|occupation,7,12,0.35072655668665087,0.3503301642012585,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|native_country|race,7,12,0.3509453903951536,0.35034422018165634,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|native_country|relationship,7,12,0.07544551480996864,0.07126536897663982,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|native_country|sex,7,12,0.07764802935390014,0.07112155424097788,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|occupation|race,7,12,0.3731038200395199,0.3654858638105061,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|occupation|relationship,7,12,0.09378991532768999,0.08225993585699454,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|occupation|sex,7,12,0.09658658305448364,0.08225993585699454,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|race|relationship,7,12,0.10775276724912908,0.09293117876014323,0.0301261253296987,-1007.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|race|sex,7,12,0.08308740445142693,0.07375548568242318,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|hours_per_week|relationship|sex,7,12,0.08747361153833721,0.07268538077093856,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|marital_status|native_country|occupation,7,12,0.35093411635128646,0.3503531599046902,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|marital_status|native_country|race,7,12,0.35090561128995434,0.3503531599046902,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|marital_status|native_country|relationship,7,12,0.07807556575221564,0.07121628610870656,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|marital_status|native_country|sex,7,12,0.07807423305917227,0.07121628610870656,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|marital_status|occupation|race,7,12,0.36653290830918295,0.3582944810483172,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|marital_status|occupation|relationship,7,12,0.09100369406039077,0.08265074730378996,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|marital_status|occupation|sex,7,12,0.09602293967641728,0.08265074730378996,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|marital_status|race|relationship,7,12,0.09533206838002162,0.08265074730378996,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|marital_status|race|sex,7,12,0.09982109802921102,0.08265074730378996,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|marital_status|relationship|sex,7,12,0.07525147809097033,0.0711866684377851,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|native_country|occupation|race,7,12,0.35055145070961824,0.3502958296801957,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|native_country|occupation|relationship,7,12,0.07801086890825681,0.07121628610870656,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|native_country|occupation|sex,7,12,0.08066943278201477,0.07121628610870656,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|native_country|race|relationship,7,12,0.0751813641673652,0.07121628610870656,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|native_country|race|sex,7,12,0.07684746449965185,0.07121628610870656,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|native_country|relationship|sex,7,12,0.06315618493751196,0.06128875963608915,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|occupation|race|relationship,7,12,0.09283809361794138,0.08265074730378996,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|occupation|race|sex,7,12,0.09473939414850396,0.08265074730378996,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|occupation|relationship|sex,7,12,0.0833277336996553,0.07137419165494086,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|class|race|relationship|sex,7,12,0.08691787393232664,0.07308026945689117,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|marital_status|native_country,7,12,0.3227624653773892,0.3147430249194596,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|marital_status|occupation,7,12,0.3555257489251936,0.3425893633577205,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|marital_status|race,7,12,0.36534833830265245,0.3483608879590203,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|marital_status|relationship,7,12,0.15531981113193372,0.11023352473050418,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|marital_status|sex,7,12,0.16641918051657423,0.11023352473050418,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|native_country|occupation,7,12,0.3528686213532033,0.3306439061431553,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|native_country|race,7,12,0.3529237005032847,0.3306439061431553,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|native_country|relationship,7,12,0.09805991175624096,0.07000506073819968,0.0,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|native_country|sex,7,12,0.13087425653407825,0.08007707124867203,0.0,-1007.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|occupation|race,7,12,0.4221023854484568,0.38420639650613053,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|occupation|relationship,7,12,0.11069962520067989,0.08408319572527034,0.0432509689884973,-1007.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|occupation|sex,7,12,0.22377868959331226,0.15519851324930045,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|race|relationship,7,12,0.14995998957659729,0.12164224630380538,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|race|sex,7,12,0.21719312607561359,0.15519851324930045,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|hours_per_week|relationship|sex,7,12,0.1048045405723107,0.06316545956830166,0.0432509689884973,-1007.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|marital_status|native_country|occupation,7,12,0.31936923136648854,0.31218280661360687,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|marital_status|native_country|race,7,12,0.3213532775050256,0.3147430249194596,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|marital_status|native_country|relationship,7,12,0.09722876191495167,0.056866802647870585,0.0,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|marital_status|native_country|sex,7,12,0.09809398961479232,0.05765791749952409,0.0,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|marital_status|occupation|race,7,12,0.3551473708350872,0.3425893633577205,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|marital_status|occupation|relationship,7,12,0.1302827461131142,0.10123561601604592,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|marital_status|occupation|sex,7,12,0.13200544910738565,0.10123561601604592,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|marital_status|race|relationship,7,12,0.1440106093257305,0.10123561601604592,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|marital_status|race|sex,7,12,0.1534946315604161,0.10602239524138579,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|marital_status|relationship|sex,7,12,0.06085486280981567,0.05181995435601494,0.0432509689884973,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|native_country|occupation|race,7,12,0.3520147357291914,0.3306439061431553,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|native_country|occupation|relationship,7,12,0.05260681469739814,0.030237976296206948,0.0,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|native_country|occupation|sex,7,12,0.13837505928084148,0.08007707124867203,0.0,-1007.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|native_country|race|relationship,7,12,0.09464039918049694,0.07000506073819968,0.0,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|native_country|race|sex,7,12,0.1282532399740034,0.08007707124867203,0.0,-1007.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|native_country|relationship|sex,7,12,0.03165482437883649,0.013507243781708755,0.0,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|occupation|race|relationship,7,12,0.110897374406836,0.08408319572527034,0.0432509689884973,-1007.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|occupation|race|sex,7,12,0.22666948777920148,0.15519851324930045,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|occupation|relationship|sex,7,12,0.07128448883833116,0.05237976895103558,0.0432509689884973,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|education_num|race|relationship|sex,7,12,0.08976321276365906,0.05680865014253034,0.0432509689884973,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|marital_status|native_country|occupation,7,12,0.3598980539083134,0.3541729597831603,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|marital_status|native_country|race,7,12,0.3655822128753491,0.3573454734803675,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|marital_status|native_country|relationship,7,12,0.08907619532882927,0.07675883217932633,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|marital_status|native_country|sex,7,12,0.09007081537960127,0.07675883217932633,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|marital_status|occupation|race,7,12,0.4219587972707254,0.39179147199384,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|marital_status|occupation|relationship,7,12,0.14184090889544554,0.1203074893543431,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|marital_status|occupation|sex,7,12,0.14693230040322414,0.1203074893543431,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|marital_status|race|relationship,7,12,0.1654422029121364,0.13053632519572766,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|marital_status|race|sex,7,12,0.13793384649674534,0.11685727826445724,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|marital_status|relationship|sex,7,12,0.12872641590267908,0.10985556554170428,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|native_country|occupation|race,7,12,0.36148325491584343,0.3573454734803675,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|native_country|occupation|relationship,7,12,0.08602588088766905,0.07675883217932633,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|native_country|occupation|sex,7,12,0.0877605918565274,0.07675883217932633,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|native_country|race|relationship,7,12,0.0890012575010104,0.08129409482449701,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|native_country|race|sex,7,12,0.08266479791371051,0.07522907711075788,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|native_country|relationship|sex,7,12,0.08498454529266919,0.07457504975393991,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|occupation|race|relationship,7,12,0.15638275503865284,0.13053632519572766,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|occupation|race|sex,7,12,0.1335411578992307,0.11685727826445724,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|occupation|relationship|sex,7,12,0.1387964987577638,0.1098976991113716,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|hours_per_week|race|relationship|sex,7,12,0.12698660728284072,0.10764366869408049,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|marital_status|native_country|occupation|race,7,12,0.3579820225946052,0.3542891463116872,0.309112501785081,-1007.0,-1007.0,-1007.0,True
adult,education,MAX,,age|capital_gain|capital_loss|marital_status|native_country|occupation|relationship,7,12,0.08385809852931791,0.07692492647331284,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|marital_status|native_country|occupation|sex,7,12,0.08492160294140971,0.07692492647331284,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|marital_status|native_country|race|relationship,7,12,0.084556181879608,0.07692492647331284,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|marital_status|native_country|race|sex,7,12,0.08589048578976133,0.07692492647331284,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|marital_status|native_country|relationship|sex,7,12,0.06939620949720238,0.06552553473063405,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|marital_status|occupation|race|relationship,7,12,0.13167114360428012,0.12068209858875811,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|marital_status|occupation|race|sex,7,12,0.13814912033518223,0.12068209858875811,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|marital_status|occupation|relationship|sex,7,12,0.11818336444476263,0.10971973820661096,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|marital_status|race|relationship|sex,7,12,0.11892153918495507,0.10971973820661096,0.0432509689884973,-1007.0,-1007.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|native_country|occupation|race|relationship,7,12,0.08323734999990862,0.07692492647331284,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|native_country|occupation|race|sex,7,12,0.08476498539143784,0.07692492647331284,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|native_country|occupation|relationship|sex,7,12,0.07639180795041567,0.06839548093614412,0.0301261253296987,-7.0,-7.0,-7.0,True
adult,education,MAX,,age|capital_gain|capital_loss|native_country|race|relationship|sex,7,12,0.08170847577127938,0.07474153691797247,0.0301261253296987,-7.0,-7.0,-7.0,True
